down,timedelta,up
87,-2368,66
89,-2320,65
70,-2199,66
78,-2208,72
67,-2264,78
32,-2231,82
66,-2271,84
78,-2321,75
69,-2167,222
71,-1905,32
16,-2032,66
32,-2088,75
191,-2095,83
85,-2392,188
32,-2616,32
50,-3057,66
48,-3936,66
48,-3952,87
50,-4000,89
32,-4143,70
68,-4127,78
16,-4119,67
32,-4184,32
191,-4240,66
77,-4368,78
78,-4439,69
70,-4440,71
78,-4231,16
74,-4296,32
188,-4433,191
70,-4176,85
72,-3952,32
32,-3656,50
78,-2696,48
190,-2752,48
70,-2791,50
186,-2647,32
75,-2832,68
74,-2960,16
76,-2961,32
74,-3080,191
72,-2991,77
71,-2864,78
32,-2919,70
90,-2944,78
66,-2977,74
78,-3143,188
90,-3088,70
66,-3160,72
72,-2984,32
71,-3072,78
76,-2984,190
84,-2976,70
8,-3336,186
66,-3376,75
72,-3272,74
71,-3112,76
32,-3032,74
84,-2961,72
83,-2960,71
72,-2936,32
74,-3017,90
78,-2863,66
74,-2663,78
82,-2655,90
84,-2656,66
89,-2695,72
32,-3111,71
74,-3216,76
82,-3223,84
70,-2823,8
89,-2712,66
76,-2735,72
74,-2790,71
16,-2744,32
32,-2753,84
191,-2712,83
90,-2737,72
70,-2673,74
82,-2729,78
67,-2721,74
68,-2721,82
84,-2729,84
66,-2752,89
82,-2456,32
16,-2376,74
189,-2416,82
8,-2399,70
32,-2456,89
70,-2631,76
68,-2495,74
70,-2599,16
78,-2592,32
75,-2735,191
74,-2911,90
71,-2879,70
16,-2880,82
32,-2823,67
189,-2863,68
32,-2703,84
70,-2711,66
82,-2553,16
68,-2705,82
74,-2560,189
89,-2535,8
69,-3032,32
8,-3047,70
74,-3657,68
72,-3688,70
71,-3672,78
69,-3560,75
67,-3456,74
16,-3552,71
32,-5160,16
70,-5088,32
89,-5247,189
74,-5959,32
85,-5984,70
84,-6023,82
72,-5968,68
84,-5943,74
71,-5936,89
32,-5496,69
77,-5792,8
75,-5320,74
74,-5208,72
76,-5344,71
68,-5313,69
32,-5272,67
77,-5329,16
78,-3657,32
66,-3718,70
78,-3560,89
84,-2857,74
72,-2848,85
78,-2680,84
67,-2664,72
68,-2800,84
32,-2888,71
74,-2543,32
89,-2272,77
186,-2135,75
74,-2200,74
86,-2079,76
32,-2248,68
72,-2255,32
74,-2359,77
71,-2247,78
32,-2231,66
219,-2296,78
66,-2240,84
67,-2344,72
32,-2417,78
74,-2344,67
76,-2327,68
32,-2168,32
83,-2192,74
78,-2232,89
89,-2255,186
84,-2200,74
86,-2272,86
85,-2127,32
70,-2160,72
72,-2087,74
65,-2121,71
32,-2170,32
219,-2176,219
66,-2135,66
32,-2163,67
70,-2159,32
32,-2216,74
191,-2040,76
16,-2040,32
83,-2129,83
89,-2169,78
70,-2185,89
72,-2168,84
188,-2162,86
74,-2200,85
80,-2232,70
70,-2192,72
72,-2256,65
32,-2264,32
66,-2280,219
75,-2248,66
83,-2265,32
188,-2247,70
32,-2408,32
66,-2480,191
78,-2584,16
69,-2512,83
71,-2423,89
32,-2647,70
84,-2615,188
83,-2655,72
89,-2560,74
76,-2465,80
80,-2578,70
84,-2464,72
221,-2416,32
76,-2552,66
74,-2720,75
71,-2632,83
32,-2689,188
84,-2457,32
66,-2481,66
85,-2456,78
74,-2424,69
89,-2400,71
86,-2247,32
32,-4096,84
84,-4128,83
78,-4047,89
70,-4136,76
78,-4040,80
77,-4192,84
75,-4345,221
69,-4184,76
80,-4088,74
84,-4161,71
72,-4176,32
32,-4199,84
68,-4223,66
16,-4121,85
16,-4091,74
16,-3965,89
16,-3813,86
16,-1894,32
16,-2040,84
32,-2143,78
191,-2144,70
78,-2328,78
190,-2288,77
8,-2168,75
75,-2303,69
70,-2361,80
76,-2320,84
70,-2287,72
71,-2287,32
32,-2311,68
74,-2367,16
89,-1912,32
77,-1832,191
75,-1697,78
84,-1601,190
78,-1535,8
66,-1360,75
86,-1360,70
84,-1440,76
72,-1471,70
78,-1480,71
67,-1448,32
32,-1513,74
83,-1513,89
68,-1577,77
70,-1488,75
78,-1480,84
75,-1568,78
74,-1608,66
71,-1561,86
16,-1497,84
32,-1530,72
219,-1577,78
90,-1545,67
66,-1656,32
78,-1752,83
90,-1712,68
66,-1768,70
72,-1752,78
71,-1656,75
76,-1584,74
84,-1631,71
72,-1799,16
71,-1759,32
32,-1863,219
70,-1799,90
89,-1671,66
32,-3239,78
70,-3159,90
68,-3031,66
78,-3103,72
67,-3064,71
8,-3112,76
8,-3136,84
8,-3250,72
8,-3171,71
8,-3078,32
8,-3248,70
32,-3619,89
70,-2080,32
68,-2080,70
78,-2145,68
67,-2192,78
75,-2169,67
76,-1968,8
74,-2001,8
68,-1736,8
80,-1176,32
66,-1264,70
74,-1271,68
72,-1312,78
71,-1200,67
32,-1121,76
74,-1159,75
85,-1120,74
74,-1120,68
89,-1081,80
89,-1008,66
84,-1072,74
75,-984,72
73,-1040,71
83,-1039,32
86,-1063,74
74,-1016,85
72,-1064,74
71,-991,89
32,-960,89
83,-912,84
71,-1040,75
86,-1047,73
84,-1135,83
78,-1105,86
32,-1265,74
191,-1215,72
85,-1409,71
85,-1505,32
32,-1600,83
219,-1719,71
189,-1848,86
48,-1919,84
57,-2064,78
32,-2191,32
68,-2208,191
16,-2064,85
16,-2175,85
32,-2096,32
191,-1952,219
81,-1855,189
84,-1793,48
66,-1759,57
87,-1616,32
89,-1639,68
70,-1752,16
78,-1360,16
67,-1375,32
32,-1423,191
81,-1343,81
74,-1135,84
68,-1166,66
74,-1031,87
80,-1136,89
69,-1128,70
72,-1143,78
85,-1255,67
32,-1361,32
81,-1384,81
74,-1393,74
89,-1335,68
71,-1424,74
69,-1408,80
72,-1367,69
82,-1367,72
32,-1287,85
69,-1118,32
82,-1151,81
68,-1255,74
74,-1272,89
89,-1248,71
89,-1159,69
69,-1887,72
72,-1890,82
71,-2080,32
8,-2111,69
72,-2375,82
69,-2425,68
67,-2560,74
16,-2504,89
32,-2705,89
74,-2105,69
8,-2112,72
8,-1888,71
74,-2544,8
70,-2377,72
75,-2168,69
70,-2032,16
75,-2096,67
84,-1743,32
76,-1767,74
67,-1743,8
32,-1728,8
66,-1103,74
78,-1041,70
67,-1087,75
74,-1064,70
89,-1088,75
89,-1087,84
84,-1192,76
75,-1129,67
73,-1105,32
83,-1130,66
86,-1120,78
74,-1048,67
72,-1072,74
71,-1049,89
32,-1024,89
84,-1025,84
66,-1161,75
78,-1048,73
66,-1072,83
68,-1104,86
80,-1112,74
70,-1111,72
72,-1136,71
32,-3646,32
84,-3591,84
74,-3519,66
89,-3487,78
68,-3503,66
66,-3560,68
67,-3728,80
89,-4056,70
8,-4040,72
8,-1567,32
89,-1777,84
67,-1879,74
84,-2047,89
78,-2128,68
89,-2112,66
66,-2087,67
16,-1840,89
32,-1912,8
191,-1768,8
66,-1680,89
78,-1641,67
69,-1472,84
71,-1408,78
32,-1472,89
84,-1448,16
83,-1440,66
89,-1263,32
76,-1393,191
80,-1440,66
84,-1448,78
221,-1551,69
76,-1839,71
74,-1735,32
71,-1727,84
32,-1808,83
90,-1689,89
67,-1592,76
78,-1440,80
190,-1504,84
70,-1455,221
68,-1144,76
83,-975,74
76,-1007,71
70,-1024,32
75,-1048,90
82,-1096,67
74,-1104,78
72,-1048,190
71,-1064,70
32,-1168,68
86,-1224,83
90,-1287,76
66,-1368,70
78,-1400,75
90,-1351,82
66,-1447,74
72,-1343,72
71,-1423,71
76,-1344,32
84,-1384,86
72,-1281,90
71,-1151,66
32,-1168,78
86,-1168,90
66,-1055,66
85,-1200,72
69,-1152,71
72,-1152,76
76,-1081,84
32,-1065,72
66,-1048,71
32,-1200,32
86,-1352,86
70,-1513,66
76,-1577,85
74,-2080,69
68,-2080,72
70,-2231,76
80,-2175,32
32,-2232,66
86,-2103,32
66,-2080,86
78,-1903,70
222,-1816,76
32,-1376,74
82,-1447,68
16,-1319,70
32,-1255,80
191,-1216,32
48,-1375,86
16,-1271,66
55,-1496,78
54,-1904,222
57,-2545,32
49,-3112,82
189,-3312,16
52,-3343,32
54,-3528,191
57,-3680,48
49,-3888,16
57,-4119,55
16,-3641,54
32,-2880,57
50,-3007,49
16,-2904,189
73,-2936,52
70,-2944,54
86,-2712,57
86,-2673,49
8,-2191,57
66,-2647,16
66,-2624,32
219,-2096,16
16,-2176,50
50,-1992,73
16,-1960,70
32,-2120,86
90,-2047,86
66,-2191,8
89,-1872,66
84,-1841,66
74,-1775,219
72,-1895,16
78,-1695,16
67,-1807,50
74,-1400,32
89,-1992,90
66,-1952,66
8,-1912,89
8,-1968,84
66,-2216,74
85,-2096,72
73,-2104,78
70,-2032,67
86,-1976,74
32,-1800,89
74,-1775,66
85,-1727,8
74,-1623,8
82,-1519,66
67,-1743,73
8,-1815,85
82,-2112,70
84,-2336,86
88,-1904,32
66,-2015,74
86,-2001,85
66,-1999,74
219,-1888,82
8,-1664,67
219,-1808,8
16,-1535,82
32,-1449,84
76,-1496,88
74,-1496,66
68,-2072,86
70,-1952,66
80,-2016,219
32,-1913,8
81,-1743,219
66,-1832,16
82,-1736,32
67,-1736,76
68,-1673,74
70,-1096,68
78,-1112,70
75,-1192,80
74,-1279,32
71,-1327,81
16,-1215,66
32,-1247,82
66,-1192,67
32,-1216,68
48,-1273,70
16,-1249,78
51,-1328,75
54,-1383,74
57,-1784,71
49,-2256,16
57,-2391,32
16,-2416,66
32,-2384,32
71,-2367,16
86,-2520,48
70,-2376,51
75,-2137,54
32,-1848,57
219,-1409,49
83,-1240,57
89,-1321,16
76,-1248,32
90,-1192,71
72,-1249,86
80,-1408,70
70,-1528,75
72,-1647,32
74,-1855,219
80,-1967,83
70,-1879,89
85,-1942,76
32,-1959,90
76,-1847,72
74,-1743,80
68,-1663,70
70,-1456,72
80,-1264,74
32,-1159,80
81,-1119,70
66,-1176,85
82,-1153,32
67,-1185,76
68,-1152,74
70,-1216,68
78,-1160,70
75,-1224,80
74,-1288,32
71,-1377,81
16,-1232,66
32,-1432,82
189,-1344,67
32,-1279,68
90,-1328,70
66,-1504,78
78,-1392,75
90,-1344,74
66,-1424,71
72,-1512,16
71,-1369,32
76,-1385,189
84,-1424,32
72,-1448,90
71,-1288,66
8,-1480,78
8,-1465,90
8,-1267,66
8,-1245,72
8,-1099,71
8,-1014,76
8,-1104,84
66,-1392,72
72,-1423,71
71,-1256,8
74,-1160,8
72,-632,66
84,-600,72
86,-592,71
32,-703,74
84,-591,72
83,-640,84
89,-576,86
71,-536,32
69,-664,84
72,-696,83
82,-696,89
32,-1617,71
90,-1520,69
67,-1511,72
78,-1502,82
90,-568,32
76,-592,90
8,-575,67
8,-640,78
8,-688,90
90,-912,76
76,-816,8
75,-624,8
74,-656,8
68,-471,90
80,-456,75
74,-649,76
8,-632,74
8,-1057,68
8,-1161,80
8,-994,74
8,-859,8
8,-363,8
8,-163,8
8,860,32
8,900,90
8,720,67
32,88,78
90,231,90
67,239,76
78,352,74
90,240,68
76,320,80
74,472,74
68,425,68
80,296,16
74,136,32
68,192,191
16,280,66
32,368,82
191,369,68
66,241,74
82,344,75
68,296,74
74,303,71
75,200,16
74,232,32
71,351,89
16,400,74
32,520,81
89,345,70
74,296,72
81,272,74
70,377,72
72,352,82
74,272,66
72,256,86
82,415,32
66,409,81
86,449,83
32,281,68
81,304,74
83,254,89
68,311,32
74,289,67
89,281,74
32,328,72
67,296,83
74,359,68
72,224,16
83,305,32
68,215,191
16,353,80
32,360,70
191,377,188
80,200,32
70,183,66
188,176,32
32,192,68
66,152,74
32,248,76
68,232,70
74,272,75
76,176,82
70,232,67
75,7264,32
82,7353,219
67,7264,83
32,375,89
219,320,88
83,353,75
89,209,66
88,280,8
66,272,8
75,439,66
8,383,74
8,432,80
66,280,70
74,416,72
80,288,32
70,304,191
72,96,16
32,216,68
191,201,74
16,345,76
68,464,74
74,448,68
76,383,70
74,217,80
68,345,32
70,320,74
80,369,68
32,217,78
74,200,67
68,488,8
78,688,8
67,816,8
8,919,67
8,737,74
8,617,89
67,233,77
74,289,75
89,249,84
77,257,78
75,224,66
84,232,74
78,272,72
66,200,78
74,184,67
72,328,32
78,359,84
67,360,74
32,201,89
84,176,68
74,568,8
89,632,8
68,921,70
8,457,68
8,408,66
70,257,67
68,303,8
66,432,78
67,737,89
8,816,84
78,608,78
89,376,8
84,385,8
78,441,8
8,473,8
8,1104,72
8,928,78
8,905,67
8,1121,32
8,1161,84
8,1184,74
8,1303,89
8,1437,68
8,1581,66
8,1723,67
8,1560,89
72,1576,84
78,1641,89
67,1752,66
32,2120,32
84,2135,90
74,2168,67
89,2272,78
68,2408,84
66,2272,76
67,2193,84
89,2147,68
84,2080,32
89,2001,66
66,2081,66
32,1568,87
90,1496,89
67,1489,70
78,1424,78
84,1280,67
76,1383,32
84,1368,84
68,1328,89
32,1096,74
66,1184,81
66,1081,70
87,993,72
89,1040,32
70,1008,68
78,1160,32
67,1160,90
32,1201,86
84,1305,84
89,1265,72
74,1281,68
81,1463,32
70,1593,84
72,1601,74
32,1568,82
68,1695,8
32,1665,8
90,2031,8
86,2280,8
84,2288,8
72,2928,32
68,2872,84
32,2671,74
84,2672,82
74,2633,78
82,2625,67
8,2599,78
8,2464,84
8,2105,68
8,2074,74
8,1977,67
32,1400,32
84,1392,68
74,1280,16
82,2064,32
78,2088,191
67,2200,86
78,2176,74
84,2249,8
68,2608,76
74,2280,186
67,2255,90
32,2176,72
68,2288,32
16,2344,74
16,2384,85
16,2479,74
16,2574,89
16,2709,89
16,2819,84
16,2810,186
16,3017,74
16,3136,75
16,3263,74
16,3319,71
16,3454,67
16,3557,8
16,3732,80
16,3771,70
16,3905,72
16,3721,32
32,3674,191
191,3518,16
86,3457,70
74,3481,75
8,3440,84
186,3233,67
76,3320,32
90,3224,74
72,3241,85
32,3112,74
74,3209,89
85,3240,89
74,3305,84
89,3280,86
89,3377,66
84,3313,74
186,3384,89
74,3264,76
75,3320,74
74,3264,32
71,3304,77
67,3215,78
8,3169,67
80,3208,84
70,3217,88
72,3200,32
32,3208,68
191,3255,32
16,3241,90
70,3392,66
75,3424,87
84,3417,89
67,3281,70
32,3281,78
74,3301,67
85,3360,32
74,3393,70
89,3416,89
89,3417,70
84,3288,68
86,3280,80
66,3256,70
74,3225,89
89,3145,16
76,3193,32
74,3089,191
32,3169,83
77,3225,68
78,3201,70
67,3273,78
84,3368,75
88,3392,74
32,3376,71
68,3287,16
32,3449,32
90,3441,84
66,3353,89
87,3281,66
89,3367,70
70,3336,72
78,3408,82
67,3400,74
32,3351,32
70,3280,81
89,3263,74
70,3296,89
68,3288,76
80,3319,70
70,3256,71
89,3495,70
16,3456,80
32,3487,32
191,3430,70
83,3327,89
68,3359,32
70,3280,66
78,3329,82
75,3208,68
74,3056,74
71,3152,75
16,3175,74
32,3120,71
84,3039,16
89,3224,32
66,3216,84
70,3216,68
72,3335,66
82,3263,67
74,3352,67
32,3416,70
81,3377,86
74,3408,8
89,3559,67
76,3657,32
70,3633,86
71,3608,74
70,3535,75
80,3600,66
32,3545,186
70,3664,32
89,3633,68
32,3585,32
66,3528,191
82,3432,16
68,3488,90
74,3544,70
75,3464,82
74,3440,67
71,3448,68
16,3576,84
32,3448,66
84,3649,82
68,3473,16
66,3665,189
67,3672,70
67,3537,68
70,3513,70
86,3520,78
8,3649,75
67,3568,74
32,3401,71
86,3328,16
74,3352,32
75,3280,191
66,3441,78
186,3344,67
32,3385,32
68,3520,78
32,3664,74
191,3776,32
16,3845,191
90,4240,86
70,4353,82
82,4545,32
67,4664,52
68,4617,32
84,4489,70
66,4479,80
82,4408,32
16,4232,90
189,4145,67
70,4152,78
68,4192,66
70,4161,76
78,4288,74
75,4304,219
74,4289,70
71,4313,89
16,4233,16
32,4798,32
191,4777,191
78,4832,85
67,4912,32
32,5015,50
78,4872,51
74,5049,57
32,5265,49
191,5312,32
86,4800,68
82,4792,32
32,4592,70
52,4368,78
32,4416,83
70,4424,72
80,4449,82
32,4352,78
90,4447,74
67,4456,32
78,4424,70
66,4401,82
76,4520,68
74,4424,74
219,4367,89
70,4439,69
89,5000,72
16,4968,71
32,4639,69
191,4615,67
85,4344,16
32,4680,32
50,4537,90
51,4616,66
57,4488,87
49,4208,89
32,4207,70
68,4232,78
32,4183,67
70,4096,16
