key,timedelta
222,87
222,86
222,80
219,81
219,76
219,84
219,86
219,91
219,92
219,82
219,102
219,109
219,81
219,63
219,86
219,70
219,67
219,79
219,70
219,69
219,108
219,100
219,80
219,102
192,86
192,83
192,105
192,89
192,96
192,107
192,103
192,87
192,101
192,94
192,104
191,87
191,84
191,64
191,98
191,125
191,81
191,80
191,65
191,75
191,85
191,59
191,37
191,64
191,78
191,81
191,100
191,70
191,78
191,43
191,74
191,53
191,78
191,130
191,82
191,99
191,113
190,86
190,76
190,75
189,75
189,65
189,69
189,98
188,68
188,55
188,104
188,95
188,81
188,85
188,85
188,103
188,108
188,73
188,75
188,110
188,83
188,76
188,94
188,93
188,91
187,58
186,81
186,78
186,87
186,79
186,99
186,91
186,89
144,42
144,17
110,139
110,148
110,139
110,99
110,94
110,147
110,52
110,111
110,76
110,92
110,101
110,100
110,77
109,86
109,67
109,90
109,81
105,82
105,87
103,66
103,111
103,70
102,93
100,49
100,80
100,58
99,147
99,82
99,66
99,128
99,75
99,72
99,110
98,115
98,145
98,100
98,94
97,79
97,76
97,77
96,52
96,121
96,147
96,99
96,90
90,158
90,97
90,86
90,88
90,84
90,143
90,103
90,98
90,134
90,74
90,160
90,96
90,97
90,136
90,96
90,92
90,102
90,106
90,178
90,102
90,98
90,92
90,93
90,100
90,99
90,92
90,159
90,85
90,99
90,85
90,97
90,145
90,103
90,98
90,71
90,80
90,125
90,118
90,102
90,107
90,110
90,103
90,97
90,80
90,95
90,122
90,86
90,99
90,71
90,98
90,83
90,99
90,79
90,86
90,91
90,85
90,91
90,94
90,120
90,114
90,86
90,88
90,111
90,120
90,137
90,141
89,63
89,85
89,81
89,74
89,75
89,56
89,89
89,70
89,64
89,53
89,75
89,86
89,57
89,59
89,61
89,75
89,67
89,79
89,118
89,75
89,58
89,60
89,80
89,58
89,73
89,74
89,52
89,88
89,67
89,72
89,81
89,61
89,97
89,69
89,81
89,85
89,80
89,86
89,67
89,78
89,80
89,68
89,76
89,81
89,65
89,73
89,75
89,77
89,94
89,103
89,65
89,92
89,114
89,157
89,86
89,74
89,84
89,74
89,74
89,69
89,80
89,91
89,85
89,64
89,76
89,85
89,68
89,85
89,64
89,75
89,87
89,63
89,80
89,56
89,96
89,68
89,61
89,158
89,121
89,51
89,88
89,87
89,90
89,86
89,139
89,127
89,62
89,63
89,47
89,111
89,124
89,86
89,73
89,104
89,83
89,108
89,96
89,78
89,125
88,107
88,79
88,71
88,92
88,97
88,103
88,97
88,107
88,90
88,123
88,142
88,102
88,87
88,97
88,97
88,119
88,126
88,72
88,98
88,92
88,94
88,42
88,102
88,119
88,103
88,87
87,100
87,91
87,114
87,119
87,120
87,86
87,61
87,126
87,119
87,114
87,104
87,91
86,120
86,117
86,75
86,123
86,159
86,98
86,82
86,105
86,69
86,77
86,102
86,116
86,98
86,73
86,68
86,59
86,102
86,132
86,120
86,131
86,102
86,81
86,128
86,104
86,92
86,99
86,101
86,86
86,85
86,86
86,59
86,76
86,80
86,92
86,102
86,87
86,159
86,86
86,70
86,109
86,88
86,76
86,124
85,73
85,55
85,56
85,65
85,62
85,90
85,67
85,77
85,56
85,69
85,39
85,76
85,64
85,64
85,64
85,80
85,71
85,76
85,80
85,64
85,53
85,58
85,80
85,86
85,86
85,83
85,51
85,66
85,76
85,61
85,73
85,78
85,69
85,57
85,69
85,47
85,52
85,60
84,62
84,74
84,80
84,110
84,86
84,92
84,84
84,141
84,91
84,102
84,55
84,108
84,119
84,131
84,86
84,68
84,93
84,130
84,90
84,118
84,65
84,73
84,59
84,87
84,85
84,92
84,96
84,105
84,70
84,86
84,74
84,140
84,64
84,85
84,100
84,69
84,71
84,106
84,96
84,103
84,96
84,81
84,57
84,90
84,75
84,91
84,84
84,79
84,111
84,60
84,65
84,65
84,98
84,69
84,70
84,102
84,90
84,94
84,110
84,80
84,101
84,87
84,92
84,93
84,85
84,80
84,76
84,134
84,108
84,90
84,91
84,42
84,96
84,110
84,118
84,97
84,103
