down,timedelta,up
66,-3531,13
67,-3154,50
82,-3177,51
84,-3064,191
86,-2800,48
8,-2933,50
16,-2957,16
86,-2979,54
32,-2611,49
70,-2517,32
72,-2512,70
69,-2440,82
85,-2476,66
84,-2500,67
67,-2415,82
16,-2274,84
32,-2176,16
74,-2340,86
76,-2435,8
72,-2402,86
70,-2294,32
89,-2295,70
72,-2488,72
84,-2409,69
188,-2575,85
16,-2496,84
16,-2329,67
16,-2351,16
16,-2137,32
16,-2002,74
16,-1714,76
16,-1822,72
32,-1988,70
56,-2338,89
53,-2191,72
191,-3145,84
57,-3337,16
49,-3410,188
54,-2778,32
16,-2484,56
49,-2710,53
32,-1992,191
90,-1555,57
66,-1656,49
67,-1477,16
67,-1622,54
74,-1132,49
72,-980,32
16,-962,90
32,-894,66
68,-931,67
74,-917,67
82,-962,74
66,-885,72
89,-1077,16
89,-980,32
84,-1012,68
79,-981,74
16,-1185,82
32,-1222,66
75,-1190,89
66,-1294,89
70,-1476,84
219,-1459,79
8,-1753,16
8,-1399,32
219,-1463,75
70,-1317,66
66,-1310,70
86,-1325,219
16,-1065,8
32,-1185,8
52,-1714,219
52,-1854,70
191,-2383,66
57,-2768,16
49,-3227,86
8,-3066,32
52,-2617,52
54,-3270,52
16,-2831,191
8,-2550,57
186,-2411,49
16,-2317,8
49,-2298,52
32,-1785,16
81,-1853,54
70,-1307,8
78,-1289,16
66,-1335,186
82,-1118,49
16,-1109,32
32,-1826,81
77,-2000,70
89,-2084,78
222,-2183,66
68,-2921,82
222,-3514,16
80,-2774,32
87,-2659,77
16,-2684,89
32,-2845,222
66,-2316,68
75,-1922,222
16,-1870,80
32,-1946,87
86,-2375,16
82,-1973,32
32,-1980,66
48,-1944,16
50,-2824,75
13,-2618,32
70,-2399,86
80,-2308,82
89,-2185,32
74,-2224,48
72,-1412,50
188,-1348,13
16,-1228,70
32,-1194,80
74,-1034,89
72,-1000,74
188,-1086,72
84,-1221,16
72,-1290,188
84,-1098,32
67,-1233,74
8,-1125,72
80,-1165,188
16,-985,84
32,-1352,72
74,-1625,84
78,-1558,67
74,-1730,16
75,-1789,8
74,-1708,80
80,-1427,32
16,-1210,74
9,-3219,78
32,-3261,74
70,-3459,75
89,-3381,74
66,-3369,80
75,-3718,16
71,-1333,32
8,-1106,70
70,-1454,89
66,-1576,66
87,-1286,75
67,-1467,71
66,-1450,8
76,-1227,70
16,-1028,66
13,-1455,87
83,-1472,67
89,-1427,66
66,-1443,16
88,-1563,76
186,-1278,13
69,-1415,83
86,-1448,89
16,-1317,66
13,-1526,88
83,-1572,186
76,-1285,69
89,-1296,16
70,-1364,86
86,-1136,13
74,-985,83
82,-936,76
32,-1044,89
78,-1100,70
8,-1098,86
82,-1102,74
192,-1494,82
88,-1373,32
70,-1497,78
80,-1459,8
32,-1554,82
68,-1165,192
32,-1131,88
75,-1036,70
192,-1194,80
73,-1167,32
74,-1328,68
71,-1188,32
32,-1178,75
84,-1006,192
89,-666,73
32,-623,74
78,-738,71
70,-609,32
78,-643,84
77,-751,89
75,-779,32
69,-856,78
80,-957,70
84,-986,78
8,-1048,77
69,-1990,75
72,-1902,69
32,-1928,80
81,-1941,84
84,-1868,8
88,-870,69
32,-1025,72
191,-913,32
16,-885,81
66,-1026,84
82,-1006,88
66,-896,32
89,-956,191
78,-1112,16
67,-757,66
70,-886,82
88,-852,66
69,-901,89
32,-982,78
83,-1017,67
89,-999,70
84,-1026,88
75,-899,69
84,-788,32
76,-803,83
83,-707,89
68,-700,84
32,-895,75
86,-920,84
74,-993,76
68,-990,83
66,-1084,68
67,-896,32
72,-1039,86
69,-943,74
82,-1241,68
16,-1185,66
13,-1367,67
81,-1278,72
66,-1275,69
89,-1065,82
70,-1228,16
68,-996,13
74,-974,81
89,-1000,66
68,-942,89
84,-1040,70
72,-954,68
74,-943,74
67,-825,89
32,-856,68
76,-757,84
72,-884,72
74,-994,74
82,-1045,67
84,-1023,32
72,-1048,76
18,-1032,72
16,-801,74
32,-951,82
189,-859,84
32,-905,72
82,-1001,18
67,-1163,16
16,-977,32
32,-1045,189
220,-1173,32
16,-1052,16
18,-1154,82
16,-999,67
32,-1063,32
76,-1129,16
72,-1276,220
74,-1325,18
82,-1425,17
84,-1607,16
72,-1377,32
32,-1320,76
81,-1126,72
83,-944,74
89,-933,82
77,-927,84
75,-996,72
70,-941,32
89,-983,81
74,-979,83
66,-1070,89
87,-946,77
70,-1588,75
89,-1587,70
32,-2230,89
189,-2187,74
18,-2153,66
16,-2154,87
32,-1632,70
82,-1665,89
78,-1033,32
16,-920,189
18,-951,18
16,-989,16
8,-716,32
8,-782,16
82,-1272,82
78,-1269,78
16,-1136,18
18,-1556,17
16,-1605,16
32,-1764,8
220,-1816,8
16,-1437,16
18,-1592,82
16,-1484,78
32,-1378,18
70,-1451,16
78,-1324,32
89,-1372,16
84,-1415,220
89,-1301,18
66,-1480,17
78,-1607,16
89,-1348,32
74,-1427,70
82,-1350,78
32,-1341,89
76,-1419,84
72,-1471,89
74,-1650,66
82,-1577,78
84,-1631,89
72,-1552,74
18,-1912,82
16,-1794,32
32,-1969,76
189,-1886,72
32,-1737,74
82,-2247,82
65,-2185,84
16,-2241,72
18,-1980,18
16,-1992,16
8,-1617,32
8,-1605,189
82,-1959,32
65,-1669,16
16,-1898,82
18,-2198,65
16,-1899,18
32,-2120,17
220,-2319,16
16,-2255,8
18,-2336,8
16,-2105,16
8,-2084,82
220,-2233,65
16,-1595,18
32,-1669,16
76,-1586,32
72,-1704,16
74,-2116,220
82,-1988,18
84,-2229,17
72,-2354,16
32,-2430,8
81,-2317,16
74,-2345,220
68,-2245,32
74,-2118,76
72,-2032,72
66,-1683,74
86,-1676,82
16,-1761,84
18,-2187,72
16,-1966,32
32,-2195,81
189,-2117,74
32,-2187,68
82,-2498,74
87,-2628,72
16,-2566,66
18,-2723,86
16,-2545,16
32,-2165,18
54,-2553,16
16,-2461,32
90,-2716,189
66,-2725,32
89,-2557,16
84,-2644,82
79,-2499,87
70,-2365,18
72,-2457,17
82,-2569,16
74,-2392,32
67,-2220,16
16,-2449,54
13,-2356,90
83,-3075,66
78,-3011,89
67,-3024,84
66,-2934,79
75,-2924,70
70,-2916,72
76,-2886,82
84,-2930,74
86,-3043,16
16,-3118,67
8,-3000,13
86,-2740,83
16,-2676,78
13,-3386,67
83,-3785,66
89,-3701,75
66,-3815,70
88,-3806,76
186,-3747,84
69,-3841,86
86,-4071,16
32,-3647,8
86,-3315,16
82,-3365,86
32,-2726,13
48,-2388,83
53,-2335,89
32,-2850,66
53,-3069,88
57,-3111,186
57,-2951,69
49,-2930,86
32,-2874,32
90,-2866,86
75,-2726,82
84,-2669,32
72,-2589,48
71,-2580,53
70,-2172,32
32,-2075,53
48,-1939,57
51,-2026,57
13,-2232,49
83,-2180,32
89,-2244,90
66,-2246,75
88,-2190,84
186,-2241,72
69,-2561,71
86,-2534,70
32,-2637,32
86,-2642,48
82,-2645,51
32,-2605,13
48,-2537,83
50,-2499,89
32,-2568,66
53,-2829,88
57,-2885,186
57,-2614,69
49,-2620,86
32,-2590,32
90,-2596,86
75,-2484,82
84,-2309,32
72,-2265,48
71,-2193,50
70,-2141,32
32,-1977,53
57,-1770,57
50,-1852,57
13,-1933,49
83,-2070,32
89,-2126,90
66,-2150,75
79,-2263,84
89,-2753,72
84,-3129,71
186,-3055,70
32,-3463,32
86,-3443,57
82,-3478,50
32,-3308,13
8,-3223,83
8,-3333,89
86,-3449,66
82,-3534,79
48,-3423,89
49,-3147,84
32,-3336,186
53,-3303,32
57,-3453,86
57,-3328,82
49,-3477,32
32,-3433,8
90,-3251,8
75,-3103,86
84,-2918,82
72,-2518,48
71,-2485,49
70,-2406,32
32,-2031,53
57,-1960,57
50,-1906,57
13,-2493,49
76,-2512,32
74,-2647,90
219,-2698,75
70,-2605,84
80,-2626,72
16,-2806,71
32,-3034,70
70,-2972,32
78,-2925,57
70,-3049,50
76,-2498,13
16,-2677,76
13,-5731,74
32,-5930,219
84,-6004,70
66,-5974,80
89,-6127,16
70,-5577,32
67,-5607,70
66,-5618,78
71,-5411,70
67,-5432,76
70,-5557,16
72,-2022,13
16,-1990,32
53,-14893,84
57,-14881,66
57,-14868,89
49,-15200,70
32,-15347,67
84,-15327,66
190,-15393,71
77,-15532,67
8,-15494,70
8,-15486,72
8,-15606,16
84,-2459,53
190,-2434,57
188,-2520,57
76,-2429,49
74,-2322,32
219,-2430,84
32,-2628,190
81,-2369,77
74,-2268,8
89,-2292,8
68,-2281,8
66,-2369,84
78,-2376,190
72,-2148,188
74,-2147,76
71,-2046,74
8,-1904,219
86,-1916,32
67,-2060,81
32,-2070,74
74,-2015,89
71,-2019,68
32,-1924,66
70,-1867,78
72,-1786,72
8,-1797,74
8,-1852,71
72,-2027,8
8,-2012,86
8,-1929,67
8,-1919,32
74,-2113,74
71,-2159,71
32,-2179,32
70,-2265,70
66,-2353,72
86,-2195,8
16,-2314,8
32,-2328,72
82,-2133,8
74,-2193,8
188,-2268,8
69,-2096,74
82,-2208,71
16,-2178,32
38,-2410,70
13,-2487,66
13,-13158,86
191,-13408,16
48,-14175,32
50,-14116,82
191,-14353,74
49,-14824,188
52,-14813,69
54,-15032,82
16,-15284,16
8,-15043,38
8,-14946,13
8,-4349,13
8,-4007,191
191,-3276,48
8,-3384,50
190,-3621,191
16,-2715,49
49,-3638,52
52,-3361,16
186,-3748,54
16,-3417,8
51,-3228,8
32,-3159,8
189,-3464,8
32,-3458,191
66,-3478,8
66,-3290,190
80,-3371,16
70,-2789,49
16,-2716,52
32,-2470,16
76,-2581,186
72,-2478,51
74,-2723,32
82,-2460,189
84,-2481,32
72,-2299,66
32,-2380,66
81,-2201,80
83,-2062,70
68,-2109,16
74,-1964,32
89,-1993,76
32,-1945,72
75,-1686,74
66,-1823,82
68,-1821,84
74,-1820,72
89,-1756,32
70,-1811,81
78,-1736,83
67,-1752,68
69,-1842,74
32,-1789,89
86,-1861,32
82,-1933,75
32,-1846,66
48,-1906,68
53,-1948,74
32,-2093,89
70,-2082,70
89,-2025,78
32,-2152,67
84,-2003,69
188,-2063,32
77,-2133,86
76,-2123,82
74,-2240,32
219,-2292,48
32,-2369,53
68,-2122,32
32,-2243,70
89,-2493,89
222,-2673,32
8,-3090,84
84,-3501,188
73,-3415,77
89,-4205,76
190,-4342,74
16,-4259,219
32,-4261,32
74,-4424,68
70,-4371,32
186,-4089,89
88,-4236,222
16,-3946,8
13,-3571,84
191,-3834,73
66,-3112,89
66,-2967,16
72,-3042,190
74,-3079,32
78,-3037,74
67,-2989,70
66,-2962,186
32,-2748,16
68,-2822,88
32,-2609,13
81,-2229,191
84,-2059,66
77,-2101,66
78,-2171,72
84,-1932,74
72,-1915,78
78,-2425,67
32,-2755,66
219,-2874,32
66,-3055,68
89,-2991,32
32,-3193,81
90,-3116,84
75,-2965,77
76,-2890,78
32,-2932,84
70,-2880,72
75,-2390,78
70,-2082,32
78,-1857,219
67,-1729,66
32,-1833,89
70,-1678,32
89,-1752,90
72,-1843,75
74,-1870,76
188,-1826,32
8,-1934,70
78,-2075,75
73,-2339,70
222,-2648,78
16,-2698,67
32,-2684,32
84,-2657,70
82,-2628,89
188,-2849,72
69,-2877,74
82,-2995,188
16,-2918,8
32,-2754,78
68,-2507,73
32,-2590,16
70,-2734,222
76,-2517,32
84,-2818,84
188,-2746,82
8,-2462,188
76,-2512,69
74,-2414,82
71,-2453,16
32,-2391,32
191,-2448,68
16,-2059,32
8,-2146,70
32,-2478,76
84,-2181,84
68,-2257,188
78,-2358,8
67,-2191,76
89,-2194,74
84,-2590,71
8,-2455,32
70,-2700,191
68,-2854,16
72,-2660,8
84,-2294,32
71,-2444,84
32,-2571,68
86,-2459,78
74,-2655,67
89,-2656,89
76,-2601,84
8,-2637,8
8,-2491,70
89,-2598,68
186,-2850,72
89,-3306,84
70,-3283,71
86,-3085,32
74,-3102,86
82,-2897,74
32,-2817,89
66,-2529,76
32,-2548,8
86,-2567,8
74,-2537,89
89,-2309,186
88,-1858,89
66,-1793,70
75,-1771,86
32,-1778,74
68,-1748,82
32,-1755,32
219,-1848,66
66,-1914,32
73,-2038,86
88,-1903,74
69,-1962,89
75,-2011,88
32,-2218,66
84,-2117,75
75,-2077,32
67,-2164,68
66,-2098,32
88,-1992,219
32,-2010,66
68,-1887,73
32,-2094,88
77,-2226,69
67,-2754,75
70,-2680,32
75,-2713,84
70,-2680,75
68,-2739,67
83,-2623,66
80,-2714,88
70,-2532,32
82,-2692,68
74,-2518,32
32,-2192,77
74,-1673,67
89,-1591,70
72,-1666,75
90,-1765,70
75,-1729,68
69,-1812,83
85,-1792,80
84,-1863,70
72,-1763,82
32,-1859,74
191,-1853,32
16,-1805,74
68,-1998,89
66,-1927,72
78,-1919,90
74,-1992,75
72,-1975,69
71,-1956,85
70,-1908,84
89,-1854,72
32,-1835,32
191,-1801,191
16,-1854,16
70,-1634,68
76,-1668,66
89,-1716,78
70,-1654,74
86,-1684,72
74,-1778,71
82,-1712,70
32,-1800,89
90,-1681,32
70,-1779,191
82,-1927,16
67,-1900,70
89,-1927,76
84,-1818,89
186,-1971,70
16,-1913,86
16,-1961,74
16,-1888,82
16,-1795,32
16,-1769,90
16,-1580,70
16,-1429,82
16,-1302,67
16,-1059,89
16,-958,84
16,-756,16
16,-770,186
16,-387,16
16,643,32
16,751,191
16,923,86
16,709,82
32,657,32
191,737,48
86,649,53
82,920,32
32,803,70
48,740,89
53,783,32
32,360,66
70,478,89
89,576,32
32,500,191
66,414,16
89,588,8
32,730,32
191,856,48
16,911,50
8,845,32
32,482,70
48,410,89
50,458,32
32,415,66
70,557,89
89,1025,32
32,933,68
66,994,74
89,975,72
32,1024,16
68,915,192
74,1032,8
72,1042,8
16,553,8
192,548,8
8,516,8
8,916,32
8,831,68
8,921,74
8,977,72
32,774,84
68,867,80
74,1324,66
72,1313,72
84,909,71
80,1087,32
66,570,69
72,656,82
71,704,81
32,450,74
69,503,72
82,525,78
81,480,32
74,442,68
72,512,32
78,446,66
32,501,75
68,512,70
32,481,76
66,499,70
75,479,71
70,535,74
76,473,71
70,513,32
71,364,84
74,292,89
71,386,32
32,331,69
84,470,80
89,583,70
32,516,72
69,475,32
80,373,66
70,404,89
72,475,32
32,441,90
66,583,70
89,491,78
32,448,66
90,495,82
70,326,16
78,495,32
66,606,80
82,800,66
16,1030,32
32,935,83
80,797,89
66,768,66
32,427,88
83,689,186
89,710,69
66,697,86
88,805,32
186,509,70
69,535,72
86,506,66
32,461,89
70,539,72
72,538,69
66,457,78
89,844,32
72,754,81
69,759,84
78,777,73
32,324,8
81,410,8
84,452,8
73,526,8
8,817,32
8,713,81
8,728,84
8,721,79
32,558,83
81,625,72
84,706,85
79,778,83
83,533,80
72,675,74
85,631,72
83,2403,32
80,2584,219
74,2701,66
72,3126,79
32,1686,69
219,1522,76
66,1417,83
79,991,76
69,584,84
76,557,72
83,449,71
76,562,32
84,584,54
72,681,49
71,818,32
32,597,70
54,550,80
49,650,32
32,506,86
70,636,74
80,715,78
32,595,222
86,661,32
74,608,66
78,612,72
222,451,71
32,247,16
66,586,32
72,790,191
71,1127,70
16,1019,72
32,1018,66
191,797,86
70,542,32
72,504,84
66,605,82
86,1014,188
32,1035,69
84,1132,82
82,970,16
188,841,32
69,601,86
82,650,84
16,674,89
32,627,73
86,834,70
84,869,86
89,922,74
73,827,76
70,936,32
86,782,70
74,764,89
76,1177,32
32,805,70
70,988,76
89,1189,74
32,787,219
70,809,70
76,786,80
74,932,32
219,822,66
70,790,72
80,810,78
32,464,32
66,384,84
72,461,67
78,471,68
32,477,32
84,484,66
67,478,75
68,462,70
32,382,72
66,494,85
75,515,66
70,567,83
72,633,68
85,711,32
66,588,83
83,556,78
68,614,8
32,886,8
83,1028,83
78,1221,75
8,1148,84
8,699,75
83,686,78
75,607,70
84,756,74
75,738,82
78,705,85
70,756,84
74,577,75
82,808,32
85,704,84
84,619,66
75,632,82
32,459,67
84,538,81
66,526,70
82,546,78
67,694,66
81,749,16
70,589,82
78,853,13
66,1002,191
82,1158,89
16,1193,66
13,980,88
191,711,186
89,617,69
66,646,86
88,785,32
186,611,69
69,574,32
86,640,86
32,692,82
69,820,32
32,863,48
86,737,53
82,958,32
32,838,66
48,862,32
53,850,48
32,492,50
66,549,32
32,533,219
48,540,90
50,644,66
32,560,87
219,576,89
90,501,70
66,447,78
87,416,67
89,379,66
70,435,76
78,501,32
67,443,70
66,469,89
76,389,32
32,420,70
70,466,78
89,482,70
32,435,78
70,395,77
78,434,75
70,552,69
78,598,80
77,528,84
75,503,8
69,560,80
80,658,8
84,691,8
8,745,69
80,790,84
8,695,72
8,946,32
69,912,219
84,886,66
72,968,73
32,590,88
219,619,69
66,447,75
73,461,32
88,443,66
69,446,72
75,498,78
32,508,32
66,553,74
72,483,71
78,471,32
32,336,66
74,429,75
71,542,73
32,539,32
66,529,74
75,532,89
73,502,70
32,474,85
74,543,69
89,531,75
70,352,16
85,767,16
69,820,8
75,774,16
16,925,8
16,1125,8
8,1405,73
16,1400,69
8,1293,75
8,1112,32
73,863,70
69,858,82
75,963,188
32,602,69
70,672,82
82,509,16
188,929,32
69,1113,78
82,1112,84
16,1205,88
32,775,70
