down,timedelta,up
65,50227,51
70,50611,52
78,48939,191
67,48883,52
222,50419,32
16,50467,32
32,49563,32
53,45818,32
191,46434,8
52,48219,13
32,47659,13
32,47826,66
13,47362,82
83,49155,8
8,52698,32
8,53403,32
8,53171,32
8,53443,13
8,57363,66
66,56707,82
32,57204,89
32,57259,74
8,56555,85
8,56747,32
8,55467,84
52,54699,83
191,55083,89
52,55490,77
13,54058,75
83,51459,70
89,51971,69
66,52395,76
88,52475,66
186,51787,68
69,52859,66
86,52451,76
16,52599,89
16,52738,16
32,51939,66
39,53531,32
39,53346,52
39,53275,191
39,53243,52
39,53940,32
39,54258,32
32,56235,13
37,57170,83
37,57434,89
37,57435,66
37,57300,88
37,58059,186
50,57251,69
191,56068,16
52,55818,86
191,55987,32
52,57226,50
32,56146,191
32,56275,51
32,56251,191
13,55298,52
8,57155,32
32,55939,32
83,56141,32
89,56138,32
66,56690,13
79,57803,83
89,57162,89
84,57155,66
186,56755,79
16,57395,89
32,55251,84
49,54626,16
191,54498,186
8,54018,32
51,54442,49
52,54186,191
191,54212,51
52,55002,191
32,52658,52
32,54650,32
32,54418,32
32,54258,32
8,53682,32
13,52282,13
13,54106,90
66,53714,66
82,53858,89
8,52273,70
8,52304,68
8,52767,74
8,52758,76
8,53334,84
8,53155,75
32,49058,67
32,48722,84
32,48850,72
13,48569,71
66,45273,32
82,45265,66
89,44897,82
74,44897,89
85,44874,74
32,45242,16
84,45049,85
83,45875,32
89,46513,51
77,46173,191
75,46241,52
70,47938,32
69,47193,32
76,46954,13
66,49194,83
68,49298,89
66,48338,66
76,48010,88
89,49266,186
66,48770,69
16,49994,16
32,47818,86
52,49346,32
191,50970,50
52,51154,191
32,50506,50
32,50458,191
13,48210,52
83,48234,32
89,47754,32
66,47834,32
88,47906,32
186,47546,13
69,47874,83
86,47418,89
16,47306,66
32,46490,79
50,45834,89
191,45658,84
51,45857,16
191,45738,186
52,46298,32
32,46105,49
32,46279,191
32,46456,50
32,47154,191
13,46577,52
83,47130,32
89,48881,32
66,48978,32
79,48753,32
89,48496,8
84,49306,78
186,49073,13
16,51682,66
32,50642,82
49,49946,89
191,49834,74
51,49697,85
191,49466,32
52,49450,84
32,47554,66
32,47650,82
32,47762,67
32,48082,72
13,47746,84
90,44922,78
66,44970,89
89,45386,8
70,45770,78
68,45834,66
74,45594,72
76,45610,71
84,45938,16
75,45626,67
67,47746,32
84,47354,8
72,47826,191
71,47882,50
32,47386,191
66,47378,52
82,49458,32
89,49298,32
74,49562,13
85,50066,70
16,50385,78
32,50138,84
51,49113,65
191,49974,70
52,50338,78
32,48722,67
32,48850,222
13,49777,32
83,47490,90
89,47562,70
66,47673,89
88,47714,89
186,46905,70
69,46874,73
86,46233,84
16,46360,86
16,46944,16
16,46943,67
16,48718,32
16,48900,49
16,49139,191
16,49243,52
16,53106,32
16,53185,32
16,53528,13
16,55664,83
16,55799,78
16,55942,70
16,57765,8
16,57932,8
16,59914,8
16,60058,8
16,61417,78
16,61511,83
16,61542,70
16,61789,78
16,62090,8
32,61575,8
50,60850,78
191,60674,83
50,61002,78
191,60874,77
52,60722,75
32,59954,69
32,60402,80
32,60250,84
32,60714,16
13,60266,72
83,60698,32
89,60386,52
66,61514,13
79,63266,78
89,62666,67
84,62690,84
186,62058,86
16,62618,32
32,62218,219
49,60610,83
191,60138,68
50,60394,74
191,59665,80
52,60162,66
32,58594,72
32,56578,71
32,56721,32
32,56707,70
8,56259,87
78,56313,66
13,56378,75
66,53795,188
82,53778,70
89,54059,16
74,53900,78
85,56071,32
32,55754,51
84,59506,13
66,59643,83
82,59882,89
67,59667,84
72,59418,86
84,59514,67
78,59986,78
89,59818,72
8,59354,74
78,58962,71
66,59393,16
72,59297,67
71,60530,32
67,61018,50
16,60802,191
32,58762,50
8,60154,32
191,59522,32
50,59874,13
191,60034,83
52,60234,89
32,58178,70
32,58194,72
13,58090,78
70,57482,16
78,56858,67
84,57874,32
65,58042,8
70,58410,191
78,58138,49
67,58554,191
222,58442,50
32,59834,32
90,60306,32
70,60290,13
89,62618,81
89,62690,8
70,63202,87
73,63562,84
84,63130,75
86,63106,70
67,62890,76
16,62730,84
32,61385,86
49,61994,32
191,61970,83
52,61930,87
32,59001,66
32,59322,75
13,59257,188
83,57201,70
78,58178,16
70,58098,78
8,58474,32
8,58690,50
8,59362,13
8,60034,81
78,59186,66
83,59282,89
70,59338,70
78,59194,68
8,59034,74
8,59253,89
78,58426,68
83,58450,84
78,59002,72
77,58810,74
75,59042,67
69,59170,32
80,58610,84
84,58730,66
72,58522,89
16,58378,70
32,58033,67
52,58458,66
13,57345,71
78,55658,67
67,55530,70
84,56354,16
86,56258,72
32,56871,16
219,56746,18
83,57466,8
68,57755,8
74,60890,32
80,60737,81
66,60394,66
72,60466,89
71,60506,70
32,60194,68
70,60826,74
87,60819,89
66,60242,68
75,60282,84
188,60418,72
70,60994,74
78,60329,67
16,62558,32
16,62644,84
16,62868,66
16,63073,89
16,63178,70
16,63617,67
16,64568,66
16,64735,71
16,64394,67
32,63467,70
51,64161,16
13,60372,72
83,61210,32
89,61193,49
84,61938,13
86,64818,39
67,64826,39
78,64722,37
72,64930,37
74,68098,221
71,69131,18
67,68421,17
16,68091,16
32,67819,8
50,67074,32
191,67178,77
50,67099,78
32,65770,83
32,66458,72
13,66219,82
83,65786,67
89,66186,18
70,66090,16
72,67227,219
78,67906,8
67,67347,8
16,67178,8
32,66362,8
8,66171,8
191,65107,8
49,64931,8
191,64459,8
50,65555,221
32,63066,18
32,62410,17
13,62091,16
81,59731,8
8,60723,221
87,60315,8
84,61821,18
75,61243,16
70,61707,16
76,61371,221
84,61586,16
86,61474,17
32,60755,18
83,60875,16
87,61315,77
66,60579,78
75,60371,83
188,60219,72
70,60619,82
78,59514,67
16,60473,18
16,60441,16
16,61020,16
16,61099,219
16,61512,16
16,61480,17
16,61480,18
16,61759,8
16,61846,8
16,63293,16
16,63516,221
16,63520,219
16,65898,32
16,66065,84
16,66272,66
16,66316,89
16,66787,70
16,67363,186
16,67507,72
16,68347,84
16,68754,76
16,68785,74
16,69464,16
16,69479,67
16,70806,13
16,75555,191
32,75676,56
50,75586,189
13,75211,81
81,75235,84
66,75324,75
89,75307,70
70,75443,76
68,75524,84
74,75684,86
89,75947,32
68,75971,219
84,76075,8
72,75523,80
74,75787,83
67,75691,78
32,76035,74
84,75995,75
66,75819,74
89,75707,80
70,77467,32
67,77307,219
66,77307,83
71,77371,89
67,77251,89
70,77323,70
72,76939,72
16,76763,85
18,76531,66
16,76787,83
8,75883,68
8,77068,32
8,77171,69
8,77226,68
8,78201,78
8,78440,67
8,78599,84
8,78585,88
8,79365,66
8,79649,75
8,79699,74
8,80042,82
8,80562,32
8,80673,74
8,80768,71
8,83294,32
8,83334,68
8,84060,74
8,84075,78
8,84338,70
8,84577,89
8,84776,74
8,85703,66
8,85339,71
32,83283,86
81,83668,84
66,83468,88
89,85572,32
70,85524,76
68,85580,72
74,85380,74
89,85468,82
68,85540,84
84,85068,72
72,85156,32
74,84540,70
67,85044,75
32,83036,66
84,83339,68
66,83492,74
89,83340,89
70,83524,70
67,83524,78
66,82860,67
71,82796,69
67,85244,32
70,84835,66
72,83915,66
16,84408,85
16,84560,84
16,84990,68
16,85173,72
16,85188,74
16,85763,16
16,85778,89
16,87009,32
16,87128,90
16,87559,70
16,87387,89
32,86747,72
49,86203,74
13,86059,188
39,84651,16
39,84499,67
37,85403,8
37,85179,8
221,82123,8
18,81042,8
16,81195,8
8,80788,8
32,80908,8
77,80859,8
78,80963,8
83,80939,8
72,80211,8
82,80499,17
67,80571,17
18,80018,17
16,80187,17
219,83450,32
8,82659,66
8,82612,66
8,82747,85
8,82730,84
8,83067,68
8,83275,72
8,83147,74
8,83636,16
221,82419,89
16,83955,32
18,83979,81
8,84276,74
221,83211,89
8,83411,72
18,81475,74
16,82091,188
221,82387,16
16,83003,32
16,84227,191
18,84731,8
16,85995,32
77,85652,84
78,85652,78
83,85643,84
72,85939,65
82,85475,70
67,86931,78
18,86059,67
16,86267,222
219,87571,32
16,87395,81
18,87523,74
16,87787,89
8,87707,89
8,87811,70
221,86683,73
219,86747,84
16,87320,86
16,87343,67
16,88175,32
16,88238,68
16,90972,32
16,90987,81
16,91514,84
16,92057,75
16,92184,70
16,92751,76
16,92403,84
32,91499,86
84,91931,32
66,91827,78
89,91939,82
70,91571,84
186,91635,75
72,91667,71
84,91187,86
76,91027,74
74,91099,82
67,92098,32
16,92308,89
16,92515,66
16,92794,76
16,92946,74
16,93449,32
16,93496,66
16,94623,32
16,94283,84
13,93763,78
191,89291,84
56,88258,65
189,88779,70
81,87347,78
84,87178,67
75,86722,222
70,87466,32
76,87482,16
84,87370,191
86,87315,8
32,87946,32
219,87986,84
8,87842,82
80,87570,89
83,87434,74
78,87282,85
74,87075,32
75,87018,81
74,88842,74
80,88635,89
32,87155,77
219,87042,75
83,86931,70
89,87634,69
89,88587,76
70,88595,66
72,88099,68
85,90307,66
66,89571,76
83,91235,89
68,91163,66
32,91403,16
69,91275,191
68,92131,8
78,92691,32
67,92603,84
84,92640,78
88,92491,72
66,92835,70
75,92739,78
74,92779,67
82,93394,189
32,93283,67
74,93331,67
71,93579,70
32,91251,86
68,93987,32
74,94051,16
78,94003,191
70,95243,66
89,95115,66
74,95171,89
66,94467,70
71,94388,68
86,94314,74
84,93843,76
88,94139,84
32,92290,75
76,92274,67
72,92746,66
74,92379,72
82,92243,71
84,92787,32
72,93154,16
32,92802,191
70,93562,8
75,95507,32
66,95499,84
68,95227,78
74,95371,89
89,95555,66
70,95498,72
78,95179,71
67,94939,67
69,95499,32
32,93123,68
66,93411,32
66,93475,89
85,93283,66
84,93115,79
68,93715,89
72,93635,84
74,93771,186
89,94411,32
16,94512,66
16,95952,32
16,95595,89
32,95139,66
90,95123,88
70,95435,186
89,95267,69
72,96132,86
74,96187,32
188,96164,8
67,94217,8
16,95195,32
8,94396,86
8,94268,69
8,95228,32
8,95100,53
8,97148,32
8,97147,74
8,97211,71
8,98050,32
8,99097,16
8,99111,191
8,99200,8
8,101124,32
8,101084,81
8,101356,84
8,101700,75
8,101644,70
17,101700,76
17,101569,84
17,101892,86
17,102572,32
32,98356,68
66,98395,74
66,98428,78
85,98332,82
84,98188,84
68,98020,75
72,98411,71
74,98604,86
89,98331,74
16,98454,82
16,99997,32
16,100132,49
16,100243,49
16,101476,32
16,101609,74
16,101776,89
16,101839,70
16,101780,72
32,100891,85
81,101043,83
74,100747,80
89,101365,70
72,100796,72
74,102299,32
188,101803,74
16,101030,75
16,101269,83
16,101805,16
16,101804,188
16,103353,191
16,104730,70
16,104897,76
16,105664,74
16,105308,85
32,106964,32
191,106164,51
8,105668,49
32,104484,48
84,104915,50
78,105780,32
84,106268,90
65,106548,75
70,106804,70
78,105476,72
67,106260,68
222,106428,84
32,104804,65
81,105908,32
74,105932,55
89,105900,49
89,107140,32
70,107524,84
73,107268,77
84,107860,89
86,107388,84
67,107732,67
32,107436,84
68,107516,72
32,105004,82
81,105484,67
84,105188,74
75,104820,68
70,106173,32
76,105716,74
84,105757,71
86,107092,32
32,106572,90
78,106789,75
82,106692,70
84,107148,72
75,106900,68
71,107229,84
86,106717,65
74,108100,32
82,108053,54
32,106957,32
89,106828,83
66,106861,76
76,107908,84
74,108717,72
32,108293,67
66,109205,32
32,108229,74
84,108205,67
78,110044,32
84,110276,74
65,110140,78
70,109732,67
78,109204,84
67,110380,16
222,110244,86
32,110604,189
191,112373,84
16,112084,68
8,111956,74
32,111436,16
84,111340,89
82,112900,32
89,114980,84
74,114892,76
85,115556,74
32,115021,72
81,115549,74
74,113725,85
89,114893,32
77,114564,86
75,114636,74
70,114524,82
69,114036,67
76,113124,73
66,113781,84
68,113868,88
66,112436,32
76,112325,68
89,112148,32
66,112444,75
191,110916,84
16,110908,73
8,111324,74
32,110004,72
84,109980,71
78,110884,32
72,111068,69
70,111132,89
78,111220,74
67,111108,75
189,112012,78
67,111788,70
67,112116,66
70,111916,188
86,112692,32
32,110220,74
191,109459,71
16,111498,32
16,111561,70
16,111696,72
16,111388,66
66,110588,86
66,113124,32
89,112980,78
70,112924,70
68,113060,89
74,112724,74
76,113885,66
84,113549,71
75,113292,86
67,113556,84
66,113045,88
72,114604,32
71,114780,81
32,114694,18
191,114108,16
16,114500,8
16,115963,81
16,116754,189
16,117880,56
16,118169,52
