down,timedelta,up
66,-3890,84
32,-3888,89
81,-2700,37
74,-2744,37
89,-2884,37
84,-2878,37
72,-2810,37
84,-2866,37
0,-2888,37
89,-3002,37
66,-2256,89
32,-2750,66
90,-2720,32
66,-2834,81
88,-2712,74
66,-2518,89
75,-2540,84
70,-2568,72
89,-2508,84
32,-2506,0
190,-2356,89
16,-2260,66
16,-1554,32
16,-1368,90
16,-1184,66
16,-1124,88
16,-996,66
16,-876,75
16,-1256,70
81,-1504,89
66,-1410,32
87,-1520,16
70,-1688,190
82,-756,81
66,-1126,66
89,-1178,87
69,-1192,70
86,-1076,82
86,-800,66
74,-988,89
82,-928,69
32,-1134,86
0,-1072,86
83,-786,74
89,-818,82
78,-660,32
72,-676,0
74,-732,83
71,-734,89
67,-796,78
89,-818,72
70,-784,74
72,-750,71
78,-758,67
32,-756,89
90,-724,70
66,-670,72
89,-670,78
84,-580,32
0,-610,90
74,-1232,66
75,-1096,89
74,-1126,84
71,-1320,0
67,-856,74
70,-948,75
72,-948,74
32,-818,71
190,-726,67
16,-572,70
82,-694,72
66,-910,32
78,-1030,190
67,-1066,16
66,-916,82
72,-636,66
84,-520,78
78,-578,67
82,-548,66
70,-610,72
72,-632,84
70,-694,78
0,-746,82
32,-1744,70
0,-1870,72
66,-1900,70
82,-1806,0
67,-694,32
84,-816,0
88,-726,66
66,-790,82
86,-724,67
74,-636,84
89,-602,88
74,-634,66
82,-1544,86
0,-1620,74
8,-2126,89
8,-2220,74
8,-1634,82
0,-2096,0
0,-1478,8
82,-1404,8
173,-1220,8
74,-1016,0
89,-1100,0
77,-1186,82
75,-1056,173
70,-664,74
66,-696,89
87,-572,77
74,-572,75
67,-664,70
32,-722,66
190,-712,87
16,-678,74
90,-832,67
66,-708,32
89,-810,16
84,-898,190
75,-572,90
84,-632,66
67,-634,89
70,-726,84
89,-790,75
32,-818,84
66,-1094,67
78,-1032,70
67,-1008,89
74,-916,32
89,-648,66
89,-586,78
84,-616,67
75,-648,74
67,-604,89
66,-598,89
88,-602,84
32,-842,75
190,-840,67
16,-848,66
81,-1004,88
66,-762,32
72,-864,16
74,-1042,190
78,-732,81
66,-832,66
72,-856,72
72,-918,74
84,-828,78
78,-694,66
32,-754,72
0,-758,72
66,-848,84
79,-878,78
0,-860,32
69,-922,0
68,-890,66
78,-830,79
67,-646,0
78,-602,69
84,-512,68
68,-542,78
78,-574,67
74,-570,78
74,-632,84
67,-572,68
32,-766,78
81,-720,74
84,-756,74
78,-942,67
67,-850,32
74,-950,81
89,-1010,84
89,-796,78
84,-764,67
0,-642,74
74,-658,89
67,-634,89
74,-726,84
32,-754,0
0,-648,74
83,-680,67
89,-618,74
77,-586,32
75,-680,0
84,-818,83
78,-1126,89
66,-1096,77
74,-1090,75
72,-972,84
78,-754,78
67,-634,66
74,-724,74
76,-760,72
70,-860,78
72,-984,67
85,-922,74
32,-1568,76
82,-3820,70
0,-7128,72
66,-7062,85
82,-6388,32
67,-3982,82
84,-850,0
88,-792,66
8,-892,82
8,-854,67
84,-1688,84
67,-1744,88
66,-1808,8
65,-1748,8
70,-1038,84
72,-976,67
85,-850,66
74,-1064,65
84,-818,70
85,-788,72
32,-910,85
8,-1126,74
8,-1158,84
32,-1850,85
0,-1608,32
190,-1174,8
16,-1142,8
0,-646,16
8,-1140,32
8,-1206,190
8,-1356,0
8,-1232,0
32,-1310,8
190,-1222,8
16,-1250,8
8,-1374,8
32,-1252,16
0,-1372,32
82,-1438,190
66,-1030,8
67,-572,32
84,-726,0
88,-694,82
66,-818,66
72,-942,67
74,-882,84
78,-786,88
67,-726,66
66,-664,72
32,-754,74
86,-758,78
74,-728,67
78,-756,66
84,-694,32
88,-1280,86
69,-1404,74
32,-1804,78
67,-1716,84
32,-1254,88
90,-1140,69
67,-792,32
78,-792,67
84,-696,32
69,-818,90
80,-910,67
70,-5114,78
72,-5148,84
0,-5100,69
74,-5052,80
32,-850,70
173,-820,72
32,-860,0
89,-994,74
74,-932,32
81,-994,173
70,-996,32
72,-700,89
16,-936,74
46,-4582,81
39,-5098,70
72,-5524,16
13,-8072,72
190,-4274,46
81,-3820,39
66,-3258,72
89,-910,13
84,-666,190
75,-572,81
84,-822,66
67,-1004,89
74,-1004,84
71,-1038,75
32,-1098,84
66,-786,67
32,-758,74
68,-756,71
74,-574,32
89,-604,66
74,-666,32
81,-704,68
70,-734,74
72,-776,89
32,-712,74
87,-764,81
66,-796,70
89,-826,72
70,-848,32
72,-848,87
85,-848,66
32,-944,89
77,-798,70
78,-732,72
70,-672,85
82,-610,32
84,-804,77
67,-926,78
84,-1008,70
72,-916,82
84,-794,84
71,-794,67
32,-678,84
78,-740,72
69,-708,84
85,-670,71
74,-664,32
86,-696,78
32,-694,69
84,-632,85
89,-604,74
32,-1064,86
70,-1036,32
85,-1094,84
72,-1160,89
69,-702,32
82,-764,70
74,-856,85
32,-1136,72
74,-1158,69
85,-1166,82
74,-1012,74
89,-706,32
68,-766,74
66,-694,85
78,-664,74
70,-664,89
72,-664,68
78,-726,66
67,-696,78
66,-702,70
89,-692,72
66,-668,78
86,-668,67
76,-694,66
70,-664,89
32,-886,66
83,-874,86
87,-900,76
66,-1238,70
89,-1140,32
70,-1124,83
72,-1034,87
85,-728,66
16,-696,89
32,-726,70
190,-1650,72
83,-1746,16
68,-1836,85
82,-1774,32
67,-916,190
74,-832,83
86,-976,68
16,-788,82
32,-694,67
81,-618,74
66,-712,86
89,-726,16
84,-636,32
75,-602,81
84,-664,66
67,-696,89
74,-718,84
71,-790,75
32,-874,84
66,-786,67
75,-726,74
66,-2982,71
32,-2872,32
68,-2964,66
8,-2994,75
74,-1324,66
74,-1418,32
89,-1348,68
74,-1440,8
81,-948,74
70,-856,74
72,-860,89
32,-730,74
74,-664,81
82,-634,70
77,-602,72
75,-632,32
74,-606,74
82,-574,82
67,-608,77
84,-640,75
89,-672,74
32,-1042,82
90,-1064,67
0,-1196,84
84,-1258,89
67,-1042,32
32,-1012,90
68,-764,0
32,-756,84
78,-632,67
84,-634,32
70,-762,68
88,-788,32
0,-818,78
75,-876,84
82,-788,70
68,-886,88
32,-920,0
190,-794,75
16,-732,82
81,-702,68
84,-638,32
66,-670,16
72,-854,190
74,-696,81
78,-760,84
66,-756,66
72,-786,72
72,-850,74
84,-790,78
78,-632,66
32,-694,72
81,-698,72
84,-762,84
8,-764,78
66,-1226,32
79,-1378,81
0,-1516,84
69,-1496,8
68,-1002,66
78,-842,79
67,-668,0
78,-602,69
84,-540,68
68,-636,78
78,-604,67
74,-634,78
74,-664,84
67,-634,68
32,-1066,78
90,-1034,74
66,-1094,74
89,-1090,67
84,-758,32
75,-724,90
68,-534,66
70,-458,89
72,-518,84
71,-490,75
69,-650,68
32,-924,70
74,-852,72
85,-916,71
74,-944,69
89,-818,32
68,-848,74
66,-942,85
78,-1044,74
70,-1018,89
72,-1010,68
8,-1118,66
8,-994,78
8,-972,70
8,-1032,72
66,-1402,8
72,-1388,8
78,-1404,8
70,-1590,8
78,-1182,66
67,-1126,72
66,-1156,78
89,-970,70
66,-666,78
86,-666,67
76,-664,66
70,-676,89
32,-860,66
90,-832,86
75,-790,76
76,-758,70
32,-574,32
90,-512,90
70,-590,75
86,-758,76
84,-914,32
69,-1412,90
80,-1532,70
70,-1472,86
72,-1316,84
0,-910,69
74,-694,80
32,-730,70
190,-636,72
16,-634,0
83,-606,74
68,-542,32
82,-758,190
67,-976,16
74,-850,83
86,-914,68
16,-788,82
32,-726,67
70,-818,74
76,-1184,86
74,-1218,16
72,-1034,32
74,-1064,70
85,-818,76
32,-976,74
70,-858,72
87,-792,74
66,-918,85
89,-786,32
66,-820,70
76,-818,87
84,-696,66
32,-788,89
90,-850,66
70,-850,76
89,-882,84
77,-818,32
75,-790,90
70,-726,70
66,-726,89
72,-726,77
74,-764,75
78,-818,70
66,-764,66
72,-796,72
72,-772,74
84,-926,78
78,-826,66
32,-2122,72
173,-2116,72
32,-2702,84
85,-3008,78
69,-1774,32
72,-2172,173
82,-1678,32
74,-1310,85
32,-1402,69
81,-1126,72
83,-1156,82
89,-1064,74
68,-814,32
66,-940,81
78,-1370,83
70,-1310,89
72,-1312,68
78,-1178,66
67,-604,78
66,-850,70
89,-856,72
66,-824,78
86,-918,67
76,-1308,66
70,-1252,89
16,-1342,66
13,-1434,86
190,-940,76
70,-1650,70
76,-1892,16
74,-1710,13
72,-1588,190
74,-816,70
85,-596,76
32,-980,74
66,-756,72
86,-850,74
70,-936,85
78,-724,32
82,-810,66
70,-634,86
32,-838,70
66,-802,78
86,-864,82
83,-1014,70
68,-890,32
74,-1774,66
68,-1776,86
70,-1682,83
72,-1712,68
71,-756,74
32,-722,68
84,-728,70
83,-632,72
89,-704,71
89,-612,32
84,-704,84
75,-642,83
71,-734,89
84,-878,89
72,-2022,84
82,-2132,75
70,-2120,71
80,-1934,84
32,-1230,72
190,-1164,82
16,-940,70
83,-1096,80
87,-820,32
66,-1596,16
89,-1788,190
70,-1568,83
72,-1484,87
85,-772,66
32,-1072,89
66,-1072,70
32,-1134,72
90,-1038,85
66,-666,32
89,-754,66
70,-538,32
68,-574,90
74,-642,66
89,-638,89
84,-760,70
86,-886,68
66,-886,74
70,-980,89
89,-856,84
32,-916,86
84,-824,66
66,-726,70
79,-832,89
0,-818,32
84,-860,84
86,-952,66
66,-1600,79
32,-1540,0
190,-1406,84
16,-1312,86
70,-666,66
85,-634,32
69,-800,16
72,-982,190
82,-980,70
74,-1016,85
32,-970,69
84,-886,72
83,-824,82
89,-686,74
68,-602,32
66,-728,84
78,-696,83
70,-714,89
72,-704,68
78,-634,66
67,-606,78
66,-664,70
89,-724,72
66,-694,78
86,-728,67
76,-812,66
70,-788,89
32,-1430,66
66,-1374,86
32,-1278,76
90,-1202,70
66,-588,32
89,-650,66
84,-588,32
75,-618,90
84,-664,66
67,-696,89
74,-752,84
71,-798,75
32,-1100,84
190,-944,67
16,-912,74
83,-1128,71
89,-848,32
74,-1006,16
81,-1282,190
70,-1034,83
72,-1466,89
32,-4494,74
90,-4434,81
67,-4370,70
78,-3910,72
0,-796,32
90,-1102,90
75,-1196,67
68,-1164,78
90,-1228,0
32,-1898,90
83,-1810,75
68,-1780,68
82,-1858,90
67,-1014,32
74,-1012,83
86,-1552,68
16,-1348,82
32,-2484,67
66,-3162,74
86,-2976,86
70,-3196,16
87,-1806,32
66,-1376,66
89,-1252,86
66,-1190,70
76,-1190,87
84,-694,66
32,-758,89
66,-728,66
86,-784,76
83,-818,84
89,-758,32
77,-758,66
75,-758,86
70,-824,83
66,-854,89
72,-856,77
74,-888,75
78,-788,70
66,-818,66
72,-818,72
72,-848,74
84,-850,78
78,-882,66
16,-848,72
13,-1496,72
13,-16988,84
190,-17514,16
89,-17822,78
84,-17292,13
78,-1774,13
66,-1186,190
75,-1060,89
74,-756,84
71,-696,78
74,-790,66
72,-634,75
78,-758,74
84,-728,71
86,-724,74
8,-850,72
8,-818,78
84,-1468,84
86,-1498,86
16,-1466,8
32,-1590,8
78,-910,84
84,-818,86
70,-1012,16
78,-732,32
74,-824,78
0,-794,84
70,-700,70
72,-696,78
32,-788,74
84,-790,0
68,-790,70
82,-1002,72
67,-910,32
74,-882,84
86,-850,68
16,-756,82
32,-726,67
68,-664,74
32,-970,86
70,-1034,16
76,-876,32
74,-912,68
85,-756,32
32,-940,70
53,-1342,76
51,-1438,74
57,-1870,85
49,-1808,32
32,-1560,53
67,-1548,51
16,-1078,57
32,-1010,49
190,-640,32
48,-920,67
16,-1082,16
68,-1212,32
74,-1248,190
89,-1132,16
70,-1318,48
84,-1226,68
82,-1256,74
74,-1340,89
32,-1276,70
74,-882,84
85,-850,82
74,-790,74
78,-758,32
66,-880,74
68,-818,85
74,-940,74
76,-974,78
84,-972,66
75,-1000,68
16,-706,74
32,-1066,76
74,-854,84
85,-874,75
74,-1014,16
89,-764,32
72,-858,74
84,-764,85
68,-796,74
84,-848,89
67,-1284,72
16,-1314,84
32,-1410,68
66,-1206,84
32,-864,16
74,-838,67
85,-586,32
74,-710,66
82,-634,32
67,-728,74
84,-788,85
88,-788,74
66,-788,82
78,-788,67
89,-756,84
70,-696,88
75,-758,66
78,-788,78
70,-1068,89
16,-1128,70
32,-1064,75
68,-1250,78
74,-910,70
89,-1064,16
81,-942,32
84,-794,68
67,-824,74
67,-826,89
70,-854,81
0,-918,84
32,-940,67
66,-886,67
86,-916,70
90,-1040,0
72,-948,32
74,-1008,66
86,-972,86
32,-852,90
67,-772,72
32,-1512,74
84,-1572,86
66,-1388,32
89,-1436,67
84,-664,32
79,-632,84
0,-1572,66
74,-1600,89
74,-1632,84
67,-1756,79
32,-46552,0
84,-46490,74
74,-46522,74
89,-46492,67
88,-860,32
84,-940,84
8,-23268,74
8,-23266,89
8,-23268,88
88,-24192,84
84,-1904,8
70,-2026,8
72,-2028,8
32,-1440,88
90,-1318,84
67,-1220,70
78,-1188,72
84,-726,32
84,-758,90
86,-884,67
66,-756,78
57,-1004,84
16,-1066,84
32,-1064,86
70,-1202,66
78,-958,16
72,-1048,57
74,-832,32
71,-696,70
32,-778,78
0,-756,72
83,-1096,74
89,-1124,71
88,-1064,32
84,-1186,0
72,-818,83
32,-1018,89
51,-926,88
32,-924,84
190,-928,72
16,-602,32
16,-526,51
16,-342,32
16,-220,190
16,-222,16
16,4144,68
16,4296,8
16,4848,86
16,4978,74
16,5028,75
16,5284,70
16,4874,80
68,1782,82
8,1874,8
86,1534,8
74,2080,82
75,2700,80
70,2712,74
80,2720,68
82,2596,32
8,2490,0
8,3138,83
82,2736,89
80,2148,0
74,2098,74
68,2284,72
32,2208,74
0,2134,76
83,1466,74
89,1376,89
0,1220,80
74,1448,84
72,1418,75
74,1756,84
76,1726,0
74,1970,32
89,1942,57
80,2466,32
84,2174,190
75,2048,16
84,2452,68
0,2552,74
32,2178,78
57,2366,72
32,1806,74
190,1838,71
16,1842,74
68,1190,72
74,1032,0
78,1068,70
72,1196,32
74,1210,54
71,2756,32
74,2756,78
72,2854,0
0,3328,8
70,4782,84
32,4836,70
54,4790,68
32,3246,66
78,3278,0
0,3166,69
8,2598,75
84,1286,8
70,1816,69
68,1870,67
66,2026,0
0,2058,74
69,2126,32
75,2186,76
8,1878,74
69,1258,72
67,1228,74
0,1132,16
74,920,85
32,1128,32
76,1032,190
74,1282,86
72,1342,74
74,1282,75
85,1404,80
16,1714,69
32,1842,32
190,1808,86
86,1656,83
74,1626,89
75,1636,78
80,1576,72
69,1234,74
32,1042,71
86,1136,67
83,1168,89
89,1190,70
78,1128,72
72,1190,78
74,8796,32
71,8826,86
67,8734,66
89,8704,73
70,8858,81
72,8792,84
78,8764,89
32,1132,0
86,1160,70
66,1190,68
73,1220,32
81,1096,90
84,1064,67
89,1190,78
0,1038,84
70,1098,90
68,1128,75
32,952,68
90,1014,90
67,1352,32
78,1324,70
84,1384,89
90,1312,16
75,1190,74
68,1398,32
90,1276,190
32,1708,16
70,1678,74
89,1768,82
74,1824,67
16,1898,84
32,1868,89
190,2454,0
74,1988,32
82,1988,90
67,1990,66
84,1960,76
89,2082,84
0,1498,75
16,1282,67
32,1314,70
90,1220,89
66,1684,32
76,1622,74
84,1654,85
75,1724,74
67,1868,89
70,2020,72
89,2114,66
32,1474,86
74,1566,84
85,1626,67
74,1566,68
89,1350,16
72,1258,32
66,1196,82
86,1196,74
84,1066,67
67,1036,66
68,1004,71
16,1072,67
32,1104,32
82,1136,68
74,1348,32
67,1658,78
66,1750,90
71,1780,76
67,1650,74
32,1714,0
68,1970,68
32,1972,32
78,1724,86
90,1726,74
76,1694,82
74,1670,67
0,1702,89
68,1474,84
32,1204,86
86,1204,74
74,1076,75
82,1104,74
67,1044,82
89,948,16
84,1318,32
86,1196,68
74,1164,32
75,1194,90
74,1104,66
82,1134,89
16,1036,84
32,946,67
68,1190,84
32,1128,89
90,1220,80
66,1284,74
89,1284,68
84,1128,16
67,1744,32
84,2546,77
89,2578,68
80,2548,74
74,2516,82
68,2606,72
16,2676,84
32,2208,87
77,1222,16
68,1598,32
74,1474,66
82,1504,32
72,4248,77
84,4218,72
87,4234,83
16,4342,78
32,4128,67
66,4310,70
32,4370,89
77,1582,74
72,1836,86
83,1928,32
78,1744,81
67,1806,66
70,1620,88
89,1622,66
74,1560,68
86,1164,84
32,1012,76
81,1008,74
66,1012,68
88,1074,74
66,1084,89
68,990,16
84,1172,32
76,1074,16
74,924,190
68,1044,77
74,1176,76
89,1226,70
16,1230,79
32,1872,74
190,1874,75
16,1968,71
77,2000,32
76,1870,90
70,1838,70
79,1992,89
74,1256,67
75,1628,70
71,2060,72
32,2214,8
90,2244,8
70,2182,8
89,3052,67
67,3824,70
70,3580,72
72,3144,16
8,2716,82
8,3090,32
8,2992,16
67,1776,190
70,1098,77
72,1008,75
82,1102,86
16,1168,84
32,1068,72
190,1042,82
16,1032,16
77,1158,32
75,1214,81
86,1398,66
84,1306,82
72,1374,67
82,1520,68
16,1498,74
32,1436,82
81,1436,67
66,1744,74
82,2052,86
67,1928,16
68,1958,32
74,1804,190
82,1912,66
67,1848,66
74,1480,67
86,1200,67
16,1142,74
32,1114,72
190,1066,16
66,1098,32
66,1066,72
67,1004,78
67,1006,89
74,970,84
72,1034,87
16,1130,32
32,1098,81
72,1098,66
78,1006,82
89,944,67
84,1068,84
87,1068,88
32,1064,66
81,1128,78
66,1066,67
82,1160,66
67,1160,72
84,1148,69
88,1190,78
66,1374,32
78,1410,81
67,1406,83
66,1436,89
72,1436,0
69,1344,70
78,1250,68
32,1190,32
81,1134,173
83,1128,32
89,974,70
0,884,68
70,952,82
68,1034,67
32,944,74
173,912,86
32,788,16
70,14146,13
68,14576,190
82,14608,66
67,14512,86
74,16336,90
86,16334,78
16,16492,67
13,4182,70
190,3750,75
66,4098,0
86,4192,74
90,2430,32
78,2400,81
67,2092,74
70,1446,82
75,1476,67
0,1066,0
74,1066,69
32,1104,75
81,1070,70
74,1164,82
82,1102,16
67,1224,32
0,1252,66
69,5368,32
75,5304,81
70,5330,74
82,5236,82
16,5240,67
32,5368,68
66,5430,74
32,1348,82
81,1442,67
74,1532,74
82,1440,86
67,1282,16
68,1406,32
74,1296,67
82,1298,32
67,1450,78
74,1388,66
86,1478,88
16,1574,66
32,1548,89
67,1596,70
32,1382,72
78,1102,85
66,1192,32
88,1180,70
66,1118,68
89,1180,82
70,1270,67
72,1302,74
85,1178,86
32,1004,16
70,1040,32
68,974,66
82,858,66
67,742,87
74,748,70
86,742,72
16,710,84
32,712,76
66,780,84
66,804,65
87,1298,32
70,1416,78
72,1418,82
84,1538,84
76,1600,0
84,1742,0
65,1742,69
32,1312,67
78,1282,32
82,1250,82
84,1220,70
0,1220,82
0,1034,16
69,1190,32
67,1036,190
32,1096,66
82,1250,85
70,1282,75
82,1156,74
16,1036,68
32,942,16
190,1282,32
66,1128,66
85,1282,32
75,1284,66
74,1310,82
68,1434,16
16,1310,74
32,1466,32
66,2052,84
32,1868,77
66,1774,88
82,1930,84
74,1902,72
16,2150,69
32,2090,76
84,1452,0
77,1576,84
88,1668,86
84,1730,32
72,1632,68
69,2532,32
76,2362,16
0,2212,190
84,2798,83
86,2860,89
32,2798,66
68,2952,89
32,1960,68
190,2294,70
16,2236,72
83,3164,32
89,3040,81
66,3042,74
89,2888,82
68,2888,67
70,2828,81
72,3134,84
32,1928,71
81,1896,74
74,1782,72
82,1692,68
67,1628,84
81,1226,16
84,1106,173
71,1816,74
74,1816,89
72,1812,88
68,2022,74
84,1834,78
16,1838,67
173,1904,74
74,1072,68
89,916,16
88,1108,32
74,904,84
78,938,72
67,1000,78
74,998,89
68,1116,84
16,1082,87
32,1228,32
84,1282,68
72,1468,32
78,1498,84
89,1466,68
84,1498,82
87,2424,67
32,2392,74
68,2326,86
32,1992,16
84,2024,32
68,2208,84
82,2240,82
67,1714,84
74,1634,72
86,1656,32
16,1596,70
32,1626,89
84,2432,35
82,2652,8
84,2430,8
72,3140,37
32,3152,37
70,3276,37
89,7206,70
35,8882,32
8,8566,70
8,8352,89
37,7674,84
37,7642,0
37,7710,74
37,7820,75
37,8872,74
70,5372,75
32,2654,74
70,2686,71
89,3028,67
84,3086,70
0,3002,16
74,2830,72
75,3272,13
74,1972,190
75,2470,81
74,2528,66
71,2560,89
67,2126,84
70,2096,89
72,2156,66
16,2120,76
13,2028,84
190,2028,0
81,1820,0
66,1914,74
89,1976,32
84,1914,0
89,1852,83
66,1790,89
76,1760,89
84,1544,84
0,1514,68
0,1228,78
74,1074,67
32,1078,84
0,1142,79
83,1480,0
89,1572,74
89,1696,32
84,1694,66
68,1726,32
78,1712,81
67,1742,66
84,1646,87
79,1704,70
0,1366,80
74,1306,66
32,1278,89
66,1396,70
32,1458,85
81,1442,72
66,1536,74
87,1566,32
70,2244,8
80,2244,8
66,2770,72
89,2830,74
70,2982,0
85,2890,66
72,2856,82
74,2882,67
32,2926,84
8,2306,88
8,2366,72
72,1904,84
74,2396,86
0,2150,86
66,2118,74
82,2150,82
67,2272,32
84,2120,0
88,2366,66
72,2334,82
84,2306,67
86,1904,81
86,1844,66
74,1842,67
82,1908,67
32,1750,74
0,1720,72
66,1566,32
82,1504,0
67,1504,66
81,1414,73
66,1564,81
67,1568,84
67,1504,89
74,1602,71
72,1726,69
32,1694,72
0,1634,82
66,1910,32
73,1912,70
81,1788,68
84,1850,78
89,1818,67
71,1758,89
69,1782,66
72,1782,73
82,1752,77
32,1382,75
70,1382,74
68,1382,0
78,2060,32
67,2028,83
89,1998,72
66,1938,66
73,1938,78
77,1934,72
75,2124,70
74,2154,68
0,2246,82
32,1690,173
83,1904,0
72,2088,70
66,2088,78
78,2158,73
72,2632,32
70,2334,16
68,2188,190
82,2402,68
173,2248,78
0,2032,67
70,1818,72
78,1756,70
73,1692,76
32,1122,69
190,1294,67
16,1296,74
68,1234,85
78,1278,32
67,1272,0
72,1304,83
70,1328,89
76,1360,89
69,1430,70
67,1550,72
74,1614,78
85,1522,67
32,1516,74
0,1882,89
83,1914,66
89,2036,32
89,1976,70
70,1968,68
72,1782,78
78,1752,67
67,1968,77
74,1874,75
89,1810,74
66,2130,67
32,2160,74
70,2158,71
68,2342,32
78,2306,16
67,2124,190
77,3052,48
75,3486,70
74,3236,76
67,2894,69
74,2928,67
71,2988,32
32,2682,74
190,2774,85
48,1782,74
16,1634,89
70,1508,89
76,1508,74
69,1506,66
67,1966,87
32,1966,69
74,2182,78
85,2336,66
74,2274,78
89,2182,67
89,2248,89
74,2556,8
66,2588,8
87,2034,8
69,2866,66
78,2774,78
66,2836,67
78,2866,74
67,2862,82
89,2768,16
8,2674,32
8,3354,86
8,3450,84
66,2460,66
78,2490,89
67,2274,84
74,2280,88
82,2274,0
16,2286,75
32,2194,82
86,1546,67
84,1392,66
66,1424,32
89,1332,70
84,1362,80
88,1886,16
0,1750,57
75,1998,16
82,2030,16
67,2552,32
66,2614,66
32,2592,66
70,2564,87
80,2566,70
57,1976,72
16,2040,84
16,2078,76
16,2294,84
32,2172,65
66,2132,16
66,3236,32
87,3300,81
70,3268,74
72,3300,82
84,3208,67
76,3078,81
84,2400,66
65,2338,67
16,2340,67
32,1352,74
81,1386,16
74,1266,72
82,2076,32
67,2138,66
81,2076,78
66,2012,67
67,2138,70
67,2384,75
74,2312,68
72,2342,32
16,2334,81
32,1626,74
66,1516,89
78,1480,89
67,1446,84
70,1354,68
75,1048,78
68,1014,67
32,952,72
81,920,70
74,982,76
89,920,69
89,1016,67
84,1074,74
68,1074,85
78,2838,32
67,3060,83
72,3112,89
70,3112,70
76,3114,85
69,4130,72
67,4224,74
74,6786,32
85,6754,84
32,4964,83
83,4904,89
89,4874,77
70,4936,75
85,4910,70
72,3834,72
74,3802,84
32,1146,76
84,1206,84
83,1208,65
89,1330,32
77,1948,90
75,1902,67
70,2004,78
72,2064,90
84,4878,76
76,4940,74
84,4938,0
65,4970,70
32,4852,89
90,4234,32
67,4198,84
78,4192,68
90,4190,82
76,1440,67
74,1502,74
0,1442,86
70,1278,16
89,1588,32
32,1472,68
84,1418,16
68,1534,32
82,1380,190
67,1626,81
74,1628,74
86,1656,72
16,1596,84
32,1504,85
68,1750,173
16,2368,76
32,2302,74
190,2462,72
81,2336,74
74,2330,16
72,2212,85
84,7536,32
85,7476,190
173,8216,16
76,7504,72
74,8124,8
72,8466,16
74,8740,67
85,8956,67
16,9042,67
32,4188,67
190,4404,32
72,3322,66
16,3466,32
16,3650,66
16,3300,66
8,3330,67
67,2402,67
67,2218,74
67,2032,72
67,1752,16
16,1850,32
32,1790,81
66,1822,74
32,1760,82
66,3148,67
66,3182,78
67,3150,84
67,3088,68
74,3088,74
72,3054,67
16,2964,16
32,3920,32
81,3884,16
74,3764,190
82,5086,16
67,3630,48
78,4186,0
84,4400,70
68,4372,76
74,4308,74
67,4338,85
16,4404,32
32,3852,16
190,4408,48
16,4500,51
48,3416,55
16,3574,49
0,3820,32
70,3544,173
76,3792,32
74,4590,56
85,4682,50
32,4652,55
16,4436,49
48,4712,32
51,4590,68
55,5022,16
49,4620,57
32,4684,32
173,4682,66
32,4406,66
56,3728,72
50,3668,84
55,3576,71
49,3298,86
