,avg_duration1,avg_duration2,avg_duration3,avg_duration4,avg_duration5,avg_interval1,avg_interval2,avg_interval3,avg_interval4,avg_interval5,med_duration1,med_duration2,med_duration3,med_duration4,med_duration5,med_interval1,med_interval2,med_interval3,med_interval4,med_interval5,mistaken_shift_duration,shift_first_interval_avg1,shift_first_interval_avg2,shift_first_interval_avg3,shift_first_interval_avg4,shift_first_interval_avg5,shift_first_interval_med1,shift_first_interval_med2,shift_first_interval_med3,shift_first_interval_med4,shift_first_interval_med5,shift_last_interval_avg1,shift_last_interval_avg2,shift_last_interval_avg3,shift_last_interval_avg4,shift_last_interval_avg5,shift_last_interval_med1,shift_last_interval_med2,shift_last_interval_med3,shift_last_interval_med4,shift_last_interval_med5,shift_mistakes,typos_center_edge,typos_left_right,typos_per_presses1,typos_per_presses2,typos_per_presses3,typos_per_presses4,typos_per_presses5,words_in_memory,class,lang_alt,lang_cmd,lang_ctrl_shift,lang_ctrl_space
60,104.0,91.56190476190476,88.91891891891892,98.73684210526316,119.16129032258064,106.0952380952381,96.39285714285714,89.58904109589041,95.33333333333333,123.21212121212122,106.0,90.0,90.0,102.0,118.0,158.0,110.0,90.0,276.0,132.0,142.0,,185.5,76.0,124.33333333333333,,,112.0,76.0,119.0,,,47.666666666666664,84.0,162.28571428571428,,,42.0,84.0,160.0,,0.13333333333333333,9.0,0.6666666666666666,0.047619047619047616,0.02654867256637168,0.08,0.0,0.02857142857142857,0.26119402985074625,10,0,0,0,1
61,97.81818181818181,87.37254901960785,85.3972602739726,88.25,110.97142857142858,100.72727272727273,95.94444444444444,86.31428571428572,86.44444444444444,183.35135135135135,106.0,86.0,90.0,90.0,118.0,132.0,110.0,98.0,189.0,144.0,,,160.0,170.0,188.66666666666666,,,154.0,170.0,158.0,,,-41805.0,112.0,174.66666666666666,,,47.0,112.0,196.0,,0.0,6.0,0.75,0.08333333333333333,0.018018018018018018,0.05405405405405406,0.0,0.07894736842105263,0.31932773109243695,10,0,0,0,1
62,107.2,86.91489361702128,88.52631578947368,90.74074074074075,114.35897435897436,115.66666666666667,92.3030303030303,89.80555555555556,87.9,117.17073170731707,106.0,86.0,88.0,96.0,116.0,251.0,118.0,89.0,168.0,180.0,,139.0,146.5,255.33333333333334,145.25,,139.0,136.0,250.0,125.0,,74.0,73.2,160.0,202.25,,74.0,64.0,186.0,183.0,,0.0,4.0,0.25,0.0,0.01,0.03896103896103896,0.037037037037037035,0.0,0.4574468085106383,10,0,0,0,1
63,82.73684210526316,86.33009708737865,85.20547945205479,88.34782608695652,99.55555555555556,99.16666666666667,92.36363636363636,86.14492753623189,91.875,107.4054054054054,90.0,90.0,90.0,94.0,116.0,118.0,113.0,82.0,205.0,132.0,366.0,0.0,149.0,190.0,130.0,,0.0,149.0,190.0,128.0,,,170.0,277.0,191.6,0.0,,170.0,277.0,208.0,0.0,0.06666666666666667,inf,1.0,0.0,0.018018018018018018,0.0273972602739726,0.0,0.07692307692307693,0.3482142857142857,10,0,0,0,1
64,107.42857142857143,88.21487603305785,90.5925925925926,89.52380952380952,113.375,120.1,91.38709677419355,90.64102564102564,91.76470588235294,118.8,110.0,86.0,90.0,86.0,117.0,56.0,104.0,98.0,194.0,245.0,,253.0,136.0,136.0,173.2,,253.0,136.0,148.0,144.0,,131.0,82.0,162.57142857142858,246.8,,131.0,82.0,154.0,212.0,,0.0,4.0,0.6666666666666666,0.047619047619047616,0.007874015748031496,0.037037037037037035,0.0,0.0,0.23232323232323232,10,0,0,0,1
65,106.66666666666667,81.86666666666666,84.7948717948718,94.0,115.18181818181819,110.85714285714286,84.85714285714286,85.97368421052632,94.76923076923077,119.66666666666667,109.0,80.0,86.0,96.0,117.0,83.0,90.0,88.0,126.0,143.0,288.0,318.0,139.5,169.07692307692307,169.5,,318.0,141.0,150.0,141.0,,198.0,83.33333333333333,99.0,251.5,,198.0,84.0,100.0,191.0,,0.03225806451612903,5.0,2.0,0.06666666666666667,0.03225806451612903,0.02531645569620253,0.0,0.1111111111111111,0.17197452229299362,10,0,0,0,1
66,103.27272727272727,88.0952380952381,87.20930232558139,90.55555555555556,115.1875,105.9090909090909,90.22641509433963,86.97619047619048,88.8,118.74285714285715,104.0,86.0,86.0,92.0,116.0,198.0,123.0,94.0,192.0,132.0,,256.0,186.5,167.0,112.0,,256.0,181.0,167.0,112.0,,246.0,94.66666666666667,-93299.0,219.5,,246.0,64.0,-124438.0,245.0,,0.0,inf,0.25,0.0,0.00909090909090909,0.046511627906976744,0.0,0.0,0.33043478260869563,10,0,0,0,1
67,54.0,54.91803278688525,58.816901408450704,60.666666666666664,55.91304347826087,54.0,55.377049180327866,61.148148148148145,63.55,62.206896551724135,56.0,56.0,63.0,64.0,56.0,176.0,112.0,96.0,152.5,89.0,,,279.6666666666667,112.0,200.0,,,288.0,112.0,200.0,,,92.25,79.5,96.0,,,108.0,79.5,96.0,,0.0,inf,inf,0.0,0.015748031496062992,0.0,0.0,0.0,0.20125786163522014,11,0,0,1,0
68,57.78947368421053,56.542857142857144,62.45652173913044,65.05263157894737,62.0,57.05882352941177,56.254901960784316,64.18367346938776,67.3157894736842,64.93333333333334,56.0,56.0,64.0,64.0,64.0,224.0,120.0,103.5,168.0,120.0,,,292.0,224.0,228.0,,,292.0,224.0,228.0,,,52.0,16.0,140.0,,,52.0,16.0,140.0,,0.0,4.0,0.25,0.0,0.009523809523809525,0.0297029702970297,0.043478260869565216,0.0,0.2972972972972973,11,0,0,0,1
69,62.125,57.89411764705882,63.8936170212766,65.84,65.10344827586206,60.714285714285715,58.976190476190474,65.08333333333333,65.84,69.1,60.0,56.0,64.0,65.0,71.0,209.0,112.0,104.0,160.0,115.5,,,210.125,188.8,158.16666666666666,,,243.5,184.0,135.0,,,66.66666666666667,74.8,142.83333333333334,,,57.0,88.0,132.0,,0.0,2.0,2.0,0.0,0.022727272727272728,0.0,0.03333333333333333,0.058823529411764705,0.2463768115942029,11,0,0,0,1
