down,timedelta,up
16,-12766,74
16,-12663,71
16,-9640,32
16,-9521,66
16,-9438,82
16,-9259,67
16,-8996,84
16,-9294,88
32,-10117,90
67,-10596,67
67,-10597,68
70,-10696,32
82,-10791,70
16,-10670,89
16,-10527,74
16,-10315,32
16,-10169,74
16,-10077,85
16,-9923,74
16,-9788,78
16,-9557,0
16,-7438,32
16,-7319,84
16,-6952,86
16,-6873,74
16,-6722,72
16,-6571,82
16,-6300,32
16,-6135,190
16,-6167,16
16,-5831,78
16,-5696,74
16,-5529,66
16,-5370,75
16,-4779,16
16,-4732,0
16,-2865,32
32,-2784,67
83,-2791,67
86,-2493,70
70,-2736,16
86,-3144,82
16,-1272,32
8,-1184,83
16,-1483,86
86,-1431,70
32,-1247,16
66,-1368,86
89,-1272,8
67,-1304,16
84,-1336,86
71,-1240,32
32,-2903,66
84,-2912,89
86,-2776,67
77,-2856,84
75,-2840,71
66,-1158,32
65,-1545,84
32,-2344,86
68,-2096,77
32,-2256,75
70,-2241,66
82,-1913,65
80,-1072,32
83,-1072,68
86,-933,32
32,-1392,70
90,-1446,82
67,-1427,80
68,-1469,83
32,-1575,86
66,-1072,32
82,-1015,90
67,-970,67
84,-977,68
88,-966,32
66,-927,66
78,-1014,82
82,-1086,67
70,-973,84
72,-1181,88
71,-1097,66
32,-1565,78
190,-1492,82
16,-1273,70
78,-2332,72
74,-2422,71
66,-1893,32
8,-2212,190
75,-4607,16
75,-3332,78
0,-4565,74
16,-4527,66
32,-4266,8
67,-2351,75
67,-2334,75
70,-1349,0
82,-1594,16
16,-1381,32
32,-1145,67
83,-1113,67
86,-1069,70
70,-1491,16
86,-1707,82
16,-1504,32
32,-1796,83
78,-1850,86
70,-1557,70
89,-1544,16
70,-1775,86
65,-1334,32
32,-1256,78
66,-1040,70
75,-1080,89
16,-859,70
16,-700,65
16,-1008,32
32,-1160,66
190,-3563,75
70,-3787,16
87,-3192,32
78,-802,190
74,-712,70
32,-768,87
80,-616,78
84,-872,74
0,-728,32
32,-1488,80
84,-1200,84
0,-1202,0
8,-576,32
8,-592,84
84,-928,0
76,-952,8
74,-1192,8
78,-888,84
32,-720,76
66,-488,74
32,-544,78
66,-600,32
86,-616,66
84,-648,32
0,-712,66
76,-712,86
16,-952,84
32,-960,0
67,-993,76
32,-6808,16
70,-6648,32
78,-6565,67
67,-920,32
70,-552,70
72,-536,78
80,-808,67
74,-1185,70
68,-1042,72
32,-675,80
74,-681,74
85,-822,68
74,-1134,32
89,-715,74
76,-854,85
74,-1248,74
32,-1448,89
74,-1584,76
89,-1168,74
72,-1055,32
84,-938,74
86,-840,89
66,-982,72
72,-936,84
71,-848,86
32,-784,66
70,-2520,72
82,-2677,71
88,-2634,32
74,-880,70
68,-1024,82
84,-908,88
76,-871,74
32,-1272,68
90,-1096,84
70,-1144,76
0,-624,32
74,-1007,90
82,-817,70
74,-1184,0
89,-856,74
86,-929,82
84,-576,74
78,-1132,89
32,-1718,86
173,-1663,84
32,-1142,78
66,-2286,32
75,-2298,173
16,-2130,32
32,-1032,66
78,-929,75
0,-1105,16
68,-640,32
66,-775,78
0,-832,0
32,-1368,68
86,-1208,66
66,-1521,0
89,-880,32
32,-919,86
67,-552,66
32,-864,89
86,-799,32
74,-824,67
76,-591,32
90,-1225,86
72,-1481,74
16,-1475,76
13,-1641,90
13,-1294,72
190,-2800,16
66,-2254,13
86,-2293,13
84,-1152,190
0,-1328,66
76,-1360,86
16,-1248,84
8,-624,0
0,-984,16
16,-1160,76
32,-1144,8
67,-744,0
32,-1056,16
0,-760,32
90,-928,67
66,-1208,32
89,-1312,0
84,-1280,90
73,-744,66
74,-1351,89
89,-1164,84
78,-1596,73
74,-896,74
32,-1724,89
0,-1536,78
66,-1752,74
73,-1272,32
74,-1216,0
72,-912,66
74,-1048,73
0,-1048,74
32,-2600,72
68,-2232,74
32,-2176,0
89,-640,32
74,-760,68
32,-1376,32
190,-1528,89
16,-1536,74
84,-988,32
84,-897,190
89,-1178,16
8,-1234,84
84,-1520,84
84,-2520,89
8,-2016,8
89,-1944,84
86,-1024,84
32,-1248,8
84,-912,89
8,-760,86
8,-584,32
8,-624,84
32,-1400,8
84,-1312,8
85,-1183,8
89,-304,32
32,-528,84
86,-712,85
84,-1232,89
78,-1176,32
32,-1232,86
74,-840,84
89,-840,78
32,-1348,32
190,-2200,74
16,-2104,89
16,-2000,32
18,-1032,190
32,-4016,16
219,-3360,16
90,-3544,18
66,-1136,32
89,-1048,219
84,-1080,90
73,-624,66
8,-640,89
79,-856,84
74,-1611,73
89,-1551,8
78,-1950,79
74,-1339,74
32,-1338,89
219,-768,78
66,-846,74
73,-1215,32
74,-1560,219
72,-1496,66
74,-1176,73
219,-896,74
32,-1672,72
68,-1664,74
32,-2624,219
89,-1800,32
74,-2216,68
32,-1207,32
191,-1216,89
16,-720,74
84,-608,32
84,-553,191
89,-706,16
84,-752,84
86,-777,84
32,-984,89
84,-846,84
89,-692,86
32,-693,32
86,-669,84
84,-746,89
78,-1000,32
32,-1009,86
191,-1032,84
16,-553,78
74,-576,32
89,-568,191
32,-1136,16
191,-1152,74
16,-1048,89
8,-784,32
16,-1661,16
18,-1614,191
32,-1472,8
39,-1137,16
89,-1658,18
84,-1536,32
85,-1000,39
8,-552,89
89,-816,84
70,-944,85
68,-920,8
87,-739,89
77,-1128,70
75,-1103,68
74,-1088,87
65,-1788,77
16,-1697,75
37,-1680,74
18,-672,65
16,-672,16
222,-632,37
222,-1176,16
18,-1287,18
16,-1127,222
32,-8871,16
84,-8368,222
67,-8336,18
69,-1025,32
0,-1280,84
74,-1816,67
78,-1632,69
68,-1096,0
70,-640,74
74,-1153,78
72,-1224,68
82,-1064,70
66,-768,74
86,-833,72
32,-4320,82
86,-4016,66
74,-4064,86
72,-824,32
70,-904,86
78,-752,74
67,-640,72
32,-624,70
70,-600,78
89,-568,67
32,-696,32
78,-792,70
66,-880,89
76,-792,32
80,-920,78
84,-984,66
32,-1272,76
190,-1112,80
16,-1008,84
8,-802,32
32,-1128,190
66,-1352,16
71,-1047,8
71,-651,32
66,-1368,66
0,-1592,71
32,-1819,71
90,-1248,66
75,-1728,0
66,-1872,32
78,-1712,90
67,-1648,75
32,-1424,66
87,-3906,78
84,-3392,67
89,-3192,32
84,-760,87
0,-779,84
72,-1176,89
84,-1235,84
68,-1058,0
66,-784,72
72,-816,84
71,-752,68
32,-2032,66
190,-1992,72
16,-2008,71
66,-824,32
89,-728,190
74,-936,16
78,-560,66
16,-512,89
32,-504,74
173,-432,78
32,-640,16
78,-544,32
0,-776,173
68,-944,32
66,-1312,78
0,-1160,0
32,-1032,68
70,-2576,66
89,-2536,0
74,-2648,32
32,-967,70
86,-1152,89
83,-3552,74
72,-3224,32
74,-3136,86
78,-704,83
74,-615,72
82,-496,74
32,-568,78
67,-512,74
32,-680,82
77,-544,32
89,-768,67
84,-600,32
72,-608,77
70,-978,89
71,-3072,84
32,-3704,72
81,-3168,70
66,-1080,71
89,-456,32
76,-592,81
84,-608,66
75,-1064,89
67,-1048,76
74,-1680,84
71,-1864,75
16,-1711,67
16,-960,74
16,-249,16
16,-250,71
16,1325,32
16,2844,190
16,3315,8
16,4258,32
16,4513,66
16,4648,66
16,4839,89
16,4998,84
16,5228,79
16,5620,0
16,5800,74
32,5504,32
190,4021,68
8,3896,32
32,3144,78
66,3088,84
66,3113,70
89,3064,68
84,3648,83
79,3452,8
0,4630,65
74,4107,80
32,4150,70
68,4166,82
32,4184,74
78,4093,71
84,4400,32
70,4344,66
68,4409,32
83,3956,74
8,4531,89
65,3121,72
80,3338,90
70,3192,75
82,3397,69
74,3216,85
71,3491,84
32,3086,72
66,3872,32
32,3721,70
74,3616,89
89,3296,74
72,3403,32
90,3180,74
75,3199,78
69,3032,88
85,3070,32
84,2810,190
72,2666,16
32,2157,8
70,4360,32
89,4480,83
74,4393,72
32,4017,69
74,3799,78
78,5416,77
88,5471,75
32,5816,69
190,5793,82
16,6793,37
8,7414,40
32,5448,8
83,5471,37
72,6140,37
69,6290,37
78,6449,37
77,4704,37
75,5785,32
69,5384,81
82,5328,74
37,4384,82
40,3972,74
8,3659,82
37,3560,67
37,3048,83
37,2968,68
37,3168,32
37,3128,0
32,2128,84
81,2136,89
74,2232,32
82,2272,78
74,2016,74
82,5688,32
67,5680,78
83,5576,84
68,5864,69
32,6016,0
0,8440,84
84,8336,72
89,8376,78
32,8400,32
78,8384,84
74,8248,89
32,4624,32
78,4680,70
84,4784,78
69,4544,74
0,4917,37
84,3528,40
72,3936,72
78,3736,16
32,3800,8
84,3928,37
89,4000,37
32,5136,0
70,5120,70
78,5056,72
74,4952,16
37,4378,32
40,3392,190
72,3392,8
16,3400,8
8,3368,8
37,4160,70
37,4424,72
0,3120,16
70,14512,32
72,14696,84
16,14616,66
32,14722,8
190,14600,8
8,14392,8
8,14659,84
8,14760,66
70,13840,84
72,13584,89
16,13600,8
32,2328,8
84,2584,89
66,2680,84
8,2728,84
8,2655,76
8,2640,84
84,2732,68
66,2552,70
84,2624,80
89,3136,32
8,3168,84
8,3064,74
89,2644,89
84,2527,89
84,2469,84
76,2518,68
84,2491,78
68,2174,67
70,3128,0
80,3136,74
32,2471,67
84,2765,32
74,2814,0
89,2663,74
89,2816,68
84,2788,67
68,2838,32
78,2916,77
67,2992,78
0,1998,83
74,1889,72
67,1912,82
32,1748,78
0,1843,74
74,1861,32
68,2067,78
67,2031,84
32,2169,70
77,2298,78
78,2246,88
83,2440,84
72,2472,86
82,2737,32
78,2706,74
74,2574,89
32,7528,32
78,7455,190
84,7263,16
70,7285,84
78,7080,0
88,7215,70
84,7112,71
86,7158,32
32,6929,86
74,6946,74
89,7042,89
32,2031,78
190,1880,67
16,2017,84
84,2359,86
0,2512,32
70,2400,68
71,2887,32
32,2661,81
86,2683,74
74,2655,82
89,2652,8
78,2680,74
67,2832,78
84,2864,89
86,2512,70
32,2591,66
68,2618,87
32,2160,66
81,2256,65
74,2439,74
82,2599,32
8,2644,78
74,2466,84
78,2420,70
89,2319,78
70,2280,74
66,2126,0
87,2289,70
66,2178,72
65,3256,32
74,3045,90
32,3048,70
78,3068,72
84,3214,74
70,3263,78
78,3320,74
74,3389,82
0,3864,32
70,3799,190
72,3687,16
32,2972,39
90,4275,81
70,4255,74
72,4306,72
74,4248,76
78,4328,89
74,4283,70
82,4224,67
32,3616,16
190,3606,37
16,3952,48
39,3408,57
81,1928,16
74,2088,32
72,4160,0
76,4343,77
89,4248,72
70,4414,84
67,4192,78
16,4208,70
37,4248,86
48,4120,32
57,4160,67
16,4408,32
32,4360,78
0,2272,0
77,2303,68
72,2448,66
84,2512,0
78,3136,32
70,3208,89
86,3176,16
32,2976,74
67,3224,32
32,7560,190
78,8942,8
0,9412,32
68,9683,68
66,9677,74
0,9526,82
32,8912,66
89,8952,89
74,8896,67
16,8912,67
32,9080,70
190,4648,75
8,3497,82
32,3184,74
68,2680,89
74,2656,76
82,3056,74
66,3168,32
89,3136,83
67,3192,89
67,3248,74
70,2984,72
75,3416,74
82,3324,78
74,3192,67
89,3200,32
76,3096,74
74,2640,67
32,8218,32
83,8185,86
89,8368,70
74,8136,68
72,8240,78
74,7824,67
78,8552,77
67,8664,75
32,8720,84
74,8768,78
67,8776,70
32,2886,68
86,3253,84
70,3033,76
68,3592,80
78,3440,66
67,11344,32
77,10768,8
75,10713,8
84,13832,32
78,13891,66
70,13984,86
68,14080,83
84,13952,89
76,13921,72
80,13400,90
66,13584,75
32,5504,69
8,5384,85
8,5560,84
32,2250,72
66,2216,32
86,2024,90
83,1896,67
89,1944,78
72,1840,84
90,1832,70
75,1767,85
69,2640,72
85,3904,84
84,3799,68
72,4416,76
32,4728,74
90,4760,71
67,4955,32
78,5030,74
84,5101,85
70,5006,84
85,5168,88
72,4484,32
84,3201,70
68,3104,80
76,2672,8
74,2559,70
71,2858,173
32,2830,80
74,2779,66
85,3198,32
84,3255,190
88,3009,16
32,2912,8
70,2933,8
80,3728,190
8,3472,16
70,7416,32
173,7251,66
80,7085,82
66,7224,88
32,6812,74
190,6701,68
16,7830,84
8,7916,76
8,9176,32
190,8360,66
16,8664,32
32,4632,75
66,5082,74
82,5192,0
88,5640,78
74,5712,69
68,6032,65
84,5944,32
76,5723,74
32,4497,78
66,5048,0
32,5923,32
75,5854,173
74,5390,32
0,5380,84
78,4827,78
69,4640,67
65,4317,70
32,3403,72
74,3613,80
78,4152,74
0,3448,68
32,2476,32
173,2525,74
32,2456,85
84,2343,84
78,2352,32
67,2391,68
70,2544,32
72,2632,66
80,2550,82
74,2080,66
68,2040,88
32,2450,77
74,2472,75
85,2808,70
84,2752,86
32,7528,32
68,7584,90
32,7432,67
66,7679,78
82,7744,0
66,8568,69
88,8656,67
77,8432,84
75,8360,72
70,8144,84
86,8160,78
32,3440,89
90,3377,66
67,3520,32
78,3400,66
0,3192,86
69,2424,83
67,2352,72
84,2584,74
72,2886,78
84,2701,74
78,2701,82
89,2960,32
66,3152,190
32,2769,16
66,6208,66
86,6232,86
83,6272,70
72,6344,79
74,6432,84
78,6145,68
74,6447,32
82,6364,66
32,6114,86
190,5952,83
16,6080,89
16,6159,88
16,6374,66
16,6515,71
16,6950,66
16,7075,78
16,7258,32
16,12225,90
16,12296,67
16,12503,78
16,12590,84
16,12845,69
16,13116,67
16,13112,84
66,10744,72
86,10800,84
70,10632,78
79,10640,89
84,10156,8
68,10635,78
32,10200,66
66,10480,32
86,10352,84
83,10226,89
89,10152,32
88,10136,66
66,18184,32
71,19056,89
66,18865,84
78,18878,75
32,18855,84
90,14071,78
67,14211,66
78,14344,79
84,15215,0
69,15583,74
67,15687,84
84,15367,89
72,17177,32
84,17143,89
78,17247,74
89,17267,32
8,17212,66
78,17128,78
66,17053,69
32,16816,67
84,17255,32
89,17311,81
32,17399,84
66,17367,74
32,9176,68
89,8726,67
84,9106,32
75,9152,74
84,9032,71
78,9125,32
66,9076,190
79,8808,16
0,8232,8
74,7944,32
84,9336,0
89,9352,66
32,7608,87
89,7978,70
74,7872,78
32,7824,89
66,7767,84
78,7792,66
69,7800,72
67,7976,74
32,7624,32
81,7688,0
84,7864,74
74,7824,68
68,7797,67
67,7760,32
32,9216,78
74,9235,84
71,9384,70
32,9421,68
190,10016,83
16,10192,72
8,9920,82
32,9856,67
0,8624,32
66,8632,89
87,8608,74
70,8562,32
78,8553,74
89,8504,78
84,8349,88
66,8208,32
72,8424,32
74,8277,16
32,8040,190
0,8432,8
74,8276,8
68,11432,32
67,11472,86
32,11248,74
78,9166,78
84,9104,32
70,8840,70
68,8712,89
83,8088,32
72,7920,90
82,7920,72
67,7845,78
32,14432,74
89,14386,86
74,14312,67
32,14168,84
74,14274,89
78,14144,16
88,14843,32
32,17032,190
32,18504,66
190,18424,78
16,18433,67
8,18097,74
8,18064,89
32,15008,77
86,15032,75
74,15032,70
78,15272,69
32,15272,67
70,15552,82
89,15856,84
32,15880,67
90,16104,74
72,16080,86
78,16096,74
74,9049,85
86,10412,32
67,10307,81
84,10288,84
89,10224,74
16,9999,68
32,9740,67
190,7840,32
66,6168,90
78,6233,66
67,6448,78
74,6400,90
89,6408,89
77,6424,66
75,6464,72
70,6432,71
69,6704,32
67,6760,66
82,9384,32
84,9176,90
67,9096,66
74,8968,89
86,9008,70
74,8952,89
85,8961,80
32,7649,8
81,7867,89
84,7849,74
74,7816,67
68,7913,74
67,8568,32
32,8440,76
90,8624,74
66,9000,66
78,9480,72
90,9432,84
89,9488,71
66,9464,32
72,9440,78
71,9407,66
32,8888,76
66,8920,74
32,6199,0
90,8792,74
66,8745,72
89,8732,71
70,9417,32
89,9424,81
80,9432,83
8,9338,72
89,9267,74
74,9263,78
67,9655,74
74,9611,82
32,8807,32
76,8703,190
74,8399,16
66,8335,8
72,8488,32
84,8664,82
71,8696,74
32,8639,78
78,8560,67
66,8760,74
76,8767,72
74,8799,76
0,8688,74
74,6094,71
72,6356,32
71,6380,173
32,6256,32
81,6280,66
83,6384,86
72,6516,84
74,6469,0
78,6344,76
74,5896,16
82,6574,13
32,6653,13
190,6661,190
16,7743,70
8,7416,89
32,6728,74
82,6576,76
74,6808,89
78,7665,74
67,7768,16
74,7520,75
72,8056,32
76,8352,84
74,8208,82
71,8152,8
32,8545,84
173,10366,74
32,9910,78
66,9851,67
86,9702,8
84,9880,78
0,9912,74
76,9856,68
16,9758,173
13,9523,74
13,9586,85
190,9602,0
70,8555,32
89,8755,70
74,8735,89
76,13941,32
89,13801,76
74,13224,66
75,13080,86
16,12920,67
32,13136,86
84,12880,84
82,12964,78
8,12892,16
84,12472,16
74,10631,18
78,10617,8
67,10634,8
8,10663,8
78,10401,8
74,10341,8
68,11402,86
173,11476,67
74,11680,86
85,11975,84
0,11904,16
32,11682,78
70,12291,32
89,12334,173
32,6999,8
76,7200,61
66,7464,32
86,7579,16
67,7360,18
86,7297,40
84,7168,16
78,7040,18
16,6952,222
18,6776,16
16,7278,16
8,7152,18
8,7376,37
8,7400,37
8,7424,37
8,7424,37
86,6367,37
67,6200,37
86,5816,37
84,5498,37
78,5840,8
16,6007,8
32,6672,32
173,6920,39
8,7632,84
61,7376,89
32,6896,74
16,6808,81
18,6968,70
40,6752,72
16,6760,32
18,6896,86
222,6944,84
16,6775,88
16,6760,74
18,6906,0
37,6720,70
37,6680,72
37,7258,37
37,7333,16
37,7251,18
37,7311,222
37,7168,16
37,7080,222
8,6848,16
8,6369,18
32,6496,32
39,6240,68
84,5680,32
89,5795,78
74,5640,90
81,5648,76
70,5712,74
72,6231,0
32,7079,66
86,7071,72
84,6943,71
88,6943,32
74,6983,70
0,6975,86
70,7023,77
72,7127,75
37,6520,66
16,6663,65
18,7855,32
222,7878,90
222,8828,66
16,8799,68
18,8915,78
16,8987,67
32,7727,81
68,7767,84
32,7935,16
78,7975,76
90,9047,13
76,9119,13
74,9727,39
0,9408,76
66,8808,74
72,8728,82
71,8963,32
32,9040,77
70,9048,78
86,8944,66
77,8912,68
75,9276,70
66,9280,72
65,9054,71
32,8720,32
90,8742,16
66,7776,18
68,8064,16
78,7944,220
67,8104,16
81,7952,18
84,7968,32
76,8216,77
16,7968,78
13,7520,66
13,7608,68
39,6735,70
76,6896,72
74,6520,71
82,6696,16
32,6439,18
77,6472,8
78,6873,71
66,7328,16
68,7236,18
70,12157,16
72,12016,18
71,12761,219
32,12184,16
18,11984,18
16,12081,8
220,12088,0
16,12256,16
18,12136,18
16,12264,8
32,12448,16
77,11664,18
78,11680,0
66,11920,8
68,12035,37
70,12424,16
72,12097,18
71,12392,221
16,12144,219
18,12216,16
8,11944,18
71,11416,8
16,11096,8
18,11432,0
18,5969,0
16,7096,32
219,6456,78
18,6137,84
16,6335,0
8,6439,8
0,6152,76
18,6096,0
16,6695,16
8,6559,67
16,6256,13
18,6375,13
0,9918,66
8,9674,82
37,9511,75
18,9768,39
16,10032,67
221,9791,8
219,10095,37
18,10976,83
16,11256,16
8,11119,67
8,11231,67
0,11167,32
0,11807,53
32,11167,13
78,11392,90
84,11671,66
0,11695,89
8,11664,70
76,11568,88
0,11623,84
67,11200,86
16,11359,66
13,11432,72
13,12020,16
66,8462,71
82,8674,32
75,9244,52
39,8616,13
67,8824,39
8,9156,8
37,8977,37
83,10288,81
67,10144,84
67,10048,66
16,10024,87
32,9871,66
53,9584,80
13,10176,74
90,9896,71
66,9944,86
89,10231,74
70,10023,82
88,10492,32
84,10488,82
86,10373,74
66,10392,67
72,10744,66
71,10066,71
16,10552,16
32,10248,67
52,9952,32
13,10320,49
39,10440,190
8,10872,51
37,10856,32
81,9178,13
84,9409,82
66,9472,84
87,9497,72
66,9517,78
80,9592,76
74,8937,89
71,9170,69
86,9361,70
74,9104,16
82,8939,67
32,8680,32
82,8994,51
74,9048,13
67,9200,0
66,9008,90
71,8720,75
67,8256,74
16,8288,72
32,8376,32
49,7855,16
190,7344,68
51,7232,50
32,7056,13
13,6992,78
82,6648,84
84,6704,0
72,6921,0
78,6949,16
76,6568,67
89,6472,32
69,6487,49
70,6409,13
67,6321,13
16,6608,39
32,9384,77
51,9016,78
13,8912,83
0,8720,72
90,8480,82
75,9080,67
74,9048,16
72,8944,18
32,8736,39
68,8780,8
16,8971,37
50,8648,37
13,9112,221
78,8729,219
84,8808,222
0,8831,8
0,8696,8
67,8476,16
16,8415,18
32,8448,39
49,8328,37
13,8320,0
13,8184,0
39,7864,32
77,5352,84
78,5353,66
83,5384,89
72,5376,70
82,5461,0
67,5184,72
16,5440,84
18,5600,76
39,5752,74
8,5611,16
37,5272,67
37,5392,13
221,23599,13
219,23680,13
222,24031,190
8,24045,0
8,24367,8
18,25415,0
16,26015,70
39,25887,89
37,25703,70
0,25608,72
0,25575,82
32,25879,0
84,26207,32
66,26263,0
89,26439,66
70,26535,82
0,26809,74
72,26527,72
84,26151,66
76,26103,73
74,26179,32
67,26151,70
16,26191,89
13,26295,32
13,7663,70
13,8120,86
190,7960,77
0,8024,75
8,7688,66
0,6816,65
70,6504,32
89,6544,78
70,6560,70
72,6520,82
82,6696,74
0,6448,72
32,5888,71
0,5888,32
66,5728,77
82,5672,78
74,5318,70
72,5224,88
66,5352,70
73,5224,89
32,5672,32
70,8296,74
89,8340,89
32,8112,84
70,8064,73
86,8040,84
77,9920,40
75,10080,190
66,9921,16
65,10472,37
32,10256,37
78,10156,37
70,10152,37
82,10078,37
74,10000,37
72,10008,37
71,10112,40
32,10632,72
77,10665,32
78,11112,74
70,11144,75
88,11080,83
70,11255,0
89,12049,8
32,11280,8
74,8743,8
89,8728,8
84,8768,8
73,8816,8
84,8453,8
40,8272,32
190,7968,78
16,8123,70
37,7644,82
37,7981,74
37,8048,72
37,7976,71
37,8395,32
37,8557,70
37,8624,89
40,8576,66
72,8128,78
32,8159,72
74,7735,70
75,7816,82
83,8246,32
0,8120,70
8,7233,0
8,7472,84
8,7486,71
8,7512,67
8,7562,69
8,7556,32
8,7424,70
32,5610,80
78,5568,173
70,6259,80
82,6151,66
74,8464,32
72,8473,66
71,8595,66
32,8102,68
70,7953,78
89,8040,67
66,7970,8
78,8101,66
72,8160,76
70,8296,84
82,8176,75
32,7814,67
70,8027,74
0,7953,71
84,7752,8
71,8015,67
67,8039,68
69,8271,32
32,8247,190
70,8127,16
80,8264,66
173,8480,66
80,7745,89
66,7771,84
32,5177,76
66,5135,66
66,5105,68
68,5274,84
78,5347,75
67,5456,84
8,5512,78
66,6145,32
76,5960,70
84,5874,89
75,6784,32
67,6848,70
74,6648,80
71,7416,70
8,7416,82
67,7464,74
68,7280,71
32,7504,32
190,7416,90
16,7480,75
66,7464,76
66,7368,32
89,7282,90
84,7263,67
76,7280,75
66,7400,70
68,7301,88
84,7219,70
75,7247,89
84,7008,80
78,7259,70
32,6440,89
70,6462,76
89,6647,84
32,5753,72
70,5680,71
80,7440,32
70,6824,86
82,6832,77
74,6584,75
71,6880,66
32,7089,65
90,7400,32
75,7480,190
76,7313,16
32,7491,8
90,7545,8
67,8352,65
75,8456,32
70,8472,74
88,8353,89
70,8460,77
89,8498,75
80,8632,70
70,8393,88
89,8742,70
76,8681,89
84,9215,74
72,9223,68
71,9417,72
32,7491,84
86,7903,71
77,7739,16
75,21471,32
66,21663,40
65,21010,70
32,20826,8
190,21002,37
16,21089,37
8,20831,37
8,20848,37
65,21632,39
32,22042,39
74,22151,39
89,22379,38
77,23176,39
75,23316,70
70,23053,8
88,23147,37
70,23503,190
89,24014,83
74,23448,76
68,23454,74
72,23189,85
84,23591,32
71,23238,51
16,23285,57
32,9840,57
40,9480,49
70,9362,32
8,10506,83
37,10320,67
37,10672,84
37,10776,77
37,10808,71
39,9870,32
39,9997,81
39,10164,74
39,10339,89
39,9992,89
39,10086,0
39,9967,86
38,9860,66
39,9048,74
70,8957,89
8,9120,76
37,9246,74
190,10064,32
83,9568,81
76,9530,84
74,9633,66
85,9426,87
32,9344,70
51,9264,80
57,9284,66
57,9304,89
49,9320,74
32,9322,72
83,8240,82
67,8400,0
84,9312,32
77,9240,90
71,9072,67
32,8518,78
81,8880,84
74,9288,90
89,9204,75
89,9208,68
0,9592,90
86,9566,32
66,9500,86
74,9469,77
89,9439,75
76,9458,66
74,9702,16
32,8016,65
81,8560,32
84,8472,190
66,9624,76
87,10288,77
70,10272,75
80,10352,70
66,10192,89
89,10296,74
74,10224,76
72,10976,82
82,11624,70
0,11464,16
32,9992,86
90,10328,32
67,10418,66
78,10448,78
84,10048,78
90,9746,84
75,10009,0
68,9833,16
90,10760,32
32,10704,72
86,10648,0
77,10751,67
75,10688,67
66,10616,66
65,10368,0
16,10216,84
32,10232,72
190,10568,32
76,9543,190
77,8728,16
75,10536,8
70,10744,32
89,10776,70
74,10823,76
76,10824,74
82,10064,85
70,9552,32
86,10432,54
16,10879,57
32,10712,57
66,11215,49
78,13440,32
78,13527,86
84,13392,77
0,13320,75
16,13656,66
16,13855,65
16,13637,32
32,12879,81
72,12983,66
0,13143,82
67,13103,67
67,13159,84
66,13095,88
0,13471,66
84,13312,78
72,13307,89
32,12964,70
