key,timedelta
222,152
222,136
222,64
222,65
222,75
222,24
222,65
222,72
221,72
221,120
220,96
219,80
219,104
219,72
219,72
219,120
219,183
192,96
192,112
191,81
191,80
191,104
190,152
190,104
190,126
190,95
190,89
190,1
190,93
190,128
190,152
190,120
190,96
190,112
190,117
190,87
190,112
190,73
190,99
190,136
190,100
190,128
190,208
190,104
190,96
190,56
190,96
190,89
190,120
190,112
190,112
190,81
190,109
190,136
190,144
190,129
190,96
190,80
190,88
190,76
190,120
190,88
190,88
190,53
190,81
190,1
173,161
173,64
173,38
173,29
173,96
173,68
173,96
173,72
173,96
173,64
173,96
173,56
173,1
90,88
90,165
90,141
90,96
90,129
90,136
90,152
90,120
90,114
90,176
90,104
90,152
90,175
90,128
90,104
90,120
90,104
90,112
90,112
90,115
90,120
90,112
90,88
90,127
90,136
90,100
90,128
90,112
90,136
90,88
89,48
89,55
89,105
89,72
89,104
89,64
89,38
89,71
89,80
89,54
89,111
89,68
89,80
89,104
89,0
89,72
89,98
89,72
89,40
89,64
89,40
89,53
89,80
89,66
89,75
89,64
89,64
89,56
89,88
89,72
89,64
89,56
89,72
89,64
89,72
89,80
89,72
89,64
89,96
89,128
89,96
89,51
89,153
89,74
89,1
89,49
89,56
89,56
89,64
89,72
89,72
89,72
89,72
89,56
89,68
89,54
89,2
89,64
89,54
89,56
89,70
89,48
89,64
89,56
89,64
89,55
89,56
89,1
89,56
89,56
89,59
89,29
89,72
89,64
89,56
89,80
89,56
89,1
89,84
89,88
89,63
89,119
89,64
89,56
89,158
89,89
89,56
89,64
89,75
89,64
89,72
89,39
89,56
89,64
89,65
89,56
89,64
89,64
89,64
89,72
89,71
89,64
89,56
89,65
89,72
89,80
89,72
89,64
89,64
89,96
89,72
89,62
89,1
88,104
88,113
88,94
88,80
88,55
88,94
88,64
88,96
88,120
88,120
88,88
88,132
88,152
88,96
88,108
88,104
88,112
88,147
88,136
88,152
88,104
88,142
87,88
87,141
87,192
87,92
87,128
87,95
87,88
87,1
87,80
87,96
87,104
87,80
87,128
86,71
86,64
86,64
86,1
86,113
86,128
86,88
86,108
86,99
86,120
86,80
86,105
86,72
86,88
86,96
86,96
86,96
86,104
86,52
86,91
86,65
86,80
86,144
86,88
86,111
86,112
86,72
86,2
86,72
86,216
86,80
86,72
86,128
86,88
86,92
86,56
86,96
86,85
86,79
86,112
86,120
86,80
86,72
86,83
86,80
86,112
86,104
86,96
86,148
86,96
86,113
86,108
86,88
86,80
86,64
86,64
86,58
86,68
86,136
86,96
86,112
86,105
85,72
85,91
85,46
85,39
85,96
85,58
85,72
85,73
85,57
85,88
85,72
85,64
85,367
85,53
85,64
85,104
85,51
85,52
85,83
85,240
85,80
85,72
84,72
84,58
84,88
84,72
84,88
84,72
84,64
84,38
84,53
84,104
84,71
84,72
84,1
84,80
84,73
84,59
84,72
84,72
84,88
84,104
84,88
84,64
84,88
84,120
84,80
84,110
84,49
84,64
84,112
84,112
84,96
84,120
84,80
84,104
84,72
84,112
84,96
84,96
84,88
84,57
84,96
84,107
84,69
84,72
84,64
84,72
84,88
84,80
84,106
84,80
84,72
84,80
84,80
84,152
84,20
84,120
84,72
84,64
84,56
84,56
84,64
84,147
84,47
84,72
84,79
84,64
84,72
84,80
84,80
84,72
84,72
84,103
84,97
84,99
84,64
84,72
84,64
84,56
84,80
84,72
84,72
84,64
84,80
84,109
84,100
84,80
84,96
84,84
84,120
84,72
84,56
84,96
84,79
84,80
84,128
84,144
84,80
84,143
84,96
84,80
84,80
84,72
84,80
84,88
84,72
84,80
84,80
84,72
84,96
84,96
84,72
84,64
84,72
84,107
84,64
84,64
84,151
84,112
84,88
84,112
84,186
84,80
84,64
84,112
84,72
84,79
84,118
84,72
84,80
84,88
84,72
84,80
84,105
84,95
84,91
84,108
84,72
84,136
84,79
84,80
84,64
84,65
84,64
84,64
84,88
84,88
84,45
84,88
84,96
84,96
84,55
84,112
84,88
84,128
84,80
84,111
84,104
84,64
84,61
84,80
84,80
84,64
84,52
83,120
83,103
83,61
83,96
83,120
83,68
83,104
83,96
83,58
83,120
83,95
83,80
83,80
83,96
83,95
83,96
83,80
83,88
83,113
83,96
83,104
82,98
82,89
82,52
82,72
82,102
82,93
82,79
82,128
82,111
82,151
82,50
82,119
82,111
82,85
82,97
82,80
82,88
82,68
82,144
82,88
82,80
82,71
82,64
82,139
82,72
82,112
82,80
82,96
82,159
82,112
82,96
82,72
82,128
82,136
82,80
82,73
82,183
82,78
82,79
82,75
82,104
82,72
82,112
82,108
82,56
82,72
82,96
82,128
82,56
82,56
82,112
82,80
82,96
82,76
82,104
82,56
82,103
82,64
82,40
82,128
82,104
82,88
82,80
82,80
82,88
81,145
81,56
81,104
81,104
81,104
81,120
81,120
81,128
81,109
81,135
81,88
81,80
81,80
81,128
81,128
81,136
81,112
81,144
81,128
81,1
81,34
81,120
81,241
81,120
81,148
81,120
81,97
81,96
80,51
80,64
80,88
80,56
80,133
80,56
80,80
80,72
80,53
80,101
80,39
80,96
80,56
80,111
80,104
80,80
80,64
80,80
80,96
80,64
80,80
80,64
79,56
79,88
79,88
79,39
79,64
79,72
78,72
78,73
78,85
78,73
78,56
78,59
78,64
78,64
78,59
78,64
78,111
78,56
78,64
78,42
78,72
78,64
78,60
78,96
78,46
78,57
78,64
78,72
78,72
78,80
78,64
78,72
78,80
78,56
78,144
78,1
78,64
78,64
78,88
78,72
78,67
78,51
78,89
78,64
78,122
78,80
78,35
78,60
78,64
78,104
78,72
78,72
78,116
78,80
78,56
78,64
78,88
78,88
78,101
78,65
78,72
78,90
78,46
78,56
78,72
78,59
78,41
