down,timedelta,up
74,-4261,32
78,-4115,74
71,-4016,85
77,-4226,74
75,-4293,82
69,-4249,67
82,-4177,67
67,-4177,69
32,-4132,72
81,-4097,71
83,-4153,8
89,-3890,72
89,-3795,32
84,-2388,72
72,-2326,74
74,-2354,78
8,-2573,71
72,-11539,77
68,-11626,75
76,-11628,69
66,-11831,82
72,-11713,67
71,-11713,32
32,-11811,81
191,-11707,83
16,-11797,89
87,-12240,89
84,-12489,84
78,-12629,72
74,-12647,74
32,-13468,8
75,-4376,72
83,-4336,68
188,-4313,76
32,-4221,66
74,-4182,72
85,-4224,71
84,-4175,32
32,-4206,191
66,-4386,16
86,-3878,87
90,-3618,84
75,-5073,78
84,-5166,74
78,-4212,32
66,-4139,75
88,-4111,83
69,-4215,188
16,-4090,32
16,-4002,74
16,-3838,85
16,-4229,84
32,-5645,32
191,-6195,66
90,-6262,86
66,-6443,90
65,-4765,75
70,-4673,84
72,-4559,78
85,-4530,66
74,-4637,88
66,-4816,16
188,-5098,69
16,-3047,32
13,-2708,191
191,-6499,90
72,-7132,66
74,-7300,65
78,-7218,70
71,-7337,72
77,-7338,85
75,-7300,74
69,-7144,66
82,-6921,16
67,-7390,188
32,-7239,13
81,-3554,191
66,-2767,72
82,-2657,74
67,-2704,78
80,-2725,71
69,-3491,77
8,-3725,75
82,-4196,69
87,-4394,82
89,-4191,67
70,-3949,32
72,-3833,81
65,-3841,66
32,-4342,82
70,-4333,67
76,-4283,80
74,-3568,69
85,-3310,8
32,-2849,82
54,-3149,87
55,-3908,89
49,-4909,70
32,-5688,72
67,-5732,65
32,-5195,32
66,-5316,70
32,-5470,76
81,-5530,74
66,-5705,85
82,-5799,32
67,-5508,54
89,-4627,55
70,-3734,49
66,-2978,32
72,-3099,67
70,-3070,32
78,-2966,66
74,-2794,32
75,-2742,81
32,-3224,66
189,-3138,82
32,-3133,67
48,-3160,89
16,-3250,70
186,-3978,66
66,-3930,72
72,-4003,70
70,-4046,78
8,-4604,74
8,-4579,75
70,-5152,32
72,-5104,189
71,-5141,32
16,-5022,48
32,-5309,16
191,-4241,186
16,-4173,66
70,-4128,72
76,-4063,70
74,-3575,8
85,-3607,8
32,-2498,70
52,-2603,72
49,-2460,16
49,-3452,71
32,-3689,32
70,-3701,191
78,-3956,16
72,-3854,70
70,-3921,76
86,-3767,74
32,-3881,85
50,-4276,32
32,-4739,52
189,-4805,49
32,-4386,49
66,-3894,32
67,-4014,70
89,-4144,78
70,-4159,72
89,-4418,70
16,-4577,86
32,-4455,32
191,-4025,50
16,-3471,32
70,-3665,189
76,-3475,32
74,-3469,66
85,-3441,67
32,-3248,89
51,-3997,70
55,-4356,16
49,-6005,89
32,-5918,32
90,-7048,16
72,-7183,191
188,-6899,70
70,-6611,76
82,-6540,74
84,-6523,85
76,-6410,32
18,-6040,51
32,-6078,55
48,-5969,49
50,-6253,32
32,-5658,90
186,-6709,72
18,-6772,188
8,-6733,70
186,-7199,82
18,-7513,84
78,-8773,76
79,-7713,32
73,-6352,48
68,-5846,50
79,-5997,32
76,-5674,186
67,-5730,17
16,-5624,8
8,-5752,186
191,-5199,78
16,-5140,79
18,-5325,73
57,-5899,68
16,-5415,79
89,-7524,76
74,-7562,16
66,-7701,67
76,-6894,8
74,-5886,16
75,-5919,191
82,-5634,17
16,-5007,16
32,-5196,57
81,-2068,89
83,-2354,74
89,-2483,66
89,-2433,76
70,-2380,74
68,-2295,75
80,-2230,82
74,-2765,16
72,-2478,32
71,-2379,81
32,-3025,83
191,-3069,89
16,-3109,89
18,-3583,70
48,-4280,68
16,-4407,80
76,-4871,74
69,-6113,72
72,-6429,71
67,-5488,32
73,-6626,16
77,-7095,191
16,-6064,16
32,-6332,48
69,-5252,76
68,-3921,69
85,-3931,72
65,-4133,67
76,-4980,73
67,-4972,16
16,-4963,77
18,-4878,32
32,-4962,69
191,-6621,68
72,-6617,85
65,-6336,65
57,-4840,76
16,-4703,16
32,-4826,67
77,-5172,17
75,-4791,32
84,-3330,191
73,-2978,72
66,-3246,65
86,-2613,16
16,-2727,57
32,-2485,32
76,-1974,77
74,-1964,75
75,-1814,84
82,-1853,73
16,-1631,66
13,-2461,86
191,-4359,16
89,-5237,32
74,-5250,76
66,-5920,74
76,-6283,75
74,-6431,82
75,-6607,16
82,-5664,13
16,-3838,191
32,-3166,89
86,-3480,74
84,-2898,66
89,-2412,76
84,-2275,74
86,-2285,75
66,-2293,82
32,-2630,16
67,-2294,32
32,-2165,86
219,-2199,84
90,-2310,89
76,-2486,84
190,-2485,86
75,-2723,66
32,-4203,32
219,-4591,67
66,-4330,32
85,-4136,219
69,-4133,90
72,-3874,76
76,-3902,190
32,-3614,75
74,-2056,32
32,-1690,219
66,-1768,66
77,-2213,85
78,-2281,69
70,-2274,72
78,-2302,76
67,-2329,32
32,-2240,74
77,-2045,32
78,-1929,66
67,-1361,77
84,-1268,78
32,-1543,70
66,-1926,78
66,-2037,67
76,-1975,32
84,-2150,77
71,-2080,78
66,-2370,67
82,-2371,84
66,-2102,32
8,-2198,66
8,-2162,66
66,-3609,76
82,-3736,84
68,-3947,71
16,-3586,66
32,-3932,82
68,-4035,66
16,-3462,8
13,-4010,8
66,-3374,66
66,-3389,82
76,-3335,68
84,-3535,16
71,-3150,32
74,-3113,68
75,-3257,16
82,-2509,13
66,-1926,66
87,-1825,66
89,-1825,76
222,-2232,84
32,-2924,71
81,-2954,74
74,-2875,75
8,-3145,82
8,-3296,66
81,-4178,87
83,-4162,89
89,-3682,222
76,-3086,32
74,-3108,81
188,-3171,74
74,-3017,8
68,-2680,8
67,-1900,81
32,-2228,83
189,-2302,89
32,-2365,76
66,-2885,74
66,-2894,188
76,-2872,74
84,-2952,68
71,-2817,67
66,-2485,32
82,-2335,189
66,-2209,32
68,-1624,66
32,-1570,66
80,-1476,76
66,-1504,84
32,-1648,71
75,-1572,66
70,-1708,82
66,-1793,66
72,-1748,68
84,-1696,32
78,-1649,80
70,-1648,66
86,-1528,32
16,-1443,75
13,-1444,70
48,-2285,66
16,-2487,72
72,-2660,84
74,-2681,78
78,-2697,70
71,-2785,86
77,-2924,16
75,-2648,13
69,-1921,16
82,-1931,48
67,-1538,72
57,-1669,74
16,-1654,78
89,-1984,71
74,-2608,77
66,-2608,75
76,-2518,69
74,-2664,82
75,-2519,67
82,-2464,16
16,-2530,57
32,-2128,89
191,-2644,74
74,-7608,66
68,-7578,76
74,-7405,74
89,-7424,75
70,-7422,16
80,-7595,82
16,-7464,32
13,-6522,191
67,-15114,74
17,-15218,68
55,-19116,74
16,-19147,89
77,-19044,70
78,-19002,16
70,-19096,80
75,-18670,13
84,-5128,17
76,-5205,67
32,-1226,16
74,-1142,55
78,-1052,77
88,-1002,78
32,-1020,70
90,-1051,75
67,-1050,84
75,-1113,76
66,-1210,32
88,-1222,74
89,-1224,78
74,-1313,88
82,-1254,32
70,-1350,90
80,-1386,67
32,-1359,75
78,-1335,66
67,-1372,88
82,-1409,89
84,-1473,74
78,-1494,82
32,-1444,70
78,-1468,80
69,-1427,32
78,-1402,78
16,-1493,67
32,-1549,82
39,-11710,84
39,-13278,78
39,-13185,32
39,-13037,78
39,-12963,69
39,-12741,78
39,-12755,16
39,-12832,32
222,-3373,39
16,-1824,39
8,-515,16
37,-1078,222
37,-969,8
37,-458,37
37,-319,37
37,-77,37
37,1557,39
37,1316,39
39,393,39
39,281,39
39,280,39
39,284,39
39,281,39
39,951,222
39,1597,37
222,982,37
37,340,37
37,320,37
37,268,37
37,259,37
37,275,37
37,2194,191
37,2687,186
191,831,70
186,404,78
70,314,66
78,248,86
66,305,72
86,511,16
72,790,32
16,280,90
32,277,70
90,165,88
70,119,190
88,219,75
190,265,82
75,297,68
82,316,32
68,359,16
32,229,191
191,431,83
16,334,71
83,776,74
71,830,72
74,207,68
72,317,16
68,175,84
84,559,32
16,4047,219
32,3667,90
219,353,8
90,609,81
8,923,84
81,581,80
84,323,69
80,289,86
69,379,32
86,448,219
32,312,84
219,427,67
84,297,68
67,140,32
68,170,74
32,103,68
74,198,32
68,251,66
32,241,78
66,227,88
78,218,74
88,183,71
74,332,32
71,386,77
32,304,78
77,354,84
78,291,76
84,327,66
76,280,68
66,206,32
68,187,74
32,154,89
74,212,186
89,330,74
186,321,86
74,288,32
86,394,78
32,352,74
78,282,188
74,217,70
188,211,72
70,245,32
72,320,219
32,1109,66
219,1125,78
66,766,32
78,623,83
32,311,87
83,426,80
87,343,70
80,377,72
70,346,188
72,378,74
188,169,16
74,447,32
16,2268,191
32,3079,81
191,1557,84
81,427,76
84,298,190
76,380,75
190,377,32
75,361,219
32,277,83
219,361,78
83,312,70
78,221,85
70,224,74
85,694,188
74,866,32
188,471,86
32,775,70
86,713,82
70,282,69
82,215,72
69,209,32
72,202,74
32,144,71
74,201,32
71,197,77
32,198,67
77,617,66
67,1131,75
66,792,66
75,353,76
66,381,74
76,453,219
74,405,67
219,405,70
67,528,72
70,619,32
72,480,66
32,505,32
66,832,69
32,720,186
69,348,70
186,312,76
70,438,74
76,426,72
74,215,71
72,183,32
71,153,68
32,235,32
68,439,66
32,1035,75
66,759,70
75,117,71
70,267,69
71,353,78
69,193,67
78,191,74
67,170,71
74,189,32
71,237,16
32,100,191
191,2128,219
16,2506,70
219,684,72
70,255,90
72,256,75
90,236,71
75,560,86
71,660,84
86,339,80
84,942,8
80,1159,8
8,479,8
8,1652,84
8,1715,86
84,380,80
86,358,82
80,541,222
82,604,32
222,523,219
32,293,83
219,515,89
83,692,78
89,579,66
78,287,68
66,322,82
68,446,67
82,460,66
67,474,188
66,542,32
188,402,66
32,781,32
66,965,219
32,952,83
219,1468,89
83,852,72
89,295,74
72,253,86
74,277,70
86,258,72
70,208,86
72,395,32
86,386,16
32,130,191
191,990,219
16,762,83
219,174,68
83,651,74
68,709,78
74,1542,74
78,1582,82
74,358,70
82,224,72
70,192,72
72,289,84
72,333,78
84,1024,32
78,1087,16
32,200,191
191,1117,219
16,1330,83
16,1374,68
16,1623,74
16,1370,80
219,1118,89
83,1588,74
68,1681,72
74,1909,188
80,5222,32
89,4950,68
74,4481,32
72,5051,16
188,4717,191
32,2057,8
68,2829,32
32,2824,80
191,2132,70
16,1938,72
8,1640,32
32,1974,69
80,1908,82
70,2241,77
72,2220,75
32,2141,74
69,986,82
82,1063,67
77,807,84
75,713,89
74,694,32
82,645,74
67,549,71
84,642,32
89,726,83
32,642,86
74,1140,66
71,1173,76
32,1218,74
83,1219,68
86,2414,80
66,2278,66
76,2297,74
74,2142,72
68,2030,71
80,959,67
66,857,74
74,882,68
72,1064,32
71,1068,66
67,1061,75
74,986,83
68,905,188
32,749,32
66,3409,78
75,3430,74
83,3422,188
188,3474,70
32,3453,72
78,861,32
74,854,219
188,1086,66
70,1023,82
72,1020,75
32,965,84
219,993,86
66,734,32
82,650,74
75,693,85
84,663,84
86,559,32
32,557,80
74,670,66
85,3807,32
84,3762,84
32,3847,66
80,3887,85
66,3933,74
32,858,89
84,862,86
66,677,16
85,1322,32
74,1226,191
89,19461,83
86,19457,72
16,19153,69
32,18988,78
191,19124,71
83,860,77
72,885,75
69,937,69
78,878,82
71,936,67
77,966,32
75,938,219
69,1048,90
82,2033,66
67,1918,89
32,1848,84
219,1830,76
90,1548,84
66,710,68
89,746,80
84,1204,8
76,2356,219
84,2352,66
68,2318,74
80,2388,72
8,1886,71
219,1374,32
66,1351,219
74,1412,83
72,1470,89
71,1503,71
32,1118,69
219,1087,72
83,1033,82
89,1406,32
71,1431,68
69,1600,32
72,1718,86
82,1764,84
32,1270,88
68,1336,32
32,1072,16
86,840,191
84,926,219
88,1018,70
32,892,65
191,1562,84
16,1872,77
219,1842,75
70,1789,84
65,1742,72
84,1099,32
77,818,66
75,832,32
84,1184,219
72,1299,70
32,1187,82
66,1290,78
32,1609,69
219,2015,78
70,1932,70
82,1976,78
78,1981,67
69,4295,32
78,4007,219
70,3985,66
78,4043,73
67,4024,77
32,1317,75
219,873,74
66,829,188
73,835,84
77,821,89
75,901,32
74,874,68
188,824,32
84,811,84
89,847,84
32,690,75
68,674,74
32,761,188
84,1204,32
84,1291,90
75,1285,67
74,1402,75
188,1387,70
32,980,68
90,749,83
67,789,80
75,810,70
70,694,82
68,2420,83
83,2382,68
80,3173,32
70,3241,70
82,3217,82
83,1601,66
68,1760,89
32,1101,186
70,1072,74
82,1148,76
66,1147,69
89,1093,219
186,1245,32
74,1243,74
76,1239,85
69,1116,74
219,1100,78
32,1301,32
74,1290,78
85,1407,89
74,1399,70
78,1361,75
32,900,70
78,866,78
89,591,16
70,1357,13
75,3681,191
70,4202,66
78,4189,78
16,4118,67
13,3473,74
191,1176,72
66,693,70
78,726,78
67,757,67
74,821,32
72,807,81
70,752,74
78,719,86
67,680,70
32,605,67
81,632,32
74,646,74
86,689,76
70,964,32
67,1080,75
32,1018,70
74,1071,78
76,1038,74
32,777,188
75,1166,70
70,1685,72
78,1659,32
74,1710,89
188,2541,74
70,2120,66
72,1748,76
32,2096,74
89,2148,75
74,2729,16
66,2505,82
76,3005,32
74,3633,16
75,3456,191
82,2227,84
16,2088,84
32,1832,89
191,757,84
16,809,86
84,670,32
84,624,84
89,524,89
84,593,32
86,566,86
32,705,84
84,1801,78
89,1768,16
32,2197,32
86,2524,191
84,2470,70
78,1453,76
16,1703,66
32,1384,68
191,1118,70
70,1142,16
76,1002,76
66,1087,32
68,1083,90
70,1131,75
76,1229,66
16,1559,78
32,1394,67
90,1472,32
75,1582,74
66,1451,68
78,1096,78
67,1079,67
32,878,76
74,920,74
68,845,71
78,939,67
67,945,74
76,970,85
74,1928,32
71,2508,74
67,2501,75
74,2444,66
85,2427,71
32,1341,69
74,810,78
75,742,67
66,827,70
71,878,89
69,978,32
78,999,84
67,912,89
70,856,32
89,709,70
32,456,82
84,420,74
89,498,71
32,1283,32
70,1426,189
82,1782,32
74,3443,70
71,3368,68
32,2637,78
189,2520,67
32,2311,84
70,714,79
68,855,188
78,949,74
67,1792,32
84,1786,74
79,1871,85
188,1792,74
74,1671,82
32,834,67
74,825,80
85,1099,69
74,1093,87
82,1508,89
67,1496,70
80,1473,72
69,1174,65
87,1513,32
89,3652,67
70,3672,69
72,3603,82
65,3645,68
32,3383,32
67,889,81
69,947,83
82,989,89
68,895,89
32,841,84
81,778,68
83,671,78
89,692,67
89,793,84
84,732,186
68,782,74
78,937,76
67,991,69
84,1050,219
186,1848,32
74,1735,66
76,1630,32
69,1484,86
219,1459,84
32,727,78
66,885,32
32,894,67
86,1025,32
84,984,84
78,1002,78
32,843,67
67,850,84
32,832,86
84,895,68
78,1028,32
67,986,70
84,1067,32
86,1067,191
68,775,16
32,981,90
70,1873,66
32,1777,68
191,1765,74
16,1809,75
90,1620,67
66,819,69
68,833,32
74,853,77
75,799,67
67,884,66
69,759,75
32,727,66
77,797,89
67,767,84
66,713,86
75,1848,80
66,2220,66
89,2276,32
84,2309,84
86,2236,89
80,1202,32
66,1700,70
32,1621,82
84,1540,74
89,1561,71
32,1455,32
70,550,191
82,457,16
74,696,8
71,1220,32
32,1200,83
191,1237,72
16,1310,74
8,1226,71
32,799,32
83,787,81
72,811,74
74,786,78
71,781,32
32,746,74
81,777,76
74,1177,32
78,1230,86
32,1355,84
74,1438,66
76,1354,89
32,1011,84
86,900,186
84,754,70
66,613,68
89,965,69
84,1200,32
186,1255,86
70,1292,66
68,1341,73
69,1106,77
32,859,75
86,867,74
66,825,188
73,1149,32
77,1114,90
75,1032,67
74,1314,77
188,1303,78
32,1022,70
90,894,68
67,951,74
77,895,80
78,1032,77
70,1016,75
68,1125,74
74,1086,71
80,1928,32
77,2471,75
75,2472,70
74,2869,186
71,2997,75
32,2056,74
75,1393,76
70,1489,74
186,1113,72
75,922,71
74,929,32
76,810,66
74,740,32
72,1350,68
71,1414,78
32,1366,67
66,1563,84
32,1464,186
68,1018,74
78,1117,76
67,1301,69
84,1239,219
186,1419,32
74,2504,66
76,2461,66
69,2196,86
219,2286,84
32,2193,76
66,1425,70
66,1692,8
86,1933,69
84,1801,82
76,1760,70
70,1337,32
8,1068,81
69,843,74
82,841,82
70,833,67
32,765,186
81,824,66
74,881,72
82,1015,70
67,866,71
186,929,8
66,1013,70
72,1690,32
70,1664,83
71,2121,89
8,2172,84
70,1927,75
32,1215,88
83,1255,32
89,838,68
84,841,32
75,902,69
88,1290,76
32,1245,74
68,1295,85
32,1383,32
69,1926,51
76,2364,55
74,2439,55
85,2544,49
32,2655,32
51,2042,68
55,1551,32
55,3634,89
49,3393,70
32,3209,72
68,3311,188
32,3571,8
89,2536,77
70,2704,80
72,2763,66
188,3042,32
8,3054,75
77,1936,83
80,1843,188
66,2220,32
32,1825,16
75,1226,191
83,2626,16
188,3879,190
32,3795,66
191,3605,87
16,3701,89
16,2342,70
16,2241,72
190,1471,65
66,939,16
87,1391,32
89,1222,74
70,1187,68
72,1287,32
65,1280,86
16,1483,84
32,1280,74
74,1352,68
68,1863,67
32,1811,32
86,1758,66
84,1551,66
74,1513,89
68,1467,84
67,952,79
32,1133,70
66,1182,72
66,1149,68
89,1442,80
84,1717,74
79,1694,68
70,1518,32
72,1503,74
68,1496,71
80,1044,16
74,3775,13
68,4879,191
32,5630,190
74,5848,66
71,5786,67
16,5708,67
13,3061,74
191,2346,16
190,1493,72
66,1852,8
67,2106,72
67,2213,32
74,2164,190
72,1814,67
16,1898,68
16,1571,32
8,1578,77
72,1283,88
32,1509,84
190,1458,75
67,1264,68
68,1491,66
32,1459,72
77,1502,71
