timedelta,key
71,66
84,66
79,66
87,66
71,66
79,66
79,66
87,66
70,66
103,66
48,66
71,66
87,66
77,66
64,66
103,66
79,66
79,66
87,66
71,66
79,66
79,66
71,66
65,66
63,66
110,66
103,66
135,66
71,66
71,66
71,66
226,66
63,66
90,66
87,66
71,66
63,66
55,66
103,66
79,66
63,66
71,66
65,66
80,66
71,66
71,66
79,66
64,66
62,66
47,66
55,66
63,66
70,66
63,66
71,66
87,66
60,66
55,66
79,66
71,66
71,66
71,66
63,66
32,66
46,66
87,66
87,66
86,66
79,66
195,66
71,66
47,66
79,66
79,66
71,66
95,66
55,66
72,66
71,66
70,66
88,66
71,66
64,66
71,66
79,66
64,66
63,66
79,66
71,66
70,66
79,66
79,66
78,66
71,66
79,66
55,66
79,66
63,66
79,66
96,66
63,66
95,66
71,66
71,66
79,66
78,66
79,66
473,66
71,66
63,66
112,65
119,65
111,65
135,65
135,65
63,57
63,57
79,57
64,57
55,57
79,57
63,57
87,56
-326404,56
129813,55
79046,55
1273,55
-414013,55
3384,54
157328,54
37000,54
64,52
151,50
135,49
199,49
55,48
63,48
79,48
70,48
71,48
71,48
72,48
135,40
111,39
119,39
159,39
120,39
167,39
119,39
168,39
143,39
95,39
119,39
142,37
159,37
127,37
167,37
152,37
127,37
119,37
96,37
111,37
127,37
118,37
55,32
71,32
80,32
71,32
111,32
135,32
79,32
159,32
127,32
135,32
110,32
152,32
157,32
119,32
103,32
87,32
127,32
191,32
119,32
143,32
111,32
143,32
71,32
103,32
127,32
79,32
72,32
95,32
111,32
79,32
95,32
79,32
87,32
95,32
111,32
103,32
103,32
96,32
71,32
111,32
103,32
119,32
104,32
104,32
87,32
126,32
71,32
95,32
120,32
143,32
103,32
79,32
95,32
119,32
79,32
87,32
87,32
79,32
71,32
141,32
92,32
70,32
88,32
111,32
94,32
119,32
111,32
87,32
79,32
111,32
103,32
87,32
79,32
71,32
94,32
118,32
127,32
104,32
103,32
103,32
119,32
102,32
87,32
104,32
79,32
143,32
87,32
103,32
111,32
71,32
127,32
111,32
84,32
94,32
135,32
79,32
71,32
111,32
79,32
71,32
103,32
87,32
95,32
87,32
127,32
95,32
71,32
95,32
118,32
111,32
95,32
111,32
87,32
79,32
103,32
87,32
79,32
134,32
118,32
112,32
68,32
70,32
111,32
103,32
78,32
79,32
104,32
71,32
80,32
86,32
103,32
119,32
103,32
79,32
119,32
92,32
79,32
103,32
71,32
95,32
87,32
63,32
111,32
79,32
86,32
167,32
95,32
79,32
127,32
134,32
95,32
79,32
111,32
143,32
134,32
79,32
72,32
80,32
86,32
103,32
86,32
103,32
95,32
103,32
86,32
94,32
79,32
193,32
87,32
95,32
151,32
304,16
360,16
344,16
408,16
321,16
632,16
284,16
223,16
1304,16
456,16
447,16
528,16
896,16
457,16
1208,16
383,16
784,16
363,16
303,16
440,16
303,16
176,16
247,16
1016,16
608,16
480,16
624,16
743,16
345,16
400,16
376,16
367,16
191,16
455,16
254,16
1303,16
420,16
409,16
776,16
712,16
216,16
400,16
104,16
767,16
264,16
711,16
632,16
364,16
257,16
128,13
103,13
87,13
143,13
111,13
95,8
47,8
72,8
120,8
70,8
103,8
80,8
103,8
103,8
94,8
111,8
119,8
87,8
71,8
111,8
128,8
137,8
14,8
84,8
85,8
88,8
82,8
24681,8
36206,8
21378,8
65,8
89,8
3585,8
1122,8
5107,8
2168,8
4994,8
1577,8
4865,8
3218,8
4281,8
39314,8
8738,8
36089,8
8609,8
14241,8
40938,8
59486,8
96,8
481,8
