timedelta,key
112,81
137,81
104,81
118,81
104,81
104,81
128,81
120,81
112,81
105,81
96,81
128,81
89,81
96,81
97,81
127,81
128,81
144,80
136,80
88,80
105,80
97,80
128,80
89,80
79,80
104,80
80,80
72,80
104,80
129,80
119,80
121,80
87,80
81,80
89,80
88,80
112,80
127,80
104,80
63,80
94,80
104,80
87,80
88,80
102,80
113,80
111,80
96,80
88,80
71,80
88,80
95,80
88,80
72,80
88,80
72,80
96,80
80,80
81,80
88,80
120,80
96,79
65,79
121,79
97,79
134,79
103,79
87,78
88,78
79,78
104,78
72,78
89,78
79,78
80,78
95,78
71,78
87,78
88,78
88,78
80,78
96,78
88,78
80,78
80,78
87,78
113,78
80,78
71,78
88,78
96,78
79,78
78,78
97,78
79,78
89,78
89,78
64,78
105,78
87,78
80,78
80,78
81,78
72,78
79,78
120,78
88,78
120,78
80,78
64,78
87,78
88,78
71,78
80,78
73,78
65,78
87,78
65,78
88,78
80,78
79,78
88,78
87,78
96,78
8,78
65,78
87,78
71,78
48,78
87,78
80,78
96,78
96,78
97,78
80,78
79,78
81,78
71,78
80,78
96,78
78,78
88,78
95,78
87,78
98,78
104,78
104,78
71,78
79,78
79,78
80,78
88,78
95,78
88,78
80,78
73,78
64,78
87,78
89,78
79,78
63,78
72,78
96,78
88,78
79,78
89,77
87,77
81,77
112,77
176,77
86,77
95,77
64,77
79,77
105,77
160,77
79,77
72,77
71,77
97,77
97,76
105,76
97,76
120,76
120,76
95,76
88,76
88,76
89,76
97,76
128,76
96,76
89,76
72,76
81,76
87,76
87,76
95,76
88,76
88,76
79,76
88,76
104,76
95,76
103,76
96,76
87,76
105,76
96,76
80,76
96,76
95,76
111,76
111,76
112,76
88,76
87,76
81,76
98,76
96,76
95,76
88,76
72,76
73,76
86,76
88,76
95,76
104,75
87,75
89,75
79,75
72,75
79,75
71,75
80,75
97,75
80,75
96,75
90,75
112,75
87,75
96,75
112,75
88,75
81,75
128,75
88,75
89,75
72,75
86,75
88,75
80,75
88,75
113,75
96,75
119,75
136,75
87,75
95,75
96,75
104,75
82,75
79,75
95,75
97,75
114,75
96,75
87,75
103,75
82,75
90,75
89,75
65,75
104,75
70,75
79,75
73,75
79,75
81,75
95,74
88,74
88,74
80,74
97,74
87,74
119,74
96,74
73,74
88,74
94,74
112,74
87,74
88,74
104,74
79,74
88,74
97,74
98,74
81,74
80,74
88,74
96,74
90,74
80,74
72,74
81,74
64,74
71,74
145,74
71,74
89,74
105,74
88,74
97,74
128,74
87,74
82,74
96,74
103,74
87,74
104,74
96,74
80,74
72,74
80,74
96,74
96,74
89,74
88,74
81,74
72,74
80,74
88,74
72,74
65,74
96,74
72,74
79,74
104,74
160,74
102,74
103,74
86,74
112,74
88,74
104,74
80,74
88,74
73,74
88,74
97,74
112,74
96,74
88,74
112,74
87,74
87,74
81,74
96,74
80,74
63,74
96,74
71,74
72,74
87,74
87,74
119,74
96,74
97,74
103,74
79,74
79,74
120,74
79,74
88,74
81,74
96,74
87,74
88,74
97,74
79,74
135,74
89,74
63,74
64,74
88,74
80,74
88,74
112,74
88,74
102,74
89,74
79,74
88,74
105,74
80,74
80,74
79,74
95,74
97,74
73,74
97,74
96,74
79,74
96,74
80,74
113,74
88,74
88,74
88,74
71,74
95,74
80,74
95,74
97,74
80,74
80,74
71,74
129,74
87,74
61,74
80,74
72,74
95,74
96,74
97,74
80,74
88,74
79,74
88,74
72,74
80,74
73,74
79,74
81,74
88,74
88,74
72,74
71,74
88,74
88,74
81,74
88,74
72,74
80,74
72,74
80,74
72,74
96,74
93,74
96,74
89,74
79,74
95,74
74,74
72,74
72,74
98,74
72,74
103,74
96,74
120,73
97,73
80,73
73,73
87,73
111,73
104,73
88,73
120,72
96,72
96,72
94,72
96,72
72,72
87,72
71,72
112,72
111,72
65,72
89,72
73,72
79,72
103,72
102,72
80,72
105,72
151,72
104,72
80,72
87,72
112,72
80,72
87,72
64,72
72,72
87,72
119,72
104,72
144,72
97,72
95,72
119,72
63,72
105,72
120,72
81,72
79,72
79,72
79,72
88,72
111,72
118,72
120,72
88,72
87,72
72,72
87,72
120,72
128,72
121,72
104,72
79,72
97,72
96,72
95,72
97,72
81,72
81,72
73,72
120,72
96,72
104,72
104,72
97,72
105,72
80,72
111,72
104,72
80,72
88,72
88,72
81,72
78,72
81,72
88,72
159,72
63,72
103,72
96,72
104,72
103,72
112,72
105,72
82,72
137,72
121,72
96,72
64,72
112,72
63,72
80,72
88,72
72,72
88,72
64,72
96,72
81,72
80,72
88,72
96,72
95,72
112,72
112,72
96,72
105,72
118,72
104,72
104,72
94,72
80,71
86,71
95,71
89,71
88,71
96,71
96,71
88,71
89,71
103,71
87,71
81,71
96,71
78,71
104,71
94,71
104,71
78,71
88,71
111,71
120,71
89,71
96,71
88,71
113,71
87,71
103,71
119,71
97,71
95,71
144,71
89,71
95,71
86,71
96,71
97,71
89,71
95,71
88,71
80,71
95,71
73,71
97,71
87,71
96,71
96,71
128,70
119,70
128,70
146,70
104,70
127,70
111,70
103,70
105,70
112,70
88,70
121,70
94,70
97,70
71,70
104,70
88,70
80,70
105,70
87,70
96,70
88,70
105,70
96,70
104,70
127,70
88,70
97,70
105,70
104,70
112,70
96,70
103,70
96,70
96,70
104,70
103,70
120,70
104,70
103,70
104,70
104,70
103,70
105,70
79,70
81,70
97,70
96,70
112,70
111,70
112,70
104,70
102,70
103,70
97,70
95,70
112,70
111,70
112,70
65,70
104,70
104,70
71,70
112,70
136,70
112,70
111,70
72,70
89,70
106,70
112,70
87,70
119,70
88,70
88,70
120,70
104,70
121,70
136,70
96,70
88,70
104,70
103,70
96,70
88,70
104,70
104,70
64,70
105,70
96,70
112,70
88,70
94,70
95,70
89,70
89,70
103,70
87,70
96,70
121,70
104,70
95,70
137,70
111,70
111,70
143,70
105,70
88,70
120,70
95,70
95,70
113,70
95,70
120,70
151,70
98,70
136,70
151,70
104,70
103,70
88,70
88,70
81,70
121,70
122,70
136,70
106,70
112,70
129,70
96,70
97,70
104,70
96,70
72,70
112,70
97,70
88,70
87,70
119,70
111,70
113,70
104,70
78,70
119,70
112,70
96,70
104,70
95,70
143,70
97,70
89,70
104,70
112,70
103,70
48,70
80,70
193,70
153,70
96,70
111,70
112,70
112,70
88,70
144,70
88,70
96,70
79,70
97,70
112,70
87,70
72,70
90,70
96,70
96,70
105,70
96,70
129,70
121,70
103,70
104,70
79,70
63,70
128,70
88,70
87,70
79,70
79,70
89,70
122,69
104,69
96,69
119,69
88,69
104,69
127,69
80,69
97,69
111,69
128,69
87,69
103,69
104,69
104,69
112,69
96,69
136,69
135,69
104,69
97,69
112,69
113,69
111,69
96,69
137,69
159,69
103,69
185,69
144,69
142,69
119,69
135,69
112,69
96,69
97,69
104,69
104,69
103,69
111,69
97,69
128,69
97,69
96,69
120,69
120,69
130,69
112,68
105,68
73,68
95,68
65,68
112,68
120,68
80,68
95,68
128,68
113,68
112,68
97,68
128,68
111,68
135,68
120,68
129,68
120,68
97,68
128,68
119,68
120,68
89,68
129,68
103,68
104,68
111,68
119,68
98,68
135,68
151,68
104,68
120,68
119,68
105,68
143,68
88,68
94,68
105,68
111,68
105,68
96,68
136,68
89,68
96,68
136,68
96,68
112,68
104,68
127,68
127,68
119,68
111,68
152,68
81,68
110,68
112,68
128,68
113,68
97,68
153,68
95,68
120,68
88,68
119,68
160,68
119,68
111,68
120,68
97,68
120,68
136,68
65,68
145,68
104,68
87,68
79,68
81,68
111,68
95,68
72,68
121,68
128,68
136,68
105,68
120,68
129,68
89,68
112,68
96,68
62,68
104,68
102,68
72,68
95,68
87,68
80,68
112,68
96,68
120,68
96,68
88,68
79,68
113,67
96,67
127,67
80,67
97,67
79,67
103,67
129,67
113,67
104,67
56,67
89,67
87,67
112,67
120,67
143,67
120,67
110,67
96,67
105,67
119,67
161,67
135,67
111,67
105,67
104,67
105,67
112,67
121,67
104,67
144,67
112,67
112,67
80,67
79,67
72,67
120,67
95,67
96,67
120,67
97,67
120,67
144,67
105,67
128,67
119,67
88,67
88,67
96,67
87,67
80,67
33,67
79,67
80,67
104,67
94,67
96,67
71,67
96,67
160,67
104,67
80,67
88,67
72,67
104,67
79,67
88,67
96,67
143,67
160,67
97,67
104,67
127,67
111,67
72,67
81,67
80,67
103,67
112,67
96,67
96,67
121,67
96,67
87,67
89,67
105,67
97,67
119,67
96,67
64,67
90,67
89,67
96,67
112,67
88,67
96,67
95,67
103,67
96,67
88,67
79,67
121,67
81,67
112,66
88,66
110,66
87,66
87,66
89,66
88,66
80,66
88,66
80,66
88,66
87,66
95,66
80,66
80,66
96,66
94,66
80,66
103,66
72,66
95,66
79,66
89,66
89,66
87,66
80,66
88,66
96,66
80,66
73,66
88,66
80,66
87,66
96,66
63,66
104,66
80,66
153,66
90,66
89,66
80,66
88,66
72,66
96,66
64,66
81,66
88,66
88,66
81,66
71,66
88,66
88,66
73,66
88,66
88,66
72,66
89,66
97,66
65,66
96,66
96,66
81,66
71,66
81,66
96,66
87,66
97,66
89,66
88,66
80,66
103,66
89,66
97,66
113,66
56,66
65,66
112,66
81,66
72,66
65,66
79,66
80,66
80,66
89,66
95,66
72,66
71,66
89,66
79,66
87,66
96,66
79,66
96,66
72,66
80,66
104,66
79,66
81,66
65,66
74,66
88,66
88,66
87,66
112,66
79,66
89,66
74,66
71,66
71,66
88,66
63,66
73,66
73,66
64,66
72,66
80,66
66,66
87,66
81,66
80,66
64,66
88,66
79,66
64,66
88,66
81,66
81,66
72,66
120,66
80,66
81,66
80,66
88,66
105,66
89,66
72,66
111,66
72,66
71,66
95,66
88,66
80,66
72,66
96,66
72,66
79,66
80,66
103,66
86,66
73,66
80,66
80,66
79,66
88,66
104,66
102,66
96,66
64,66
73,66
104,66
81,66
104,66
80,66
80,66
80,66
80,66
79,66
72,66
79,66
88,66
62,66
56,66
88,66
96,66
80,66
88,66
63,66
80,66
71,66
96,66
88,66
103,66
96,66
81,66
82,66
88,66
87,66
89,66
79,66
103,66
72,66
80,66
86,66
86,66
80,66
72,66
97,66
87,66
96,66
63,66
88,66
97,66
81,66
80,66
88,66
72,66
80,66
88,66
144,65
104,65
104,65
97,65
112,65
111,65
112,65
128,65
129,65
104,57
88,57
113,57
137,57
72,57
87,57
112,56
87,56
8,54
9,54
8,54
16,54
79,54
103,53
120,52
112,52
95,52
120,51
144,50
176,50
144,50
134,50
160,50
128,50
135,50
130,50
129,50
128,49
136,49
119,49
127,49
122,49
72,48
81,48
72,48
48,46
73,46
16,46
49,46
80,46
120,46
1,39
34,39
32,39
33,39
33,39
34,39
33,39
33,39
34,39
501,39
178,39
408,39
24,39
33,39
34,39
33,39
33,39
32,39
34,39
248,39
486512,39
33,39
31,39
33,39
31,39
33,39
33,39
33,39
32,39
32,39
32,39
32,39
34,39
33,39
8896,39
39777,39
33,39
33,39
33,39
500,39
178,37
30,37
31,37
32,37
34,37
33,37
33,37
34,37
31,37
32,37
32,37
34,37
33,37
500,37
3,37
31,37
33,37
32,37
32,37
501,37
160,37
128,37
56,37
112,37
5,37
33,37
34,37
32,37
487031,37
34,37
33,37
501,37
448,37
14,37
31,37
33,37
34,37
32,37
32,37
33,37
500,37
176,37
17,37
31,37
-1024559,37
-200566,35
1855,32
8551,32
3703,32
3127,32
3625,32
4064,32
5017,32
6024,32
2088,32
1592,32
9128,32
2369,32
7536,32
2487,32
5113,32
3071,32
230,32
2736,32
3030,32
4696,32
232,32
3137,32
3520,32
2160,32
816,32
5336,32
6873,32
7383,32
240,32
3705,32
5248,32
6960,32
1632,32
7408,32
2352,32
1032,32
3479,32
5936,32
4705,32
6014,32
4513,32
5647,32
1736,32
4168,32
5993,32
8568,32
1759,32
13832,32
11088,32
4800,32
1513,32
2880,32
3070,32
4248,32
736,32
5664,32
2282,32
712,32
2783,32
1921,32
463,32
4552,32
2306,32
2471,32
3153,32
4407,32
2495,32
5583,32
1127,32
2768,32
1024,32
2160,32
528,32
6200,32
4081,32
4472,32
1841,32
3792,32
6471,32
3327,32
5792,32
2488,32
2120,32
10408,32
4063,32
2446,32
5176,32
4048,32
3704,32
1160,32
5888,32
4889,32
5072,32
5191,32
4583,32
1040,32
1000,32
4064,32
1993,32
4040,32
13048,32
793,32
2824,32
4703,32
4080,32
5639,32
256,32
5681,32
7609,32
4688,32
4224,32
10199,32
7568,32
1313,32
4201,32
1039,32
15176,32
15065,32
10959,32
2023,32
3199,32
1097,32
4726,32
2593,32
2761,32
6192,32
7016,32
4584,32
5160,32
59705,32
4720,32
2846,32
3968,32
5784,32
7736,32
4401,32
2480,32
4824,32
3040,32
3255,32
4840,32
2800,32
1441,32
1912,32
3505,32
976,32
2313,32
4081,32
7272,32
296,32
14567,32
1664,32
3360,32
1009,32
5857,32
3399,32
4152,32
2896,32
2342,32
4504,32
970,32
3858,32
1840,32
8615,32
7448,32
888,32
5696,32
7119,32
12280,32
1064,32
1103,32
3256,32
2665,32
4849,32
6311,32
784,32
14616,32
1089,32
1313,32
8599,32
5514,32
9720,32
4376,32
1393,32
2192,32
1928,32
2583,32
4137,32
2768,32
297,32
2888,32
4673,32
5143,32
4281,32
2576,32
8880,32
8847,32
5128,32
2431,32
2672,32
6689,32
4504,32
1697,32
808,32
3192,32
2512,32
17160,32
1656,32
4713,32
1929,32
4473,32
2345,32
5850,32
15817,32
6504,32
2695,32
6503,32
3416,32
312,32
905,32
2889,32
7273,32
1553,32
5201,32
4215,32
4094,32
4207,32
1592,32
2528,32
1663,32
1753,32
2169,32
537,32
14128,32
8264,32
8192,32
1072,32
5480,32
7666,32
5368,32
8536,32
3311,32
2257,32
311,32
2577,32
2905,32
5193,32
6176,32
2457,32
6399,32
3224,32
1632,32
6215,32
33496,32
2769,32
2192,32
2152,32
3489,32
3344,32
1904,32
3440,32
15879,32
6392,32
-290094,32
0,17
1,17
0,17
58,17
37,17
36,17
2346,17
48,17
183,17
18,17
86,17
23,17
37,17
1596,17
201,17
375,17
209,16
32,16
32,16
33,16
31,16
36,16
500,16
270,16
33,16
32,16
33802,16
3031,16
4639,16
32,16
35,16
13097,16
17895,16
32,16
33,16
32,16
34,16
33,16
34,16
34,16
33,16
4121,16
8494,16
88,16
33,16
32,16
32,16
32,16
33,16
33,16
33,16
33,16
33,16
31,16
500,16
216,16
33,16
34,16
499,16
265,16
33,16
33,16
4689,16
34,16
33,16
6177,16
12792,16
10577,16
44367,16
33,16
33,16
32,16
35,16
33,16
33,16
33,16
33,16
32,16
34,16
34,16
500,16
137,16
34,16
34,16
21024,16
60038,16
8207,16
37,16
32,16
34,16
33,16
502,16
410,16
33,16
44224,16
18184,16
33,16
32,16
43479,16
35,16
34,16
33,16
32,16
34,16
32,16
32,16
32,16
34,16
33,16
31,16
32,16
33,16
34,16
33,16
32,16
33,16
32,16
32,16
33,16
33,16
32,16
32,16
33,16
33,16
32,16
34,16
33,16
33,16
33,16
35,16
32,16
33,16
33,16
501,16
559,16
368,16
423,16
2391,16
300,16
31,16
34,16
33,16
32,16
32,16
33,16
33,16
33,16
4634,16
32,16
33,16
499,16
535,16
242,16
501,16
129,16
34,16
499,16
496,16
206,16
34,16
33,16
500,16
235,16
32,16
32,16
32,16
34,16
34,16
32,16
32,16
33,16
33,16
34,16
34,16
33,16
33,16
33,16
34,16
33,16
33,16
34,16
32,16
33,16
500,16
608,16
536,16
520,16
216,16
33,16
32,16
34,16
21408,16
34,16
35,16
34,16
32,16
32,16
501,16
632,16
657,16
272,16
34,16
33,16
499,16
654,16
226,16
33,16
33,16
34,16
31,16
33,16
22068,16
2384,16
12457,16
512,16
696,16
13920,16
34,16
33,16
33,16
2567,16
9312,16
9919,16
33,16
33,16
33,16
33,16
33,16
34,16
500,16
223,16
33,16
33,16
32,16
33,16
33,16
34,16
501,16
457,16
244,16
9593,16
59272,16
12568,16
4264,16
297,16
32,16
33,16
33,16
33,16
33,16
33,16
32,16
31,16
33,16
33,16
33,16
32,16
35,16
33,16
33,16
33,16
32,16
34,16
500,16
376,16
35,16
500,16
219,16
33,16
33,16
31,16
34,16
33,16
33,16
33,16
35,16
34,16
32,16
34,16
32,16
33,16
33,16
33,16
33,16
35,16
34,16
34,16
33,16
32,16
33,16
31,16
33,16
33,16
35,16
34,16
33,16
33,16
34,16
33,16
35,16
500,16
521,16
627,16
650,16
121,13
297,13
168,13
145,13
144,13
169,13
137,13
184,13
170,13
200,13
154,13
145,13
346,13
161,13
249,13
160,13
145,13
142,8
152,8
47,8
121,8
103,8
49,8
129,8
138,8
136,8
169,8
161,8
120,8
120,8
169,8
79,8
120,8
112,8
122,8
160,8
168,8
144,8
112,8
104,8
96,8
120,8
104,8
119,8
176,8
160,8
26,8
33,8
499,8
104,8
147,8
127,8
96,8
111,8
3,8
34,8
33,8
32,8
32,8
33,8
34,8
34,8
32,8
36,8
129985,8
1761,8
24056,8
58928,8
825,8
288,8
96,8
58256,8
26176,8
32,8
33,8
32,8
33,8
34,8
32,8
