down,timedelta,up
190,-4553,84
67,-4541,32
89,-4566,84
74,-4586,72
219,-6200,69
16,-6248,78
32,-6302,82
84,-6186,84
68,-6201,65
74,-5640,84
72,-5512,72
78,-5649,71
67,-5541,32
74,-5535,68
32,-5641,32
70,-5306,190
89,-5018,67
32,-4915,89
89,-4796,74
84,-3496,16
186,-3363,219
74,-3289,32
75,-3277,84
74,-3277,68
71,-3056,74
67,-3218,72
70,-3068,78
72,-3029,67
32,-3000,74
76,-2567,32
74,-2644,70
72,-2623,89
74,-2672,32
85,-2871,89
16,-3067,84
32,-10246,186
191,-10170,74
8,-10382,75
32,-11060,74
72,-11136,71
78,-11051,67
84,-11053,70
86,-11068,72
32,-11108,32
81,-11127,76
83,-11086,74
89,-11086,72
78,-11115,74
70,-11057,16
72,-11099,85
76,-3776,32
70,-3755,191
68,-3553,8
82,-3116,32
32,-3339,72
70,-3275,78
89,-3310,84
32,-3302,86
82,-3218,32
84,-3159,81
68,-3106,83
74,-3182,89
75,-3019,78
84,-3262,70
88,-3534,72
32,-3796,76
96,-3804,70
103,-3998,68
110,-4794,82
96,-4809,32
96,-4901,70
98,-4876,89
8,-5147,32
99,-6058,82
99,-6105,84
32,-7966,68
109,-7904,74
32,-10043,75
90,-9797,84
66,-9642,88
89,-9269,32
84,-9147,96
75,-9008,103
84,-8043,110
67,-7924,96
70,-7757,96
89,-7782,98
32,-7477,8
77,-6540,99
78,-6458,99
67,-4622,32
74,-4649,109
89,-2685,32
78,-2878,90
74,-2842,66
75,-2615,89
71,-2706,84
32,-3441,75
110,-3613,84
48,-4704,67
16,-5456,70
100,-5552,89
97,-5568,32
96,-5682,77
98,-5751,78
32,-7535,67
70,-7534,74
78,-7406,89
67,-7248,78
69,-7274,74
85,-7385,75
68,-8162,71
70,-7452,32
32,-8079,110
97,-7243,16
32,-7505,48
57,-7152,100
16,-7534,97
32,-9935,96
70,-10256,98
82,-8354,32
84,-8513,70
68,-8618,78
74,-8653,67
75,-8462,69
84,-8636,85
88,-7851,68
32,-7924,70
66,-7232,32
72,-6998,97
78,-6587,32
32,-6338,16
78,-6139,57
90,-3171,32
67,-3090,70
84,-3356,82
76,-3126,84
77,-3167,68
78,-3152,74
8,-3313,75
75,-3419,84
90,-3780,88
71,-3779,32
32,-3867,66
78,-3889,72
74,-3939,78
67,-3878,32
77,-4298,78
78,-4230,90
90,-4105,67
71,-4255,84
32,-4836,76
88,-4914,77
90,-5164,78
67,-5084,8
83,-4784,75
78,-4531,90
32,-4553,71
77,-4464,32
78,-4367,78
84,-4384,74
67,-4440,67
32,-4097,77
78,-4165,78
90,-4166,90
67,-3824,71
84,-3414,32
76,-3266,88
86,-3385,90
84,-3513,67
67,-3621,83
32,-5347,78
189,-5192,32
32,-5189,77
84,-5433,78
66,-5357,84
89,-5374,67
84,-5357,32
75,-5840,78
84,-5718,90
67,-5803,67
70,-5663,84
89,-5679,76
32,-6007,86
110,-5793,84
70,-6602,67
72,-4976,32
78,-5005,189
84,-5003,32
86,-4824,84
74,-5011,66
75,-4824,89
66,-4905,84
82,-4424,75
32,-4797,84
219,-4781,67
83,-5281,70
89,-5270,89
78,-4715,32
70,-4730,110
72,-3626,70
76,-3901,72
70,-4111,78
68,-4096,84
82,-4277,86
32,-4162,74
99,-4345,75
98,-4105,66
8,-4651,82
8,-4284,32
32,-4625,219
99,-4552,83
110,-5458,89
100,-5555,78
98,-5691,70
32,-6745,72
78,-6405,76
84,-6257,70
90,-6568,68
75,-6491,82
68,-6472,32
70,-6388,99
78,-6447,98
67,-5948,8
74,-6064,8
67,-5751,32
32,-6711,99
70,-5815,110
76,-5731,100
74,-5897,98
72,-4860,32
74,-4799,78
85,-4778,84
32,-5191,90
77,-5214,75
76,-5340,68
70,-5871,70
79,-6012,78
74,-6219,67
75,-6015,74
71,-6297,67
16,-5411,32
32,-6966,70
191,-6927,76
70,-6822,74
72,-6757,72
70,-6712,74
89,-7241,85
16,-6626,32
32,-6628,77
84,-6452,76
72,-6028,70
69,-5795,79
78,-5725,74
82,-5880,75
84,-5705,16
65,-5765,71
84,-3659,32
72,-5237,191
71,-5229,70
32,-5291,72
68,-5321,70
32,-5056,16
90,-5051,89
67,-4934,32
81,-5020,84
66,-5242,72
79,-5400,69
90,-5551,78
76,-5589,82
74,-5728,84
219,-5873,65
8,-5924,84
80,-4735,72
70,-4729,71
89,-4713,32
32,-7341,68
110,-7583,32
66,-8648,90
66,-8546,67
89,-8502,81
74,-8238,66
71,-8066,79
90,-7998,90
16,-7941,76
8,-7690,74
90,-8021,219
32,-7723,8
68,-7249,80
32,-7134,70
76,-7131,89
74,-4693,32
72,-4337,110
74,-3174,66
85,-3176,66
32,-3484,89
189,-3494,74
32,-3561,71
70,-3445,16
188,-3910,90
66,-3916,8
8,-3670,90
70,-4078,32
67,-4200,68
70,-4150,32
82,-4377,76
16,-4581,74
13,-4639,72
191,-38634,74
39,-39311,85
88,-40533,32
66,-40786,189
68,-40848,32
74,-40905,70
72,-40514,188
76,-40403,66
89,-40497,8
70,-40134,70
67,-40131,67
82,-40567,70
84,-40413,16
75,-40459,82
70,-40048,13
16,-6524,191
32,-5942,39
81,-4404,88
66,-4049,66
75,-4188,68
74,-4629,74
78,-4710,72
70,-4529,76
89,-4194,89
70,-4439,70
16,-5041,67
32,-4810,82
84,-4896,84
66,-4849,75
85,-4819,70
70,-4901,16
75,-4228,32
70,-4172,81
73,-4325,66
16,-4674,75
32,-4468,74
88,-5387,78
66,-5867,70
68,-7391,89
74,-7279,70
72,-7290,16
78,-6280,32
84,-6265,84
8,-6211,66
78,-6649,85
71,-7006,70
16,-7010,75
32,-7174,70
81,-6993,16
66,-7053,73
75,-6289,32
8,-5528,88
76,-5664,66
8,-4532,68
81,-4845,74
70,-5332,72
78,-5271,78
66,-5570,84
68,-5671,8
16,-5198,78
32,-5173,16
68,-5320,71
74,-5450,32
82,-5521,81
70,-5939,66
75,-6516,75
69,-6393,8
82,-5916,76
16,-8675,8
37,-8440,81
48,-9048,70
57,-9011,78
16,-8939,66
32,-9000,68
66,-9842,16
89,-9433,32
84,-9399,68
86,-8905,74
70,-9286,82
89,-9143,70
80,-8607,75
16,-8629,69
32,-8770,82
74,-8830,16
85,-5390,37
74,-4906,16
89,-4699,48
67,-4848,57
70,-4328,32
72,-3547,66
82,-3766,89
16,-4338,84
32,-4485,86
89,-4164,70
84,-3926,89
76,-3787,16
72,-4117,80
74,-3787,32
16,-3949,74
32,-3948,85
110,-4255,74
83,-4974,89
68,-4883,67
70,-5028,70
75,-5120,72
67,-5075,16
16,-5175,82
8,-4521,32
8,-4507,89
75,-5414,84
67,-5564,76
32,-5706,72
81,-5693,16
74,-5842,74
68,-5557,32
74,-5174,110
76,-4540,83
69,-4585,68
72,-4598,70
78,-4528,75
16,-4715,16
32,-5379,67
89,-4989,8
84,-5023,8
76,-4278,75
72,-4703,67
74,-4492,32
16,-4736,81
32,-4688,74
54,-4850,68
16,-5050,74
66,-5094,76
86,-4957,69
70,-5661,72
76,-5822,16
70,-6055,78
72,-5195,32
85,-5216,89
70,-5427,84
89,-5591,76
32,-5161,72
89,-5052,16
84,-4999,74
88,-4684,32
84,-5745,16
86,-6044,54
78,-6012,66
74,-6123,86
32,-6862,70
75,-6676,76
83,-6572,70
188,-6581,72
32,-8038,85
76,-7859,70
69,-7490,89
72,-7511,32
78,-7500,89
32,-8248,84
81,-8306,88
8,-7101,84
8,-6904,86
81,-6787,78
32,-6749,74
83,-5169,32
89,-5087,75
72,-5059,83
70,-5077,188
76,-4309,32
69,-5513,76
32,-7150,69
70,-7082,72
80,-7170,78
32,-6743,32
70,-7145,81
82,-7152,8
75,-7184,8
192,-7206,81
67,-7488,32
74,-7551,83
71,-7592,89
32,-7657,72
81,-7661,70
84,-7667,76
75,-6394,69
84,-4741,32
78,-4722,70
66,-4619,80
186,-4527,32
32,-4367,70
76,-4430,82
90,-4592,75
72,-4465,192
16,-4944,67
32,-5584,74
191,-5672,71
8,-5753,32
32,-6011,81
70,-5514,84
67,-5578,75
84,-5728,84
75,-5847,78
32,-6011,66
69,-5791,186
82,-5463,32
80,-5471,76
74,-5568,90
68,-5697,16
83,-6219,72
68,-4570,32
32,-4410,191
66,-4346,8
32,-4099,32
69,-4123,70
82,-4012,67
68,-4032,84
70,-3974,75
78,-3911,32
67,-3905,69
74,-3988,82
71,-3864,80
32,-3649,74
77,-3415,68
78,-2922,83
66,-3453,68
88,-3598,32
66,-3793,66
75,-3877,32
84,-3834,69
68,-3960,82
69,-4158,68
32,-4685,70
74,-4676,78
75,-5301,67
66,-5197,74
75,-5919,71
74,-5847,32
68,-5911,77
80,-6010,78
74,-5616,66
71,-5393,88
32,-6234,66
74,-6184,75
78,-6028,84
88,-5953,68
32,-5629,69
110,-5022,32
70,-5440,74
85,-5513,75
74,-5619,66
72,-4911,75
74,-4979,74
76,-5247,68
32,-5470,80
90,-5312,74
70,-5318,71
89,-4299,32
80,-4604,74
84,-4783,78
75,-4889,88
84,-4922,32
186,-5062,110
32,-4987,70
90,-4266,85
70,-4242,74
89,-4295,72
81,-4550,74
8,-4341,76
192,-4592,32
84,-4809,90
8,-5250,70
82,-5754,89
75,-5742,80
74,-6123,84
82,-6356,75
74,-6383,84
82,-6244,186
80,-5997,32
69,-6215,90
32,-13596,70
90,-13699,89
67,-13394,81
8,-13352,8
90,-13195,192
8,-12899,84
67,-13364,8
77,-12984,82
78,-12526,75
66,-12196,74
74,-11829,82
72,-11577,74
78,-11558,82
67,-11420,80
32,-11270,69
84,-3821,32
82,-3661,90
75,-3716,67
192,-3773,8
67,-3739,90
74,-4235,8
71,-3423,67
32,-3284,77
68,-3299,78
32,-5859,66
83,-5844,74
76,-5999,72
74,-6040,78
85,-6097,67
8,-6215,32
8,-6262,84
74,-6694,82
76,-6741,75
32,-6745,192
84,-6644,67
8,-6102,74
32,-6783,71
83,-6889,32
78,-6927,68
90,-4373,32
67,-4386,83
84,-4468,76
76,-4326,74
66,-4555,85
78,-4395,8
67,-4421,8
84,-4191,74
73,-4194,76
32,-4325,32
68,-4210,84
16,-4431,8
32,-3843,32
191,-4568,83
84,-5173,78
82,-5553,90
84,-5606,67
72,-5485,84
32,-5460,76
74,-5116,66
71,-5092,78
32,-5150,67
77,-4972,84
78,-4819,73
90,-4523,32
75,-4480,68
68,-4773,16
70,-4423,32
75,-3539,191
71,-3218,84
67,-2753,82
32,-2689,84
66,-2697,72
75,-2806,32
70,-2926,74
78,-2919,71
67,-2859,32
32,-2878,77
70,-2994,78
67,-3011,90
84,-3175,75
75,-3003,68
32,-3209,70
84,-3182,75
84,-2922,71
89,-2900,67
76,-3060,32
80,-3046,66
74,-3261,75
71,-3337,70
16,-3444,78
32,-5736,67
191,-6237,32
66,-8021,70
82,-8140,67
89,-8104,84
90,-8178,75
76,-8057,32
84,-8310,84
75,-8266,84
32,-8745,89
84,-8562,76
83,-8620,80
86,-8695,74
84,-8615,71
70,-8860,16
68,-6353,32
83,-5947,191
80,-4275,66
70,-4502,82
89,-4381,89
32,-4645,90
82,-4513,76
70,-4224,84
78,-4249,75
32,-4006,32
110,-4402,84
8,-5998,83
32,-6760,86
66,-6855,84
85,-6870,70
74,-6864,68
72,-6741,83
74,-6726,80
76,-6594,70
32,-6886,89
84,-6564,32
83,-6564,82
89,-6596,70
8,-6975,78
8,-6809,32
187,-6786,110
85,-5499,8
90,-4839,32
76,-4789,66
84,-4751,85
75,-4850,74
32,-5162,72
84,-5071,74
83,-4785,76
89,-4492,32
68,-4491,84
66,-4778,83
75,-4911,89
70,-4481,8
89,-4548,8
32,-7134,187
77,-6763,85
67,-6398,90
66,-6360,76
75,-6336,84
66,-6355,75
74,-6055,32
72,-5955,84
78,-6173,83
67,-6388,89
32,-7057,68
110,-6937,66
8,-7361,75
32,-8759,70
69,-8854,89
82,-5799,32
80,-6264,77
74,-6490,67
68,-6605,66
83,-7262,75
68,-7050,66
32,-7101,74
77,-7200,72
78,-6879,78
66,-6835,67
88,-6205,32
8,-6058,110
67,-5933,8
66,-4417,32
75,-4388,69
84,-4553,82
68,-4086,80
69,-4153,74
32,-7240,68
83,-6576,83
188,-6620,68
8,-7104,32
8,-7110,77
8,-7167,78
83,-8080,66
188,-8196,88
32,-8263,8
74,-7870,67
78,-7824,66
88,-7897,75
16,-7869,84
32,-7967,68
191,-7855,69
66,-5581,32
86,-5674,83
77,-5911,188
76,-5718,8
70,-7291,8
73,-7410,8
74,-6463,83
75,-6385,188
32,-6381,32
67,-6398,74
32,-6907,78
68,-6800,16
74,-6960,88
82,-6521,32
66,-6437,191
88,-5523,66
80,-5683,86
74,-6533,77
68,-6243,76
32,-6668,70
77,-6521,73
86,-6446,74
84,-6590,75
67,-6585,32
32,-6558,67
78,-6119,32
90,-6644,68
67,-6542,74
84,-6748,82
76,-6628,66
77,-6981,88
78,-7415,80
67,-6492,74
84,-6923,68
73,-4981,32
32,-6051,77
78,-6147,86
74,-6050,84
67,-6297,67
77,-6472,32
78,-6372,78
90,-6013,90
71,-6323,67
32,-7113,84
66,-7159,76
88,-6842,77
90,-6364,78
67,-6157,67
83,-5904,84
78,-5797,73
32,-5111,32
84,-5046,78
68,-4951,74
76,-4684,67
32,-4890,77
66,-4972,78
32,-5788,90
82,-5654,71
84,-4630,32
68,-4654,66
74,-4601,88
75,-4409,90
84,-4344,67
88,-4251,83
32,-4315,78
77,-3932,32
78,-3836,84
90,-3934,68
67,-3902,76
84,-3774,32
76,-3831,66
32,-3072,32
74,-5114,82
78,-5024,84
67,-5043,68
32,-4985,74
70,-5121,75
88,-5289,84
90,-5292,88
67,-5413,32
83,-5667,77
78,-5992,78
32,-7314,90
70,-7298,67
89,-7114,84
74,-7072,76
81,-6913,32
70,-5691,74
72,-5760,78
32,-8732,67
68,-8834,32
74,-8881,70
80,-8894,88
8,-9265,90
8,-9063,67
8,-8842,83
32,-10360,78
68,-8986,32
74,-8990,70
74,-9845,89
219,-9942,74
75,-10443,81
74,-9502,70
82,-9511,72
32,-6486,32
80,-6474,68
66,-6582,74
32,-6385,80
74,-5938,8
89,-5950,8
84,-5986,8
75,-4189,32
68,-4188,68
70,-4199,74
72,-3349,74
71,-3227,219
70,-2807,75
89,-2822,74
32,-8320,82
74,-8486,32
75,-8315,80
8,-8480,66
8,-8899,32
75,-9354,74
76,-9177,89
8,-9387,84
74,-10080,75
83,-10195,68
188,-10124,70
32,-10277,72
66,-10282,71
82,-10222,70
68,-10224,89
74,-5445,32
78,-5278,74
74,-5463,75
85,-5097,8
70,-4686,8
80,-4253,75
74,-4748,76
67,-4589,8
84,-4465,74
75,-4322,83
32,-4412,188
70,-4191,32
89,-4137,66
32,-6738,82
191,-6790,68
85,-6088,74
32,-6355,78
103,-6370,74
99,-7552,85
109,-7784,70
102,-7961,80
99,-7725,74
105,-7963,67
97,-7492,84
32,-9788,75
68,-9921,32
16,-10010,70
32,-10418,89
191,-8618,32
8,-9215,191
32,-10180,85
80,-10087,32
74,-10091,103
219,-9061,99
89,-9119,109
70,-8874,102
72,-8989,99
78,-8781,105
67,-9063,97
84,-6965,32
75,-6989,68
32,-11356,16
219,-11158,32
66,-10696,191
82,-10033,8
67,-8923,32
86,-8930,80
74,-8964,74
219,-10069,219
74,-10377,89
68,-10615,70
16,-11199,72
32,-18165,78
84,-18165,67
66,-18024,84
78,-17843,75
90,-13625,32
66,-13190,219
72,-12832,66
71,-12864,82
76,-12966,67
84,-13020,86
72,-12812,74
71,-11594,219
32,-11088,74
90,-10880,68
67,-10973,16
78,-3026,32
84,-2739,84
70,-3016,66
68,-2917,78
83,-3506,90
68,-3345,66
74,-3420,72
80,-3505,71
66,-3640,76
89,-3526,84
70,-3556,72
85,-3573,71
72,-3545,32
74,-3564,90
74,-17181,67
46,-17803,78
32,-23471,84
84,-23428,70
82,-23501,68
8,-22946,83
69,-23443,68
75,-23358,74
192,-23816,80
67,-23776,66
74,-24548,89
71,-24535,70
32,-24570,85
68,-24446,72
32,-25153,74
69,-11731,74
76,-11258,46
74,-5856,32
85,-5634,84
32,-5795,82
86,-5731,8
74,-5401,69
78,-5233,75
90,-4992,192
68,-4751,67
84,-4164,74
76,-4213,71
32,-4303,32
77,-4354,68
78,-3562,32
70,-3464,69
87,-3426,76
76,-3671,74
70,-3885,85
68,-3780,32
76,-3849,86
32,-4210,74
78,-6624,78
90,-7332,90
67,-7267,68
77,-7195,84
78,-7066,76
90,-6981,32
68,-7155,77
84,-7479,78
8,-7566,70
8,-7625,87
84,-8682,76
68,-8469,70
76,-8663,68
32,-8790,76
70,-9163,32
88,-7398,78
90,-6536,90
67,-6731,67
83,-6887,77
78,-7358,78
32,-7397,90
68,-7332,68
16,-7208,84
32,-8307,8
