down,timedelta,up
84,-4198,83
88,-4246,76
67,-4306,66
66,-4285,68
32,-4207,32
81,-2544,90
74,-2823,66
80,-2782,89
74,-2806,84
72,-2725,68
85,-2845,74
32,-3026,89
76,-3000,80
74,-2837,84
71,-2781,88
32,-2702,67
90,-2745,66
67,-2657,32
84,-2739,81
66,-2516,74
79,-2551,80
90,-2864,74
76,-2953,72
74,-2939,85
219,-2734,32
70,-3167,76
89,-3053,74
32,-3216,71
66,-3241,32
32,-3272,90
84,-3348,67
66,-3137,84
82,-3178,66
76,-3164,79
84,-2790,90
72,-2873,76
16,-2796,74
32,-3087,219
191,-2805,70
50,-3009,89
32,-2900,32
86,-2893,66
74,-2961,32
78,-2986,84
16,-2996,66
32,-2988,82
191,-3016,76
8,-3027,84
32,-4649,72
90,-5087,16
70,-4823,32
72,-4569,191
82,-4381,50
32,-4316,32
74,-4282,86
85,-4219,74
74,-4189,78
82,-4268,16
67,-4184,32
81,-4171,191
70,-4259,8
78,-2522,32
75,-2443,90
70,-2479,70
16,-2514,72
8,-2580,82
70,-2978,32
32,-3541,74
70,-3631,85
85,-3585,74
66,-3608,82
89,-3615,67
82,-3545,81
32,-3422,70
90,-3481,78
70,-3279,75
89,-3028,70
67,-3132,16
70,-3023,8
72,-2604,70
82,-2079,32
16,-1896,70
32,-2202,85
191,-2279,66
8,-2522,89
190,-8426,82
48,-10093,32
16,-10015,90
66,-10085,70
78,-10122,89
67,-10029,67
74,-9981,70
82,-10117,72
8,-10473,16
8,-10602,82
8,-10270,32
8,-10183,191
8,-9867,8
8,-3931,190
66,-2973,16
78,-3030,48
67,-2909,66
74,-3007,78
82,-2971,67
89,-3350,74
76,-3340,82
84,-2966,8
72,-2919,8
32,-2982,8
90,-3051,8
66,-3053,8
72,-3112,8
74,-2543,66
85,-2609,78
84,-2748,67
78,-2760,74
70,-2749,82
82,-2302,89
32,-2279,76
70,-2302,84
89,-2287,72
70,-2253,32
80,-2187,90
70,-2285,66
82,-2195,72
69,-2196,74
32,-2153,85
219,-2083,84
70,-2174,78
82,-2127,70
188,-2208,82
74,-2459,32
82,-2857,70
67,-2928,89
32,-3039,70
68,-3055,80
32,-3007,70
57,-3221,82
16,-3189,69
8,-4132,32
32,-4653,219
68,-4629,70
74,-4726,82
188,-4704,188
66,-4411,74
72,-3926,82
85,-3974,67
32,-3878,32
66,-3881,68
32,-3884,32
81,-3766,16
66,-3840,57
89,-2781,8
84,-2193,32
78,-2177,68
67,-2251,74
70,-2274,188
72,-2110,66
32,-3137,72
70,-3039,85
76,-2944,32
66,-2972,66
68,-2927,32
32,-2999,81
50,-3124,66
48,-3070,89
50,-3189,84
32,-3979,78
83,-3960,67
89,-3884,70
84,-4028,72
67,-3165,32
84,-3915,70
89,-3945,76
68,-4041,66
32,-6045,68
69,-6053,32
85,-5986,50
66,-6056,48
89,-5891,50
82,-5092,32
32,-5096,83
190,-5139,89
69,-5198,84
89,-5121,67
67,-4385,84
70,-4557,89
72,-4284,68
82,-2385,32
16,-2287,69
32,-2293,85
68,-2264,66
32,-2347,89
76,-2390,82
74,-3343,32
85,-3313,190
32,-3392,69
54,-3538,89
49,-3619,67
48,-3538,70
50,-3645,72
32,-3665,16
70,-3789,82
89,-3808,32
16,-3757,68
32,-3727,32
191,-4040,76
8,-3115,74
191,-4091,85
16,-3954,32
87,-8848,54
66,-8947,49
78,-8842,48
71,-8968,50
32,-10218,32
189,-10390,70
32,-10393,16
50,-10601,89
56,-10724,32
32,-10478,191
191,-10622,8
16,-9697,16
8,-9849,191
191,-17285,87
81,-18057,66
84,-18377,78
72,-18137,71
84,-16868,32
68,-16731,189
80,-16680,32
32,-16805,50
68,-16691,56
74,-16550,32
76,-16418,16
66,-16600,191
68,-16415,8
32,-3878,191
55,-3017,81
49,-3563,84
32,-5192,72
74,-5300,84
75,-5215,68
70,-5420,80
88,-5246,32
190,-5143,68
75,-5216,74
82,-5321,76
68,-5149,66
32,-5575,68
84,-5545,32
66,-5421,55
89,-4667,49
70,-3013,32
76,-2891,74
80,-3015,75
66,-2717,70
32,-2712,88
84,-2775,190
74,-2706,75
68,-2631,82
72,-2586,68
84,-2142,32
71,-2189,84
16,-2263,66
32,-3240,89
191,-3802,70
83,-4340,76
89,-4252,80
70,-4239,66
72,-4214,32
219,-4288,84
74,-4501,74
32,-4551,68
83,-4545,72
72,-4510,84
84,-4495,16
86,-4585,71
32,-4335,32
84,-3865,191
83,-3366,83
89,-3422,89
89,-3371,70
70,-3402,72
68,-3240,219
74,-3102,74
76,-4100,32
89,-4503,83
84,-4538,72
86,-4527,84
74,-4866,86
82,-3884,32
84,-3821,84
72,-3799,83
32,-3892,89
66,-3877,89
32,-3902,70
84,-4084,68
83,-4150,74
78,-3156,76
90,-2747,89
89,-2695,84
66,-2718,86
72,-2417,74
71,-2343,82
32,-2447,84
191,-2551,72
16,-2356,32
68,-5509,66
74,-5488,32
76,-5435,84
66,-5445,83
68,-5375,78
32,-5546,90
66,-5605,89
66,-5610,66
65,-5710,72
70,-5816,71
72,-5618,32
85,-5573,16
74,-5743,191
84,-2491,68
85,-2729,74
32,-2777,76
66,-2644,66
32,-2686,68
66,-4121,32
66,-4043,66
85,-4091,66
74,-4162,65
75,-4023,70
74,-4093,72
82,-4152,85
222,-4139,74
32,-4168,84
191,-3990,85
16,-3878,32
66,-4339,66
66,-4366,32
85,-2856,66
74,-2933,66
75,-2866,85
74,-2786,74
66,-3014,75
188,-2977,74
32,-3002,82
191,-3125,222
16,-2990,32
81,-5109,16
66,-5430,191
87,-4832,66
90,-4884,66
75,-4769,85
69,-5155,74
71,-5141,75
8,-5516,74
8,-5294,66
69,-5529,188
71,-5301,32
74,-5312,16
71,-5394,191
32,-3172,81
66,-3017,66
78,-2953,87
67,-2943,90
74,-3017,75
89,-2617,69
89,-2709,71
84,-2312,8
75,-2291,8
67,-2112,69
66,-2131,71
88,-2068,74
32,-2402,71
74,-2433,32
71,-2343,66
32,-2452,78
84,-2436,67
83,-2461,74
89,-2468,89
89,-2493,89
70,-2914,84
76,-2894,75
32,-2883,67
191,-2988,66
16,-3007,88
68,-3870,32
74,-4280,74
75,-4252,71
70,-4280,32
84,-4265,84
72,-4173,83
70,-4264,89
32,-4249,89
83,-3832,70
78,-3822,76
72,-3801,32
70,-3771,191
82,-3851,16
32,-2746,68
191,-2365,74
16,-2423,75
8,-2332,70
32,-3109,84
90,-3262,72
66,-3090,70
89,-3077,32
70,-2974,83
67,-3040,78
66,-2956,72
71,-2943,70
74,-3051,82
32,-2824,32
90,-2735,16
67,-2809,191
78,-2694,8
90,-1900,32
76,-1770,90
74,-1872,66
68,-1871,89
66,-1950,70
72,-1950,67
71,-1942,66
32,-4764,71
39,-4913,74
255,-4745,32
255,-5006,90
39,-4947,67
255,-4818,78
39,-4671,90
255,-4562,76
39,-4366,74
255,-4249,68
39,-4097,66
255,-4060,72
39,-3928,71
255,-987,32
39,-681,255
255,-699,39
39,-231,255
255,-254,39
39,1002,8
255,1398,255
39,1392,37
255,1523,255
255,1496,37
255,1599,255
255,1571,37
255,1681,255
255,1650,37
255,1767,255
255,1739,37
39,1631,255
255,1634,37
8,1235,255
37,833,37
255,961,255
37,818,37
255,944,255
37,795,37
255,913,255
37,776,37
255,903,255
37,778,37
255,901,255
37,753,37
255,1910,32
37,1933,69
255,2001,76
37,2092,66
255,2199,68
37,2197,32
255,2398,69
37,2379,86
255,2616,74
37,2587,76
255,2941,186
37,2978,70
255,3068,82
32,2045,82
69,2070,32
76,2210,74
66,2256,71
68,2142,16
32,3741,32
69,3715,191
86,3729,68
74,3705,74
76,3596,188
186,3886,66
70,4137,8
82,4265,8
82,4256,8
32,4480,68
74,4364,74
71,4180,188
16,4865,72
32,3507,85
191,3545,32
68,3609,189
74,3689,32
188,3817,57
66,3638,32
8,3298,16
8,3230,191
8,4434,68
68,4126,74
74,4153,82
188,4174,66
72,3659,89
85,3644,81
32,3586,70
189,3458,73
32,3683,66
57,3583,75
32,3679,32
191,3903,189
16,3864,32
68,3245,51
74,3159,50
82,3348,32
66,3454,191
89,3282,16
81,4100,68
70,3999,74
73,4094,219
66,3957,86
75,4514,32
32,4416,189
189,4252,32
32,4312,52
51,4225,32
50,4358,16
32,4126,191
191,4133,8
16,4786,32
68,4279,68
74,4275,74
219,4129,89
86,4132,69
32,3636,70
189,3511,75
32,3546,71
52,4831,32
32,4660,70
191,4527,76
16,4641,66
8,4612,68
32,3890,32
68,3695,50
74,5729,32
89,6018,84
69,5872,75
70,5977,8
75,5978,8
71,5807,8
32,4481,84
70,4354,75
76,4524,67
66,4442,8
68,4817,75
32,4783,67
50,4749,66
32,2714,88
84,2509,32
75,2568,86
8,2338,74
8,2245,78
8,2370,32
84,2266,68
75,2298,8
67,2513,70
8,2513,32
75,2223,16
67,2087,191
66,3149,84
88,3072,89
32,3138,70
86,3052,72
74,3210,219
78,3429,74
32,3474,32
68,3476,81
8,3378,74
70,3027,89
32,3252,76
191,3330,84
16,3244,72
84,2409,84
89,2552,88
70,2703,74
72,2824,74
219,2771,68
74,2582,72
32,2535,84
81,2402,71
74,2507,32
89,2640,68
76,4531,32
84,4545,90
72,4446,67
84,4475,219
88,4491,66
74,4385,79
74,4397,190
68,4477,70
72,4499,76
84,4871,186
71,5016,69
32,4950,89
68,4918,32
32,2855,16
90,2659,191
67,2794,81
219,2755,66
66,2673,89
79,2639,84
190,2546,78
70,2467,67
76,2501,70
186,1963,72
69,3452,32
89,3680,68
32,3617,74
16,3479,76
191,4849,66
81,4757,68
66,4896,32
89,5007,50
84,4855,49
78,5039,50
67,5899,32
70,5918,83
72,5993,89
32,4445,84
68,4232,67
74,4237,84
76,4198,89
66,3170,68
68,4862,32
32,4746,90
50,4692,70
49,4732,72
50,4575,82
32,3779,32
83,3741,74
89,3750,85
84,3727,74
67,3758,82
84,3754,67
89,3851,81
68,3825,70
32,2216,78
90,2326,75
70,2414,16
72,2307,70
82,2459,32
32,2531,66
74,2403,85
85,2540,66
74,2576,89
82,2686,16
67,2556,82
81,2780,32
70,2720,81
78,2634,74
75,2467,89
70,2300,67
16,2375,70
32,2336,72
66,2285,16
85,2221,82
66,2485,32
89,2688,70
82,2469,86
16,2467,74
32,2311,78
81,2374,32
74,2411,74
89,2474,85
67,2450,74
70,2382,68
72,2432,72
82,2417,84
16,2296,71
32,2972,32
70,2757,84
86,2826,66
74,2852,89
78,2933,70
32,2847,76
74,2842,80
85,2915,66
74,2970,32
68,2975,84
72,2909,74
84,2724,72
71,2862,74
32,1945,78
84,1916,68
66,1977,32
89,2041,74
70,2279,16
76,2165,68
80,2831,32
66,2971,191
32,3008,69
84,2993,76
74,3029,74
72,3103,85
74,3134,32
78,3329,56
68,3248,57
32,3324,57
74,3352,49
68,3092,32
16,3180,68
32,5509,32
191,5478,74
69,5289,75
76,5624,73
74,5649,83
85,5548,68
32,5573,32
56,5414,84
57,5411,66
57,5413,89
49,5268,70
32,5229,76
68,5331,80
32,2498,66
74,2339,32
75,2431,84
73,2367,74
83,2354,68
68,2456,72
32,2472,84
84,2533,16
66,2425,71
89,3440,32
70,4154,191
76,4277,86
80,4106,83
66,4349,89
32,4370,86
84,4267,74
74,3982,78
68,4019,74
72,3912,89
84,4064,76
71,4059,74
16,4138,8
32,3501,70
191,2967,32
86,3019,74
83,2808,75
89,2583,83
86,2554,188
74,3641,32
78,3868,90
74,3951,70
89,3963,72
76,3859,82
74,3871,32
8,3818,74
70,3578,85
32,3366,74
74,3301,82
75,3434,67
83,3591,81
188,3655,70
32,2548,78
90,2596,75
70,2862,16
72,2777,70
82,4305,32
32,4539,66
74,4709,85
85,4806,66
74,4950,8
82,5375,85
67,5484,89
81,5368,82
70,5582,32
78,6444,81
75,6474,74
70,5915,89
16,6109,67
32,4812,70
66,4503,72
85,4402,16
66,4202,82
8,4172,8
85,3890,16
89,3676,84
82,4346,32
32,4125,84
81,3209,66
74,3096,89
89,3157,70
67,3039,76
70,2996,80
72,3065,66
82,2975,32
16,2979,84
8,2949,74
84,2649,68
16,2591,72
32,2017,84
84,1985,16
66,1867,71
89,1916,32
70,2016,191
76,4043,219
80,4132,70
66,4002,86
32,3982,74
84,3915,78
74,3956,32
68,4076,219
72,4158,69
84,4066,68
71,4061,76
16,4155,32
32,4111,68
191,4032,32
219,2021,74
70,1815,89
86,1899,84
74,1874,75
78,2111,68
32,2102,78
219,3755,67
69,3749,84
68,3809,79
76,3891,69
32,3977,67
68,4054,74
32,5485,32
74,6643,84
89,7858,66
84,7885,89
75,7905,70
68,7745,76
78,7742,80
67,6156,66
84,6078,32
79,6165,84
69,6143,74
67,5952,72
74,5963,74
32,4418,78
84,3407,68
66,2060,16
89,2168,32
70,6242,191
76,6647,69
80,6521,76
66,6451,74
32,6445,85
84,6379,32
74,7260,54
72,7409,48
74,7433,48
78,7692,50
68,7669,32
16,7706,68
32,7666,32
191,3677,84
69,3308,74
76,3268,72
74,3361,74
85,3261,78
32,3275,68
54,2625,32
48,2596,66
48,2652,32
50,2571,69
32,2371,76
68,2401,74
32,2419,85
84,2428,32
74,2563,56
72,2543,57
74,2649,57
78,2815,49
68,2920,32
32,2659,68
66,3147,32
32,3161,84
69,3114,74
76,3145,68
74,3089,72
85,3095,84
32,2978,71
56,3050,32
57,3179,16
57,3062,54
49,3129,8
32,3742,32
68,3879,90
32,3324,66
84,3322,89
74,3260,70
68,3294,76
72,3538,80
84,3610,66
71,3716,32
32,3457,70
54,3180,68
16,3273,76
8,4033,32
32,3483,74
90,3184,75
66,3304,70
89,3241,186
70,3409,72
76,3475,84
80,3243,76
66,3198,83
32,3152,16
70,2998,68
68,3882,32
76,3946,191
32,3160,90
74,2957,70
75,3054,72
70,3445,82
186,4907,32
72,4818,74
84,4773,85
76,4798,74
83,4756,82
68,4676,67
16,4806,81
32,4211,70
191,4116,78
90,4113,75
70,4625,16
72,4456,70
82,5192,32
32,4017,66
74,3998,66
85,4124,87
74,4284,70
82,4255,72
67,4262,78
81,4145,67
70,4000,66
78,4029,89
75,4326,66
70,3691,86
16,3875,76
32,2928,16
66,2587,70
66,2899,32
87,3532,83
70,3265,68
72,3504,70
78,3455,75
67,3548,16
66,3431,85
89,3766,32
66,3415,86
86,3527,84
76,3314,66
70,3220,89
16,3186,84
32,2944,75
83,2349,68
68,2324,74
70,2129,89
75,2378,70
85,2274,78
16,2257,67
32,2032,74
86,2055,16
84,1931,71
66,3478,32
89,3614,69
84,3599,76
75,3615,74
68,3469,85
74,3857,32
89,4145,54
70,4290,57
78,5477,57
67,5709,49
74,5835,32
71,5741,68
16,5782,32
32,4414,70
69,4242,89
76,4337,84
74,4295,76
85,4396,186
32,4101,84
54,3844,72
57,3781,88
57,2717,69
49,2406,16
32,3196,32
68,3349,191
32,3609,83
70,3596,89
89,3567,70
84,3533,72
76,3657,219
186,3660,74
84,4828,32
72,5000,219
88,4693,70
69,4563,72
16,4538,84
32,3903,86
191,3714,32
83,3498,219
89,3787,83
70,3849,86
72,3946,66
219,3888,76
74,3793,74
32,2632,219
219,2614,188
70,2771,74
72,2996,84
84,2867,89
86,4624,32
32,4748,84
219,4615,186
83,4655,82
86,4540,70
66,4494,78
76,4486,32
74,4434,70
219,4364,32
188,4237,16
74,3938,191
84,3789,8
89,4718,32
32,3043,66
84,2956,66
186,3006,89
82,2683,84
70,2780,89
78,2804,70
32,2737,72
70,2814,78
32,2871,67
191,2817,74
16,2790,72
8,2685,71
32,2092,67
66,2074,70
66,2014,72
89,2288,32
84,2290,66
89,2272,32
70,6922,75
72,7016,8
78,13875,70
67,13718,16
74,13726,8
72,13954,255
71,13863,37
67,16632,66
70,16631,66
72,16715,89
32,16479,90
66,16859,74
32,16751,78
75,12198,67
8,12103,74
70,5166,67
16,5192,32
8,5290,219
37,5174,66
255,5921,8
66,3060,8
66,3046,8
89,2964,8
90,2895,8
74,2591,8
78,11095,32
67,11236,219
74,11501,8
67,11553,8
32,12518,32
219,12655,81
66,12481,83
8,11933,72
8,11891,74
8,11893,78
8,11865,74
8,11869,82
8,11796,32
8,11959,74
8,12725,32
32,4635,90
219,4516,66
8,4302,89
8,4275,84
32,3278,76
81,3285,84
83,3394,68
72,3616,67
74,3626,32
78,3724,16
74,3661,191
82,3823,8
32,5576,8
74,6690,32
32,5700,191
90,5964,90
66,6081,70
89,5996,72
84,6005,82
76,6313,32
84,6137,74
68,6094,85
67,5911,74
32,5899,82
191,5878,67
16,5955,81
8,6005,70
8,4202,78
32,3241,89
191,3096,16
90,2771,70
70,2772,32
72,4441,68
82,4424,74
32,4133,188
74,4540,66
85,4518,72
74,4563,85
82,4663,32
67,4649,66
81,4581,32
70,4644,81
78,4895,66
89,4801,89
70,4766,84
16,4876,78
32,4831,67
68,3225,70
74,3178,72
188,3181,32
66,2792,16
72,2648,191
85,2809,219
32,2776,83
66,2927,89
32,2942,78
81,2871,74
66,2780,68
89,2771,66
84,2839,186
78,3308,32
67,4359,90
70,4315,66
72,4390,89
32,4373,84
191,4307,68
16,4332,74
219,4232,89
83,4253,80
89,4631,84
78,4543,88
74,4602,67
68,4489,66
66,5727,32
186,5695,81
32,5167,74
90,4172,80
66,4308,74
89,4180,72
84,4265,85
68,4422,69
74,4647,32
89,4781,76
80,4774,74
84,4232,71
88,4347,8
67,4593,74
66,4906,32
32,3661,90
81,3527,67
74,3624,219
80,3742,66
74,3672,79
72,3933,90
85,3938,76
69,3859,74
32,3667,219
76,3733,70
74,3632,89
71,4831,32
8,4827,66
74,4404,32
32,4231,219
90,4310,66
67,4386,82
219,4517,76
66,4458,84
79,4377,72
90,4953,32
76,4999,82
74,4943,74
219,4873,67
70,4627,66
89,4666,71
32,3455,67
66,3423,32
32,3427,81
219,3235,83
66,3189,89
82,3215,89
76,2951,70
84,2777,68
72,2766,74
32,1921,72
82,1919,66
74,1814,78
67,2051,74
66,2149,89
71,2157,89
67,2681,70
32,3418,32
81,4015,81
83,4046,66
89,4116,79
89,4492,70
70,4531,186
68,4790,72
74,5051,84
72,5103,76
66,5243,74
78,5315,67
74,5115,32
89,5101,16
89,4951,191
70,5423,78
32,4712,89
81,4090,84
66,4095,86
79,4147,69
70,3651,82
186,3742,74
72,3546,76
84,3520,32
76,3518,81
74,3305,83
67,3369,89
32,3475,77
191,3326,75
16,3474,70
78,2618,66
89,2527,87
84,2522,66
86,2607,65
69,2479,74
82,2662,32
74,2664,189
76,2889,32
32,3624,90
81,3651,70
83,3674,72
89,3772,82
77,3767,32
75,3935,74
70,3912,85
66,3887,74
87,3881,82
66,3905,67
65,3942,81
74,4024,70
32,3826,78
189,3895,75
32,4034,70
90,3125,32
70,3084,70
72,3051,85
82,3047,66
32,2953,89
74,2953,82
85,3060,32
74,3097,90
82,3153,70
67,3022,89
81,3029,67
70,2989,70
78,2995,72
75,2968,16
70,2478,82
