key,timedelta
220,122
220,118
220,106
220,103
190,126
190,135
190,127
190,104
190,131
190,140
190,95
190,117
190,100
190,131
190,157
190,108
190,108
190,117
190,119
190,113
190,122
190,180
190,108
190,121
190,103
190,108
190,149
190,149
173,108
173,158
90,127
90,117
90,135
90,94
90,77
90,144
90,131
90,126
90,131
90,126
90,98
90,131
90,171
90,118
90,144
90,153
90,130
90,110
90,162
90,130
90,149
90,112
90,135
89,130
89,122
89,134
89,90
89,125
89,118
89,85
89,127
89,112
89,131
89,94
89,94
89,117
89,113
89,133
89,108
89,113
89,63
89,126
89,139
89,144
89,148
89,149
89,91
89,135
89,118
89,108
89,77
89,141
89,153
89,127
89,134
89,135
89,112
89,95
89,82
89,122
89,122
89,111
89,117
89,122
89,198
89,113
89,98
89,113
89,104
89,117
89,100
89,108
89,118
89,135
89,85
89,135
89,130
89,60
89,131
89,113
89,118
89,117
89,108
89,99
89,99
89,104
89,68
89,104
88,149
88,144
88,126
88,140
88,167
88,162
88,126
88,135
88,135
88,145
88,149
88,140
88,119
88,175
88,153
88,55
88,130
88,135
88,122
88,109
88,131
88,137
88,153
87,167
87,149
87,148
87,183
87,171
87,144
86,117
86,140
86,100
86,134
86,121
86,93
86,117
86,148
86,135
86,90
86,108
86,99
86,94
86,112
86,176
86,91
86,100
86,113
86,130
86,126
86,134
86,110
86,143
86,104
86,118
86,152
85,126
85,121
85,108
85,149
85,104
85,149
85,176
85,135
85,103
85,113
85,148
85,136
85,139
85,100
85,91
84,112
84,135
84,140
84,144
84,113
84,176
84,157
84,139
84,140
84,133
84,154
84,131
84,108
84,189
84,131
84,134
84,148
84,144
84,171
84,172
84,135
84,122
84,140
84,158
84,143
84,131
84,121
84,127
84,122
84,103
84,167
84,113
84,131
84,126
84,121
84,139
84,127
84,149
84,136
84,167
84,149
84,153
84,135
84,175
84,114
84,127
84,130
84,136
84,149
84,131
84,81
84,158
84,139
84,131
84,126
84,144
84,113
84,155
84,131
84,158
84,144
84,114
84,122
84,135
84,54
84,127
84,131
84,139
84,126
84,139
84,136
84,121
84,108
84,144
84,130
84,135
84,118
84,32
84,122
84,126
84,161
84,162
84,117
84,131
84,113
84,113
84,117
84,167
84,131
84,117
84,135
84,113
84,126
84,96
84,170
84,117
83,100
83,131
83,127
83,125
83,104
83,126
83,68
83,136
83,77
83,126
83,135
83,122
83,99
83,121
83,126
82,149
82,130
82,118
82,122
82,122
82,149
82,139
82,104
82,108
82,145
82,136
82,126
82,114
82,158
82,104
82,126
82,125
82,124
82,154
82,136
82,140
82,121
82,117
82,90
82,71
82,158
82,126
82,98
82,148
82,135
82,131
82,112
82,130
82,112
82,112
82,119
82,149
82,135
82,103
82,130
82,108
82,99
82,112
81,144
81,149
81,149
81,207
81,109
81,107
81,135
81,153
81,121
81,180
81,126
80,127
80,193
80,131
80,140
80,130
80,147
80,117
80,139
80,117
