down,timedelta,up
80,-4257,186
66,-4196,90
75,-4174,78
188,-4092,8
32,-3547,90
70,-3592,74
75,-3588,72
70,-3645,71
68,-3539,32
66,-3704,70
186,-3972,89
72,-4038,32
84,-4086,90
76,-4004,66
76,-4074,89
74,-4152,84
71,-4152,73
32,-4305,74
70,-4241,89
68,-4064,78
84,-4087,74
75,-4124,32
74,-4212,84
72,-4271,66
74,-4190,82
82,-4102,80
32,-4098,66
90,-4118,75
70,-3996,188
82,-3944,32
67,-4061,70
81,-4135,75
66,-4103,70
75,-4101,68
85,-4105,66
89,-3934,186
70,-3815,72
32,-3880,84
81,-3864,76
84,-3769,76
89,-3605,74
8,-3785,71
84,-3743,32
32,-3935,70
67,-3984,68
16,-3835,84
16,-3941,75
18,-3758,74
32,-3799,72
190,-3718,74
73,-3927,82
73,-3913,32
16,-3922,90
16,-4050,70
18,-3840,82
32,-4039,67
90,-3998,81
70,-4085,66
75,-4295,75
74,-4266,85
82,-4198,89
66,-4331,70
89,-4296,32
16,-4399,81
8,-4439,84
89,-4665,89
32,-4629,8
77,-4410,84
78,-4727,32
70,-4730,67
86,-4755,16
32,-4686,16
191,-4716,18
16,-4633,32
70,-4687,190
89,-4517,16
68,-4635,73
74,-4581,73
72,-4517,16
74,-4713,17
76,-4953,18
8,-4697,32
72,-4888,90
192,-5112,70
65,-5266,75
16,-5116,74
32,-5317,82
90,-5213,66
66,-5226,16
72,-5282,89
70,-5151,8
86,-5020,89
16,-5021,32
32,-5745,77
70,-5359,78
87,-5421,70
66,-5596,86
72,-5387,32
78,-5528,16
70,-5691,191
72,-5545,70
84,-5538,89
71,-5566,68
86,-5691,74
66,-5692,72
32,-5659,74
90,-5533,76
70,-5475,8
82,-5345,72
67,-5170,192
81,-4936,65
66,-5176,16
67,-5057,32
67,-5130,90
74,-5067,66
72,-5051,72
32,-5924,70
189,-5846,86
8,-5863,16
8,-5009,32
32,-5290,70
48,-5142,87
32,-5089,66
81,-5134,72
74,-4983,78
72,-4919,70
8,-4998,72
74,-5325,84
78,-5236,71
67,-5129,86
84,-5151,66
67,-5181,32
32,-5372,90
70,-5408,70
8,-5244,82
70,-5486,67
16,-5339,81
16,-5315,66
18,-5124,67
32,-5133,67
188,-5065,74
73,-6429,72
16,-5622,32
16,-5744,189
18,-5730,8
32,-5822,8
85,-5578,32
72,-5674,48
74,-5727,32
84,-5826,81
85,-5887,74
16,-5940,72
32,-5889,8
81,-5545,78
66,-5614,74
82,-5576,67
67,-5509,84
84,-5543,67
88,-5383,32
84,-5590,70
72,-5505,8
85,-5236,70
32,-5397,16
66,-5276,16
16,-5505,18
18,-5316,32
32,-5413,188
73,-5266,73
73,-5402,16
86,-5137,16
16,-5241,17
16,-5417,18
18,-5169,32
32,-5297,85
82,-5338,72
66,-5288,74
72,-5191,84
84,-5238,85
76,-5290,16
84,-5163,32
72,-5162,81
65,-5274,66
16,-5265,82
32,-5477,67
77,-5329,84
75,-5464,88
74,-5342,84
72,-5498,72
74,-5505,85
82,-5366,32
32,-5511,66
81,-5319,16
66,-5356,18
82,-5275,32
78,-4291,16
67,-4200,73
70,-4255,73
8,-4487,86
70,-4647,16
76,-4673,17
32,-5016,18
66,-4927,32
75,-4846,82
83,-4952,66
188,-4849,72
32,-4935,84
83,-4942,76
72,-4785,84
76,-4907,72
89,-4971,16
70,-5072,65
67,-4764,32
82,-4918,77
84,-4902,75
75,-4821,74
70,-4870,72
16,-4793,74
32,-4869,82
66,-4792,32
86,-5055,81
90,-5227,66
77,-5208,82
78,-5329,78
70,-5431,67
72,-5278,70
188,-5138,8
16,-4926,70
13,-6097,76
13,-6040,32
191,-6185,66
70,-6206,75
76,-6067,83
74,-6368,188
85,-6373,32
32,-6507,83
96,-7030,72
97,-6882,76
105,-7097,89
97,-7030,70
32,-7661,67
84,-7591,82
70,-7624,84
86,-7596,75
32,-7543,70
68,-7568,16
16,-7728,32
18,-7665,66
32,-7400,86
73,-7741,90
73,-7795,77
86,-7788,78
16,-7690,70
16,-7844,72
18,-7668,16
32,-7902,188
70,-7243,13
76,-7123,13
8,-6983,191
8,-6927,70
70,-7671,76
186,-7342,74
72,-7418,85
70,-7341,32
69,-6947,96
76,-6935,97
222,-6722,105
16,-6687,97
16,-5902,32
16,-5781,84
16,-5608,70
16,-5605,86
16,-5925,32
8,-5924,68
186,-5947,16
16,-6062,18
32,-6010,32
66,-5633,16
78,-5573,73
72,-5612,73
8,-5588,86
8,-5386,16
8,-5518,17
8,-5656,18
8,-5542,32
8,-4838,70
8,-4889,76
8,-4957,8
70,-5593,8
69,-5231,70
76,-5277,186
222,-5372,72
16,-5364,70
32,-5579,69
66,-5644,76
72,-5493,16
78,-5668,222
84,-5071,8
86,-4891,16
67,-5081,186
32,-4986,32
74,-4963,66
76,-5085,78
32,-5158,72
66,-5049,8
75,-4985,8
66,-4942,8
68,-5012,8
70,-4947,8
72,-4926,8
71,-4871,8
32,-4839,8
66,-4217,70
32,-3909,69
75,-3873,76
74,-3817,16
78,-3878,222
67,-3444,32
84,-3569,66
72,-3526,72
71,-3413,78
32,-3613,84
70,-3507,86
89,-3333,67
32,-3554,32
66,-3612,74
75,-3476,76
73,-3432,32
74,-3570,66
80,-3705,75
68,-3835,66
32,-3915,68
66,-3991,70
85,-4003,72
69,-4057,71
72,-4651,32
71,-4776,66
69,-4808,32
67,-4772,75
8,-4634,74
68,-4867,78
32,-5026,67
191,-4888,84
16,-4904,72
66,-5230,71
66,-5108,32
72,-5101,70
74,-5202,89
78,-4961,32
82,-4990,66
66,-5130,75
68,-5104,73
16,-5026,74
32,-4935,80
83,-4859,68
68,-4707,32
84,-4870,66
75,-4667,85
74,-4728,69
72,-4183,72
74,-4245,71
82,-4058,69
32,-4381,67
66,-4381,8
78,-4150,68
72,-4072,32
84,-4064,16
86,-4255,191
67,-3941,66
32,-3975,66
84,-4013,72
75,-3951,74
67,-4009,78
74,-4056,82
71,-3850,66
32,-3868,68
191,-3979,16
16,-3758,32
8,-3772,83
32,-4266,68
70,-4040,84
76,-4044,75
74,-4042,74
85,-4035,72
32,-4493,74
97,-4616,82
96,-4452,32
105,-4645,66
97,-4610,78
32,-5136,72
84,-5164,84
72,-5214,86
70,-5194,67
68,-5065,32
89,-5082,84
90,-5304,75
32,-5365,67
68,-5332,74
16,-5377,71
32,-5270,32
191,-5281,16
83,-5481,191
89,-5390,8
81,-4940,32
74,-4995,70
68,-4977,76
32,-5029,74
81,-4927,85
74,-4363,32
68,-4313,97
74,-4194,96
72,-4113,105
66,-4096,97
86,-3532,32
32,-3670,84
81,-3452,72
74,-3398,70
68,-3444,68
72,-3367,89
84,-3166,90
71,-3175,32
16,-3184,68
32,-3246,16
90,-3108,32
86,-3081,191
84,-3075,83
72,-2998,89
68,-3050,81
32,-3041,74
74,-3039,68
68,-2877,32
32,-2923,81
74,-2866,74
89,-2924,68
89,-3008,74
84,-3002,72
188,-3021,66
74,-3087,86
67,-3018,32
74,-3033,81
32,-3177,74
191,-3093,68
16,-3112,72
8,-3127,84
16,-3142,71
18,-3176,16
32,-3965,32
73,-3921,90
73,-4010,86
16,-3804,84
16,-3970,72
18,-3810,68
32,-4325,32
69,-4339,74
86,-4321,68
77,-4246,32
75,-4387,74
8,-4340,89
8,-4344,89
8,-4319,84
8,-4400,188
32,-4315,74
69,-4405,67
86,-4377,74
77,-4244,32
8,-4403,16
74,-4729,191
84,-4736,8
85,-4657,16
77,-4851,18
75,-4092,32
66,-4064,16
68,-4215,73
16,-4256,73
32,-4180,16
69,-4291,17
72,-4370,18
74,-3987,32
78,-3998,69
70,-4085,86
72,-4088,77
84,-4073,75
71,-4096,8
86,-4079,8
66,-4177,8
32,-4228,8
66,-4156,32
32,-4243,69
16,-4503,86
66,-4546,77
66,-4471,8
89,-4260,74
70,-4152,84
8,-4203,85
71,-4473,77
86,-4480,75
72,-4642,66
84,-4598,68
85,-4677,16
16,-4496,32
32,-4608,69
82,-4618,72
32,-4658,74
81,-4742,78
66,-4726,70
78,-4693,72
70,-4631,84
71,-4637,71
86,-5397,86
66,-5216,66
67,-5316,32
32,-5621,66
70,-5550,32
75,-5328,16
70,-5304,66
68,-5169,66
83,-5294,89
78,-5325,70
83,-5375,8
71,-4991,71
67,-5047,86
66,-5117,72
32,-5718,84
84,-5716,16
89,-5740,85
32,-5631,32
77,-5619,82
89,-5579,32
80,-5763,81
66,-5944,66
186,-6050,78
32,-6446,70
190,-6393,71
67,-5560,66
68,-5753,86
16,-5629,67
32,-5377,32
191,-5396,70
66,-5423,75
86,-5392,70
83,-5542,68
89,-5488,83
73,-5532,78
84,-5512,83
71,-5544,71
67,-5502,67
69,-5396,66
32,-4948,32
66,-4982,84
75,-5003,89
83,-4997,32
188,-4969,77
32,-4892,89
84,-4713,80
89,-4341,66
32,-4333,186
66,-3875,32
82,-3910,190
78,-3934,67
83,-3857,68
71,-4053,16
74,-3918,32
71,-3877,191
32,-3869,66
66,-3799,86
78,-3632,83
222,-3744,89
32,-3698,73
74,-3660,84
82,-3537,71
70,-3514,67
89,-3359,69
76,-3327,32
74,-3480,66
32,-3497,75
191,-3452,83
16,-3486,188
66,-3486,32
66,-3565,84
87,-3753,89
84,-3747,32
72,-3704,66
85,-3712,82
16,-3662,78
32,-3719,83
66,-3648,71
32,-3707,74
66,-3723,71
66,-3724,32
89,-3878,66
70,-3935,78
76,-3803,222
16,-3759,32
32,-5064,74
219,-5135,82
70,-5070,70
67,-5214,89
84,-5213,76
72,-5049,74
84,-5016,32
78,-4975,191
89,-5177,16
66,-5012,66
32,-5058,66
68,-4916,87
32,-5843,84
77,-5810,72
78,-5706,16
70,-6464,85
68,-6276,32
74,-8533,66
68,-9720,32
78,-9785,66
67,-9672,66
81,-9656,89
84,-9595,70
76,-9503,16
32,-9829,76
70,-8429,32
89,-8313,219
83,-8413,70
67,-8616,67
32,-8662,84
66,-8728,72
32,-8737,84
66,-8808,78
78,-8682,89
72,-8844,66
84,-8730,32
86,-8844,68
67,-7957,32
32,-8115,77
74,-8098,78
85,-7488,70
84,-7535,68
32,-5276,74
84,-4018,68
75,-3980,78
67,-4014,67
74,-3956,81
71,-3967,84
32,-4021,76
70,-3845,32
32,-3882,70
191,-3824,89
16,-3736,83
70,-3490,67
186,-3351,32
69,-3550,66
86,-3452,32
32,-3588,66
77,-3535,78
78,-3389,72
66,-3470,84
89,-3337,86
74,-3344,67
75,-3407,32
82,-3653,74
67,-3656,85
32,-3719,84
77,-3642,32
67,-3663,84
70,-3747,75
75,-3650,67
70,-3651,74
78,-3653,71
83,-3669,32
71,-3778,70
32,-4249,32
70,-4274,16
89,-4288,191
74,-4292,70
32,-4321,186
84,-4163,69
82,-4287,86
66,-4260,32
78,-4255,77
66,-4445,78
75,-4271,66
74,-4431,89
71,-4309,74
32,-4342,75
68,-4083,82
16,-3996,67
8,-3916,32
71,-4179,77
16,-4168,67
32,-4104,70
191,-4157,75
84,-4269,70
89,-4256,78
70,-4247,83
72,-4131,71
78,-3697,32
67,-3685,70
32,-3757,89
68,-3600,74
32,-3684,32
83,-3680,84
76,-3688,82
74,-3711,66
86,-3707,78
32,-3748,66
81,-3790,75
84,-3609,74
8,-3571,71
8,-3481,32
8,-3568,68
32,-3753,16
81,-3715,8
82,-3512,71
87,-4015,16
66,-4389,32
89,-5097,191
77,-4953,84
75,-5049,89
84,-5014,70
78,-5102,72
70,-5118,78
76,-5140,67
74,-5231,32
89,-5348,68
74,-5397,32
82,-5362,83
70,-5610,76
80,-5415,74
32,-5668,86
77,-5467,32
67,-5436,81
70,-5592,84
75,-5602,8
70,-5654,8
78,-5577,8
66,-5623,32
88,-5674,81
67,-5682,82
32,-5438,87
16,-5109,66
8,-4362,89
8,-4377,77
32,-4551,75
190,-4500,84
191,-4410,78
16,-4306,70
69,-4352,76
78,-4187,74
74,-4135,89
188,-4109,74
70,-4247,82
72,-3811,70
32,-4281,80
190,-4088,32
69,-4214,77
89,-4198,67
89,-4135,70
84,-4169,75
68,-4084,70
78,-4106,78
67,-3978,66
84,-4945,88
79,-4813,67
188,-4759,32
74,-4869,16
32,-5068,8
66,-4990,8
32,-4939,32
8,-5266,16
32,-5592,191
190,-5730,190
69,-5666,69
89,-7361,78
77,-7228,74
75,-7215,188
84,-7174,70
78,-7175,72
66,-6883,32
72,-6933,190
74,-6916,69
68,-6932,89
78,-7267,89
74,-7391,84
85,-7511,68
70,-7537,78
75,-7498,67
8,-6576,84
70,-7226,79
188,-7384,188
32,-7416,74
190,-7078,32
69,-7220,66
89,-7004,32
68,-6653,8
66,-6505,32
78,-6425,190
82,-6450,69
70,-4884,89
32,-5089,77
70,-4973,75
80,-4971,84
32,-5055,78
84,-4961,66
89,-4837,72
66,-4878,74
76,-4865,68
74,-4717,78
72,-4542,74
32,-4673,85
81,-4660,70
74,-4685,75
68,-4613,8
74,-3953,70
89,-3825,188
32,-3847,32
81,-3848,190
84,-3707,69
74,-3670,89
8,-3735,68
84,-3939,66
68,-3971,78
67,-3992,82
32,-3954,70
70,-3818,32
89,-3784,70
32,-4268,80
77,-4199,32
78,-4150,84
67,-4181,89
74,-4083,66
89,-4176,76
78,-4076,74
67,-4101,72
84,-3992,32
68,-3974,81
80,-3953,74
66,-4058,68
32,-4168,74
70,-4051,89
75,-3930,32
84,-3985,81
72,-3967,84
188,-4085,74
74,-4080,8
66,-3868,84
72,-3831,68
71,-3729,67
32,-3751,32
70,-3763,70
72,-3722,89
76,-3291,32
89,-3488,77
70,-3535,78
67,-3555,67
82,-3664,74
84,-3639,89
75,-3537,78
70,-3656,67
16,-3518,84
32,-4577,68
191,-4556,80
8,-4555,66
32,-5417,32
85,-5504,70
72,-5598,75
69,-5577,84
188,-5640,72
8,-5658,188
85,-5748,74
72,-5856,66
84,-5915,72
78,-5917,71
84,-5965,32
71,-6151,70
16,-6209,72
189,-6156,76
8,-6160,89
16,-6300,70
48,-6381,67
78,-6416,82
82,-6432,84
89,-6510,75
70,-6424,70
67,-6601,16
16,-5484,32
32,-5741,191
66,-5622,8
75,-4707,32
70,-4688,85
79,-4624,72
84,-4602,69
67,-4720,188
8,-4952,8
67,-4901,85
74,-4785,72
8,-4720,84
8,-4810,78
8,-4745,84
67,-4924,71
72,-5017,16
74,-4733,189
71,-4586,8
32,-4551,16
80,-4293,48
70,-4240,78
72,-4111,82
32,-4123,89
74,-4139,70
82,-4099,67
77,-4121,16
75,-3828,32
74,-3912,66
82,-3844,75
67,-3874,70
84,-3939,79
89,-3885,84
32,-4934,67
191,-4516,8
16,-4373,67
66,-4523,74
8,-4685,8
8,-4689,8
16,-4747,8
66,-4636,67
8,-4584,74
8,-4733,72
32,-4901,71
191,-4840,32
16,-4909,80
191,-4946,70
77,-5266,72
86,-5264,32
84,-5419,74
67,-5469,82
32,-5631,77
81,-5608,75
74,-5513,74
82,-5576,82
67,-5573,67
72,-5463,84
74,-5654,89
78,-4513,32
70,-4707,191
72,-4815,16
84,-4635,66
71,-4498,8
86,-4542,8
66,-4821,16
189,-4959,66
8,-5007,8
48,-5256,8
81,-5323,32
74,-5268,16
82,-5305,191
67,-5195,191
67,-4972,77
69,-4990,86
72,-4782,84
32,-4743,67
66,-4669,32
86,-4708,81
70,-4771,74
82,-4889,82
66,-4798,67
89,-4751,72
89,-4668,74
84,-4779,78
68,-4478,70
78,-4453,72
67,-4496,84
76,-4444,71
74,-4533,86
72,-4185,66
32,-4032,189
66,-4052,8
88,-3710,48
69,-3838,81
76,-3832,74
69,-3879,82
188,-3748,67
32,-3819,67
191,-3692,69
16,-3767,72
86,-3696,32
83,-3842,66
72,-3731,86
82,-3711,70
16,-3599,82
32,-3849,66
66,-3849,89
32,-3839,89
8,-3801,84
8,-3900,68
32,-4392,78
191,-4364,67
16,-4371,76
190,-4365,74
66,-4472,72
8,-4238,32
71,-4452,66
87,-4440,88
72,-4673,69
69,-4926,76
8,-4841,69
8,-4924,188
8,-4899,32
87,-5276,16
72,-5781,191
69,-5799,86
78,-5702,83
16,-5717,72
32,-5781,82
191,-5840,16
16,-5610,32
78,-5639,66
84,-5552,32
71,-5654,8
66,-5942,8
85,-5549,32
84,-5647,16
16,-5708,191
32,-5463,190
84,-5410,66
186,-5359,8
32,-5232,71
82,-5078,87
70,-4741,72
78,-4501,69
32,-4831,8
70,-4770,8
32,-4802,8
191,-4478,87
16,-4017,72
8,-3877,69
8,-3976,16
8,-4074,78
32,-4076,32
68,-4146,16
32,-4331,191
16,-4235,78
89,-4359,84
70,-4323,71
72,-3918,66
78,-4001,85
67,-3877,84
32,-4355,16
219,-4166,32
66,-4366,84
82,-4364,186
67,-4411,32
81,-4545,82
84,-4435,70
71,-4568,78
74,-4391,32
72,-4373,70
68,-4262,32
84,-4387,16
32,-4759,191
76,-4702,8
90,-4668,8
72,-4598,8
32,-4507,32
66,-4483,68
75,-4377,32
66,-4375,16
78,-4160,89
84,-4120,70
67,-4252,72
74,-4198,78
71,-4182,67
32,-3904,32
66,-3897,219
85,-3741,66
69,-3794,82
72,-3694,67
71,-3640,81
69,-3798,84
67,-3683,71
32,-3745,74
219,-3804,72
70,-3863,68
76,-3721,84
74,-3556,32
85,-3629,76
32,-4106,90
105,-4204,72
102,-4199,32
109,-4871,66
104,-4981,75
102,-5083,66
104,-5227,78
97,-5215,84
32,-6163,67
68,-6121,74
16,-6266,71
13,-6392,32
13,-6848,66
191,-6991,85
76,-7112,69
74,-7260,72
86,-7239,71
16,-7124,69
32,-7183,67
66,-7005,32
66,-7031,219
85,-7002,70
84,-7067,76
68,-6957,74
72,-6907,85
74,-6559,32
89,-6566,105
16,-6504,102
8,-5902,109
8,-5800,104
8,-5748,102
8,-5627,104
8,-5725,97
8,-4724,32
8,-4795,68
8,-4909,16
8,-4504,13
32,-4331,13
66,-4160,191
66,-4034,76
85,-3908,74
84,-4123,86
68,-4186,16
72,-4028,32
74,-4129,66
89,-4146,66
32,-4127,85
70,-4145,84
68,-4049,68
84,-4134,72
75,-3962,74
74,-4004,16
72,-4021,89
8,-4033,8
8,-3982,8
74,-4266,8
75,-4302,8
74,-4381,8
82,-4353,8
32,-4414,8
66,-4377,8
16,-4510,8
18,-4212,32
32,-4368,66
86,-4310,66
16,-4312,85
16,-4219,84
18,-4185,68
32,-4325,72
85,-4212,74
72,-4608,89
74,-4638,32
8,-4743,70
72,-4938,68
84,-4849,84
85,-4920,75
16,-4793,74
32,-4825,72
77,-4601,8
75,-4630,8
74,-4444,74
72,-4336,75
74,-4313,74
82,-4256,82
32,-4258,32
81,-4336,66
66,-4131,16
79,-4158,18
69,-4979,32
76,-4926,16
69,-5103,86
188,-4833,16
32,-5116,17
219,-5169,18
83,-5101,32
72,-5126,85
74,-4733,72
78,-4576,74
74,-4549,8
82,-4309,72
32,-4378,84
66,-4329,16
76,-4401,85
84,-4349,32
72,-4360,77
67,-4342,75
32,-4365,74
191,-4438,72
16,-4252,74
81,-4493,82
84,-4357,32
78,-4331,81
84,-4633,66
76,-4654,79
8,-3647,69
8,-3783,76
84,-4244,69
75,-4232,188
32,-4208,32
77,-4179,219
78,-4096,83
67,-4052,72
84,-4095,74
73,-4083,78
8,-3981,74
8,-4068,82
8,-4049,32
84,-4217,66
73,-4204,76
8,-4120,84
8,-4222,72
84,-4394,67
73,-4265,32
85,-4187,16
32,-4469,191
77,-4188,81
67,-4245,84
74,-4266,78
75,-4057,84
66,-4128,76
76,-4121,8
74,-4172,8
72,-3638,84
32,-3777,75
84,-3682,32
82,-3796,77
70,-3946,78
72,-3884,67
188,-3903,84
32,-4081,73
68,-4150,8
16,-4337,8
32,-4380,8
191,-4281,84
75,-4430,73
74,-4596,8
78,-4503,8
67,-4200,84
84,-4301,85
72,-4398,73
71,-4208,32
32,-4313,77
81,-4250,67
66,-4218,74
82,-4095,75
67,-4117,66
78,-4191,76
70,-4249,74
76,-4283,72
32,-4307,32
75,-4329,84
70,-4240,82
68,-4103,70
74,-4109,72
76,-4043,188
84,-4018,32
75,-4033,68
67,-4137,16
70,-3726,32
89,-3674,191
69,-3681,75
32,-3693,74
87,-3758,78
84,-3795,67
78,-3672,84
74,-3769,72
32,-3991,71
192,-4154,32
84,-4161,81
8,-4254,66
8,-4318,82
192,-4363,67
69,-4358,78
8,-4096,70
8,-4182,76
8,-4085,32
192,-4196,75
82,-4167,70
8,-4211,68
8,-4307,74
8,-4268,76
74,-4418,84
32,-4633,75
192,-4645,67
82,-4544,70
32,-5265,89
69,-5052,69
76,-4951,32
74,-5067,87
85,-5152,84
32,-5197,78
84,-5096,74
186,-4890,32
32,-4822,192
86,-4835,84
74,-4673,8
78,-4576,8
222,-4691,192
32,-4709,69
68,-4696,8
32,-4670,8
66,-4619,8
32,-4909,192
99,-4999,82
102,-5057,8
104,-5212,8
97,-5122,8
32,-5759,74
68,-5648,32
32,-5694,192
77,-5709,82
67,-4999,32
70,-5105,69
75,-5058,76
90,-5200,74
74,-5101,85
78,-4976,32
67,-5004,84
74,-5018,186
67,-4866,32
32,-5170,86
70,-5187,74
188,-5200,78
77,-5883,222
76,-6031,32
70,-6117,68
68,-6026,32
67,-6102,66
8,-5693,32
68,-5747,99
32,-5810,102
219,-5648,104
66,-5802,97
16,-5052,32
8,-4993,68
89,-5052,32
16,-5127,77
32,-5333,67
191,-5229,70
81,-5420,75
84,-5157,90
89,-5107,74
76,-5259,78
84,-5241,67
75,-5251,74
67,-5278,67
74,-5082,32
71,-5047,70
32,-5194,188
69,-4252,77
89,-4032,76
74,-4105,70
72,-4131,68
74,-4519,67
78,-4564,8
67,-4346,68
32,-4256,32
70,-4175,219
89,-4023,66
32,-4161,16
70,-3959,8
75,-3791,16
70,-3855,89
78,-3524,32
67,-3493,191
68,-3450,81
32,-3561,84
90,-3570,89
66,-3518,76
89,-3419,84
70,-3525,75
78,-3496,67
66,-3521,74
72,-3545,71
188,-3573,32
16,-3585,69
32,-3719,89
81,-3643,74
74,-3660,72
72,-3157,74
74,-3256,78
78,-3151,67
74,-3181,32
82,-3131,70
32,-3248,89
68,-3193,32
32,-3424,70
191,-3405,75
16,-3401,70
86,-3519,78
74,-3504,67
89,-3542,68
81,-3613,32
84,-3607,90
78,-3479,66
73,-4002,89
77,-4504,70
75,-4613,78
74,-4601,66
85,-4746,72
16,-4715,16
189,-4972,188
85,-5589,32
66,-5727,81
68,-5851,74
80,-5948,72
84,-6491,74
75,-6536,78
73,-6558,74
16,-6692,82
32,-6795,32
84,-6848,68
66,-6674,32
89,-6618,191
70,-6807,16
76,-6537,86
70,-6599,74
75,-6438,89
188,-6431,81
74,-6614,84
32,-6787,78
70,-6272,73
80,-5624,77
32,-5647,75
81,-5553,74
84,-5421,16
66,-5595,85
89,-5221,189
70,-4389,85
86,-4379,66
72,-4335,68
84,-4308,80
85,-3708,84
16,-3788,75
32,-4252,16
66,-4297,73
32,-4110,32
81,-4154,84
84,-4159,66
66,-4290,89
89,-4149,70
70,-4421,76
76,-4543,70
8,-4568,75
16,-4419,188
8,-4298,74
70,-4581,32
76,-4580,70
32,-5664,80
69,-5621,32
76,-5590,81
186,-5729,84
8,-5555,66
8,-5603,89
186,-6597,70
76,-6412,86
84,-6396,72
86,-6486,84
32,-6694,85
83,-6772,16
89,-6120,32
81,-6229,66
74,-6123,32
68,-6083,81
32,-6220,84
69,-6041,66
76,-6042,89
66,-5870,70
68,-5828,16
68,-5895,76
32,-5997,8
70,-5890,8
89,-5506,70
70,-5578,76
66,-4607,32
78,-4617,69
67,-4636,76
66,-4629,186
72,-4664,8
82,-4863,8
16,-3839,76
32,-3985,186
70,-3996,84
87,-3973,86
89,-3786,32
66,-3785,83
72,-3740,89
71,-3654,81
39,-5415,74
39,-5353,68
39,-5216,32
39,-5156,69
39,-5094,76
39,-4999,66
39,-4855,68
39,-4740,68
39,-4638,32
39,-4565,70
39,-4501,89
39,-4414,70
39,-4240,66
39,-4177,78
39,-4084,67
39,-4380,66
8,-4555,72
37,-4603,82
37,-4610,16
37,-4438,32
37,-4382,70
37,-4179,87
37,-4071,89
37,-4012,66
37,-3951,72
37,-3880,71
37,-1950,39
37,-824,8
37,-371,37
37,1834,32
37,1934,66
37,2031,72
37,1688,84
32,421,88
66,341,74
72,413,76
84,715,32
88,709,68
74,834,66
76,700,78
32,452,74
68,411,72
66,323,71
78,414,32
74,282,70
72,284,68
71,319,75
32,299,83
70,243,188
68,328,32
75,335,70
83,283,89
188,400,74
32,370,32
70,347,74
89,479,89
74,347,77
32,412,75
74,442,70
89,460,88
77,515,70
75,450,89
70,576,80
88,415,8
70,502,8
89,826,80
80,807,89
8,944,66
8,839,16
80,662,32
89,442,191
66,521,74
16,560,85
32,612,74
191,588,82
74,524,67
85,444,77
74,526,75
82,807,222
67,804,16
77,698,69
75,1258,32
222,987,70
69,997,87
16,1021,89
32,416,66
70,428,72
87,322,71
89,443,32
66,434,16
72,359,191
71,438,8
32,529,191
191,742,70
16,724,76
8,952,72
191,696,70
70,743,69
76,793,76
72,642,8
70,922,186
69,857,16
76,752,222
8,1005,8
186,1090,16
222,808,186
8,906,16
16,1214,32
186,865,70
16,876,78
16,533,72
32,542,84
70,543,188
78,866,77
72,776,75
84,691,70
188,617,16
77,458,32
75,339,70
