down,timedelta,up
189,-16058,89
70,-17196,75
85,-17223,74
72,-17322,71
69,-17203,74
188,-17269,76
89,-16915,32
84,-14960,16
75,-14696,191
84,-14777,69
82,-14256,8
84,-14807,16
86,-14835,8
16,-14843,32
32,-15367,87
66,-14876,78
66,-14860,82
65,-15016,84
70,-15166,74
72,-15229,72
85,-15482,71
74,-15621,32
84,-15633,77
85,-15679,88
32,-16239,74
74,-16282,86
71,-16097,74
32,-17569,71
66,-16511,32
77,-16802,84
78,-16752,78
70,-16720,84
78,-16748,186
67,-16442,74
32,-16635,86
70,-16501,32
82,-16618,83
68,-16566,16
74,-16811,68
78,-16526,32
74,-16615,191
85,-16993,66
70,-17035,66
80,-17055,89
32,-17263,70
74,-17317,72
78,-17266,84
222,-17360,86
16,-17718,74
32,-18837,16
48,-19234,71
16,-18329,32
16,-18739,81
8,-18604,84
32,-19162,89
90,-19256,76
66,-19221,84
89,-19239,72
70,-19215,84
72,-18976,16
84,-19051,71
86,-18897,32
74,-18884,189
71,-17839,70
16,-17689,85
16,-17560,72
16,-17491,69
16,-17439,188
16,-17212,89
16,-17065,84
16,-17018,75
16,-16676,84
16,-16529,82
16,-15829,84
16,-15656,16
16,-16122,86
32,-15495,32
90,-15520,66
90,-15481,66
89,-15353,65
76,-15296,70
84,-15503,72
72,-15282,85
84,-15096,74
71,-15273,84
16,-15556,85
32,-15067,32
189,-15462,74
85,-15919,71
72,-14533,32
69,-14494,66
188,-14263,77
89,-14449,78
84,-14431,70
76,-14454,78
84,-14599,67
75,-14462,32
84,-14510,70
86,-14756,82
16,-14946,68
57,-15926,74
16,-15975,78
32,-15897,74
85,-16312,85
72,-16395,70
69,-16385,80
188,-16198,32
89,-16370,74
84,-16467,78
75,-16455,16
84,-17924,222
82,-16288,32
8,-16133,16
8,-16239,48
84,-16495,8
75,-15864,32
84,-15749,90
86,-15888,66
16,-15807,89
16,-16202,70
32,-16548,72
81,-16545,84
83,-16569,86
89,-16538,74
76,-16563,16
70,-16730,71
71,-15543,32
70,-15586,90
80,-15745,90
16,-15732,89
32,-16049,76
189,-15962,84
8,-16892,72
32,-17287,84
74,-17246,16
72,-17279,71
84,-16777,32
68,-16370,189
84,-16229,85
67,-16386,72
16,-16406,69
32,-16547,188
70,-16371,89
89,-16355,84
74,-16445,76
81,-16416,84
70,-16501,75
72,-16449,84
32,-17238,16
83,-17245,86
89,-15871,16
66,-15968,57
79,-15774,32
188,-14435,85
74,-14356,72
32,-14406,69
66,-14373,188
32,-16777,89
70,-16789,84
76,-16704,75
74,-15477,84
72,-15348,82
74,-15348,8
85,-15576,8
16,-14726,84
8,-14815,75
73,-15161,84
16,-15036,16
32,-15670,86
70,-17761,32
87,-17858,81
66,-18081,83
89,-18088,89
70,-17948,76
72,-17782,70
78,-17814,71
67,-17687,70
32,-17587,16
90,-17645,80
70,-17162,32
89,-17202,189
77,-16284,8
75,-15869,32
70,-15797,74
66,-15970,72
87,-15991,84
66,-16479,68
65,-16263,84
74,-16206,16
16,-16148,67
16,-15788,32
16,-15762,70
16,-15593,89
16,-15450,74
16,-15286,81
16,-15606,70
32,-16373,72
66,-15385,32
82,-15470,83
75,-15382,89
83,-15342,66
67,-15418,79
67,-15294,188
8,-15494,74
32,-15766,32
32,-15870,66
8,-13361,32
8,-13318,70
67,-13323,76
67,-13397,74
87,-17379,72
70,-17342,74
68,-17263,16
74,-17332,85
75,-17155,8
188,-17384,16
16,-17168,73
32,-16664,32
78,-13956,70
67,-13818,87
74,-13490,66
8,-13815,89
8,-13829,70
8,-13850,72
8,-14080,78
8,-14370,67
8,-14345,32
74,-14650,90
188,-14583,70
32,-15985,89
78,-16085,77
67,-16090,75
70,-16082,70
86,-16001,66
32,-16529,87
76,-16165,66
74,-16271,65
82,-16207,16
32,-16325,74
77,-14925,32
78,-14897,66
66,-14776,82
68,-14795,75
70,-14906,83
72,-14749,67
71,-14692,67
32,-15459,8
77,-15217,32
78,-15153,32
66,-15061,8
68,-15097,8
70,-15053,67
72,-14958,67
71,-10823,87
32,-15714,70
90,-15659,68
84,-15851,74
72,-15834,75
84,-15684,16
75,-15739,188
70,-15395,32
85,-15354,78
16,-15402,67
32,-15523,74
8,-15320,8
8,-15294,8
8,-15315,8
8,-15147,8
8,-14852,8
8,-14726,8
8,-14453,74
8,-14732,188
32,-13684,32
90,-13588,78
84,-13813,67
72,-13714,70
84,-13740,86
75,-13198,32
70,-13103,76
85,-13082,74
16,-13329,82
219,-15556,32
70,-15758,77
82,-15827,78
83,-16491,66
80,-16526,68
90,-16699,70
32,-16819,72
219,-16846,71
66,-16181,32
85,-16185,77
69,-16671,78
72,-16815,66
76,-16914,68
32,-17231,70
70,-17246,72
89,-17859,71
16,-13104,32
32,-15447,90
219,-15282,84
83,-15621,72
89,-15586,84
89,-15584,75
70,-15687,70
76,-15596,16
66,-15682,85
82,-15397,32
66,-15377,8
68,-15461,8
32,-15460,8
78,-15416,8
89,-14500,32
84,-14471,90
86,-14314,84
84,-14470,72
75,-14426,84
222,-14714,75
16,-14607,70
16,-14440,16
16,-14410,85
16,-11665,219
16,-11465,70
16,-11320,82
16,-10577,83
16,-10321,80
16,-10035,90
16,-9838,32
16,-9778,219
16,-9818,66
32,-10122,85
76,-9864,69
70,-9737,72
75,-9557,76
82,-9470,32
67,-9573,70
66,-10681,16
82,-10656,89
66,-8066,32
68,-8215,219
16,-8059,83
32,-9956,89
219,-10039,89
70,-10431,70
78,-10436,76
82,-10513,66
84,-10649,82
74,-10573,66
72,-10449,68
71,-10339,32
32,-10469,78
219,-10450,89
66,-10774,84
85,-10714,86
69,-10525,84
72,-10523,75
76,-10391,16
32,-10527,222
68,-9397,32
16,-9287,76
32,-9941,70
66,-9996,75
78,-9758,82
70,-9709,67
88,-8121,66
84,-8164,82
71,-8125,66
32,-7959,16
90,-8056,68
75,-5822,32
76,-5725,219
32,-5337,70
90,-5309,78
66,-5230,82
67,-5184,84
72,-5489,74
84,-5533,72
68,-5886,71
16,-5675,32
16,-5500,219
16,-5110,66
16,-5019,85
16,-4951,69
16,-4901,72
16,-4733,76
16,-4519,32
16,-4870,68
32,-5646,16
65,-4825,32
76,-4991,66
71,-5085,78
32,-5331,70
82,-5315,88
70,-5167,84
82,-5305,71
32,-5344,32
77,-5397,90
78,-5371,75
70,-5387,76
88,-5286,32
70,-5410,90
82,-5306,66
67,-5352,67
16,-5417,72
32,-6195,84
69,-5973,16
85,-5970,68
66,-4634,32
89,-4580,65
82,-4402,76
32,-4313,71
77,-4000,32
78,-4009,82
70,-3952,70
76,-3901,82
80,-3975,32
74,-4238,77
67,-4378,78
16,-4685,70
32,-5725,88
78,-6208,70
72,-6211,82
74,-6179,16
71,-6243,67
67,-5674,32
82,-5867,69
8,-5830,85
84,-6023,66
222,-6188,89
16,-6387,82
32,-6832,32
191,-6941,77
16,-6984,78
77,-7600,70
78,-7523,76
70,-7424,80
88,-7238,74
84,-7274,16
71,-7485,67
16,-6104,32
32,-6408,78
69,-6454,72
87,-6482,74
66,-6834,71
89,-6299,67
70,-6038,82
72,-6045,8
78,-5676,84
67,-5640,16
32,-5810,222
77,-4906,32
78,-4943,16
70,-5038,191
68,-4298,77
74,-4334,78
72,-4242,70
66,-4374,88
78,-4219,84
66,-4108,16
87,-4454,71
16,-3718,32
32,-4833,69
84,-4891,87
87,-4886,66
66,-5069,89
89,-5108,70
70,-5102,72
72,-5025,78
78,-5048,67
67,-4912,32
32,-5069,77
74,-5100,78
32,-5138,70
84,-5035,68
66,-5282,74
89,-5324,72
84,-5184,66
76,-5189,78
84,-5177,66
68,-4994,16
67,-5468,87
16,-4206,32
32,-5515,84
70,-5149,87
82,-4992,66
75,-5085,89
83,-5030,70
67,-5063,72
67,-5018,78
32,-5411,67
90,-5382,32
70,-5486,74
89,-5572,32
89,-5602,84
90,-5435,66
74,-5490,89
78,-5342,84
67,-5353,76
74,-5358,84
71,-5522,68
16,-5261,16
32,-6492,67
83,-4674,32
87,-4857,70
66,-4912,82
89,-4916,75
70,-4883,83
72,-4874,67
78,-4924,67
67,-4602,32
87,-5371,90
84,-6163,70
71,-5967,89
67,-7229,89
16,-7454,90
32,-11627,74
66,-11664,78
8,-11654,67
8,-11661,74
32,-11781,16
78,-11968,71
82,-10740,32
68,-10748,83
8,-11531,87
82,-11747,66
70,-11838,89
72,-11845,70
71,-11823,72
67,-11804,78
32,-11933,67
84,-11109,87
83,-10320,84
89,-10330,71
89,-9030,16
70,-9178,67
80,-4671,32
90,-4842,66
68,-4825,8
67,-4919,8
16,-4668,32
16,-4429,78
16,-4237,82
16,-4084,68
16,-3555,8
32,-3398,82
70,-3510,70
76,-3637,72
190,-3769,71
67,-3722,67
32,-4199,32
66,-4235,84
82,-5423,83
75,-5600,89
83,-5642,89
67,-5712,70
67,-6011,80
16,-6186,90
32,-6507,68
83,-6414,67
78,-6597,16
89,-5683,32
84,-5549,70
86,-5470,76
69,-5799,190
72,-5912,67
78,-5427,32
67,-5434,66
89,-4168,82
66,-4083,75
16,-4317,83
32,-4482,67
77,-4342,16
78,-4389,67
70,-3645,32
68,-3684,83
74,-3585,78
68,-3490,89
78,-3596,84
72,-3701,86
84,-3236,69
186,-3215,72
74,-3524,78
71,-3684,67
16,-3938,89
32,-5444,16
70,-5513,66
82,-4850,32
68,-4802,77
70,-4894,78
72,-4821,70
71,-4722,68
67,-4994,74
16,-5095,68
32,-6218,78
83,-6187,72
87,-6364,84
66,-6491,186
89,-6120,74
70,-6026,16
72,-6090,71
78,-4153,32
67,-4190,70
32,-4215,82
84,-4144,68
83,-4207,70
68,-4260,72
74,-4394,71
89,-4330,16
16,-4461,67
32,-3388,32
66,-3291,83
82,-3208,87
68,-3035,66
70,-3075,89
72,-3087,70
71,-3088,72
32,-3149,78
84,-3185,67
66,-3096,32
186,-3157,84
84,-4611,83
68,-4616,68
67,-4717,74
16,-4568,16
16,-5006,89
32,-4732,32
86,-4881,66
69,-4863,82
72,-4855,68
74,-4840,70
65,-5046,72
16,-5179,71
32,-5288,32
74,-5626,84
68,-5527,66
78,-5543,186
67,-3930,84
84,-3931,68
79,-3792,16
188,-4028,67
74,-3365,32
74,-3257,86
67,-3246,69
16,-3232,72
32,-4286,74
84,-4153,16
82,-4328,65
188,-4030,32
66,-3750,74
73,-3749,68
74,-4050,78
32,-4140,67
188,-4045,84
74,-4184,79
32,-3966,188
77,-3900,74
78,-3799,74
66,-3748,16
79,-3834,67
188,-2672,32
74,-2826,84
74,-2682,82
67,-2750,188
16,-3007,66
32,-3347,73
84,-3038,74
66,-3056,32
78,-3074,188
67,-2960,74
70,-3040,32
88,-3069,77
69,-3547,78
16,-3587,66
32,-5068,79
90,-5020,188
66,-5209,74
78,-5261,74
83,-5212,16
188,-5337,67
74,-4683,32
67,-4709,84
32,-4649,66
84,-4619,78
66,-4614,67
79,-4569,70
69,-4897,88
82,-4534,16
84,-4982,69
78,-3433,32
16,-3617,90
32,-4591,66
48,-4992,78
49,-5007,83
48,-5024,188
56,-6190,74
53,-6332,67
48,-6582,32
51,-8671,84
49,-8629,66
32,-9895,79
76,-9558,69
74,-9536,82
82,-9142,84
32,-9371,78
81,-9487,16
83,-7986,32
84,-7521,48
77,-7544,49
75,-7510,48
70,-6262,56
66,-6515,53
87,-6229,48
66,-4391,51
65,-4497,49
74,-3214,32
32,-5782,76
18,-5867,74
16,-5779,82
16,-5526,32
18,-5448,81
77,-5465,83
87,-5672,84
78,-6862,77
16,-6945,75
16,-6946,70
18,-6523,66
16,-6567,87
32,-7293,66
76,-7325,65
74,-7399,74
82,-4849,32
32,-4788,16
81,-4881,18
83,-4936,18
89,-5042,17
77,-5168,16
75,-5012,16
66,-5044,77
188,-4711,87
74,-3684,78
86,-3437,18
74,-3649,17
78,-3654,16
68,-3690,16
70,-2803,32
16,-2607,76
16,-2448,74
16,-2395,82
16,-2258,32
16,-2214,81
16,-2027,83
16,-1969,89
16,-1805,77
16,-1773,75
16,-1667,66
16,-1589,188
16,-1411,74
16,-1341,86
16,-1211,74
16,-1191,78
16,-928,68
16,-719,16
16,-740,70
16,1333,32
16,1762,52
16,2034,55
16,3064,57
16,3350,51
16,3419,50
16,5143,32
16,5308,67
16,5625,82
16,5753,84
16,5811,76
16,6054,89
16,6183,66
16,5911,32
32,5555,81
52,5292,83
55,5033,68
57,4259,74
51,4257,78
50,4382,88
32,3294,74
67,3297,71
82,3008,16
84,3446,32
76,4408,55
89,4533,50
66,4740,52
32,5933,56
81,6080,51
83,6677,57
68,6840,52
74,8243,16
78,8067,187
88,9754,32
74,9235,76
71,9271,74
16,9037,82
32,9036,32
55,8009,81
50,7882,83
52,7663,89
56,6319,89
51,6242,74
57,5512,65
52,5713,84
187,3962,75
16,3812,84
32,2295,78
76,4981,32
74,4916,16
82,4848,48
32,5083,8
81,5133,8
83,5333,32
89,5604,16
89,5501,57
74,5816,48
65,5818,49
84,5748,48
75,5879,8
84,6016,8
78,6144,48
32,3658,189
48,3530,50
16,4134,16
8,4014,57
8,4167,32
32,4345,82
57,4077,84
16,4116,68
48,3928,74
49,3881,75
48,3869,84
8,3872,88
8,4236,32
48,4342,50
189,4083,54
50,5166,49
57,4320,49
16,4885,32
32,4741,84
82,4307,66
84,4247,89
68,4196,84
74,4114,75
75,4145,84
84,4054,67
88,4121,70
32,3588,89
50,5470,32
54,5562,86
49,4647,52
49,4803,8
32,4432,50
84,4391,49
66,5658,32
89,5702,70
84,5728,72
75,5795,78
84,5882,89
67,5783,84
70,5628,87
89,5765,32
32,3716,70
86,3609,78
52,3484,74
8,3245,67
50,3143,83
49,3298,68
32,1927,16
70,3737,32
72,4876,86
78,4912,82
89,5047,32
84,5797,49
87,5675,50
32,5593,8
70,5618,8
78,6036,50
74,5943,49
67,6082,191
83,6152,48
68,5929,51
16,9973,32
16,10099,77
16,10301,76
16,11296,8
16,11426,8
16,11558,8
16,12197,32
16,12386,77
16,12424,78
16,12584,70
16,12733,79
16,13361,74
16,13378,75
16,13636,16
16,13608,71
16,18655,32
16,18769,89
16,18904,70
16,19030,86
16,19272,81
16,19450,74
16,19126,16
32,18458,89
86,17899,32
82,17927,78
32,17708,67
49,17048,89
50,17118,72
8,17635,16
8,17876,222
50,18020,32
49,17974,70
191,18002,68
48,17900,70
51,17922,75
32,14119,16
77,14038,85
76,14275,32
8,13353,68
8,13475,74
8,13487,89
32,13003,74
77,13109,81
78,13224,70
70,13192,72
79,13248,76
74,12740,74
75,12738,71
71,14818,32
16,14508,57
32,10515,8
89,10563,8
70,11381,32
86,11372,189
81,12256,32
74,12154,84
89,12063,66
16,11858,89
32,11703,84
78,11603,75
67,11545,84
89,11525,76
72,11788,32
222,10989,84
16,11237,84
32,10898,89
70,10934,89
68,10979,84
70,10912,72
75,10980,78
85,10786,69
16,10854,89
32,10645,16
68,10525,68
74,11109,32
89,12347,85
74,12223,72
81,12148,69
70,12064,8
72,12259,72
76,12334,188
74,12386,81
71,12479,74
32,10257,16
57,10219,89
8,10935,32
8,10925,84
32,10057,66
189,10066,89
32,9002,84
84,8926,75
66,9411,8
89,9825,76
84,9858,68
75,10066,70
84,10064,72
76,10043,71
32,9773,8
84,9927,72
84,9947,16
89,9822,69
89,11375,32
84,11403,84
72,11385,66
78,11351,89
69,11377,84
89,11297,75
68,11194,68
16,11017,70
32,10693,72
85,9391,71
72,9765,16
69,9610,69
8,10975,32
72,11379,85
188,11225,72
81,11025,69
74,11040,188
89,11155,89
16,11212,84
32,9985,75
84,9990,84
66,10068,82
89,10301,84
84,10402,16
75,10316,86
8,11239,32
76,10794,81
68,10901,83
70,10672,89
72,10809,76
71,10759,70
8,10750,71
72,10570,70
69,10316,80
16,10061,32
32,8955,189
84,9512,8
66,9684,8
89,9793,8
84,10146,70
75,10214,80
68,10323,32
70,11752,74
72,11687,72
71,11852,84
69,11487,68
16,11766,84
16,11992,16
16,11976,67
16,13524,32
16,13658,89
16,13815,74
16,14027,81
16,14186,70
16,14320,16
16,14299,72
16,16260,32
16,16442,90
16,16659,66
16,16712,89
16,16762,70
16,16884,72
16,16945,84
16,16586,86
32,16324,74
85,15714,71
72,18077,32
69,18141,90
188,18487,90
89,18381,89
84,18476,76
75,19118,84
84,19129,72
82,19114,84
84,19113,16
86,19045,71
16,19252,32
32,18110,189
81,18889,85
83,18862,72
89,18862,69
76,18756,188
70,19111,89
71,19187,84
70,19156,75
80,19138,84
32,19071,82
189,19378,84
8,18882,16
8,18642,86
8,19406,32
70,19042,90
80,19035,75
32,18908,86
74,18166,84
72,18299,16
84,18119,80
68,18736,32
84,18606,90
67,18630,66
16,18393,89
32,17274,70
89,17282,86
74,17300,72
81,17162,84
70,17192,16
72,17018,85
16,17226,32
32,16133,70
90,16018,89
66,15883,70
89,15932,72
70,15999,78
72,16169,16
84,16144,67
86,16625,32
74,21633,191
71,21817,68
32,19645,74
90,19598,85
90,19394,89
89,19262,66
76,19124,75
84,18584,74
72,18511,72
84,18563,70
71,18206,16
16,18031,82
32,18536,32
189,18528,89
85,17759,84
72,17757,86
69,17850,84
188,17781,72
89,17494,68
84,19340,32
75,19350,72
84,19499,78
82,19531,89
84,19143,84
86,19098,87
16,18984,32
32,18573,81
90,18653,83
75,18529,68
86,18889,74
84,18237,85
80,18154,72
16,17846,74
32,17527,78
90,17702,32
66,17487,81
89,17585,74
70,17611,82
86,17636,67
72,17556,72
84,17584,74
85,17430,86
16,17533,32
32,17381,81
70,16783,74
89,16866,188
70,16922,190
72,17043,75
78,21577,32
67,21378,77
16,21202,78
32,21412,8
191,16516,8
68,16419,8
74,16713,77
85,16663,78
89,16664,66
66,16667,66
75,16655,76
74,16626,74
72,16794,219
70,18063,76
82,17933,74
16,17760,71
32,17697,32
89,17722,78
84,17670,84
86,18035,186
84,18095,8
72,18494,76
68,18701,8
32,17039,84
72,17232,74
78,17001,86
89,17499,32
84,17452,74
87,17345,89
32,17112,77
81,17058,75
83,17119,70
68,17428,66
74,17048,71
85,17056,66
72,17053,87
74,17215,89
78,17201,66
32,17042,72
81,17001,71
74,17181,32
82,18795,69
67,18711,8
72,18949,82
74,18974,8
86,19184,81
32,19256,8
81,19568,87
74,20082,82
188,20127,77
190,20031,75
75,19997,74
32,15319,82
77,15384,67
78,15391,74
8,14928,71
8,14891,32
8,14806,16
77,14250,191
78,14892,74
66,14819,89
66,14839,186
76,14946,74
74,14810,86
219,14807,80
76,13752,74
74,13669,68
71,13811,84
32,13515,89
78,13606,32
84,13578,66
186,13286,82
8,13222,67
76,12955,84
8,12719,88
84,12565,66
74,12282,85
86,12358,74
32,11768,75
74,12097,74
89,12224,84
77,12260,219
75,12268,72
70,12175,70
66,13489,32
71,13478,70
66,13540,82
87,13430,74
89,13210,71
66,13292,32
72,13280,16
71,13223,191
32,13369,8
69,12052,32
8,12043,16
82,11973,8
8,12407,32
81,12369,74
8,12285,82
87,11957,70
82,11465,89
77,11456,76
75,11770,74
74,11836,32
82,11849,16
67,11691,191
74,12159,84
71,12230,66
32,12021,89
191,12114,84
16,12423,75
74,11864,84
89,11840,76
186,11832,84
74,11702,72
86,11709,71
80,11863,74
74,12077,32
68,12057,84
84,12020,74
89,12101,89
32,11957,88
66,12011,74
82,11861,78
67,11979,32
84,11859,84
88,11943,84
66,11833,75
85,11901,74
74,11973,188
75,11872,16
74,11846,16
84,12278,32
219,12232,191
72,13178,70
70,13314,82
32,11813,66
70,11859,72
82,11796,84
74,11894,16
71,11845,72
32,12138,32
191,12206,90
16,12221,66
8,12017,89
32,11730,70
16,11681,68
8,11634,74
32,11111,68
74,10927,78
82,10905,67
70,11087,84
89,11056,79
76,11449,69
74,11213,67
32,13312,39
191,14334,68
16,14413,39
84,20895,32
66,20928,66
89,20986,89
84,20981,84
75,21448,86
84,21568,84
76,21549,72
84,21548,68
72,21778,32
71,21773,78
74,21600,190
32,21501,69
84,23493,8
74,23521,8
89,23505,8
88,23549,8
74,23566,8
78,24327,32
32,24153,78
84,24294,188
84,24338,69
75,24394,68
74,24417,78
188,24250,67
16,24423,78
16,24050,84
32,23875,68
191,23899,78
70,23017,74
82,22977,74
66,22887,67
72,23014,32
84,22974,74
72,22776,89
16,22965,8
32,23002,8
90,23005,8
66,22900,8
89,23381,32
70,23371,74
68,23268,89
74,23293,8
68,23394,8
78,23519,32
67,23662,74
84,23480,85
79,23549,88
69,23114,74
67,22973,78
39,21288,32
39,21442,74
39,21505,89
39,21579,77
39,21614,75
39,21795,74
39,21853,68
39,22044,74
39,22082,76
39,22260,32
39,22453,16
39,21982,48
68,23028,66
39,23006,66
32,16089,85
66,16089,74
89,16608,75
84,16740,74
86,16111,89
84,16061,74
72,16017,72
68,16342,219
32,17422,74
78,17641,76
190,17711,89
69,17788,84
8,16213,76
8,17224,32
8,17134,66
8,17265,32
8,17176,86
32,17231,70
78,17352,82
188,17202,76
69,17180,74
68,17250,219
78,17338,70
67,17380,89
78,19301,32
84,19319,74
68,19266,89
78,19235,8
74,19697,82
74,19855,67
67,19951,70
32,19802,75
74,19930,85
89,20004,74
8,19742,67
8,19776,16
8,19688,57
8,19811,32
32,19577,70
74,19652,82
89,19746,68
8,19737,74
8,19698,72
32,19562,66
74,19510,78
85,19483,70
88,19387,76
74,20025,32
78,20012,66
32,19906,32
74,19817,84
89,19849,66
77,19924,89
75,19972,84
74,19942,186
68,20212,74
74,20011,75
76,20113,74
32,20019,71
48,19953,67
16,20103,70
16,20169,72
16,20272,32
16,20299,84
16,20402,74
16,20498,82
16,20633,67
16,20820,84
16,20386,88
66,20146,66
66,20338,65
85,20398,70
74,20406,72
75,20062,85
74,20042,74
89,19954,71
74,20067,74
72,20264,16
219,19921,78
74,19026,32
76,19781,191
89,19912,70
84,19393,72
76,20573,70
32,19551,8
