down,timedelta,up
78,-24404,82
84,-24367,78
75,-24276,74
189,-24884,16
48,-23277,13
48,-23445,191
52,-23238,8
32,-23272,16
191,-24339,186
86,-24036,78
66,-24153,67
32,-24210,74
70,-24268,86
219,-24177,32
83,-24199,81
76,-24233,66
78,-24301,82
74,-24233,67
32,-24314,68
66,-24181,84
32,-24110,75
83,-25432,74
72,-25492,85
69,-25306,74
8,-25239,85
83,-25597,16
78,-25270,8
77,-25346,8
75,-25210,8
69,-25213,8
82,-25077,8
16,-24743,66
32,-24571,82
86,-25136,67
74,-24843,68
82,-24923,84
72,-25032,75
70,-25101,74
71,-25186,85
16,-25078,74
32,-25062,85
66,-25147,16
32,-20268,8
90,-19406,13
70,-19234,13
82,-17216,191
67,-17048,83
73,-16986,75
70,-17033,74
68,-17240,16
32,-16826,189
16,-16290,72
66,-16349,70
32,-16506,82
70,-17391,73
67,-16635,74
82,-16690,16
8,-16752,81
67,-16620,32
72,-16370,90
70,-16287,66
86,-16251,78
16,-16241,84
32,-16378,75
70,-15963,189
75,-16271,48
72,-16353,48
70,-16315,52
82,-16070,32
16,-15122,191
32,-15760,86
87,-15857,66
66,-15892,32
75,-15884,70
69,-15965,219
32,-16075,83
86,-16000,76
74,-15912,78
82,-15991,74
78,-15913,32
67,-15990,66
84,-16054,32
72,-14683,83
82,-14724,72
84,-14997,69
72,-14968,8
84,-14656,83
71,-14578,78
32,-15253,77
69,-15572,75
76,-15609,69
186,-15629,82
84,-15265,16
86,-15202,32
32,-14902,86
77,-14880,74
67,-14770,82
90,-14676,72
190,-14627,70
70,-14633,71
85,-14693,16
70,-14653,32
75,-14848,66
74,-14898,32
71,-14284,90
67,-14267,70
70,-14382,82
72,-14280,67
32,-14209,73
191,-14175,70
16,-14029,68
70,-14193,16
76,-14178,32
74,-14217,66
72,-14079,32
74,-13205,70
85,-13226,67
32,-13051,82
66,-13738,8
78,-13571,67
67,-13475,72
70,-13485,70
88,-13483,86
32,-13567,16
190,-13416,32
69,-13325,70
89,-12917,75
88,-12572,72
84,-12733,70
72,-12588,82
70,-12720,16
80,-11805,32
32,-11732,87
66,-11658,66
32,-11710,75
8,-12660,69
8,-12538,32
8,-12590,86
70,-13729,74
88,-13809,82
32,-13724,78
190,-13678,67
69,-13532,84
89,-13518,72
77,-13561,82
75,-13228,84
70,-13192,72
72,-13248,84
78,-13388,71
89,-12648,32
84,-12371,69
87,-12387,76
32,-14950,186
78,-14976,84
84,-15063,86
90,-14844,32
89,-14928,77
66,-14979,67
76,-15013,90
84,-14731,190
74,-14649,70
67,-14717,85
16,-14826,70
32,-14673,75
191,-15252,74
66,-15816,71
86,-15802,67
70,-15700,70
8,-15705,72
8,-15729,32
70,-15954,16
86,-16105,191
72,-16306,70
74,-16362,76
71,-16258,74
74,-16313,72
32,-16282,74
66,-17139,85
86,-17158,32
83,-16546,66
68,-17097,78
74,-17114,67
8,-17274,70
72,-17483,88
85,-17540,32
84,-17471,190
72,-17464,69
84,-17364,89
188,-17410,88
32,-17552,84
90,-17558,72
86,-17642,70
69,-17747,80
68,-17636,32
76,-17863,66
32,-17973,32
67,-16851,8
32,-16806,8
191,-17018,8
16,-15861,70
81,-16760,88
83,-16781,32
89,-16735,190
78,-16862,69
84,-16837,89
75,-16797,77
74,-17048,75
72,-17044,70
71,-17047,72
74,-17013,78
89,-17011,89
76,-17148,84
74,-17159,87
32,-14664,32
78,-14482,78
67,-14565,84
74,-14459,90
86,-14405,89
16,-14429,66
32,-14486,76
191,-15726,84
84,-15841,74
78,-15839,67
82,-15964,16
84,-15704,32
74,-14973,191
72,-14277,66
71,-14224,86
32,-14263,70
86,-14300,8
8,-14279,8
68,-14300,70
74,-14152,86
89,-13949,72
66,-13880,74
76,-13892,71
84,-13881,74
32,-13963,32
68,-13149,66
32,-13068,86
81,-13779,83
84,-13209,68
79,-13270,74
190,-15680,8
90,-15490,72
75,-15503,85
68,-15499,84
70,-15600,72
78,-15662,84
67,-15786,188
74,-15485,32
67,-15510,90
32,-15391,86
81,-16220,69
74,-16305,68
89,-16072,76
76,-16056,32
74,-16129,67
68,-16093,32
74,-16140,16
72,-16139,191
71,-15157,81
74,-15319,83
188,-15187,89
69,-15104,78
72,-15052,84
78,-15049,75
32,-14867,74
66,-14968,72
32,-15016,71
81,-15742,74
74,-15724,89
89,-15789,76
76,-15798,74
74,-15731,32
219,-15784,78
84,-16099,67
73,-16046,74
84,-16069,86
71,-16131,16
32,-15977,32
66,-15439,191
66,-15343,84
89,-15282,78
84,-15406,82
79,-15376,84
84,-15523,74
86,-15504,72
68,-15993,71
74,-16031,32
67,-15956,86
32,-15984,8
74,-15658,68
32,-15718,74
84,-16307,89
66,-16349,66
89,-16341,76
84,-16392,84
73,-16125,32
84,-16187,68
72,-16164,32
32,-15584,81
74,-15655,84
78,-15453,79
90,-12842,190
89,-12812,90
66,-12828,75
72,-12719,68
71,-12626,70
32,-12514,78
74,-12539,67
75,-12474,74
83,-12472,67
188,-12461,32
32,-11597,81
86,-13914,74
74,-13981,89
68,-13944,76
78,-13942,74
67,-14003,68
77,-13893,74
75,-13890,72
84,-13810,71
78,-13706,74
66,-13799,188
74,-13816,69
72,-13757,72
78,-13731,78
67,-13673,32
32,-13771,66
76,-14206,32
84,-13560,81
72,-13417,74
84,-13315,89
71,-13220,76
32,-13305,74
74,-13220,219
82,-12876,84
70,-13063,73
89,-13047,84
76,-13238,71
74,-12998,32
32,-12901,66
191,-13092,66
16,-13297,89
8,-13689,84
191,-14062,79
49,-14440,84
189,-15138,86
87,-14950,68
222,-15216,74
78,-15694,67
16,-15692,32
32,-15650,74
81,-16127,32
74,-15560,84
82,-15612,66
67,-15692,89
76,-15681,84
74,-15787,73
72,-15763,84
74,-15815,72
85,-15596,32
32,-15596,74
66,-15713,78
78,-15664,90
84,-15633,89
67,-15692,66
32,-16277,72
84,-16501,71
83,-16660,32
89,-16606,74
77,-16826,75
75,-16783,83
70,-16805,188
72,-16730,32
78,-14427,86
67,-14254,74
66,-14216,68
85,-14144,78
70,-15238,67
86,-15138,77
74,-15494,75
75,-15456,84
71,-15567,78
84,-15539,66
78,-15565,74
32,-16100,72
76,-16296,78
74,-16336,67
71,-16164,32
32,-15701,76
70,-16417,84
78,-16428,72
67,-16485,84
74,-16551,71
86,-16429,32
32,-16322,74
84,-17063,82
68,-16973,70
78,-16861,89
67,-16861,76
84,-16973,74
88,-16437,32
70,-16471,16
82,-16371,191
8,-15530,8
88,-15564,191
32,-15248,49
68,-14448,189
32,-14245,16
90,-15136,87
67,-14705,222
75,-14310,78
70,-14264,32
68,-13746,81
74,-13692,74
72,-13582,82
66,-13587,67
89,-13442,76
70,-13574,74
75,-13742,72
71,-13738,74
32,-13792,85
74,-13711,32
89,-13714,66
77,-13808,78
75,-13757,84
70,-13808,67
88,-13227,32
70,-13155,84
89,-12978,83
80,-13067,89
66,-12977,77
32,-13000,75
191,-13053,70
16,-13154,72
8,-13509,78
190,-13997,67
16,-14029,66
69,-14627,85
76,-13690,70
74,-13744,86
85,-13329,74
32,-13469,75
48,-14207,71
56,-14226,84
57,-14170,78
49,-13962,32
32,-14288,76
68,-14295,74
32,-14236,71
78,-14295,32
83,-13520,70
72,-13481,78
82,-13512,67
78,-14240,74
74,-14292,86
16,-14345,32
32,-13591,84
191,-13663,68
78,-14565,78
67,-14549,67
74,-14507,84
86,-14419,88
32,-14356,70
81,-14447,82
66,-14421,8
88,-14098,88
90,-14145,32
67,-14307,68
66,-14278,32
68,-13560,90
32,-14073,67
84,-14031,75
76,-13948,70
74,-14142,68
72,-14073,74
74,-14188,72
85,-14059,66
32,-14171,89
68,-13883,70
32,-13798,75
81,-13732,71
83,-13719,32
8,-14121,74
8,-14139,89
8,-13968,77
8,-13938,75
8,-13748,70
8,-13698,88
8,-13517,70
8,-13433,89
8,-13738,80
74,-13949,66
72,-13947,32
74,-13973,16
85,-14058,191
32,-13635,8
68,-13158,16
32,-13204,190
84,-12590,69
74,-12374,76
89,-12404,74
89,-12492,85
84,-12381,32
68,-11547,48
78,-11565,56
67,-11471,57
89,-11313,49
66,-10857,32
76,-11037,68
84,-11196,32
16,-11516,78
13,-13007,83
191,-13711,72
78,-14371,82
67,-13655,78
74,-13590,74
86,-13622,16
32,-13576,32
81,-13602,191
83,-12918,78
68,-12889,67
74,-12937,74
78,-12942,86
89,-12987,32
70,-13007,81
68,-13004,66
16,-13015,88
13,-13033,90
13,-12944,67
191,-14479,66
8,-14885,68
191,-14804,32
16,-14685,84
70,-15001,76
89,-14923,74
81,-15165,72
70,-15740,74
68,-15780,85
70,-15932,32
88,-16150,68
16,-16149,32
32,-16135,81
70,-16770,83
72,-16359,8
70,-16418,8
68,-15554,74
77,-15722,72
75,-15491,74
69,-15860,85
188,-15644,32
32,-15724,68
66,-15757,32
78,-15792,84
67,-15755,74
70,-15722,89
88,-15754,89
32,-15799,84
190,-16626,68
69,-16684,78
89,-16719,67
88,-16605,89
84,-16660,66
72,-16503,76
70,-16361,16
80,-16408,84
32,-14503,13
66,-13803,191
32,-13164,78
190,-14124,67
69,-14207,74
89,-14552,86
77,-14668,32
75,-14493,81
70,-14335,83
72,-14376,68
78,-14297,74
89,-14426,78
84,-14292,89
87,-14330,70
32,-14297,68
90,-14890,16
90,-14621,13
8,-14607,13
70,-13250,191
89,-12920,8
66,-12565,191
76,-12673,16
84,-12475,70
74,-12482,89
67,-12281,81
32,-11620,70
191,-12650,68
16,-12383,70
84,-12686,88
85,-12809,16
85,-12672,32
190,-12266,70
72,-12538,72
188,-12657,70
16,-12695,68
32,-12553,77
81,-13247,75
74,-12962,69
89,-13077,188
186,-13231,32
84,-13355,66
72,-13397,78
84,-13456,67
188,-13345,70
70,-13509,88
89,-13457,32
32,-12647,190
66,-12672,69
32,-13080,89
66,-13876,88
66,-13755,84
72,-13724,72
70,-13759,70
86,-13789,80
16,-13764,32
32,-13889,66
83,-13950,32
68,-13062,190
84,-13093,69
76,-12828,89
16,-12820,77
32,-13180,75
81,-13306,70
74,-13318,72
78,-13216,78
90,-13277,89
68,-13365,84
67,-13446,87
84,-13489,32
72,-13019,90
71,-12973,90
16,-12957,8
32,-12611,70
66,-12624,89
32,-12689,66
66,-13302,76
82,-13327,84
66,-13341,74
75,-13396,67
188,-13434,32
69,-13309,16
71,-12801,191
67,-12367,84
84,-12399,85
72,-12378,85
16,-12246,190
32,-11900,72
190,-12375,16
77,-12526,188
76,-12354,32
70,-12218,81
79,-12206,74
74,-12508,89
75,-12276,186
71,-12095,84
8,-12030,72
86,-12303,84
32,-12337,188
69,-12159,70
76,-12170,89
186,-12124,32
84,-12078,66
86,-11569,32
32,-11131,66
89,-11600,66
84,-11678,72
186,-11670,70
74,-11768,86
75,-11824,16
74,-11528,32
71,-11404,83
67,-11494,68
70,-11340,84
72,-11190,76
32,-11257,16
191,-10878,32
16,-10789,81
69,-11362,74
76,-11467,78
74,-11365,90
85,-11294,68
32,-11190,67
52,-11178,84
56,-11225,72
57,-11611,71
49,-11798,16
32,-12403,32
68,-12327,66
32,-12206,32
78,-11662,66
83,-11602,82
72,-11465,66
82,-11549,75
78,-11578,188
74,-11481,69
16,-11446,71
13,-16012,67
13,-18060,84
13,-19311,72
191,-19482,16
189,-21046,32
189,-20372,190
32,-20269,77
83,-20430,76
8,-20724,70
8,-20695,79
32,-21439,74
189,-21542,75
189,-21535,71
78,-23356,8
67,-23143,86
74,-23062,32
86,-23072,69
32,-23095,76
81,-23267,186
83,-23234,84
89,-23286,86
77,-23052,32
75,-22483,89
70,-22512,84
72,-22497,186
78,-22434,74
70,-22552,75
84,-22662,74
78,-22770,71
16,-22970,67
13,-24065,70
191,-24292,72
83,-24348,32
78,-24343,191
67,-24437,16
74,-23716,69
86,-23603,76
32,-23526,74
84,-23634,85
83,-23802,32
89,-23765,52
76,-23784,56
74,-23294,57
219,-23339,49
84,-23118,32
73,-23101,68
84,-23172,32
71,-23233,78
16,-23268,83
13,-27473,72
70,-33716,82
89,-33648,78
83,-40952,74
13,-43905,16
13,-39135,13
191,-39136,13
83,-38055,13
67,-37910,191
74,-36722,189
75,-36637,189
74,-36665,32
71,-36555,83
32,-36356,8
66,-36408,8
72,-35288,32
78,-35300,189
32,-35394,189
74,-33526,78
71,-33509,67
32,-33495,74
78,-33579,86
84,-33521,32
76,-33422,81
69,-33409,83
188,-33345,89
32,-33393,77
69,-33451,75
78,-33377,70
67,-33349,72
74,-33298,78
86,-33324,70
32,-33266,84
86,-33162,78
74,-33392,16
76,-32039,13
186,-31920,191
70,-31938,83
82,-31772,78
32,-32231,67
70,-32228,74
89,-32253,86
32,-32319,32
84,-32723,84
85,-32638,83
74,-32639,89
78,-32553,76
66,-32723,74
32,-32674,219
68,-32202,84
32,-32217,73
74,-32273,84
78,-32004,71
88,-32066,16
32,-27777,13
82,-21494,70
70,-21434,89
78,-14129,83
32,-11412,13
191,-11609,13
16,-9564,191
89,-9820,83
70,-10003,67
68,-9530,74
74,-9568,75
72,-9522,74
66,-9641,71
69,-9215,32
72,-9151,66
78,-9308,72
67,-9404,78
89,-9307,32
74,-9317,74
82,-9408,71
84,-10092,32
72,-10034,78
32,-10136,84
78,-10174,76
84,-10255,69
76,-10243,188
69,-10140,32
188,-10100,69
32,-10132,78
78,-10906,67
67,-10955,74
74,-10908,86
86,-10821,32
32,-10924,86
81,-10841,74
83,-10726,76
8,-10662,186
69,-10911,70
72,-10997,82
70,-10495,32
78,-10495,70
67,-10457,89
32,-10829,32
74,-10632,84
85,-10426,85
84,-10394,74
88,-10520,78
32,-10519,66
84,-10501,32
75,-10546,68
67,-10659,32
74,-10605,74
71,-10643,78
32,-10774,88
191,-10889,32
16,-10930,82
70,-13081,70
78,-13083,78
67,-12818,32
74,-12648,16
86,-12688,191
32,-12046,89
74,-11979,70
85,-12076,68
74,-12086,74
89,-12199,72
77,-12172,66
75,-12009,69
70,-11939,72
72,-11839,78
78,-11735,67
89,-11717,89
84,-11939,74
87,-12075,82
16,-11710,84
32,-11682,72
70,-12971,32
72,-12913,78
84,-12971,84
75,-13705,76
188,-13789,69
69,-13943,188
76,-13858,32
32,-13114,78
74,-13846,67
68,-13849,74
78,-13923,86
67,-13786,32
77,-13872,81
75,-13828,83
84,-13760,8
78,-13489,69
66,-13517,72
74,-13619,70
72,-13554,78
78,-13650,67
67,-13177,32
32,-13543,74
77,-13703,85
67,-13638,84
74,-13615,88
75,-13384,32
70,-13329,84
88,-13415,75
70,-13355,67
89,-13285,74
32,-13394,71
70,-13982,32
76,-13950,191
74,-14084,16
85,-11830,70
32,-11822,78
51,-11886,67
49,-12424,74
48,-12526,86
50,-12488,32
32,-13812,74
84,-13865,85
72,-13854,74
188,-13852,89
70,-14255,77
82,-14316,75
84,-14453,70
76,-14481,72
32,-14472,78
68,-14403,89
16,-14207,84
32,-14367,87
191,-14774,16
69,-14529,32
76,-13307,70
74,-13254,72
85,-13164,84
32,-12744,75
49,-12938,188
57,-12892,69
57,-12937,76
49,-12885,32
32,-12613,74
68,-12911,68
32,-12855,78
89,-15497,67
70,-15453,77
68,-15434,75
74,-15438,84
72,-15400,78
66,-15386,66
69,-15670,74
72,-15766,72
78,-15768,78
67,-15855,67
89,-15355,32
74,-15334,77
82,-15330,67
84,-15364,74
72,-15443,75
16,-15446,70
32,-15346,88
191,-15343,70
50,-16829,89
51,-17741,32
16,-17025,70
16,-16855,76
16,-16710,74
16,-16700,85
16,-16551,32
16,-16472,51
16,-15876,49
16,-15684,48
16,-15672,50
16,-14220,32
16,-14063,84
16,-13911,72
16,-13771,188
16,-13299,70
16,-13268,82
16,-12868,84
16,-12836,76
16,-12735,32
16,-12652,68
16,-12685,16
16,-12142,32
16,-11768,191
16,-11571,69
16,-11403,76
16,-11290,74
16,-11260,85
16,-11300,32
32,-11155,49
70,-11579,57
78,-11573,57
69,-11624,49
72,-11127,32
73,-10949,68
72,-11003,32
70,-8522,89
86,-8481,70
32,-8670,68
74,-8876,74
85,-9025,72
74,-8929,66
89,-8775,69
67,-8798,72
69,-8778,78
188,-8797,67
81,-9152,89
84,-9235,74
75,-9296,82
75,-9211,84
74,-9292,72
72,-9354,16
78,-9354,32
32,-9297,191
84,-8506,50
66,-8081,16
89,-7713,51
84,-6313,32
186,-5865,70
66,-5835,78
68,-5789,69
76,-6014,72
32,-5941,73
74,-6251,72
89,-6360,70
70,-6470,86
68,-6219,32
74,-6037,74
80,-5997,85
66,-6123,74
89,-6075,89
70,-5986,67
85,-5888,69
72,-5841,188
74,-5502,81
32,-5424,84
69,-6395,75
78,-6431,75
67,-6399,74
74,-6455,72
86,-6334,78
32,-6494,32
74,-5947,84
71,-5872,66
32,-6444,89
69,-6385,84
76,-6421,186
74,-6352,66
85,-6396,68
32,-6241,76
52,-6581,32
55,-6195,74
57,-6902,89
49,-6931,70
32,-7731,68
68,-7724,74
32,-7724,80
16,-7470,66
191,-7538,89
89,-9164,70
90,-9226,85
85,-9291,72
70,-9350,74
188,-9376,32
70,-8500,69
16,-8755,78
191,-10167,67
67,-10212,74
16,-10268,86
191,-10097,32
72,-10249,74
16,-10708,71
32,-10298,32
189,-10228,69
32,-10147,76
82,-10940,74
66,-10971,85
79,-10958,32
68,-11061,52
74,-10997,55
72,-10150,57
66,-10131,49
78,-9361,32
82,-9334,68
84,-9496,16
74,-9451,32
72,-9341,191
71,-7685,89
32,-7636,90
191,-7632,85
16,-7508,70
69,-8123,188
76,-8157,16
74,-8284,70
85,-6371,191
32,-6407,16
50,-6480,67
54,-6310,191
57,-6821,16
49,-6850,72
32,-6491,32
68,-6505,189
32,-6609,32
78,-5842,82
83,-5916,66
72,-6006,79
82,-5688,68
78,-6103,74
74,-6234,72
16,-6327,66
13,-7989,78
191,-8135,82
16,-8450,84
78,-8477,74
67,-8502,72
74,-8505,71
86,-8479,32
32,-8431,16
81,-8570,191
89,-8024,69
77,-8016,76
75,-7889,74
70,-7921,85
72,-7826,32
78,-7855,50
89,-7881,54
84,-7266,57
87,-7367,49
16,-7454,32
13,-7801,68
13,-7815,32
191,-9077,78
48,-9288,83
16,-9405,72
68,-10235,82
74,-9880,78
78,-9791,16
67,-9902,74
66,-7983,13
75,-7935,191
74,-7995,16
66,-7828,78
87,-7872,67
70,-8028,74
89,-8093,86
72,-8159,32
84,-8156,81
78,-7886,89
89,-7886,77
66,-7909,75
189,-8207,70
68,-9433,72
74,-9478,78
89,-9500,89
66,-9584,84
74,-9533,87
68,-9649,16
32,-8810,13
16,-8631,13
66,-7278,191
32,-7176,16
190,-8083,48
69,-6887,68
82,-7009,74
67,-7010,78
81,-7019,67
84,-7100,66
86,-6991,75
72,-7566,74
70,-7611,66
74,-8065,87
89,-7946,70
67,-7969,89
70,-7940,72
72,-7911,84
8,-7965,78
220,-7824,89
70,-8300,66
82,-8090,189
16,-7174,68
32,-7292,74
83,-9298,89
87,-9407,66
66,-9477,74
75,-9544,16
69,-9886,68
57,-10155,32
16,-10084,66
32,-10117,32
70,-9835,190
76,-9800,69
74,-9737,82
72,-9717,67
74,-9675,81
85,-9555,84
32,-9669,86
66,-9605,72
78,-9540,70
67,-9107,74
70,-9095,89
88,-9093,67
32,-9056,70
190,-9140,72
69,-9078,8
89,-9203,220
88,-8913,70
84,-8942,16
72,-8988,82
70,-8347,32
80,-6260,83
32,-6160,87
66,-5997,66
32,-6034,75
190,-6390,16
69,-6493,69
89,-6357,57
77,-6309,32
75,-5668,70
70,-5512,76
72,-5431,74
78,-5539,72
89,-5475,74
84,-5517,85
87,-5449,32
32,-5045,66
78,-5068,78
84,-5110,67
90,-5098,70
89,-5148,88
66,-5155,32
76,-5182,190
84,-5150,69
74,-5119,89
67,-5097,88
32,-4978,84
191,-5148,72
16,-5171,70
69,-5931,80
76,-6036,32
74,-6067,66
85,-5975,32
32,-5587,190
49,-5890,69
57,-5749,89
57,-5710,77
49,-5897,75
32,-5937,70
68,-5930,72
32,-6886,78
78,-6935,89
83,-6950,84
72,-6885,87
82,-6556,32
78,-6669,78
74,-6862,84
16,-6864,90
13,-8098,89
191,-8169,66
78,-8789,76
67,-8780,84
74,-8751,74
86,-8792,67
32,-8965,32
81,-8875,16
66,-8981,191
82,-8205,69
67,-8015,76
89,-7941,74
84,-8119,85
67,-7999,32
84,-7767,49
89,-7707,57
80,-7761,57
80,-7596,49
74,-7525,32
68,-7589,68
16,-6687,32
13,-8044,78
13,-8107,83
191,-8724,72
81,-10129,82
66,-9926,78
82,-9826,74
67,-9855,16
89,-8525,13
66,-8421,191
67,-7762,78
82,-7984,67
70,-7982,74
72,-8007,86
70,-7725,32
68,-7816,81
16,-7686,66
16,-7598,82
16,-7526,67
16,-7384,89
16,-7193,84
16,-7570,67
32,-7727,84
84,-7906,89
66,-7772,80
89,-7825,80
70,-7896,74
68,-7866,16
80,-8034,68
70,-6412,13
89,-6358,13
32,-6042,191
78,-4748,81
66,-4656,66
67,-4682,82
74,-4636,67
89,-4593,89
32,-4636,66
70,-5290,67
76,-5162,82
74,-5131,70
85,-5088,72
32,-5179,70
49,-5515,68
57,-5696,16
57,-4796,32
49,-4844,84
32,-5157,66
90,-5688,89
72,-5680,70
188,-5788,68
70,-5739,80
82,-5736,70
84,-5758,89
76,-5413,32
32,-5419,78
50,-5619,66
49,-5476,67
32,-5627,74
67,-5593,89
16,-5580,32
32,-4969,70
191,-6045,76
49,-6148,74
52,-6213,85
51,-7945,32
8,-7558,49
52,-7812,57
16,-7664,57
16,-7394,49
16,-7028,32
16,-6490,90
16,-6299,72
16,-6180,188
16,-6052,70
16,-6001,82
16,-5777,84
16,-5747,76
16,-5551,32
16,-5387,50
16,-5356,49
16,-5108,32
16,-4988,16
16,-4981,67
16,-4710,32
16,-3558,191
16,-3330,49
16,-3281,52
16,-2464,16
16,-1437,51
16,-1285,8
16,-901,52
16,1761,32
16,3895,70
16,3985,76
16,4069,90
16,4232,72
16,4488,78
16,5663,74
16,5818,74
16,5846,78
16,5934,67
16,6503,74
16,6564,86
16,6657,32
16,9190,70
16,9219,82
16,9668,78
16,9755,67
16,9911,70
16,10028,88
16,10306,69
16,10466,32
16,10936,74
16,11109,85
16,11249,74
16,11301,82
16,11494,67
16,11586,89
16,11692,66
16,11822,75
16,12079,16
16,12065,74
16,12423,189
16,12681,72
16,12337,70
32,12191,82
70,10293,73
76,10316,74
90,10539,81
72,10385,16
78,10925,32
74,9921,66
74,9920,86
78,10115,70
67,10078,75
74,9695,66
86,9640,67
32,10115,32
70,7757,77
82,7738,67
78,7495,74
67,7400,75
70,7333,84
88,7346,68
69,7157,32
32,7867,74
74,7493,68
85,7367,78
74,7504,67
82,7637,77
67,7473,75
89,7458,84
66,7442,78
75,7466,66
74,7308,74
16,7228,72
189,7127,78
72,6971,67
70,6778,16
82,6899,32
73,7375,191
74,8358,86
81,8128,32
16,8300,51
16,8385,49
16,8859,32
16,8426,189
32,8339,32
66,9421,70
86,9357,89
70,9266,66
75,9223,72
66,9160,66
67,9280,73
32,8906,32
77,9182,16
67,9178,191
74,9284,8
75,9309,16
84,11789,16
68,11729,76
32,12012,8
74,13506,191
68,13590,86
78,13597,32
67,13599,55
77,13528,50
75,13527,49
84,13871,32
78,13813,189
66,13694,32
74,15079,70
72,15134,78
78,15134,67
67,15112,74
16,15084,86
32,15146,32
191,14461,70
86,13498,89
32,13488,66
51,13406,75
49,13311,76
32,12993,16
189,13066,32
32,14568,191
70,13985,83
89,14097,72
66,14316,74
72,14360,71
66,14317,74
73,14606,8
32,14588,8
191,14144,8
16,14184,8
8,14195,8
16,14231,83
76,11887,8
16,11926,74
8,11837,72
191,9971,71
86,10026,74
32,9972,71
55,9741,32
50,9589,84
49,9704,83
32,9549,89
189,9625,68
32,9636,74
70,8314,89
78,8565,67
67,8529,74
74,8600,32
86,8614,50
32,8745,32
70,8706,70
89,8626,89
66,8701,32
75,10033,90
76,10018,67
16,10353,190
32,10475,69
191,9273,79
83,8677,190
72,9214,70
74,9046,8
71,9243,190
74,9455,72
8,9046,66
8,9057,71
8,8998,74
8,8999,32
8,9022,16
83,8626,191
8,8977,8
74,11841,90
72,15142,191
71,14926,190
74,15040,66
71,15084,87
32,15232,82
84,15340,69
83,15315,72
89,15272,78
68,15216,67
74,15281,89
89,15255,74
67,14916,82
74,15013,32
32,15580,190
50,15582,69
32,15663,89
70,15696,89
89,15775,74
32,15615,78
90,14376,84
67,14321,188
190,14176,74
69,14131,80
79,14197,84
190,14074,75
70,13428,84
8,13339,186
190,13410,32
72,14276,190
66,14282,69
71,14567,89
74,14654,78
32,14847,84
191,14771,75
16,14829,74
8,14548,72
90,11472,71
191,8479,219
190,8538,84
66,8435,72
87,8474,78
82,8386,32
69,9557,81
72,9627,74
78,9508,188
67,9588,74
89,9484,67
74,9405,32
82,9518,78
32,9373,84
190,9092,75
69,9072,68
89,8902,70
89,8942,78
74,9052,67
78,9197,76
84,9023,84
188,9050,72
74,9008,71
80,8879,16
84,8703,32
75,10852,191
84,11001,70
186,11027,76
32,10809,74
190,9752,72
69,9796,74
89,9431,85
78,9460,32
84,9542,77
75,9527,78
74,9368,67
72,9504,70
71,9567,88
219,9349,32
84,9248,190
72,9307,69
78,9667,89
32,9578,88
81,8436,84
74,8343,72
188,8359,70
74,8333,80
67,8475,32
32,8472,68
78,8414,32
84,9342,81
75,9113,74
68,9132,89
70,9206,77
78,9152,75
67,8861,70
76,8818,72
84,8820,78
72,8885,89
71,8906,84
16,8834,87
32,8849,32
191,6890,80
70,6722,66
76,6845,32
74,7804,83
