down,timedelta,up
86,-1080,78
74,-1143,77
76,-1124,75
32,-1287,69
191,-2127,82
16,-2050,32
50,-2668,86
16,-2568,74
81,-2913,76
66,-2947,32
82,-2258,191
67,-2448,16
68,-1773,16
84,-2425,50
77,-2000,81
72,-1882,66
70,-2191,82
8,-2122,67
70,-2551,68
86,-1895,84
16,-1886,77
32,-1939,72
76,-2134,70
74,-2202,8
68,-1786,70
70,-1927,16
80,-1951,86
74,-1789,32
75,-1317,76
67,-1374,74
70,-1428,68
86,-1610,70
16,-1630,80
50,-2135,74
16,-2176,75
32,-2060,67
74,-2237,70
74,-2137,16
74,-2192,86
16,-1560,16
32,-2685,50
191,-2697,32
16,-2582,16
8,-3078,74
13,-5202,74
50,-5516,74
16,-4254,32
67,-4086,191
77,-4188,16
75,-3625,8
69,-1560,13
71,-1485,16
86,-1659,50
66,-1447,67
74,-1494,77
72,-1507,75
85,-1490,69
70,-2513,71
16,-2447,86
50,-3071,66
16,-2942,74
8,-3164,72
87,-3605,85
16,-2609,16
32,-2692,70
74,-2059,16
68,-2086,50
78,-1742,8
67,-1378,16
81,-1495,87
90,-1204,32
80,-1090,74
74,-1349,68
219,-1507,78
32,-1830,67
84,-1872,81
74,-1758,90
82,-1767,80
67,-1889,74
72,-2324,219
84,-2420,32
86,-2382,84
72,-3167,74
84,-3225,82
65,-3004,67
32,-2762,72
84,-2574,84
74,-2431,86
82,-1656,72
67,-1657,84
89,-1606,65
90,-1792,32
77,-1676,84
78,-1722,74
67,-1725,82
84,-1789,67
72,-1729,89
82,-1285,90
32,-6157,77
90,-6227,78
67,-6349,67
78,-6497,84
190,-6478,72
84,-7340,82
86,-2501,32
66,-2487,90
32,-2702,67
84,-2543,78
82,-2525,190
68,-2016,84
84,-2126,86
77,-2018,66
72,-1652,32
70,-2191,84
86,-2371,82
16,-1912,68
32,-1813,84
68,-1936,77
32,-2148,72
90,-1589,70
86,-1631,16
84,-1725,86
72,-1410,32
68,-1405,68
32,-1840,32
84,-1862,90
84,-1757,86
79,-1716,84
90,-2026,72
74,-2003,68
78,-1336,32
67,-1184,84
70,-1205,84
89,-1280,79
32,-1146,90
68,-1350,74
16,-1343,78
8,-1528,67
68,-1713,70
13,-2005,89
8,-2036,32
68,-2208,16
32,-2753,68
70,-2605,8
72,-3222,68
69,-3174,13
78,-3008,8
82,-2654,68
69,-2235,32
72,-2271,70
78,-1765,72
67,-1588,69
70,-1725,78
8,-2374,82
74,-2802,69
72,-2664,72
65,-2284,78
89,-2430,67
66,-2286,70
16,-1648,8
8,-2324,74
8,-3441,72
8,-3507,65
8,-3288,89
8,-3313,16
13,-11960,66
84,-11263,8
66,-10123,8
89,-10121,8
84,-10110,8
75,-10063,8
84,-1503,13
67,-1078,84
70,-1216,66
89,-1292,89
16,-1232,84
13,-1968,75
191,-2884,84
81,-3120,67
74,-3086,70
68,-2977,16
74,-3211,89
82,-2396,13
78,-1743,191
72,-3070,81
84,-2971,74
88,-3149,68
16,-3061,74
32,-3269,82
83,-3210,78
89,-1703,72
68,-1731,84
84,-1831,16
66,-1968,88
8,-2789,32
84,-3939,83
72,-3876,89
78,-3881,68
66,-3812,84
86,-3723,66
76,-3432,8
16,-2244,84
32,-2376,72
66,-2467,78
66,-2472,66
72,-2587,86
70,-2046,16
86,-2102,76
16,-1692,32
32,-1803,66
66,-1790,66
89,-1734,72
84,-1679,70
86,-2749,16
66,-2940,86
32,-2511,32
74,-2511,66
71,-2434,89
32,-2509,84
81,-1427,86
74,-1396,66
82,-1296,32
68,-2275,74
84,-2421,71
77,-2294,32
72,-2137,81
70,-2133,74
8,-2151,82
70,-1977,68
86,-1824,84
16,-1801,77
32,-2003,72
77,-2000,70
78,-2023,8
70,-1186,70
68,-1346,16
83,-1463,86
80,-1091,32
70,-1387,77
89,-1424,78
32,-1504,70
66,-1526,68
75,-1483,83
70,-1472,80
78,-1108,70
67,-1177,89
32,-1263,32
66,-1276,66
82,-1364,75
68,-1444,70
74,-1618,78
76,-1503,67
80,-1489,32
68,-1770,66
85,-1886,82
16,-1857,68
32,-1839,74
77,-1903,76
78,-1718,80
67,-1335,68
70,-1237,16
88,-1371,85
32,-1093,32
190,-1166,77
69,-1482,78
89,-1612,67
186,-1595,70
84,-1749,88
72,-1623,32
84,-1589,190
188,-1260,69
74,-1263,89
68,-1244,186
84,-1213,84
75,-1222,72
32,-1630,84
191,-3035,188
16,-2813,74
70,-2894,68
82,-2788,84
84,-2841,75
68,-2413,32
8,-1783,191
8,-1950,16
8,-1912,70
8,-1928,82
8,-1922,84
8,-2441,68
32,-2354,8
70,-2391,8
82,-2367,8
84,-2393,8
68,-2429,8
20,-2231,8
8,-2034,32
8,-1999,70
8,-1970,82
8,-1969,84
32,-2248,68
70,-1922,20
82,-1479,8
84,-1483,8
68,-1561,8
18,-1781,8
16,-1371,32
32,-1645,70
88,-1973,82
73,-2554,84
88,-3667,68
20,-3568,18
8,-4028,16
88,-3931,32
16,-5621,88
32,-5664,73
32,-14694,88
84,-14627,20
75,-14435,8
70,-14142,88
88,-12199,16
70,-12415,17
89,-12584,18
32,-12099,32
68,-2234,32
16,-2165,84
32,-2019,75
191,-2000,70
74,-2489,88
82,-2346,70
89,-2331,89
84,-2145,32
76,-1938,16
80,-2084,68
74,-2933,32
68,-2993,191
85,-3506,74
16,-3569,82
32,-3581,89
90,-3674,84
84,-3946,76
72,-3849,80
76,-2839,74
89,-2837,68
70,-2120,16
16,-2000,85
32,-1970,32
70,-1983,90
89,-1910,84
66,-1995,72
89,-2040,76
90,-2110,89
77,-2196,16
78,-2299,70
67,-1996,32
84,-1984,70
72,-1669,89
82,-1675,66
32,-2322,89
189,-2163,90
32,-2727,77
70,-2801,78
87,-2835,67
89,-2865,84
84,-2940,72
75,-2868,82
84,-2177,32
67,-2264,189
74,-2616,32
71,-2654,70
74,-2764,87
68,-2645,89
72,-2868,84
84,-4754,75
71,-4787,84
32,-4849,67
78,-3803,74
74,-3731,71
32,-3902,74
74,-3987,68
75,-3746,72
73,-1946,84
74,-1944,71
80,-1725,32
8,-2299,78
8,-2371,74
74,-2102,32
219,-2739,74
66,-2883,75
74,-2851,73
72,-2818,74
71,-2868,80
32,-2548,8
84,-2710,8
74,-2764,74
72,-2000,219
74,-1919,66
78,-1919,74
74,-1960,72
82,-1920,71
32,-1748,32
191,-1704,84
16,-1555,74
8,-1665,72
8,-1859,74
8,-1925,78
8,-1911,74
8,-1951,82
8,-1885,32
72,-2580,191
74,-2700,16
78,-2435,8
74,-2280,8
82,-2241,8
32,-2356,8
70,-3569,8
82,-3581,8
68,-2778,72
74,-2936,74
76,-2928,78
80,-3515,74
74,-3709,82
68,-3533,32
85,-2465,70
16,-2456,82
32,-2627,68
86,-2434,74
84,-2530,76
66,-1870,80
89,-1697,74
70,-1810,68
68,-1651,16
80,-1712,85
70,-1352,32
89,-1394,86
32,-1450,84
67,-1539,66
32,-1743,89
78,-1664,70
82,-1751,68
89,-1797,80
69,-1877,70
71,-1842,89
32,-1824,32
81,-1879,67
83,-1648,32
89,-1881,78
89,-1899,82
84,-1907,89
75,-3156,69
84,-3100,71
67,-3062,32
70,-3031,81
89,-2985,83
32,-2721,89
82,-2782,89
70,-2731,84
82,-1445,75
32,-1621,84
70,-1666,67
75,-1551,70
70,-1592,89
88,-1599,32
70,-1654,82
89,-1795,70
67,-1793,82
32,-1755,32
8,-1673,70
8,-1842,75
8,-1904,70
67,-2072,88
32,-2095,70
191,-2081,89
16,-1946,67
77,-1816,32
67,-2033,8
70,-2117,8
75,-2051,8
70,-1934,67
68,-1745,32
66,-1801,191
68,-1924,16
80,-2916,77
70,-3138,67
72,-2856,70
32,-3353,75
191,-3355,70
16,-3409,68
69,-3349,66
76,-3305,68
74,-2208,80
85,-1757,70
32,-2128,72
48,-1712,32
52,-1688,191
55,-1994,16
49,-3417,69
32,-3571,76
68,-3574,74
32,-3636,85
70,-3921,32
89,-3867,48
89,-3888,52
70,-3751,55
68,-2208,49
74,-2032,32
89,-2175,68
67,-2388,32
74,-1924,70
16,-2159,89
13,-3360,89
90,-3423,70
66,-4018,68
72,-3968,74
74,-4089,89
78,-3893,67
67,-3803,16
66,-3972,74
16,-2565,13
13,-3607,90
32,-5296,66
191,-5909,72
8,-6269,74
39,-6477,78
39,-6452,67
69,-6660,16
8,-7046,66
13,-8468,13
90,-6802,32
70,-6337,191
89,-6137,8
77,-5939,39
75,-5895,39
74,-5618,69
82,-5345,8
73,-2729,13
16,-2031,90
16,-2223,70
32,-2334,89
75,-2648,77
69,-2961,75
16,-2990,74
13,-4009,82
66,-4068,16
82,-4206,73
81,-3633,32
70,-3436,75
88,-3238,16
16,-3373,69
32,-2233,13
191,-2352,66
75,-2426,82
69,-1835,81
13,-4937,70
219,-5100,16
83,-5370,88
68,-5135,32
74,-5805,191
75,-5701,75
74,-5806,69
82,-2492,13
78,-2830,219
74,-3050,83
78,-3244,68
16,-2375,74
32,-2529,75
191,-2894,74
75,-3236,82
69,-2779,78
13,-3292,74
90,-3293,16
70,-3480,78
89,-3099,32
72,-2780,191
74,-2359,75
85,-2420,69
76,-1703,13
74,-1654,90
71,-1633,70
16,-1590,89
32,-1687,72
191,-2509,74
75,-3435,85
69,-3151,76
13,-3770,74
90,-3975,16
70,-4136,71
82,-3802,32
67,-3030,191
81,-2209,75
70,-2382,69
86,-1682,13
74,-1484,90
68,-1348,70
72,-1762,82
84,-2081,67
8,-2545,81
8,-2417,70
8,-2475,86
8,-2519,74
68,-2895,68
68,-2502,72
72,-2282,84
84,-1802,8
71,-1723,8
16,-1816,8
32,-1860,8
191,-1954,68
75,-2032,68
69,-1990,72
13,-2647,16
70,-3157,84
68,-3251,71
84,-2942,32
84,-2497,191
219,-2323,75
66,-2534,69
86,-2009,13
16,-1869,70
32,-1930,68
191,-2108,84
75,-2238,84
69,-2237,219
16,-2540,66
13,-3062,16
90,-3347,86
70,-3140,32
82,-2773,191
67,-2707,75
77,-2672,69
75,-2231,16
74,-1527,13
86,-1352,90
74,-1271,70
67,-1275,82
86,-1257,67
74,-2315,77
82,-2651,75
16,-2685,74
32,-2783,86
191,-3159,74
75,-3322,67
69,-3405,86
13,-3830,74
90,-4427,16
66,-4849,82
65,-4536,32
70,-4185,191
72,-4054,75
85,-3956,69
74,-2581,13
84,-1785,90
85,-1504,66
16,-1506,65
13,-4540,70
49,-4807,72
48,-4851,85
49,-4745,74
32,-4990,84
52,-5073,16
50,-5243,85
52,-2135,13
32,-2568,49
57,-2779,48
50,-2781,49
54,-2784,32
32,-2943,52
48,-2997,50
50,-2914,52
32,-2631,32
74,-2779,57
86,-3007,50
78,-3198,54
82,-3197,32
74,-3335,48
16,-3406,50
32,-3603,32
76,-3715,16
74,-3674,74
82,-3717,86
16,-3240,78
16,-3392,82
13,-4101,74
49,-3187,32
48,-2958,76
48,-2947,74
32,-3174,16
52,-3537,82
50,-3280,16
56,-2164,13
32,-3017,49
57,-3200,48
50,-3580,48
50,-3387,32
32,-3313,52
48,-3443,50
50,-3515,56
32,-3063,32
74,-3100,57
78,-3166,50
70,-3225,50
82,-3130,32
74,-3127,48
16,-2964,50
32,-2937,32
76,-3167,16
74,-3265,74
82,-3129,78
16,-3046,70
13,-3421,82
53,-3488,74
57,-2794,32
51,-2565,76
55,-3566,74
52,-3599,16
32,-4120,82
55,-4380,13
187,-4593,53
16,-4875,57
32,-6240,51
76,-5678,55
74,-5532,52
82,-5009,32
32,-4021,55
81,-3713,16
83,-3772,187
89,-2111,32
89,-1549,76
74,-1500,74
65,-1614,82
84,-1915,32
75,-1807,81
84,-2539,83
78,-2272,89
16,-2248,89
18,-2729,74
16,-2563,65
13,-3218,84
51,-3422,75
187,-3389,84
16,-3245,16
16,-3225,78
16,-2505,16
16,-2487,18
16,-1348,13
16,-1044,51
16,-503,16
16,-354,187
16,1222,16
16,1338,67
16,1579,84
16,1841,85
16,2695,16
16,2656,17
16,2660,18
16,3273,32
16,2908,67
67,2416,90
84,2425,74
85,2220,71
16,2181,32
18,2048,81
16,2195,74
32,1718,68
67,1716,74
90,1653,67
74,1578,70
71,1680,16
32,1230,88
81,1553,13
74,1787,83
68,1876,87
74,1978,68
67,2419,84
70,2490,77
88,2365,72
16,2622,70
13,2277,86
83,2405,32
87,3395,81
68,3657,84
84,3180,75
77,3041,84
72,3016,78
70,2737,66
86,2751,186
32,2494,32
81,1441,90
84,1226,66
75,1311,89
84,1403,70
78,1368,68
66,1438,80
186,1757,8
32,1829,8
90,1848,8
66,1703,8
89,1670,8
70,1558,8
68,1612,8
80,3990,32
8,3833,90
8,4250,8
8,4270,8
8,5214,32
8,5256,84
8,5235,66
8,5267,89
32,2953,70
90,2630,68
8,2206,186
8,3378,70
32,2499,16
84,2301,89
66,2935,13
89,17532,76
70,17538,74
68,17583,85
186,17670,32
70,16449,48
89,16709,49
16,16914,48
13,16505,50
76,1992,32
74,1975,70
85,2023,89
32,2035,32
48,2120,82
49,1730,84
48,1602,68
50,1772,74
32,1631,75
70,2343,84
89,2420,88
32,2496,32
82,2439,48
84,2458,57
68,2651,53
74,3207,32
75,3269,84
84,2540,66
88,2399,89
32,2261,84
48,2177,75
57,2122,84
53,1940,67
32,1350,70
84,1519,8
66,1788,84
89,1828,16
84,1754,89
75,2669,13
84,2892,70
67,2852,82
70,2744,68
8,2733,74
84,2442,76
89,3387,80
16,3542,74
13,3100,68
70,3157,16
82,3092,85
68,3579,32
74,3413,84
76,3337,66
80,2340,89
74,2227,70
68,1882,68
85,1462,80
16,1162,70
32,1233,89
84,1543,32
66,1626,84
89,1572,66
70,1528,89
68,1584,186
80,1766,84
70,1712,72
89,1663,16
32,1173,71
84,2985,13
66,3386,69
89,3399,76
186,3395,74
84,3227,85
72,3440,32
71,3884,48
16,3832,52
13,2568,55
69,2369,49
76,2599,32
74,2771,68
85,3142,32
32,3207,89
48,2813,70
52,2783,68
55,2469,74
49,2357,89
32,2149,8
68,2377,78
32,1966,67
89,1875,16
70,1673,74
68,2062,8
74,2247,74
89,2792,13
8,3794,76
78,4979,8
67,5793,76
74,6029,191
16,6512,68
8,6851,32
74,6644,56
13,6063,53
76,5478,56
8,4355,48
76,3892,57
191,3876,8
68,3932,189
32,3739,51
56,4253,32
53,4364,191
56,4687,73
48,4652,191
57,4717,67
8,4448,32
189,4108,16
51,4034,52
32,3576,50
191,3599,32
73,2906,56
191,3216,49
67,2964,32
32,2789,48
16,2561,53
52,3938,32
50,4036,83
32,3814,78
56,3790,70
49,3068,89
32,2972,66
48,2867,76
53,3010,72
32,1437,74
83,1452,74
78,1831,16
70,1722,82
89,1941,8
66,2209,8
76,2474,74
72,2381,82
74,3519,13
74,3452,84
82,3042,8
16,3610,85
8,3596,74
8,3291,82
74,3059,8
82,3277,84
13,2325,67
84,2268,68
8,3495,84
85,2966,77
74,2875,75
82,2946,70
8,3206,16
84,2924,86
67,3323,32
68,3415,84
84,2238,66
77,2314,89
75,2322,84
70,2530,75
86,2077,84
16,2117,67
32,1711,74
84,1397,71
66,1479,32
89,1574,84
84,1731,74
75,1650,67
84,1677,77
67,1656,75
74,1673,84
71,2341,16
32,2168,67
84,2425,13
74,2536,81
67,2392,66
77,2398,82
75,2392,67
84,2415,78
67,1699,70
16,1648,68
13,1654,74
81,1336,219
66,3682,77
82,3700,75
67,3815,16
78,3776,74
70,4300,32
68,4358,89
74,4192,74
219,4143,81
77,1868,70
75,1790,72
74,1921,32
16,2004,81
32,1788,83
89,1923,89
74,1886,77
81,1888,75
70,2275,70
72,2341,71
32,2081,66
81,1992,87
83,2040,66
89,1889,89
77,3544,69
75,3564,16
70,3102,86
71,5170,13
66,5245,77
87,5134,78
66,5072,67
89,5110,70
69,3589,75
86,3800,8
16,3820,8
13,1869,8
77,1740,8
78,2275,77
67,2216,78
70,2124,67
75,2132,70
8,1819,188
8,1849,74
8,2229,32
8,2297,90
77,1960,70
78,1956,82
67,2007,67
70,1975,186
188,1915,84
74,1837,89
32,1903,74
90,1802,72
70,1705,74
82,1833,16
67,1710,68
186,1983,16
84,2330,32
89,2473,66
74,2262,66
72,2292,87
74,2361,70
68,2185,8
16,3338,8
16,4151,70
32,4225,84
66,4103,72
66,3942,84
87,3823,76
70,3776,84
8,3789,16
8,2348,65
70,2081,32
84,2642,78
72,2488,82
84,2510,84
76,2526,77
84,2531,188
65,2901,69
16,2937,67
32,2256,16
78,1753,16
82,2927,13
84,3028,90
77,3138,66
188,4804,67
69,4615,67
67,4801,74
16,4814,16
16,4514,72
13,3797,32
90,3633,70
66,3576,89
67,1983,70
67,1760,72
74,1484,78
72,1447,67
16,2313,8
32,2121,8
70,2274,78
89,2403,67
70,3167,13
72,3466,70
78,3538,82
67,3597,68
8,2966,84
8,2907,77
78,2692,72
67,2819,70
13,2039,8
70,1907,70
82,1816,86
68,1533,16
84,13164,13
77,13567,191
72,13892,90
70,13710,66
8,13750,89
70,13475,84
86,13584,75
16,13596,84
13,2093,67
191,1779,74
90,1404,71
66,1445,32
89,1467,74
84,1433,85
75,1426,74
84,1428,82
67,1560,67
74,2243,77
71,2801,75
32,2711,84
74,2668,8
85,2676,8
74,2925,84
82,3031,67
67,3064,67
77,2493,32
75,2172,74
84,2020,85
8,2117,74
8,2097,82
84,1876,67
67,1786,68
67,2307,84
32,2225,77
74,2021,72
85,2661,70
74,2589,8
82,2620,8
67,2585,8
68,2991,77
84,2261,72
77,2345,70
72,2298,86
70,1534,16
8,1864,32
8,1908,72
8,1869,78
77,1358,89
72,1384,84
70,1305,87
86,1447,32
16,1595,81
32,1576,83
72,1509,89
78,1559,68
89,1604,66
84,1506,78
87,1418,70
32,1347,72
81,1687,78
83,1807,67
89,1967,66
68,1970,89
66,1962,66
78,2074,86
70,2100,76
72,2121,16
78,1530,70
67,1685,13
66,3349,191
89,4034,8
66,5855,70
86,6201,8
76,10558,16
70,10348,74
16,10603,8
13,13400,8
191,13036,75
8,14459,66
70,12670,66
8,12387,66
74,8442,67
16,8409,67
8,8432,74
8,5445,16
75,3936,72
66,2209,32
66,2215,66
66,2108,78
67,1579,67
67,1552,70
74,2481,188
72,2613,74
16,2581,32
32,2354,81
66,2397,74
78,2342,82
67,2397,67
70,2362,186
188,1354,84
74,1199,89
32,1640,74
81,1562,72
74,1868,72
82,1925,74
67,2041,16
186,1974,68
84,2545,32
89,2605,84
74,2250,89
72,2188,74
72,1846,81
74,1956,70
68,1742,72
16,2116,32
32,1876,86
84,1774,74
89,1730,82
74,1753,67
81,1827,78
70,2187,70
72,2183,68
32,1819,74
86,1868,219
74,2943,77
82,2981,75
67,2974,74
78,2896,32
70,2434,68
68,3085,32
74,3021,70
219,2884,76
77,1988,74
75,2004,188
74,1965,74
32,1944,75
68,1959,67
32,2395,32
70,2344,189
76,2334,32
74,3115,70
188,3132,82
74,3150,68
75,3322,84
67,3238,77
32,2180,72
189,2272,70
32,2237,16
70,1209,86
82,1582,13
68,2260,32
84,2345,191
77,3076,70
72,3076,82
70,2964,68
86,3080,84
16,3062,77
13,2868,72
32,2230,70
191,2034,8
70,2325,70
82,2283,16
68,2161,86
84,2300,32
77,2574,191
72,4083,86
70,3930,67
8,3985,8
70,3126,86
86,3672,32
16,3804,191
32,3617,16
191,4211,90
86,2819,66
67,2881,89
8,2913,84
86,2791,88
32,2339,70
191,2242,89
16,2270,80
90,1935,32
66,1877,84
89,1847,66
84,1794,85
88,1643,69
70,1688,72
89,1498,76
80,1507,32
32,1130,66
84,1692,32
66,1738,78
85,1691,84
69,1708,69
72,1561,68
76,1629,78
32,1588,67
66,1627,84
32,966,79
78,1004,69
84,1128,67
69,1785,32
68,1905,70
78,2033,89
67,2124,66
84,2062,86
79,2160,72
69,2044,84
67,1942,78
32,1330,32
70,1310,74
89,1218,85
66,1210,74
86,1223,78
72,1111,222
84,1460,32
78,2017,16
32,1864,69
