key,timedelta
222,126
219,89
219,94
219,126
219,100
219,126
219,84
219,90
219,90
219,132
191,80
191,68
191,79
191,78
191,143
191,85
191,137
191,137
191,132
191,105
191,168
191,142
191,136
191,164
191,105
191,126
191,142
191,89
191,106
191,147
191,58
191,53
191,85
191,142
191,136
191,90
191,52
191,148
191,121
191,142
191,165
191,127
191,132
191,112
191,120
191,89
191,105
191,143
191,138
191,106
191,121
191,126
191,74
191,121
191,115
191,147
190,89
190,79
190,84
190,100
190,100
190,131
190,110
190,132
190,96
190,58
190,68
190,138
190,121
190,95
190,90
189,105
189,95
189,111
189,106
189,106
189,112
189,99
189,127
189,132
189,52
189,63
189,95
189,122
189,100
189,89
189,95
189,99
189,111
189,105
189,136
189,95
189,105
189,121
189,110
188,79
188,64
188,95
188,85
188,110
188,99
188,68
188,85
188,84
188,74
188,85
188,111
188,57
188,110
188,95
188,116
188,68
186,90
186,94
186,105
186,136
186,93
90,106
90,95
90,94
90,100
90,111
90,105
90,111
90,79
90,84
90,74
90,112
90,83
90,101
90,121
90,99
90,100
90,116
90,105
90,106
90,96
90,79
90,89
90,95
90,94
90,105
90,99
90,84
90,87
90,84
90,84
90,90
90,83
90,90
90,100
89,90
89,105
89,90
89,81
89,95
89,95
89,95
89,68
89,79
89,73
89,86
89,94
89,70
89,74
89,90
89,82
89,101
89,84
89,79
89,116
89,122
89,68
89,84
89,85
89,90
89,73
89,63
89,58
89,95
89,84
89,85
89,89
89,74
89,74
89,100
89,88
89,68
89,100
89,105
89,66
89,88
89,95
89,90
89,89
89,78
89,47
89,83
89,42
89,69
89,90
89,69
89,89
89,95
89,90
89,69
89,100
89,95
89,102
89,105
89,95
89,97
89,64
89,108
89,95
89,99
89,83
89,79
89,58
89,85
89,65
89,65
89,84
89,89
89,73
89,84
89,85
89,69
89,95
89,73
89,84
89,89
89,95
89,85
89,84
89,89
89,88
89,74
89,80
89,89
89,100
89,74
89,84
89,89
89,90
89,93
89,89
89,62
89,84
89,83
89,101
89,74
89,97
89,165
89,79
89,90
89,72
89,84
89,84
89,73
89,89
89,99
89,62
89,94
89,85
89,84
89,89
89,74
89,68
89,71
89,73
89,89
89,84
89,68
89,74
89,73
89,95
89,95
89,79
88,90
88,95
88,79
88,95
88,68
88,90
88,80
88,85
87,95
87,105
87,94
87,84
87,95
87,95
87,95
87,104
87,104
87,111
87,106
87,115
87,89
87,74
87,69
87,95
87,90
87,85
87,95
87,99
86,110
86,111
86,95
86,111
86,99
86,116
86,100
86,94
86,111
86,90
86,95
86,110
86,110
86,83
86,84
86,100
86,95
86,105
86,105
86,95
86,78
86,68
86,99
86,90
86,101
86,111
86,95
86,105
86,96
86,79
86,121
86,73
86,100
86,89
86,120
86,100
85,84
85,89
85,79
85,115
85,74
85,100
85,79
85,79
85,73
85,79
85,84
85,89
85,117
85,83
85,79
85,84
85,64
85,79
85,73
85,100
85,64
85,57
85,85
85,89
85,95
85,79
85,43
85,94
85,105
85,148
85,106
85,99
85,119
85,110
85,101
85,95
85,95
85,94
85,83
85,89
85,117
85,91
85,127
85,90
85,79
85,79
85,79
85,73
85,89
85,79
85,95
85,84
85,74
85,105
85,96
85,122
85,94
85,105
85,85
85,114
85,90
85,90
85,105
85,89
85,141
85,42
85,73
85,69
85,90
85,74
85,105
85,78
85,74
85,74
85,79
85,101
85,99
85,84
85,52
85,111
84,93
84,126
84,100
84,116
84,95
84,106
84,105
84,89
84,105
84,87
84,95
84,85
84,111
84,99
84,106
84,101
84,106
84,90
84,126
84,110
84,121
84,90
84,111
84,100
84,111
84,99
84,99
84,84
84,105
84,100
84,89
84,117
84,111
84,116
84,112
84,100
84,101
84,116
84,105
84,110
84,110
84,100
84,95
84,95
84,94
84,99
84,95
84,106
84,127
84,110
84,106
84,111
84,93
84,95
84,100
84,89
84,105
84,110
84,101
84,100
84,94
84,95
84,93
84,110
84,98
84,95
84,127
84,105
84,94
84,120
84,100
84,95
84,94
84,89
84,100
84,91
84,91
84,84
84,90
84,95
84,104
84,95
84,89
84,95
84,110
84,90
84,105
84,100
84,90
84,105
84,106
84,100
84,95
84,105
84,110
84,121
84,115
84,105
84,106
84,90
84,99
84,99
84,89
84,105
84,89
84,87
84,84
84,116
84,95
84,107
84,122
84,105
84,115
84,110
84,100
84,95
84,91
84,84
84,105
84,83
84,104
84,122
84,99
84,105
84,93
84,90
84,89
84,100
84,94
84,84
84,105
84,84
84,115
84,90
84,105
84,95
84,79
84,99
84,100
84,101
84,89
84,95
83,100
83,106
83,101
83,84
83,105
83,75
83,101
83,89
83,95
83,75
82,88
82,107
82,94
82,95
82,94
82,111
82,91
82,94
82,90
82,126
82,95
82,90
82,89
82,100
82,94
82,79
82,94
82,89
82,94
82,100
82,101
82,85
82,99
82,100
82,94
82,58
82,95
82,95
82,100
82,90
82,95
82,79
82,90
82,90
82,84
82,90
82,111
82,94
82,85
82,95
82,85
82,105
82,111
82,142
82,110
82,80
82,43
82,100
82,74
82,100
82,48
82,99
82,115
82,95
82,110
82,111
82,96
82,95
82,110
82,89
82,80
82,89
82,83
82,95
82,84
82,95
82,94
82,89
82,85
82,115
81,100
81,101
81,84
81,84
81,84
81,100
81,62
81,94
81,100
81,94
81,89
81,79
81,100
81,94
81,89
81,105
81,84
81,57
81,89
81,105
81,110
81,90
81,83
81,84
81,74
80,63
80,74
80,44
80,85
80,90
80,68
80,52
80,142
80,90
80,74
80,73
80,78
80,100
80,68
80,68
79,94
78,99
78,79
78,105
78,78
78,85
78,69
78,94
78,108
78,84
78,101
78,106
78,69
78,100
78,95
78,89
78,106
78,89
78,94
78,79
78,90
78,105
78,57
78,101
78,73
78,97
78,79
78,111
78,100
78,121
78,58
78,116
78,85
78,78
78,89
78,89
78,110
78,126
78,90
78,111
78,126
78,95
78,54
78,73
78,126
78,94
78,84
78,132
78,90
78,121
78,48
78,95
78,74
78,105
78,105
78,110
78,74
78,105
78,80
78,94
78,84
78,121
78,110
78,105
78,78
78,95
78,94
78,96
78,89
78,84
78,90
78,111
78,89
78,95
78,106
78,88
78,90
78,111
78,90
78,73
78,110
78,105
78,102
78,90
78,110
78,100
78,110
78,68
78,99
78,73
78,100
78,68
78,85
78,84
78,79
78,84
78,101
78,74
78,89
78,105
78,110
78,79
78,99
78,74
78,126
77,84
77,111
77,111
77,116
77,133
77,136
77,126
77,84
77,116
77,105
77,111
77,104
77,95
77,100
77,121
77,114
77,121
77,95
77,127
77,132
77,68
77,105
77,137
77,89
77,121
77,115
77,90
77,98
77,99
77,158
77,115
77,105
77,121
76,110
76,101
76,79
76,74
76,116
76,89
76,73
76,110
76,89
76,158
76,105
76,111
76,90
76,131
76,110
76,110
76,100
76,80
76,105
76,84
76,137
76,78
76,95
76,109
76,94
76,73
76,100
76,74
76,63
76,73
76,84
76,99
76,90
76,90
76,84
76,79
76,121
76,90
76,41
76,116
76,80
76,84
76,95
76,110
76,105
76,111
76,100
76,79
76,63
76,95
76,64
76,84
76,68
76,95
75,121
75,79
75,100
75,95
75,116
75,96
75,105
75,100
75,132
75,126
75,126
75,84
75,148
75,116
75,94
75,100
75,106
75,121
75,111
75,68
75,100
75,114
75,99
75,105
75,120
75,126
75,106
75,111
75,131
75,81
75,122
75,100
75,90
75,116
75,105
75,106
75,95
75,89
75,105
75,89
75,116
75,89
75,111
75,98
75,89
75,90
75,94
75,95
75,100
75,115
75,121
75,91
75,130
75,174
75,89
75,100
75,94
75,136
75,96
75,42
75,116
75,100
75,83
75,83
75,114
75,101
75,184
75,100
75,115
75,94
75,84
75,116
75,95
75,120
75,147
75,100
75,125
75,90
74,109
74,101
74,80
74,79
74,105
74,93
74,85
74,99
74,105
74,105
74,105
74,101
74,107
74,106
74,110
74,99
74,89
74,104
74,121
74,85
74,73
74,79
74,88
74,77
74,90
74,116
74,116
74,106
74,100
74,105
74,100
74,105
74,95
74,109
74,89
74,84
74,100
74,79
74,100
74,132
74,121
74,79
74,95
74,100
74,106
74,96
74,73
74,105
74,101
74,115
74,84
74,111
74,89
74,84
74,85
74,100
74,106
74,95
74,79
74,105
74,105
74,110
74,69
74,89
74,64
74,111
74,95
74,73
74,106
74,117
74,128
74,94
74,121
74,94
74,106
74,63
74,84
74,95
74,112
74,95
74,84
74,80
74,84
74,115
74,105
74,90
74,116
74,58
74,78
74,94
74,104
74,115
74,74
74,85
74,110
74,123
74,75
74,89
74,116
74,89
74,90
74,84
74,136
74,121
74,79
74,126
74,121
74,89
74,136
74,95
74,68
74,98
74,106
74,85
74,90
74,121
74,130
74,89
74,106
74,106
74,84
74,111
74,79
74,90
74,80
74,105
74,115
74,79
74,89
74,80
74,90
74,90
74,106
74,84
74,90
74,89
74,127
74,117
74,89
74,110
74,115
74,105
74,86
74,84
74,94
74,68
74,95
74,104
74,115
74,95
74,73
74,105
74,84
74,106
74,115
74,79
74,89
74,110
74,83
74,110
74,106
74,111
74,94
74,100
74,84
74,79
74,96
74,90
74,110
74,74
74,111
74,111
74,105
74,69
74,84
74,94
74,100
74,94
74,63
74,91
74,84
74,95
74,106
74,94
74,84
74,95
74,106
74,68
74,96
74,68
74,97
74,95
74,91
74,110
74,105
74,94
74,90
74,116
74,115
74,105
74,90
74,80
74,137
74,100
74,90
74,90
74,100
74,106
74,110
74,84
74,116
74,95
74,101
74,58
74,89
74,111
74,89
74,95
74,88
74,42
74,99
74,99
74,85
74,96
74,73
74,94
74,101
74,73
74,73
74,116
74,118
74,93
74,100
74,94
74,121
74,96
74,70
74,80
74,79
74,94
74,89
74,90
74,89
74,74
74,110
74,100
74,84
74,110
74,126
74,121
74,84
74,79
74,94
74,74
74,84
74,94
74,101
74,47
74,95
74,94
74,99
74,99
74,116
73,79
73,104
73,94
72,78
72,95
72,90
72,99
72,83
72,100
72,84
72,85
72,89
72,74
72,79
72,100
72,90
72,89
72,95
72,105
72,95
72,48
72,100
72,89
72,84
72,79
72,81
72,94
72,106
72,95
72,115
72,95
72,73
72,91
72,99
72,89
72,79
72,99
72,90
72,94
72,106
72,90
72,105
72,89
72,85
72,42
72,63
72,115
72,101
72,110
72,85
72,100
72,109
72,90
72,117
72,95
72,79
72,90
72,79
72,79
72,90
72,113
72,63
72,79
72,116
72,79
72,94
72,89
72,116
72,74
72,74
72,121
72,100
72,105
72,75
72,95
72,105
72,84
72,103
72,100
72,84
72,96
72,94
72,103
72,85
72,80
72,95
72,95
72,100
72,80
72,89
72,73
72,70
72,89
72,79
72,73
72,78
72,95
72,95
71,96
71,79
71,95
71,110
71,121
71,90
71,104
71,84
71,100
71,106
71,96
71,84
71,100
71,89
71,94
71,95
71,89
71,115
71,89
71,90
71,74
71,100
71,78
71,95
71,99
71,115
71,79
71,90
71,95
71,111
71,106
71,68
71,132
71,120
71,100
71,105
71,116
71,95
71,95
71,79
71,110
71,95
71,105
71,96
70,100
70,111
70,100
70,95
70,89
70,90
70,84
70,101
70,90
70,101
70,92
70,102
70,105
70,96
70,106
70,84
70,99
70,120
70,100
70,90
70,105
70,104
70,89
70,100
70,84
70,110
70,95
70,111
70,89
70,100
70,89
70,85
70,106
70,100
70,105
70,100
70,125
70,120
70,111
70,115
70,99
70,100
70,116
70,99
70,105
70,106
70,84
70,106
70,89
70,89
70,104
70,110
70,107
70,89
70,104
70,99
70,105
70,95
70,111
70,117
70,95
70,99
70,116
70,89
70,105
70,95
70,95
70,111
70,84
70,105
70,121
70,84
70,89
70,95
70,79
70,100
70,100
70,105
70,100
70,90
70,85
70,133
70,106
70,105
70,89
70,84
70,94
70,106
70,69
70,116
70,96
70,95
70,95
70,84
70,89
70,63
70,110
70,115
70,85
70,105
70,98
70,121
70,85
70,137
70,100
70,100
70,84
70,105
70,84
70,94
70,111
70,79
70,94
70,100
70,96
70,123
70,100
70,99
70,94
70,95
70,110
70,95
70,111
70,85
70,105
70,100
70,99
70,105
70,84
70,94
70,101
70,100
70,64
70,68
70,100
69,96
69,121
69,96
69,106
69,110
69,99
69,121
69,105
69,90
69,105
69,99
69,90
69,104
69,106
69,115
69,121
69,110
69,100
69,111
69,78
69,79
69,89
69,105
69,105
69,89
69,131
69,95
69,64
69,105
69,106
69,89
69,79
69,100
69,67
68,95
68,117
68,95
68,99
68,105
68,89
68,106
68,95
68,136
68,153
68,158
68,106
68,105
68,84
68,100
68,110
68,110
68,89
68,100
68,110
68,95
68,117
68,105
68,100
68,127
68,106
68,90
68,111
68,96
68,121
68,106
68,104
68,105
68,74
68,84
68,86
68,111
68,99
68,115
68,95
68,105
68,122
68,84
68,105
68,104
68,95
68,84
68,111
68,112
68,126
68,137
68,95
68,110
68,74
68,92
68,84
68,100
68,105
68,58
68,84
68,100
68,78
68,132
68,102
68,111
68,83
68,106
68,95
68,121
68,105
68,100
68,100
68,117
68,106
68,90
68,100
68,104
68,73
68,90
68,95
68,101
68,115
68,116
68,126
68,100
68,90
68,84
68,62
67,94
67,105
67,79
67,89
67,95
67,85
67,90
67,109
67,95
67,105
67,100
67,79
67,85
67,95
67,105
67,52
67,121
67,78
67,84
67,100
67,95
67,78
67,100
67,88
67,96
67,94
67,84
67,103
67,100
67,95
67,110
67,94
67,91
67,94
67,74
67,84
67,105
67,84
67,89
67,100
67,100
67,111
67,78
67,63
67,115
67,63
67,90
67,74
67,105
67,84
67,79
67,69
67,84
67,84
67,79
67,95
67,106
67,84
67,105
67,121
67,85
67,110
67,111
67,95
67,105
67,116
67,74
67,99
67,110
67,84
67,101
67,99
67,111
67,100
67,101
67,95
67,84
67,62
67,79
67,84
67,85
67,80
67,83
67,95
67,83
67,69
67,93
67,90
67,79
67,84
67,99
67,111
67,100
67,99
67,79
67,90
67,94
67,90
67,93
67,101
67,95
67,90
67,104
67,99
66,95
66,101
66,105
66,100
66,83
66,100
66,94
66,79
66,106
66,95
66,100
66,101
66,94
66,99
66,73
66,84
66,79
66,90
66,100
66,89
66,94
66,79
66,63
66,84
66,100
66,87
66,100
66,85
66,100
66,95
66,100
66,99
66,53
66,111
66,84
66,106
66,105
66,115
66,79
66,100
66,95
66,95
66,127
66,79
66,89
66,89
66,99
66,106
66,42
66,95
66,79
66,105
66,89
66,101
66,100
66,90
66,100
66,95
66,84
66,79
66,79
66,94
66,89
66,111
66,100
66,94
66,95
66,85
66,95
66,90
66,94
66,90
66,115
66,143
66,106
66,121
66,105
66,100
66,85
66,110
66,95
66,89
66,106
66,89
66,105
66,111
66,90
66,89
66,84
66,100
66,80
66,127
66,99
66,79
66,105
66,89
66,94
66,82
66,95
66,98
66,106
66,84
66,110
66,79
66,90
66,101
66,106
66,74
66,100
66,82
66,100
66,100
66,95
66,79
66,74
66,84
66,74
66,94
66,106
66,95
66,115
66,111
66,115
66,78
66,79
66,115
66,90
66,74
66,94
65,136
57,84
55,78
55,99
55,100
55,126
55,68
55,80
54,116
54,105
54,89
54,89
52,74
52,90
52,115
52,95
52,75
52,115
51,89
51,79
51,104
51,110
51,111
51,85
50,95
50,100
50,104
50,89
50,111
50,105
50,84
50,137
50,84
50,99
50,184
50,95
49,90
49,84
49,111
48,84
48,74
48,90
48,85
48,110
48,101
48,95
48,79
48,90
48,84
32,116
32,94
32,109
32,121
32,147
32,106
32,85
32,47
32,100
32,106
32,84
32,110
32,117
32,83
32,95
32,120
32,100
32,86
32,100
32,115
32,90
32,84
32,111
32,121
32,100
32,101
32,100
32,137
32,100
32,105
32,89
32,74
32,116
32,85
32,131
32,94
32,126
32,121
32,105
32,90
32,152
32,107
32,101
32,89
32,100
32,152
32,65
32,116
32,79
32,80
32,90
32,117
32,115
32,121
32,96
32,116
32,105
32,105
32,95
32,101
32,84
32,105
32,73
32,132
32,89
32,126
32,131
32,85
32,149
32,105
32,79
32,126
32,90
32,90
32,105
32,137
32,105
32,115
32,122
32,94
32,111
32,111
32,99
32,133
32,109
32,95
32,111
32,101
32,101
32,106
32,116
32,110
32,90
32,69
32,111
32,147
32,90
32,116
32,90
32,126
32,126
32,166
32,89
32,116
32,131
32,83
32,100
32,105
32,100
32,131
32,68
32,106
32,95
32,95
32,110
32,105
32,132
32,90
32,100
32,105
32,122
32,95
32,90
32,91
32,90
32,74
32,90
32,95
32,100
32,100
32,121
32,110
32,111
32,99
32,116
32,101
32,89
32,122
32,105
32,110
32,95
32,79
32,86
32,122
32,105
32,95
32,89
32,68
32,122
32,74
32,105
32,83
32,89
32,95
32,132
32,94
32,121
32,126
32,89
32,127
32,84
32,84
32,85
32,94
32,111
32,132
32,95
32,111
32,78
32,110
32,90
32,121
32,106
32,99
32,90
32,111
32,106
32,84
32,111
32,110
32,84
32,111
32,106
32,84
32,126
32,117
32,105
32,52
32,95
32,111
32,95
32,100
32,127
32,106
32,104
32,100
32,121
32,95
32,103
32,121
32,79
32,95
32,83
32,105
32,91
32,95
32,89
32,110
32,99
32,121
32,110
32,116
32,79
32,110
32,116
32,94
32,121
32,84
32,95
32,84
32,121
32,89
32,100
32,122
32,110
32,131
32,99
32,68
32,106
32,100
32,95
32,103
32,100
32,79
32,111
32,74
32,104
32,74
32,94
32,89
32,123
32,105
32,94
32,104
32,105
32,116
32,110
32,95
32,79
32,115
32,74
32,80
32,90
32,131
32,111
32,95
32,127
32,89
32,84
32,115
32,74
32,68
32,74
32,127
17,563
16,211
16,270
16,152
16,137
16,194
16,207
16,158
16,190
16,186
16,285
16,248
16,174
16,257
16,275
16,171
16,158
16,185
16,221
16,458
16,200
16,195
16,142
16,316
16,168
16,505
16,180
16,184
16,201
16,237
16,269
16,169
16,243
16,184
16,232
16,184
16,237
16,300
16,121
16,216
16,168
16,137
16,169
16,343
16,206
16,247
16,495
16,153
16,111
16,37
16,37
16,6333
16,8514
16,38
16,37
16,4385
16,1985
16,11909
16,5264
16,591
16,1456
16,304
16,16984
16,8321
16,3047
16,5642
16,7213
16,553
16,5057
16,13545
16,2624
16,1828
16,4019
16,12377
16,374
16,359
16,941
16,4105
16,5227
16,12960
16,14385
16,8244
16,2186
16,5833
16,759
16,974
16,4979
16,37
16,38
16,521
16,127
16,168
16,200
16,195
16,195
16,142
16,202
16,347
16,226
16,184
16,163
16,217
16,174
16,205
16,163
16,305
16,189
16,210
16,148
16,158
16,369
16,231
16,184
16,236
16,153
16,138
16,127
16,136
16,195
16,99
16,514
13,74
13,68
13,95
13,95
13,90
13,74
13,84
13,79
13,74
13,79
13,73
13,95
13,80
13,95
13,105
13,79
13,63
8,83
8,74
8,95
8,69
8,74
8,89
8,99
8,89
8,73
8,52
8,79
8,84
8,90
8,63
8,89
8,58
8,105
8,73
8,63
8,74
8,106
8,100
8,74
8,90
8,95
8,83
8,84
8,63
8,89
8,115
8,69
8,90
8,89
8,79
8,79
8,111
8,99
8,100
8,85
8,79
8,85
8,94
8,100
8,106
8,115
8,89
8,73
8,85
8,79
8,64
8,78
8,95
8,90
8,95
8,48
8,73
8,95
8,80
8,73
8,47
8,37
8,36
8,522
8,106
8,90
8,95
8,101
8,74
8,79
8,74
8,73
8,86
8,58
8,79
8,63
8,75
8,99
8,95
8,105
8,96
8,106
8,90
8,89
8,106
8,79
8,73
8,79
8,79
8,93
8,105
8,90
8,100
8,84
8,89
8,100
8,100
8,100
8,84
8,74
8,69
8,64
8,69
8,73
8,96
8,74
8,85
8,79
8,58
8,74
8,79
8,41
8,95
8,100
8,64
8,153
8,48
8,36
8,521
8,78
8,89
8,78
8,100
8,79
8,90
8,95
8,99
8,101
8,193
8,95
8,79
8,158
8,101
8,101
8,200
8,542
8,69
8,110
8,90
8,84
8,106
8,90
8,79
8,94
8,73
8,95
8,101
8,69
8,100
8,106
8,89
8,85
8,79
8,69
8,100
8,84
8,79
8,100
8,89
8,85
8,52
8,37
8,37
8,3182
8,513
8,47
8,23175
8,41
8,2429
8,61
8,553
8,47
8,1086
8,52
8,72
8,65
8,6317
8,202
8,3801
8,58
8,2247
8,6867
8,1519
8,65
8,30448
8,441
8,69
8,3840
8,7651
8,123
8,1910
8,1231
8,1725
8,69
8,62
8,68
8,3386
8,912
8,41
8,1038
8,2720
8,82
8,241
8,78
8,3945
8,563
8,42
8,557
8,83
8,71
8,2581
8,2985
8,8677
8,1104
