down,timedelta,up
72,-168,84
71,-280,72
70,-209,71
32,-264,70
53,-225,32
57,-1135,53
16,-384,16
32,-848,57
40,-576,32
39,-305,40
32,-264,39
37,-319,32
37,-297,37
38,-360,37
16,-969,38
32,-584,16
8,-392,32
16,-424,8
32,-416,16
83,-449,32
188,-305,83
186,-399,188
69,-224,186
72,-177,69
76,-256,72
16,-256,76
32,-760,16
89,-639,32
84,-200,89
76,-240,84
72,-376,76
74,-879,72
16,-271,16
13,-528,74
48,-1207,13
16,-256,16
54,-447,48
48,-504,54
48,-256,48
50,-207,48
32,-208,50
57,-1080,32
16,-232,16
70,-560,57
78,-320,70
192,-192,78
88,-408,192
74,-632,88
8,-264,74
72,-568,8
71,-263,72
16,-240,71
32,-624,16
89,-1012,32
84,-199,89
76,-216,84
72,-232,76
74,-360,72
16,-156,16
16,-640,74
13,-95,13
191,-120,191
70,-127,70
89,-128,89
83,-105,83
67,-96,67
32,-87,32
78,-89,78
84,-128,84
84,-71,84
86,-103,86
66,-96,66
32,-96,32
191,-154,16
16,-280,191
78,-81,78
70,-151,70
89,-111,89
84,-96,84
186,-176,16
16,-423,186
13,-111,13
191,-136,191
66,-112,66
66,-97,66
76,-81,76
89,-94,89
90,-80,90
75,-71,75
89,-73,89
66,-64,66
65,-128,16
16,-200,65
32,-113,32
68,-127,68
32,-79,32
66,-113,66
66,-81,66
87,-103,87
70,-128,70
72,-89,72
84,-72,84
76,-56,76
84,-113,84
65,-111,16
16,-199,65
32,-104,32
81,-112,81
74,-55,74
82,-151,82
67,-120,67
81,-105,81
66,-129,66
67,-88,67
67,-63,67
74,-81,74
72,-112,72
16,-257,16
32,-80,32
75,-88,75
74,-72,74
67,-127,67
74,-64,74
71,-87,71
32,-103,32
81,-105,81
83,-153,83
89,-120,89
88,-71,88
74,-73,74
86,-96,86
74,-89,74
89,-103,89
75,-120,75
74,-80,74
71,-79,71
32,-112,32
66,-88,66
32,-80,32
81,-103,81
83,-111,83
89,-96,89
81,-105,81
70,-112,70
88,-88,88
8,-96,8
8,-88,8
70,-72,70
81,-104,81
83,-55,83
68,-119,68
80,-95,80
84,-72,84
72,-88,72
88,-56,88
32,-128,32
189,-103,189
32,-96,32
70,-112,70
76,-79,76
74,-96,74
85,-63,85
32,-129,32
55,-72,55
49,-112,49
48,-95,48
50,-81,50
32,-88,32
70,-72,70
78,-64,78
67,-103,67
69,-71,69
85,-112,85
68,-112,68
70,-135,70
32,-89,32
52,-63,52
49,-120,49
32,-89,32
67,-95,67
13,-105,13
191,-119,191
66,-87,66
66,-119,66
67,-113,67
67,-88,67
74,-71,74
72,-87,16
16,-175,72
32,-152,32
76,-169,16
66,-257,76
86,-161,66
16,-208,86
32,-105,32
48,-167,16
16,-304,48
70,-104,70
78,-56,78
89,-104,89
84,-63,84
86,-89,86
70,-72,70
78,-113,78
72,-72,72
70,-143,70
71,-96,71
84,-97,84
76,-201,16
16,-255,76
93,-136,16
16,-78,93
57,-112,16
16,-207,57
32,-62,32
70,-81,70
78,-71,78
70,-95,70
66,-63,66
72,-63,72
70,-79,70
78,-96,78
84,-95,84
72,-89,72
82,-87,82
84,-87,84
67,-2,67
32,-291,32
74,-80,74
85,-64,85
74,-88,74
89,-102,89
77,-89,77
75,-56,75
70,-136,70
72,-103,72
84,-95,84
89,-95,89
84,-127,84
85,-167,16
16,-472,85
32,-113,32
72,-96,72
74,-87,74
78,-47,78
82,-129,82
84,-128,84
72,-88,72
66,-79,66
76,-88,76
32,-104,32
189,-105,189
8,-88,8
8,-72,8
189,-65,187
187,-56,189
32,-88,32
219,-144,219
70,-80,70
76,-79,76
74,-64,74
85,-87,85
32,-119,32
55,-104,55
49,-112,49
48,-95,48
50,-96,50
8,-96,8
8,-73,8
48,-120,48
49,-135,49
189,-96,189
52,-96,52
49,-119,49
48,-88,48
8,-103,8
189,-72,189
8,-120,8
8,-72,8
8,-71,8
52,-113,52
49,-112,49
189,-120,189
50,-104,50
32,-113,32
68,-79,68
16,-192,16
8,-49,8
8,-64,8
32,-121,32
68,-104,68
13,-80,13
191,-120,191
66,-113,66
66,-104,66
82,-151,82
70,-128,70
68,-111,68
74,-80,74
75,-55,75
67,-112,67
16,-271,16
32,-97,32
68,-104,68
32,-112,32
66,-95,66
66,-72,66
87,-103,87
70,-112,70
72,-144,72
84,-79,84
76,-88,76
84,-120,84
65,-152,16
16,-255,65
32,-111,32
81,-96,81
74,-72,74
82,-128,82
67,-128,67
81,-56,81
66,-113,66
67,-79,67
67,-80,67
74,-63,74
72,-88,72
16,-232,16
32,-104,32
75,-72,75
74,-80,74
67,-89,67
74,-72,74
71,-81,71
32,-88,32
81,-119,81
83,-120,83
89,-80,89
88,-72,88
74,-80,74
86,-112,86
74,-74,74
89,-78,89
75,-88,75
74,-64,74
71,-111,71
32,-97,32
66,-72,66
32,-112,32
81,-112,81
83,-96,83
89,-72,89
81,-145,81
70,-48,70
88,-40,88
83,-48,83
68,-152,68
80,-120,80
84,-88,84
72,-55,72
88,-104,88
32,-127,32
189,-104,189
32,-80,32
70,-73,70
76,-72,76
74,-56,74
85,-88,85
32,-128,32
52,-104,52
49,-79,49
48,-104,48
50,-120,50
32,-104,32
90,-136,90
72,-64,72
188,-104,188
90,-104,90
78,-88,78
89,-88,89
84,-95,84
67,-39,67
32,-71,32
48,-113,48
49,-112,49
32,-137,32
74,-104,74
71,-88,71
32,-120,32
48,-89,48
49,-48,49
48,-136,48
8,-143,8
8,-63,8
8,-71,8
189,-88,189
49,-88,49
189,-96,189
50,-2,50
32,-340,32
90,-121,90
75,-112,75
84,-121,84
72,-80,72
71,-119,71
70,-113,70
32,-87,32
48,-97,48
50,-111,50
32,-113,32
67,-103,16
16,-191,67
8,-64,8
8,-65,8
8,-65,8
50,-96,50
32,-79,32
67,-88,67
13,-137,13
191,-111,191
66,-96,66
66,-111,66
67,-105,67
67,-81,67
74,-64,74
72,-89,72
16,-209,16
32,-95,32
76,-208,16
66,-231,76
86,-176,66
16,-208,86
32,-112,32
70,-137,70
78,-87,78
89,-120,89
84,-71,84
86,-97,86
70,-105,70
78,-96,78
72,-40,72
70,-89,70
71,-103,71
84,-129,84
76,-103,76
32,-136,32
74,-95,74
85,-72,85
74,-80,74
82,-144,82
67,-64,67
81,-105,81
84,-88,84
71,-95,71
74,-71,74
72,-63,72
68,-113,68
84,-135,16
16,-176,84
32,-96,32
74,-88,74
85,-72,85
74,-79,74
72,-105,72
74,-95,74
78,-96,78
68,-88,16
16,-160,68
32,-104,32
72,-104,72
74,-95,74
78,-57,78
82,-143,82
84,-72,84
72,-104,72
66,-56,66
76,-112,76
32,-87,32
189,-120,189
32,-111,32
76,-24,76
74,-81,74
85,-88,85
32,-95,32
48,-144,48
49,-89,49
48,-95,48
50,-104,50
32,-80,32
74,-64,74
71,-79,71
32,-65,32
54,-95,54
48,-71,48
48,-79,48
50,-102,50
32,-103,32
90,-119,90
75,-88,75
190,-87,190
66,-127,66
32,-81,32
67,-120,16
16,-247,67
13,-81,13
191,-104,191
66,-104,66
66,-80,66
67,-87,67
67,-81,67
74,-63,74
72,-64,72
16,-255,16
16,-272,16
32,-97,32
76,-192,16
66,-320,76
86,-192,66
16,-208,86
32,-146,32
90,-129,90
66,-113,66
89,-112,89
70,-95,70
68,-104,68
74,-79,74
72,-121,72
8,-64,8
86,-88,86
66,-137,66
89,-88,89
70,-63,70
75,-95,75
8,-47,8
70,-79,70
71,-57,71
32,-120,32
74,-95,74
85,-71,85
74,-80,74
82,-105,82
67,-57,67
84,-87,84
88,-112,88
66,-87,66
78,-113,78
66,-104,66
75,-113,75
74,-64,74
71,-111,71
84,-97,84
89,-71,89
73,-97,73
84,-137,84
89,-72,89
68,-88,68
32,-96,32
70,-87,70
78,-72,78
89,-105,89
84,-63,84
86,-96,86
70,-81,70
78,-95,78
72,-79,72
70,-136,70
71,-111,71
84,-87,84
76,-120,16
16,-272,76
32,-121,32
70,-136,70
72,-87,72
74,-105,74
78,-47,78
82,-129,82
84,-63,84
72,-97,72
66,-64,66
76,-113,76
32,-88,32
77,-112,77
75,-72,75
84,-112,84
78,-64,78
66,-63,66
78,-72,78
67,-88,67
84,-79,84
86,-120,86
70,-112,70
80,-105,80
32,-95,32
189,-136,189
32,-96,32
219,-112,219
8,-103,8
8,-39,8
32,-111,32
221,-128,221
70,-80,70
76,-121,76
8,-144,8
8,-72,8
8,-48,8
219,-103,219
70,-72,70
186,-104,186
74,-64,74
85,-56,85
32,-103,32
54,-88,54
8,-88,8
8,-63,8
32,-104,32
52,-112,52
48,-80,48
48,-80,48
50,-72,50
32,-79,32
189,-88,189
32,-56,32
8,-72,8
8,-88,8
189,-104,189
32,-96,32
57,-72,57
57,-73,57
57,-79,57
49,-103,49
32,-128,32
68,-160,16
16,-559,68
13,-80,13
191,-87,191
66,-80,66
66,-105,66
67,-96,67
67,-88,67
74,-64,74
72,-79,72
16,-167,16
32,-79,32
76,-264,16
66,-280,76
86,-176,66
16,-176,86
32,-126,32
70,-223,70
78,-72,78
89,-104,89
84,-64,84
86,-111,86
70,-71,70
78,-112,78
72,-64,72
70,-144,70
71,-103,71
84,-96,84
76,-72,76
32,-103,32
74,-88,74
85,-72,85
74,-65,74
82,-104,82
67,-48,67
81,-104,81
84,-96,84
71,-80,71
74,-96,74
72,-48,72
68,-80,68
84,-119,16
16,-192,84
32,-96,32
74,-64,74
85,-64,85
74,-71,74
72,-79,72
74,-80,74
78,-87,78
68,-64,16
16,-167,68
32,-89,32
70,-156,70
72,-88,72
74,-96,74
78,-56,78
82,-128,82
84,-97,84
72,-81,72
66,-64,66
76,-128,76
32,-88,32
77,-121,77
75,-64,75
84,-103,84
78,-95,78
66,-88,66
78,-64,78
67,-79,67
84,-71,84
86,-103,86
70,-80,70
80,-104,80
32,-96,32
189,-120,189
8,-87,8
187,-136,187
32,-72,32
219,-143,219
70,-64,70
76,-126,76
74,-55,74
85,-80,85
32,-120,32
8,-88,8
32,-80,32
57,-79,57
57,-48,57
57,-64,57
49,-104,49
32,-96,32
8,-120,8
49,-80,49
189,-128,189
55,-63,55
57,-48,57
57,-96,57
49,-112,49
32,-88,32
68,-152,16
16,-263,68
13,-104,13
191,-119,191
66,-87,66
66,-72,66
76,-95,76
89,-96,89
90,-96,90
75,-87,75
89,-64,89
66,-64,66
65,-129,16
16,-224,65
32,-135,32
68,-105,68
32,-88,32
66,-88,66
66,-112,66
67,-119,67
67,-64,67
74,-79,74
72,-144,72
16,-273,16
32,-104,32
70,-127,70
68,-79,68
78,-72,78
67,-80,67
77,-112,77
75,-56,75
74,-64,74
67,-96,67
74,-80,74
71,-80,71
32,-112,32
82,-144,82
66,-120,66
89,-143,89
76,-112,76
69,-135,69
72,-71,72
8,-128,8
8,-48,8
69,-88,69
72,-80,72
78,-88,78
74,-56,74
67,-113,67
32,-96,32
189,-111,189
32,-71,32
219,-119,219
8,-112,8
8,-73,8
32,-103,32
221,-136,221
70,-96,70
76,-103,76
74,-65,74
85,-73,85
32,-111,32
54,-80,54
57,-80,57
57,-65,57
49,-65,49
32,-112,32
189,-113,189
32,-104,32
49,-80,49
57,-80,57
57,-72,57
8,-80,8
8,-71,8
48,-64,48
48,-96,48
49,-113,49
32,-96,32
68,-96,68
16,-183,16
8,-96,8
68,-103,68
13,-129,13
191,-87,191
66,-97,66
66,-57,66
76,-97,76
89,-89,89
90,-73,90
75,-56,75
89,-112,89
66,-55,66
65,-159,16
16,-304,65
32,-113,32
68,-87,68
32,-73,32
72,-232,16
67,-288,72
67,-503,67
67,-255,67
16,-224,67
32,-63,32
70,-87,70
68,-80,68
78,-88,78
67,-103,67
77,-95,77
75,-24,75
74,-65,74
67,-96,67
74,-57,74
71,-80,71
32,-119,32
82,-141,82
66,-128,66
89,-103,89
76,-111,76
69,-113,69
72,-73,72
78,-96,78
74,-64,74
67,-80,67
32,-71,32
189,-111,189
32,-104,32
219,-144,219
8,-119,8
221,-87,221
70,-89,70
76,-93,76
74,-40,74
85,-72,85
32,-96,32
53,-55,53
56,-65,56
8,-121,8
53,-80,53
57,-96,57
49,-97,49
189,-97,189
48,-128,48
56,-95,56
57,-111,57
49,-103,49
32,-135,32
68,-97,16
16,-256,68
13,-48,13
191,-87,191
70,-81,70
76,-80,76
74,-64,74
85,-86,85
32,-143,32
48,-65,48
8,-104,8
55,-103,55
56,-88,56
57,-95,57
49,-104,49
32,-103,32
67,-97,67
32,-112,32
84,-80,84
78,-104,78
74,-87,74
188,-65,188
70,-129,70
72,-87,72
32,-111,32
81,-113,81
74,-80,74
82,-104,82
67,-137,67
84,-32,84
88,-121,88
66,-96,66
78,-89,78
70,-105,70
86,-96,86
74,-79,74
75,-72,75
8,-96,8
8,-128,8
8,-56,8
74,-72,74
75,-56,75
72,-64,72
71,-103,71
66,-79,66
76,-96,76
32,-80,32
70,-80,70
89,-112,16
16,-256,89
32,-111,32
191,-95,191
48,-104,16
16,-151,48
48,-64,48
56,-72,56
57,-80,57
49,-97,49
57,-136,16
16,-240,57
32,-96,32
72,-177,16
67,-232,72
16,-152,67
8,-47,8
8,-88,8
70,-312,16
72,-216,70
67,-272,72
67,-256,67
32,-224,67
76,-232,32
66,-224,76
86,-168,66
16,-223,86
32,-179,32
74,-503,16
86,-184,74
66,-240,86
85,-248,66
86,-680,85
16,-472,86
32,-120,32
75,-96,75
66,-88,66
88,-111,88
74,-64,74
89,-87,89
82,-64,82
74,-88,74
16,-94,16
16,1424,13
16,2895,191
16,3230,78
16,3205,70
16,3260,86
16,3341,74
16,3008,75
13,2384,71
191,1032,66
78,1119,76
70,1616,32
86,1655,81
74,1696,66
75,1648,82
71,1544,67
66,1545,81
76,1384,66
32,983,67
81,1016,67
66,1056,74
82,1057,72
67,1120,32
81,1152,189
66,1200,32
67,2112,16
67,2024,48
74,2359,56
72,2440,53
32,2529,57
189,2720,49
32,2641,32
48,1889,70
16,1897,78
56,1591,67
53,1577,69
57,1312,85
49,1096,68
32,1016,70
70,944,32
78,953,48
67,984,49
69,1000,32
85,1192,191
68,1168,8
70,1528,190
32,1761,76
48,1832,74
49,1904,8
32,1863,8
191,1776,190
8,1905,75
190,1544,72
76,1431,16
74,1192,57
8,1287,32
8,1536,8
190,1809,8
75,1688,8
72,1648,8
57,1912,75
16,1862,72
32,1927,32
8,1760,16
8,1216,57
8,2423,68
8,2465,74
75,2103,87
72,2944,84
32,2816,89
57,2815,80
16,2855,69
68,1823,16
74,1704,82
87,2223,16
84,1832,32
89,1898,88
80,1633,66
69,1664,8
82,1592,8
16,2425,66
16,1625,88
32,1599,68
88,1725,74
66,1689,78
8,1713,70
8,1673,72
66,864,70
88,911,16
68,720,86
74,1088,8
78,1073,8
70,1168,69
72,1176,82
70,1280,32
86,1423,75
16,1497,84
8,1200,68
8,1176,70
69,1224,16
82,1223,71
32,1310,16
75,1073,18
84,1048,8
68,1104,8
70,1311,70
71,1161,16
16,1056,71
