key,timedelta
222,70
222,75
222,75
222,84
222,85
219,89
219,87
219,98
219,100
219,77
219,106
219,96
219,77
219,106
219,88
219,73
219,90
219,95
219,70
219,95
219,90
219,90
219,122
219,83
192,79
191,78
191,79
191,73
191,95
191,84
191,53
191,97
191,148
191,67
191,84
191,96
191,86
191,79
191,74
191,105
191,96
191,93
191,95
191,90
191,111
191,117
191,106
191,79
191,66
191,80
191,100
191,78
190,106
190,93
190,86
190,84
190,105
190,78
190,107
189,83
189,106
189,100
189,150
189,58
189,99
189,96
189,83
189,70
189,120
189,94
189,102
189,90
189,122
188,96
188,93
188,149
188,111
188,106
188,104
188,63
188,119
188,121
188,55
188,117
188,101
188,88
188,152
188,118
188,111
188,100
188,122
188,89
188,136
188,124
188,132
188,98
188,95
188,83
188,100
188,100
188,80
188,111
188,117
188,116
188,111
187,109
186,99
186,85
186,106
186,127
186,94
186,111
186,88
90,123
90,117
90,105
90,123
90,96
90,121
90,107
90,144
90,120
90,130
90,117
90,159
90,148
90,132
90,116
90,131
90,122
90,111
90,108
90,68
90,133
90,100
90,113
90,81
90,100
90,122
90,90
90,142
90,106
90,158
90,99
90,123
90,91
90,120
90,116
90,88
89,80
89,95
89,99
89,90
89,114
89,105
89,112
89,98
89,81
89,114
89,111
89,97
89,114
89,80
89,101
89,82
89,116
89,91
89,106
89,74
89,107
89,107
89,108
89,106
89,97
89,113
89,86
89,112
89,100
89,95
89,115
89,69
89,49
89,122
89,122
89,117
89,152
89,116
89,80
89,47
89,124
89,105
89,69
89,105
89,95
89,115
89,100
89,112
89,80
89,96
89,95
89,108
89,107
89,119
89,115
89,111
89,95
89,110
89,110
89,95
89,98
89,91
89,105
89,105
89,86
89,122
89,107
89,100
89,86
89,100
89,116
89,113
89,95
89,103
89,101
89,55
89,90
89,56
89,91
89,106
89,106
89,168
89,105
89,102
89,106
89,96
89,100
89,117
89,110
89,106
89,84
89,80
89,57
89,100
89,121
89,95
89,89
89,99
89,80
89,127
89,100
89,107
89,105
89,89
89,120
89,111
89,105
89,111
89,85
89,137
89,118
89,99
89,91
89,123
89,112
89,88
89,96
89,107
89,100
89,99
89,98
89,115
89,90
89,90
89,113
88,94
88,116
88,115
88,119
88,105
88,108
88,94
88,120
88,75
88,134
88,99
88,95
88,120
88,106
88,100
88,91
88,88
87,84
87,114
87,138
87,105
87,110
87,110
87,116
87,105
87,107
87,99
87,101
87,117
87,84
87,101
87,93
87,85
87,101
87,141
87,89
87,85
87,15
87,129
86,73
86,101
86,77
86,91
86,115
86,73
