down,timedelta,up
85,-2777,74
70,-3049,89
68,-2976,78
32,-3088,89
69,-3088,8
75,-2905,78
85,-2648,74
69,-2631,86
8,-3039,84
8,-3207,72
8,-3160,74
72,-3401,89
84,-3384,74
71,-3400,85
32,-3576,70
70,-3537,68
89,-3424,32
32,-3455,69
81,-3399,75
66,-3464,85
8,-3480,69
84,-3175,8
79,-3103,8
69,-3159,8
68,-2944,72
66,-3191,84
186,-3168,71
32,-2808,32
191,-2897,70
16,-2848,89
81,-2896,32
66,-3160,81
75,-3032,66
70,-3001,8
78,-2807,84
66,-2728,79
68,-2672,69
16,-2648,68
32,-2504,66
186,-2480,186
86,-2480,32
74,-2440,16
188,-2607,191
16,-2879,81
32,-2841,66
74,-2809,75
78,-2807,70
88,-2808,78
32,-2808,66
69,-2767,68
86,-2919,16
74,-2608,32
78,-2639,186
74,-2591,86
71,-2552,74
32,-2544,188
191,-2392,16
16,-1928,32
85,-2200,74
74,-2216,78
86,-2224,88
67,-2223,32
32,-2280,69
84,-2207,86
89,-2240,74
32,-2385,78
90,-2415,74
67,-2511,71
77,-2505,32
78,-2471,191
70,-2608,16
72,-2223,85
188,-2240,74
74,-2329,86
76,-2391,67
32,-2608,32
90,-2616,84
32,-2752,89
75,-2664,32
84,-2729,90
76,-2640,67
32,-2641,77
74,-2639,78
76,-2984,70
16,-2821,72
16,-3143,188
8,-5593,74
8,-5552,76
8,-5360,32
8,-5344,90
70,-5681,32
75,-5632,75
84,-5439,84
76,-5656,76
16,-5799,32
8,-5984,74
8,-5640,76
8,-5784,16
8,-2704,8
8,-2592,8
8,-2450,8
8,-2338,8
8,-1763,70
8,-1685,75
8,-1567,84
8,-1295,76
8,-1304,16
8,-729,8
8,-649,8
8,-569,8
8,-404,8
8,778,32
8,867,70
8,978,86
8,1072,77
8,1177,67
8,862,84
32,824,68
70,1255,32
86,1263,66
77,1287,75
67,1287,70
84,1264,78
68,1209,67
32,3135,32
66,3127,66
75,3080,74
70,3097,86
78,3040,32
67,3040,70
32,608,75
66,624,84
74,713,76
86,665,16
32,745,32
70,816,32
75,832,32
84,840,32
76,728,32
16,705,32
32,863,13
32,1661,8
32,1677,8
32,1661,8
32,1661,8
32,1620,8
13,1429,8
8,672,8
8,880,8
8,865,8
8,1479,8
8,1488,8
8,2048,8
8,2104,8
8,1920,8
8,2088,78
8,1536,74
8,1552,78
8,1033,32
8,969,68
8,1048,32
78,913,66
74,904,74
78,879,86
32,824,32
68,880,70
32,744,75
66,752,84
74,800,76
86,752,16
32,784,32
70,825,191
75,896,86
84,928,70
76,857,75
16,1207,84
32,1280,76
191,1485,32
86,1840,74
70,1824,71
75,1760,32
84,1448,90
76,1441,67
32,1184,75
74,808,66
71,872,68
32,890,70
90,888,72
67,833,71
75,799,78
66,808,74
68,784,32
70,728,66
72,737,32
71,5737,70
78,5760,86
74,5768,66
32,5807,67
66,5833,74
32,5832,89
70,897,83
86,920,68
66,1073,84
67,1048,89
74,1023,32
89,968,86
83,983,84
68,952,67
84,834,68
89,816,74
32,817,67
86,848,32
84,807,70
67,736,75
68,680,70
74,657,78
67,681,67
32,6192,75
70,6200,84
75,6208,76
70,6280,66
78,7000,67
67,7336,74
75,2255,71
84,2352,32
76,2704,74
66,2831,8
67,2665,32
74,2408,85
71,1960,74
32,1928,89
74,1586,86
8,1480,84
32,945,89
85,888,32
74,856,84
89,792,79
86,808,84
84,888,32
89,872,90
32,791,16
84,6495,32
79,7096,191
84,7297,75
32,7135,84
90,7128,78
16,7033,84
32,1512,75
191,921,69
75,753,32
84,753,89
78,785,74
84,848,72
75,872,74
69,911,68
32,920,32
89,880,74
74,872,85
72,816,84
74,839,88
68,825,32
32,769,84
74,727,75
85,720,67
84,759,74
88,712,71
32,737,32
84,1504,16
75,1415,191
67,1680,70
74,1696,72
71,1769,74
32,1800,67
191,1080,69
16,1201,86
70,1103,32
72,1071,84
74,1072,88
67,1032,69
69,983,82
86,1056,32
32,991,68
84,1033,32
88,975,66
69,921,75
82,983,73
32,888,70
68,872,89
32,872,32
66,855,81
75,847,83
73,856,72
70,816,74
89,856,78
32,856,74
81,888,82
83,855,32
72,833,191
74,704,16
78,927,86
74,849,74
82,881,82
32,912,66
191,880,71
16,1040,73
86,952,32
74,976,66
82,927,75
66,889,66
71,911,67
73,1240,69
32,1176,82
66,1209,70
75,1200,80
66,1408,32
67,2344,191
69,1824,16
82,2255,66
70,2200,75
80,2247,66
32,2072,71
191,1119,83
16,1272,68
16,1264,32
66,960,83
75,1088,86
66,945,16
71,20335,32
83,20328,191
68,20656,70
32,20727,89
83,20752,84
86,20673,88
16,20816,89
32,1464,74
191,1984,82
70,1728,70
89,1720,80
84,2377,32
88,2392,190
89,2608,77
74,2609,78
82,2056,67
70,1960,74
80,1920,89
32,1207,75
190,1168,74
77,879,71
78,896,32
67,896,74
74,936,85
89,888,84
75,992,32
74,975,77
71,1016,89
32,969,80
74,991,66
85,1008,186
84,2809,8
32,2728,8
77,3248,32
89,3248,90
80,3336,32
66,3288,74
186,3281,78
8,1512,88
8,1496,32
32,968,75
90,992,70
32,864,80
74,864,70
78,848,82
88,888,67
32,912,32
75,938,89
70,984,74
80,1008,72
70,1041,74
82,1184,68
67,1063,16
32,1210,32
89,1288,191
74,1328,86
72,1344,74
74,1368,76
68,1241,90
16,1216,72
32,1265,32
191,1120,86
86,1088,66
74,1039,89
76,1032,32
90,977,67
72,992,32
32,975,75
86,1040,84
66,1024,67
89,1080,66
32,1008,72
67,1016,71
32,976,32
75,968,66
84,1008,32
67,1016,90
66,1096,67
72,1120,75
71,1184,70
32,1256,68
66,1265,74
32,1216,72
90,1232,74
67,1241,76
75,1288,80
70,1503,74
68,1392,71
74,1368,32
72,1407,191
74,1200,16
76,1336,75
80,1264,84
74,1047,73
71,1073,74
32,1096,76
191,1104,74
16,1127,71
75,1032,32
84,1016,90
73,912,16
74,968,32
76,928,191
74,943,83
71,992,87
32,1248,66
90,1280,75
16,1263,69
32,1344,32
191,1305,66
83,1232,76
87,1208,84
66,880,72
75,936,67
69,976,74
32,1216,71
66,1232,32
76,1240,74
84,1232,86
72,1320,90
67,1288,72
74,1240,71
71,1544,32
32,1576,72
74,1641,74
86,1673,67
90,1664,69
72,2136,86
71,2848,32
32,2288,75
72,2320,70
74,2312,72
67,2400,186
69,2657,32
86,2179,81
32,1496,83
75,1480,72
70,1416,74
72,1392,78
186,1344,74
32,1008,82
81,1056,32
83,1072,191
72,896,16
74,1249,8
78,1513,8
74,1432,8
82,1432,8
32,1536,82
191,1936,32
16,1888,191
8,1592,226
8,1568,70
8,1656,89
8,1696,74
82,1592,72
32,1175,74
191,1129,68
226,1216,32
70,1070,74
89,1032,85
74,1000,74
72,1240,89
74,1272,86
68,1304,74
32,1280,72
74,1504,85
85,1672,74
74,1656,32
89,1367,75
86,1312,84
74,1273,76
72,1280,66
85,1176,68
74,1111,69
32,1207,32
75,1200,66
84,1192,32
76,1199,69
66,1225,86
68,1168,74
69,1175,76
32,2016,32
66,2056,80
32,2080,66
69,2111,32
86,2064,75
74,1976,84
76,1873,73
32,896,83
80,896,68
66,904,32
32,849,90
75,825,32
84,857,90
73,1048,89
83,1041,76
68,1064,74
32,1096,85
90,1096,84
32,1176,67
90,1104,16
89,1944,13
76,90102,44
74,123168,191
85,123184,67
84,123312,84
67,123208,89
16,123185,66
13,122279,72
191,873,71
67,896,32
84,769,77
89,783,78
66,759,70
72,808,73
71,855,69
32,809,82
77,864,74
78,863,71
70,1177,8
73,1185,8
69,1136,8
82,1120,8
74,1120,8
71,1976,82
8,1617,76
8,1680,70
8,2192,75
8,2616,67
8,4937,32
82,4137,16
76,4032,191
70,4183,70
75,3696,82
67,3296,73
32,1056,66
191,959,78
16,1049,70
70,943,72
82,967,16
73,864,188
66,80297,13
78,80330,13
70,115427,191
72,115987,8
188,116651,186
16,117187,70
13,37673,89
13,37690,70
191,2626,219
8,2048,70
186,1753,71
70,1471,67
89,1801,70
70,1785,72
219,2519,32
70,2529,16
71,2009,191
67,2512,84
70,2184,76
72,2159,70
32,1416,71
191,1352,70
16,1168,80
84,1200,189
76,2192,74
70,2233,85
71,2417,190
70,2415,32
80,2408,70
189,2505,8
74,1504,8
85,1425,8
190,1751,32
32,1697,70
70,1607,71
8,1200,89
8,1385,32
8,1376,74
32,887,89
70,857,89
71,1024,84
89,929,188
32,839,74
74,848,67
89,864,74
89,1279,32
84,1345,16
188,1305,191
74,1672,84
67,1665,72
74,1672,84
32,1289,86
191,1256,32
16,1624,81
84,1464,74
72,1488,89
84,1488,77
86,1472,75
32,1247,84
81,864,78
74,784,66
89,1360,88
77,1464,70
75,1512,89
84,1536,80
78,1904,32
66,1881,68
88,1225,16
70,1767,32
89,1737,191
80,1889,66
32,1561,85
68,1609,81
16,1801,70
32,3424,78
191,3784,32
66,3928,84
85,3984,89
81,4017,74
70,3784,80
78,2343,76
32,2176,74
84,1944,71
89,1840,32
74,1753,68
80,2360,32
76,1784,189
74,1768,32
71,2655,84
32,2680,72
68,2696,84
32,1984,68
189,2033,84
32,1857,67
84,993,32
72,920,70
84,985,89
68,1201,32
84,1208,16
67,1056,191
32,1512,68
70,1552,74
89,1512,67
32,1304,84
191,1184,75
16,1367,32
68,1553,219
74,1688,83
67,1696,89
84,1624,89
75,1648,70
32,1440,73
219,1015,84
83,896,86
89,881,67
89,1000,32
70,1911,84
73,1969,89
84,1992,74
86,2183,80
67,3737,76
32,3656,74
84,2753,71
89,2904,32
74,2824,68
80,2568,32
76,9984,86
74,9976,74
71,10047,89
32,9817,68
68,9848,74
32,9872,89
86,968,67
74,993,74
89,992,32
68,1072,68
74,1208,32
89,1192,78
67,1185,66
74,1047,186
32,1064,84
68,1040,75
32,3216,32
78,3264,77
66,3289,78
186,3263,67
84,3216,74
75,3287,89
32,967,89
77,896,84
78,936,86
67,911,80
74,921,66
89,983,89
89,1431,32
84,1409,90
86,2048,70
80,2080,82
66,2104,67
89,2535,8
32,2095,8
90,2849,82
70,2465,86
82,2424,89
67,2408,84
8,1960,86
8,1985,77
82,1240,75
86,936,66
89,1607,66
84,1697,72
86,1696,71
77,1545,16
75,3200,13
66,3728,13
66,3376,191
72,3337,67
71,3328,70
16,3216,72
13,1800,72
13,1256,84
191,1088,78
67,1743,32
70,1784,219
72,2321,66
72,2352,82
84,2409,77
78,2216,75
32,1537,74
219,1376,82
66,848,67
82,928,84
77,873,89
75,1672,32
74,1663,80
82,1761,66
67,2080,32
84,2583,78
89,2591,66
32,1808,74
80,1825,78
66,1984,67
32,1618,74
78,1041,67
66,2936,32
74,2864,71
78,2872,8
67,2984,70
74,3075,69
67,3113,78
32,1208,67
71,1423,69
8,1296,16
70,2160,32
69,2170,191
78,2592,86
67,2600,32
69,2904,48
16,2727,48
32,1912,49
191,2416,32
86,2168,83
32,3832,8
48,3376,8
48,3831,83
49,3680,65
32,3056,78
83,4921,74
8,3208,67
8,3177,83
83,2787,68
65,3000,32
78,2929,78
74,1056,84
67,2528,70
83,2504,85
68,2584,66
32,2488,78
78,2433,67
84,2376,74
70,950,76
85,2785,32
66,3657,66
78,3672,86
67,3720,70
74,3664,78
76,3576,67
32,1761,84
66,864,86
86,1024,32
70,1048,16
78,969,191
67,2184,66
84,2168,78
86,2120,67
32,1896,74
191,1847,89
16,1824,89
66,832,84
78,799,73
67,824,83
74,864,68
89,1360,8
89,1648,219
84,1504,80
73,1560,74
83,1559,68
68,1689,32
8,2280,81
219,2050,74
80,2192,82
74,2144,67
68,2264,81
32,2249,70
81,1168,76
74,1136,75
82,1152,70
67,1224,68
81,1007,16
70,1151,32
76,1135,78
75,1120,74
70,1327,32
68,1632,77
16,1656,78
32,1456,67
78,1441,74
74,1433,89
32,1224,89
77,808,84
78,832,86
67,881,80
74,976,66
89,993,89
89,1128,32
84,1879,190
86,1911,69
80,2096,82
66,2048,67
89,1984,89
32,1984,84
190,1264,86
69,1233,77
82,1041,75
67,1248,66
89,1536,66
84,1728,72
86,1688,71
77,1481,16
75,1649,32
66,1369,81
66,1200,66
72,920,79
71,1000,190
16,1168,90
32,1152,75
81,1192,84
66,1112,76
79,1416,78
190,1320,74
90,2304,32
75,2361,16
84,2488,191
76,3072,16
78,2728,48
74,3208,71
32,2144,69
191,1815,78
16,1720,67
48,1304,69
16,1160,32
71,1927,81
69,1959,66
78,1936,82
67,1953,67
69,1976,186
32,2008,84
81,1136,89
66,1072,16
82,976,74
67,1161,189
186,1831,74
84,1840,82
89,1856,67
74,1920,81
16,2152,70
189,2024,76
74,1268,75
82,1212,70
67,1244,68
81,964,16
70,1108,16
76,1020,57
75,1568,32
70,2192,71
68,2216,69
16,2137,78
57,2007,67
16,1817,69
32,2464,32
71,1824,81
69,1760,66
78,1751,82
67,1801,67
69,1847,81
32,1176,70
81,1151,76
66,1136,75
82,1169,70
67,1216,68
81,992,16
70,1480,13
76,1561,13
75,1737,191
70,1808,66
68,1696,85
16,1480,69
13,1152,72
13,1120,76
191,945,32
66,784,66
85,744,32
69,785,66
72,1120,78
76,1223,84
32,2488,86
66,3936,74
32,4039,75
66,4641,74
78,4248,71
84,3993,16
86,3568,32
74,2216,191
75,1976,16
74,2824,66
71,2753,89
16,2936,74
16,3065,68
16,2824,32
32,2496,90
191,2344,16
16,2592,32
66,1418,16
89,1279,191
74,1544,83
68,1600,68
32,1455,74
90,1498,75
16,1480,74
32,1488,16
191,1281,219
16,1512,32
83,2648,82
68,2631,84
74,2615,72
75,2640,32
74,2568,83
219,2504,89
16,2465,66
32,2408,75
82,1200,74
84,1168,76
72,1392,32
32,1759,84
83,1872,83
89,1824,89
66,1831,88
75,1912,84
74,1863,72
76,1871,32
32,2120,84
84,2480,66
83,2456,82
89,2425,74
88,2473,188
84,2408,69
72,2448,75
32,2473,85
84,2855,32
66,2167,16
82,2039,191
74,2264,83
188,2392,67
69,2431,70
75,2425,72
85,2368,72
32,1496,84
191,1368,78
16,1432,32
83,1400,16
67,1112,191
70,1896,83
72,2128,86
72,2201,75
84,2231,74
78,2345,219
32,3088,32
191,3112,90
16,3209,67
83,2592,78
86,2473,190
75,2401,70
74,2432,88
219,2408,84
32,1529,72
90,1441,78
67,1312,67
78,1272,68
190,1336,32
70,1920,66
88,1888,78
84,1799,67
72,1809,74
78,1840,89
67,1896,89
68,1904,84
32,1743,73
66,1280,83
78,1288,68
67,1377,80
74,1615,74
89,1625,68
89,1712,32
84,1751,81
73,2360,74
83,2256,82
68,2265,67
80,2296,81
74,2192,70
68,2192,76
32,2624,75
81,2673,8
74,2272,74
82,2320,70
67,2385,68
81,2169,16
70,2248,32
76,2240,82
75,3392,32
8,3344,84
74,3185,186
70,3208,66
68,3112,75
16,3471,16
32,3417,188
82,4016,32
32,2367,191
84,3152,81
186,3239,74
66,3231,89
75,3184,89
188,2631,84
16,2816,89
32,2415,84
191,2321,75
81,1615,88
74,1480,67
89,1520,70
89,1544,72
84,1545,32
89,1344,84
84,1305,84
75,1263,75
88,1255,74
67,1273,8
70,1472,72
72,1487,188
32,2038,32
84,3143,90
84,3224,67
75,3217,78
74,3200,84
8,3119,70
72,2913,75
188,2864,84
32,3417,76
90,2440,32
67,2352,84
78,3457,84
84,3881,32
70,4400,77
75,4385,78
84,4401,67
76,3273,74
32,3239,89
84,3265,219
84,2353,72
32,1888,84
77,1441,68
78,1425,74
67,1393,71
74,2441,32
89,2481,16
219,2320,191
72,2320,90
84,2424,72
68,2376,74
74,2360,86
71,2376,32
32,4496,86
191,4480,84
16,4536,89
90,4464,68
72,4408,74
74,4400,72
86,4384,69
32,4921,32
86,2400,76
84,2352,70
89,2392,89
68,2457,32
74,2392,86
72,2528,32
69,2904,48
32,2368,48
76,1736,49
70,2064,32
89,2000,74
32,1969,76
86,2232,32
32,3792,90
48,3551,67
48,3560,78
49,3512,84
32,3184,70
74,3168,73
76,3192,83
32,3000,68
90,1384,74
67,1288,71
78,1544,32
84,2794,77
70,2801,78
73,2760,67
83,2735,74
68,2897,89
74,2815,89
71,2808,84
32,2553,86
77,1329,80
78,1408,66
67,1408,89
74,1465,32
89,1249,84
89,1256,89
84,1264,66
86,1351,70
80,1552,72
66,1432,82
89,2079,74
32,2136,32
84,2200,74
89,2225,16
66,2104,71
70,2600,13
72,2368,13
82,2528,191
74,1904,83
32,1863,72
74,1873,78
71,1768,84
16,1792,86
13,1320,74
13,1360,75
191,1199,66
83,1248,82
72,2728,32
78,2712,84
84,2776,66
86,2768,85
74,2767,74
75,2784,89
66,2856,86
82,2785,32
32,1135,70
84,1201,89
66,1201,32
85,1992,90
74,2120,77
89,2152,76
86,2176,74
32,2175,68
70,2232,74
89,2210,75
32,2217,74
90,1400,71
77,2153,32
76,2128,90
74,2215,86
68,2280,84
74,2232,72
75,2217,68
74,2152,32
71,2161,74
32,1225,68
90,1695,32
86,2000,90
84,2048,67
72,2096,78
68,2504,8
32,2976,66
74,3056,190
68,4264,70
32,3775,68
90,3465,66
67,3354,75
78,3344,70
8,2960,80
66,2929,32
190,2849,70
70,2559,85
68,2544,84
66,2424,72
75,2416,84
70,2399,188
80,2545,32
32,3065,81
70,3097,83
85,2256,89
84,2272,88
72,2321,74
84,2376,78
188,2336,67
32,2129,74
81,1231,68
83,3240,32
89,3392,66
88,6735,32
74,6674,16
78,6640,191
67,6951,81
74,6985,83
68,7329,89
32,5201,72
66,5024,84
32,1672,68
191,1544,84
16,1616,67
81,1583,32
83,1624,16
89,1208,191
72,1711,81
84,1976,83
68,2281,89
84,2224,76
67,2200,70
32,2073,71
191,2016,70
16,2184,80
81,1752,16
83,3265,32
89,3240,191
76,3391,16
70,3304,48
71,4529,86
70,5071,54
80,5129,49
16,5176,32
32,4259,74
191,4283,76
48,5371,16
16,5044,57
86,4403,32
54,3851,81
49,3715,66
32,3605,82
74,2916,74
76,2648,67
57,1304,83
16,1296,68
32,1408,32
81,3712,89
66,3672,84
82,3696,86
74,3712,8
67,3920,66
83,3921,77
68,3952,75
32,3952,16
89,1544,66
84,1920,8
86,1856,8
8,2096,16
66,1800,66
77,1880,226
75,1960,32
66,1736,70
16,1688,72
8,1480,84
8,1568,80
66,1320,74
226,1176,32
16,1304,85
32,1224,84
70,1209,72
72,1216,84
84,1240,188
80,1544,32
74,2527,81
32,2569,83
85,2904,89
84,2969,186
72,3127,190
84,3383,32
188,3456,77
32,3136,73
81,3448,66
83,3593,75
89,3136,16
186,3688,32
190,3664,191
32,3456,70
77,3392,85
73,3256,84
66,1922,72
75,1712,84
16,1527,188
32,1240,32
191,1128,84
70,1065,66
85,1032,82
84,1096,80
72,1112,66
84,1192,89
188,1584,32
32,1656,189
84,2688,32
66,2808,70
82,2849,72
80,2816,84
66,2847,80
89,3041,74
32,3008,32
189,2944,16
32,1808,191
70,2936,83
72,3048,89
84,3192,66
80,3184,75
74,2985,74
32,3088,76
191,3032,32
16,3066,84
83,1944,66
89,1768,82
66,1753,74
75,1768,188
74,2505,69
76,2057,75
32,2088,85
84,2144,84
66,2176,89
82,2600,32
74,3360,78
188,3401,190
69,2752,84
75,2720,86
85,2664,66
84,3695,32
89,3728,16
32,3216,191
78,2696,81
190,2801,84
84,2761,89
86,2671,32
66,2647,74
32,1559,71
191,1480,32
16,1392,84
81,1231,66
84,1073,79
89,1056,69
32,1311,82
74,1360,84
71,1375,78
32,2072,32
84,2168,16
66,2024,191
79,2376,66
69,2417,82
82,2176,84
84,2256,72
78,2185,16
32,3761,32
191,3712,191
16,3793,70
66,3633,89
82,3584,84
84,3665,88
72,3544,74
16,3417,75
32,1417,74
191,1416,188
70,1400,70
89,1416,80
84,1504,32
88,1416,74
74,1296,89
75,1279,77
74,1297,75
188,1224,66
70,1239,67
80,1431,32
32,3729,66
74,3727,78
89,3849,67
77,3807,74
75,3896,89
66,3880,89
67,3848,84
32,3584,86
66,1208,80
78,1256,66
67,1280,89
74,1359,32
89,2783,81
89,2928,74
84,2919,82
86,2896,67
80,2873,89
66,2833,84
89,2839,86
32,2761,77
81,1329,75
74,1184,66
82,1279,66
67,1273,72
89,1320,71
84,1176,16
86,1825,32
77,2304,77
75,2328,78
66,2369,67
66,2256,74
72,2248,89
71,2240,219
16,2560,72
32,2215,84
77,1816,68
78,1856,74
67,1872,71
74,1712,16
89,2240,13
219,2241,13
72,1856,191
84,2215,90
68,2377,89
74,2376,84
71,2408,86
16,2392,77
13,2088,75
13,2207,16
191,2032,66
90,2264,32
89,1982,80
84,1949,66
86,1942,32
77,1861,74
75,1854,75
66,1629,70
16,1574,88
32,1193,70
80,1305,89
66,1265,32
32,1200,78
74,1408,84
75,1377,72
70,1369,84
88,1391,188
70,1503,32
89,1480,16
32,1432,191
78,2633,74
84,2512,72
72,2536,84
84,2584,80
188,2713,74
32,2504,32
191,2368,84
16,2432,74
74,1336,82
72,1328,67
84,1343,186
80,1392,74
74,1240,76
32,1313,70
84,1752,8
74,1912,8
82,1912,8
67,1929,8
186,2728,74
74,2744,76
76,2720,70
70,2505,68
8,2160,75
8,1882,16
8,1952,32
8,1929,68
74,1088,32
76,1120,90
70,4257,70
68,4423,79
75,4377,8
16,4593,80
32,4617,190
68,4729,70
32,4728,76
90,4664,70
70,1560,71
79,2040,68
8,2481,32
80,2368,191
190,2176,16
70,3472,68
76,3544,74
70,3672,219
71,3953,75
68,3473,74
32,3007,68
191,2873,16
16,4216,32
68,3016,189
74,2864,32
219,2767,8
75,2447,8
74,2687,32
68,2705,189
16,13496,70
32,12537,82
189,12488,84
32,12538,72
8,13079,32
8,13425,70
32,13287,89
189,13201,76
70,2785,8
82,2937,186
84,2977,74
72,2968,32
32,2384,74
70,2031,82
89,1896,77
76,1887,75
8,1408,74
186,1191,16
74,992,78
32,1223,32
74,1287,191
82,2143,84
77,2201,66
75,2208,85
74,2177,69
78,2160,72
16,2200,76
32,2161,32
191,2056,66
84,1297,32
66,1360,16
85,1832,70
69,1872,186
72,1904,90
76,2168,72
32,2201,84
66,3192,68
32,3015,16
16,3194,32
70,3008,16
186,2961,191
90,3375,70
72,3000,78
84,2920,67
68,2113,86
16,1865,16
32,2047,32
191,1928,191
16,1673,16
70,1832,77
78,1839,78
67,1865,70
86,1735,68
16,1569,74
32,1424,75
191,1183,16
16,1712,32
77,1593,16
78,1488,191
70,2009,77
68,2065,89
74,2240,74
75,2216,75
16,2065,84
32,3303,73
191,3088,16
16,4289,32
77,3944,16
89,3769,54
74,4000,66
75,4192,82
84,4231,84
73,2817,72
16,2984,32
32,4897,84
54,4944,83
16,5111,89
66,4888,89
82,4680,84
84,4632,75
72,4585,67
32,4460,66
84,1603,88
83,1474,74
89,1258,85
89,1251,74
84,1259,89
75,1331,86
67,1387,32
66,1319,78
88,1344,190
74,1447,70
85,1415,76
74,1431,70
89,1416,71
86,1479,68
32,1568,32
78,1520,74
190,1472,85
70,1343,84
76,1367,89
70,1368,32
71,1384,68
68,1162,16
32,2536,32
74,4640,191
85,5376,77
84,5392,8
89,5704,188
32,6049,89
68,6025,84
16,6190,86
16,8505,8
16,9105,8
16,9363,8
16,9531,8
16,9628,8
16,9265,8
32,8952,32
191,6959,191
77,6296,77
8,8600,89
188,8360,70
89,8024,66
84,8040,77
86,8024,75
8,5936,16
8,5336,66
8,5280,32
8,5192,74
8,5216,72
8,5209,84
32,4690,80
191,4840,74
77,5104,32
89,2760,74
70,2656,89
66,2656,84
77,2625,186
75,2792,74
66,2608,75
16,2632,74
32,2672,71
74,2689,67
72,2712,70
84,2704,72
80,2736,32
74,2424,84
32,2120,76
74,2136,85
89,2208,8
84,2400,73
186,2999,32
74,2848,16
75,2752,191
74,3296,77
71,3352,78
67,3297,67
70,3321,70
72,3377,88
32,3383,32
