key,timedelta
222,96
222,98
222,90
222,106
222,105
222,90
222,101
222,107
222,97
222,101
222,102
222,96
222,96
222,91
222,96
222,86
222,80
222,95
222,91
222,91
222,102
222,101
222,87
222,96
222,101
222,86
222,101
222,90
222,96
222,95
222,94
222,96
222,101
222,102
222,103
222,101
222,89
222,89
222,91
222,91
222,107
219,85
219,101
219,103
219,112
219,91
219,112
219,91
219,101
219,116
219,84
219,90
191,95
191,128
191,102
191,80
191,155
191,69
191,102
191,97
191,118
191,127
191,90
191,146
191,117
191,134
191,104
191,112
191,79
191,166
191,160
191,155
191,96
191,96
191,129
191,167
191,91
191,91
191,170
191,102
191,75
191,128
191,166
191,117
191,84
191,92
191,138
191,80
191,123
191,102
191,158
191,85
191,85
191,85
191,85
191,128
191,91
191,160
191,139
191,84
190,86
190,75
190,122
190,53
190,86
190,74
190,95
190,85
189,85
189,80
189,79
189,149
189,160
189,86
189,171
189,165
189,86
188,74
188,85
188,90
188,80
188,91
188,85
188,75
188,100
188,98
188,75
188,91
188,79
188,101
188,92
188,91
188,106
188,91
188,118
187,96
187,81
90,107
90,96
90,118
90,118
90,101
90,113
90,117
90,91
90,90
90,89
90,112
90,97
90,75
90,79
90,101
90,108
90,97
90,91
90,97
90,97
90,85
90,95
90,86
90,106
90,80
90,80
90,70
90,75
89,81
89,86
89,85
89,80
89,82
89,80
89,79
89,95
89,75
89,76
89,75
89,96
89,91
89,75
89,81
89,79
89,81
89,90
89,75
89,80
89,91
89,74
89,91
89,91
89,74
89,80
89,81
89,91
89,75
89,85
89,70
89,74
89,85
89,86
89,90
89,86
89,80
89,78
89,80
89,90
89,75
89,91
89,103
89,74
89,80
89,70
89,69
89,80
89,85
89,86
89,74
89,72
89,80
89,81
89,80
89,76
89,103
89,86
89,75
89,64
89,80
89,79
89,86
89,85
89,85
89,83
89,82
89,76
89,75
89,96
89,86
89,69
89,72
89,2
89,101
89,75
89,75
89,75
89,84
89,86
89,80
89,84
89,80
89,74
89,70
89,91
89,81
89,79
89,85
89,106
89,79
89,99
89,85
89,87
89,124
89,83
89,80
89,69
89,2
89,382
89,81
89,75
89,80
89,80
89,86
89,80
89,91
89,70
89,83
89,79
89,75
89,81
89,74
89,87
89,79
89,80
89,74
89,80
89,90
89,68
89,80
89,85
89,68
89,106
89,79
89,80
89,85
89,96
89,85
89,118
89,118
89,70
89,91
89,75
89,80
89,85
89,86
89,75
88,80
88,85
88,112
88,96
88,122
88,117
88,108
88,94
88,91
88,107
88,106
88,91
88,94
88,111
88,103
88,107
88,102
88,84
88,101
88,90
88,96
88,80
88,117
88,139
88,117
88,101
88,102
88,96
88,117
88,96
87,75
87,85
87,124
87,79
87,91
87,97
87,101
87,101
87,91
87,80
86,80
86,79
86,97
86,83
86,88
86,102
86,74
86,85
86,113
86,96
86,112
86,86
86,85
86,91
86,74
86,86
86,75
86,80
86,77
86,96
86,107
86,75
86,97
86,90
86,91
86,95
86,96
86,107
86,102
86,101
86,80
86,81
86,75
86,90
86,107
86,96
86,97
86,107
86,90
86,97
86,102
86,91
86,101
86,107
86,80
86,85
86,96
86,102
86,64
86,85
86,70
86,85
86,84
86,90
86,80
86,101
86,96
86,69
86,83
86,91
86,91
86,86
86,85
86,75
86,69
86,111
85,79
85,91
85,68
85,80
85,80
85,74
85,79
84,91
84,91
84,90
84,96
84,106
84,102
84,79
84,91
84,80
84,91
84,79
84,96
84,95
84,112
84,95
84,106
84,111
84,91
84,98
84,91
84,79
84,107
84,98
84,102
84,86
84,84
84,97
84,91
84,128
84,90
84,90
84,81
84,68
84,92
84,91
84,92
84,90
84,100
84,91
84,75
84,91
84,97
84,96
84,96
84,96
84,86
84,90
84,88
84,96
84,96
84,93
84,91
84,75
84,86
84,86
84,91
84,91
84,85
84,95
84,101
84,86
84,84
84,85
84,86
84,80
84,89
84,107
84,101
84,86
84,102
84,97
84,95
84,80
84,90
84,90
84,80
84,108
84,86
84,54
84,112
84,91
84,86
84,91
84,90
84,97
84,91
84,102
84,86
84,80
84,80
84,85
84,101
84,95
84,86
84,85
84,83
84,85
84,85
84,96
84,79
84,96
84,80
84,86
84,80
84,86
84,91
84,85
84,91
84,90
84,96
84,96
84,80
84,96
84,70
84,86
84,92
84,96
84,85
84,91
84,91
84,102
84,91
84,90
84,90
84,96
84,91
84,90
84,80
84,80
84,75
84,74
84,102
84,85
84,70
84,91
84,92
84,69
84,75
84,100
84,91
84,86
84,101
84,86
84,90
84,113
84,106
84,80
84,54
84,125
84,102
84,91
84,80
84,80
84,81
84,85
84,79
84,86
84,86
84,86
84,75
84,91
84,80
83,92
83,92
83,93
83,117
83,87
83,97
83,97
83,74
83,87
83,102
83,103
83,102
83,81
83,85
83,90
83,91
83,79
83,81
83,85
83,86
83,100
83,91
83,107
83,80
82,90
82,89
82,83
82,85
82,1
82,103
82,101
82,88
82,96
82,91
82,96
82,102
82,86
82,101
82,101
82,122
82,91
82,59
82,107
82,102
82,112
82,88
82,91
82,113
82,117
82,85
82,107
82,106
82,96
82,101
82,91
82,102
82,90
82,83
82,75
82,85
82,91
82,85
82,80
82,86
82,85
82,107
82,128
82,97
82,84
82,83
82,123
82,107
82,113
82,107
82,95
82,98
82,91
82,90
82,97
82,95
82,96
82,86
82,86
82,86
82,102
82,109
82,95
82,85
82,97
82,91
82,96
82,86
82,107
82,79
82,85
82,102
82,123
82,98
82,95
82,95
82,86
82,117
82,97
82,94
82,101
82,89
82,80
82,80
82,81
82,81
82,79
82,80
82,80
81,85
81,112
81,107
81,88
81,138
81,112
81,85
81,91
81,102
81,107
81,90
81,91
81,107
81,101
81,112
81,101
81,90
81,96
81,111
80,85
80,96
80,106
80,80
80,69
80,90
80,81
80,85
80,73
80,85
80,95
80,85
80,105
80,111
80,85
80,63
80,95
80,75
80,79
80,81
80,75
79,89
79,85
78,85
78,86
78,86
78,86
78,122
78,85
78,85
78,124
78,160
78,86
78,85
78,80
78,85
78,123
78,91
78,133
78,75
78,81
78,123
78,129
78,139
78,82
78,113
78,92
78,81
78,132
78,134
78,107
78,140
78,85
78,79
78,75
78,133
78,127
78,85
78,82
78,86
78,80
78,86
78,91
78,74
78,85
78,107
78,80
78,85
78,94
78,145
78,144
78,86
78,107
78,91
78,106
78,87
78,87
78,129
78,79
78,117
78,75
78,90
78,160
78,85
78,85
78,135
78,150
78,86
78,91
78,91
78,86
78,90
78,74
78,75
78,97
78,176
78,96
78,86
78,87
78,85
78,133
78,90
78,85
78,91
78,85
78,91
78,130
78,85
78,86
78,75
78,74
78,96
78,118
78,153
78,137
78,91
78,106
78,92
78,155
78,134
78,75
78,128
78,96
78,85
78,98
78,73
78,150
78,90
78,89
78,88
78,75
78,81
78,101
78,91
78,91
78,74
78,90
78,79
78,101
78,75
78,102
78,79
78,85
78,86
78,82
78,80
78,76
78,59
78,107
78,79
78,96
78,96
78,144
78,70
78,79
78,74
78,74
78,86
78,84
78,80
78,91
78,120
78,123
78,80
78,80
78,87
78,117
78,80
78,85
78,85
77,127
77,90
77,111
77,91
77,96
77,122
77,97
77,160
77,129
77,192
77,106
77,123
77,91
77,85
77,102
77,112
77,91
77,91
77,85
77,96
77,132
77,86
77,136
77,80
77,166
77,122
77,81
77,80
77,82
77,91
77,117
77,118
77,97
77,75
77,85
77,90
77,102
77,113
77,90
77,97
77,117
76,106
76,118
76,102
76,101
76,101
76,85
76,112
76,106
76,96
76,79
76,90
76,102
76,80
76,107
76,90
76,91
76,104
76,97
76,95
76,66
76,102
76,106
76,117
76,89
76,91
76,112
76,80
76,85
76,90
76,91
76,80
76,85
76,75
76,91
76,101
76,90
76,90
76,97
75,102
75,102
75,88
75,86
75,82
75,80
75,85
75,85
75,85
75,80
75,86
75,95
75,75
75,86
75,85
75,102
75,90
75,86
75,85
75,81
75,81
75,79
75,90
75,80
75,84
75,86
75,117
75,59
75,67
75,79
75,91
75,111
75,74
75,81
75,75
75,85
75,84
75,80
75,134
75,91
75,85
75,80
75,66
75,89
75,85
75,134
75,74
75,233
75,84
75,85
75,86
75,80
75,75
75,72
75,85
75,150
75,80
75,128
75,75
75,85
75,88
75,123
75,75
75,69
75,56
75,61
75,96
75,75
75,112
74,70
74,150
74,80
74,85
74,95
74,85
74,98
74,107
74,80
74,81
74,81
74,18
74,86
74,80
74,108
74,161
74,90
74,156
74,80
74,91
74,81
74,79
74,96
74,90
74,70
74,71
74,81
74,139
74,85
74,108
74,96
74,73
74,85
74,90
74,86
74,96
74,139
74,147
74,101
74,150
74,90
74,92
74,135
74,96
74,118
74,74
74,198
74,129
74,161
74,81
74,63
74,69
74,76
74,75
74,92
74,86
74,102
74,106
74,95
74,144
74,91
74,85
74,129
74,91
74,81
74,90
74,74
74,81
74,85
74,91
74,73
74,81
74,118
74,59
74,59
74,80
74,86
74,74
74,85
74,96
74,86
74,69
74,95
74,106
74,150
74,101
74,86
74,101
74,86
74,144
74,86
74,90
74,91
74,85
74,75
74,85
74,80
74,112
74,85
74,85
74,91
74,91
74,80
74,89
74,119
74,101
74,128
74,86
74,194
74,154
74,85
74,85
74,80
74,85
74,79
74,134
74,80
74,85
74,96
74,85
74,80
74,133
74,90
74,90
74,90
74,80
74,80
74,75
74,204
74,80
74,74
74,74
74,91
74,81
74,96
74,146
74,85
74,70
74,69
74,85
74,70
74,102
74,90
74,80
74,172
74,96
74,117
74,90
74,86
74,97
74,89
74,85
74,88
74,107
74,80
74,69
74,90
74,96
74,85
74,91
74,96
74,80
74,86
74,87
74,91
74,107
74,107
74,80
74,90
74,112
74,80
74,176
74,91
74,38
74,75
74,96
74,85
74,68
74,80
74,149
74,80
74,80
74,80
74,79
74,85
74,80
74,86
74,80
74,69
74,58
74,80
74,96
74,86
74,84
74,80
74,107
74,80
74,80
74,85
74,75
74,24
74,70
74,80
74,80
74,80
74,91
74,64
74,97
74,80
74,80
74,75
74,86
74,75
74,80
74,91
74,90
74,160
74,111
74,75
74,79
74,80
74,88
74,128
74,85
74,96
74,112
74,85
74,75
74,90
74,134
74,181
74,197
74,90
74,79
74,63
74,91
74,186
74,102
74,96
74,85
74,122
73,85
73,74
73,85
73,80
72,74
72,38
72,80
72,86
72,86
72,70
72,80
72,77
72,80
72,80
72,53
72,90
72,74
72,79
72,91
72,86
72,70
72,86
72,86
72,69
72,75
72,69
72,73
72,75
72,85
72,79
72,77
72,86
72,79
72,74
72,80
72,77
72,69
72,85
72,75
72,74
72,70
72,75
72,85
72,65
72,85
72,90
72,75
72,79
72,69
72,74
72,59
72,81
72,98
72,85
72,85
72,80
72,75
72,80
72,80
72,80
72,85
72,80
72,80
72,80
72,85
72,74
72,74
72,73
72,80
72,86
72,80
72,79
72,80
72,89
72,80
72,85
72,85
72,80
72,102
72,75
72,91
72,74
72,74
72,63
72,80
72,88
72,73
72,79
72,62
72,85
72,118
72,80
72,75
72,79
72,80
72,70
72,80
72,92
72,85
72,75
72,79
72,83
72,59
72,63
72,90
72,74
72,70
71,91
71,97
71,96
71,86
71,81
71,80
71,102
71,64
71,75
71,90
71,85
71,79
71,80
71,81
71,98
71,75
71,85
71,80
71,86
71,91
71,80
71,75
71,96
71,81
71,87
71,85
71,91
71,80
71,75
71,86
71,82
71,85
71,91
71,79
71,80
71,89
71,81
71,81
71,90
71,85
71,103
71,91
71,73
71,85
71,74
71,74
71,90
71,123
71,80
71,101
71,80
71,58
71,90
70,101
70,82
70,85
70,102
70,96
70,118
70,85
70,73
70,237
70,91
70,86
70,90
70,58
70,106
70,86
70,85
70,101
70,99
70,85
70,86
70,82
70,92
70,88
70,96
70,74
70,86
70,95
70,98
70,69
70,74
70,85
70,81
70,85
70,86
70,90
70,101
70,111
70,85
70,91
70,96
70,129
70,95
70,120
70,85
70,90
70,90
70,91
70,89
70,75
70,106
70,96
70,85
70,85
70,86
70,80
70,82
70,87
70,91
70,90
70,81
70,97
70,101
70,91
70,118
70,91
70,76
70,81
70,96
70,96
70,86
70,74
70,96
70,80
70,84
70,91
70,85
70,90
70,96
70,117
70,97
70,90
70,69
70,100
70,96
70,101
70,84
70,108
70,95
70,106
70,139
70,91
70,100
70,112
70,85
70,75
70,85
70,96
70,85
70,94
70,86
70,85
70,87
70,80
70,90
70,112
70,96
70,85
70,97
70,80
70,96
70,88
70,86
70,86
70,80
70,79
70,101
70,85
70,86
70,118
70,117
70,80
70,90
70,102
70,69
70,85
70,80
70,86
70,80
70,107
70,91
70,96
70,96
70,75
70,86
70,77
70,97
70,75
70,128
70,80
70,86
70,102
70,79
70,91
70,97
70,90
70,79
70,96
70,69
70,76
70,96
70,90
70,90
70,85
70,96
70,86
70,107
70,80
70,95
70,78
70,85
70,80
70,90
70,75
70,75
70,80
70,90
70,85
70,85
70,79
69,90
69,107
69,91
69,101
69,91
69,122
69,75
69,80
69,79
69,86
69,102
69,87
69,74
69,86
69,113
69,96
69,90
69,91
69,91
69,91
69,96
69,107
69,106
69,84
69,108
69,85
69,91
69,85
69,84
69,86
69,95
69,86
69,99
69,90
69,85
69,102
69,96
69,107
69,107
69,85
69,91
69,80
69,75
69,96
69,86
69,91
68,97
68,80
68,85
68,91
68,113
68,80
68,91
68,79
68,101
68,99
68,96
68,80
68,90
68,90
68,85
68,96
68,113
68,101
68,119
68,85
68,129
68,87
68,85
68,133
68,108
68,96
68,112
68,90
68,101
68,90
68,90
68,95
68,117
68,91
68,85
68,90
68,96
68,68
68,95
68,102
68,92
68,85
68,107
68,101
68,97
68,107
68,85
68,92
68,85
68,96
68,106
68,102
68,97
68,91
68,90
68,69
68,79
68,101
68,97
68,102
68,118
68,79
68,75
68,91
68,91
68,96
68,95
68,79
68,97
67,75
67,94
67,94
67,102
67,102
67,80
67,74
67,91
67,108
67,89
67,85
67,102
67,102
67,86
67,100
67,101
67,100
67,102
67,100
67,96
67,96
67,112
67,93
67,115
67,106
67,102
67,87
67,68
67,91
67,81
67,86
67,102
67,96
67,102
67,80
67,91
67,97
67,91
67,81
67,96
67,91
67,96
67,79
67,117
67,91
67,80
67,91
67,80
67,85
67,105
67,107
67,102
67,301
67,107
67,95
67,85
67,106
67,107
67,102
67,79
67,91
67,118
67,91
67,101
67,90
67,102
67,86
67,80
67,96
67,86
67,78
67,94
67,84
67,96
67,96
67,91
67,75
67,64
67,101
67,101
67,75
67,94
67,76
67,101
67,103
67,117
67,90
67,69
67,97
67,79
67,91
67,86
67,96
67,112
67,76
67,59
67,97
67,79
67,96
67,106
67,79
67,106
67,1
67,96
67,90
67,80
67,69
67,81
67,85
67,91
66,74
66,80
66,92
66,81
66,85
66,98
66,80
66,96
66,73
66,91
66,81
66,80
66,79
66,85
66,86
66,91
66,91
66,101
66,78
66,116
66,85
66,62
66,123
66,128
66,72
66,118
66,86
66,86
66,80
66,80
66,80
66,80
66,103
66,76
66,87
66,73
66,74
66,68
66,101
66,106
66,86
66,86
66,96
66,80
66,81
66,87
66,133
66,80
66,74
66,80
66,91
66,86
66,76
66,81
66,69
66,111
66,96
66,80
66,80
66,86
66,87
66,79
66,91
66,74
66,101
66,90
66,80
66,85
66,128
66,74
66,85
66,85
66,74
66,85
66,81
66,1
66,86
66,86
66,85
66,86
66,80
66,100
66,93
66,118
66,69
66,80
66,74
66,85
66,80
66,132
66,91
66,80
66,91
66,62
66,95
66,69
66,92
66,80
66,80
66,102
66,75
66,75
66,64
66,86
66,86
66,86
66,406
66,74
66,86
66,92
66,80
66,91
66,75
66,75
66,81
66,81
66,91
66,85
66,85
66,96
66,91
66,74
66,69
66,86
66,96
66,69
66,55
66,70
66,75
66,83
66,90
66,80
66,75
66,80
66,86
66,85
66,75
66,84
66,80
66,97
66,87
66,79
66,108
66,75
66,80
66,81
66,59
66,69
66,63
66,80
66,75
65,85
65,79
55,97
32,127
32,118
32,85
32,102
32,118
32,87
32,90
32,107
32,92
32,79
32,85
32,90
32,91
32,112
32,109
32,2
32,117
32,102
32,64
32,118
32,92
32,96
32,105
32,97
32,145
32,107
32,101
32,92
32,128
32,118
32,108
32,95
32,85
32,111
32,118
32,118
32,117
32,105
32,92
32,92
32,74
32,102
32,102
32,95
32,112
32,102
32,91
32,113
32,118
32,116
32,96
32,112
32,107
32,81
32,118
32,94
32,109
32,101
32,118
32,106
32,102
32,117
32,108
32,107
32,112
32,92
32,101
32,97
32,85
32,73
32,91
32,99
32,102
32,107
32,96
32,102
32,108
32,134
32,118
32,112
32,133
32,101
