down,timedelta,up
86,-18657,80
8,-18504,76
66,-16416,66
72,-16151,82
70,-16111,66
32,-15983,89
68,-15912,74
32,-18471,186
89,-18247,76
70,-17718,72
68,-17663,16
80,-18263,74
66,-17128,32
72,-17054,75
71,-16959,66
32,-16904,88
77,-16702,89
68,-16632,74
74,-16832,82
89,-16815,74
68,-15600,32
32,-15656,69
75,-15255,76
83,-15135,74
188,-15479,85
32,-20703,32
70,-20776,50
76,-19824,52
74,-19511,57
85,-19312,49
32,-18791,32
49,-18672,68
52,-18999,16
57,-18513,32
49,-18224,191
32,-18769,190
84,-18601,66
89,-18624,86
190,-18928,8
66,-18672,66
32,-19560,72
68,-19616,70
16,-19439,32
13,-21936,68
191,-23733,32
84,-23777,89
82,-24319,70
67,-24423,68
81,-24206,80
66,-24152,66
67,-24204,72
67,-25399,71
8,-25472,32
66,-25727,77
74,-25767,68
72,-25679,74
74,-25712,89
68,-25735,68
74,-25767,32
89,-25831,75
16,-25830,83
32,-25463,188
84,-20232,32
76,-20200,70
74,-20137,76
72,-20009,74
74,-20025,85
85,-19977,32
32,-20713,49
68,-20480,52
32,-20672,57
75,-21049,49
84,-20279,32
76,-20208,84
32,-20680,89
219,-20384,190
66,-20680,66
89,-19816,32
89,-19718,16
84,-20160,68
72,-17312,13
78,-12608,191
69,-12600,84
89,-12560,82
68,-12463,67
32,-12833,81
70,-12745,66
68,-12728,67
78,-11671,67
67,-12232,8
72,-12134,66
84,-12113,74
78,-12073,72
67,-12065,74
66,-12328,68
89,-12201,74
66,-12177,89
86,-12433,16
16,-12461,32
32,-13343,84
70,-13480,76
68,-13361,74
70,-13439,72
78,-13992,74
67,-14166,85
74,-13599,32
67,-13647,68
88,-13359,32
70,-13071,75
89,-12887,84
32,-13711,76
74,-13247,32
85,-13207,219
84,-12873,66
73,-12920,89
76,-13496,89
70,-14746,84
75,-14809,72
86,-14744,78
32,-14696,69
83,-14129,89
75,-15265,68
74,-14792,32
82,-14736,70
73,-14784,68
32,-15649,78
66,-15136,67
78,-14880,72
67,-14823,84
70,-14792,78
88,-14768,67
32,-14881,66
81,-14847,89
74,-14936,66
89,-15008,16
188,-15234,86
84,-14104,32
88,-14024,70
69,-14169,68
32,-15297,70
86,-14743,78
74,-14816,67
82,-14640,74
66,-14769,67
89,-14568,88
77,-14358,70
75,-14278,89
70,-13521,32
88,-13625,74
70,-13743,85
89,-13655,84
32,-14607,73
75,-14078,76
70,-12519,70
78,-12526,75
74,-12559,86
188,-12606,32
70,-12615,83
72,-11479,75
32,-11407,74
86,-11271,82
84,-11302,73
78,-10335,32
70,-10255,66
80,-10272,78
16,-10607,67
32,-11121,70
191,-11608,88
66,-11640,32
66,-11815,81
86,-11775,74
72,-11921,89
70,-11841,188
32,-12105,84
81,-11984,88
74,-11897,69
89,-10687,32
67,-10655,86
70,-10480,74
72,-10544,82
82,-10369,66
16,-10457,89
32,-10350,77
68,-10335,75
85,-15207,70
46,-17119,88
46,-26017,70
74,-29273,89
32,-33657,32
69,-33929,75
8,-33903,70
87,-34223,78
188,-34312,74
186,-34720,188
69,-34847,70
75,-34887,72
67,-34855,32
32,-35128,86
190,-35024,84
69,-35087,78
89,-35312,70
77,-35393,80
75,-35551,16
84,-34577,32
78,-33984,191
66,-33745,66
68,-34583,66
78,-34943,86
67,-34633,72
81,-34825,70
84,-34871,32
76,-35032,81
32,-36351,74
75,-36400,89
66,-36407,67
76,-36384,70
74,-36391,72
219,-36530,82
74,-37199,16
72,-37040,32
71,-37039,68
32,-32256,85
219,-30328,46
70,-22279,46
76,-19361,74
74,-14225,32
85,-13921,69
32,-15177,8
52,-14977,87
51,-15423,188
57,-15150,186
49,-15129,69
189,-16402,75
50,-17337,67
51,-17224,32
57,-18746,190
49,-19202,69
32,-19224,89
68,-19169,77
16,-19329,75
13,-19615,84
191,-20144,78
50,-20241,66
16,-19488,68
73,-19031,78
70,-19264,67
86,-19112,81
77,-19088,84
75,-18929,76
84,-17623,32
67,-17657,75
78,-18034,66
67,-18009,76
74,-17944,74
72,-17840,219
16,-17329,74
32,-17352,72
50,-17567,71
16,-17374,32
16,-17166,219
16,-15912,70
16,-15520,76
16,-15209,74
16,-15076,85
16,-13757,32
16,-13373,52
16,-12629,51
16,-12280,57
16,-12087,49
16,-10576,189
16,-9507,50
16,-9260,51
16,-7580,57
16,-6973,49
16,-6597,32
16,-6455,68
16,-6478,16
16,-5769,13
16,-5074,191
16,-4754,16
16,-4771,50
16,-4260,73
16,-3902,70
16,-3726,86
16,-3312,77
16,-3167,75
16,-3050,84
16,-2818,67
16,-2284,78
16,-2126,67
16,-2021,74
16,-1878,72
16,-1896,16
16,-1618,32
16,-1285,16
16,-1299,50
16,2021,32
16,2202,84
16,2403,76
16,2658,74
16,2776,68
16,3152,70
16,3390,80
16,3653,32
16,3771,70
16,3898,89
16,4754,32
16,4921,86
16,5616,74
16,5869,82
16,6205,66
16,6414,79
16,6987,68
16,7227,74
16,7418,67
16,7528,67
16,7848,84
16,7966,72
16,8086,71
16,9270,32
16,9580,75
16,9796,70
16,10306,78
16,10441,8
16,11089,74
16,11295,188
16,11783,70
16,11948,72
16,11924,16
16,12345,32
32,12074,191
84,13654,68
76,14017,74
74,13993,8
68,14375,89
70,14233,67
80,14104,67
32,14057,70
70,14115,75
89,14152,82
32,13689,32
86,13697,57
74,13480,32
82,13433,75
66,13312,66
79,13305,88
68,13144,89
74,13182,74
67,13161,82
67,13248,74
84,12936,16
72,13049,32
71,13159,191
32,12503,69
75,12791,89
70,12744,74
78,12430,16
8,12216,76
74,11911,8
188,12151,76
70,12158,189
72,12333,70
16,13034,89
16,13281,189
16,13414,68
16,14007,74
16,14253,78
16,14421,67
16,14892,74
16,15067,72
16,14576,16
32,14728,32
191,14649,84
68,13072,76
74,12824,74
8,12664,72
89,12360,74
67,12328,85
67,13264,32
70,13162,68
75,13321,32
82,13381,75
32,13097,66
57,13215,186
32,12736,16
75,13414,32
66,13464,191
88,13519,81
89,13282,66
74,13193,82
82,13288,67
74,13201,67
16,13303,69
32,14830,72
191,14569,16
69,14392,32
89,14152,191
74,15186,70
76,15321,89
16,15438,66
8,15322,89
76,15193,90
189,15090,77
70,14887,78
89,14318,67
189,14399,84
68,14398,72
74,13928,82
78,14615,32
67,14591,84
74,14240,77
72,14215,86
16,14342,84
32,14334,67
84,14351,32
76,14272,68
74,14528,32
72,15655,66
74,15847,78
85,15863,67
32,15048,70
68,15479,75
32,15344,188
75,15343,74
66,15329,32
186,15168,81
16,15249,74
32,14951,82
191,15087,67
81,15223,188
66,15207,84
82,15215,78
67,15152,66
67,15295,68
69,15048,16
72,13968,32
16,14631,70
32,15169,74
191,15023,89
70,14265,81
89,14336,70
66,14344,72
89,14553,32
90,14401,74
77,14184,85
78,14210,74
67,14287,82
84,14207,67
72,14383,77
82,14441,75
32,13641,84
84,13664,71
77,13801,84
86,13936,75
84,13705,16
67,16937,32
32,17007,84
68,17088,89
32,16679,83
66,15737,89
78,15832,32
67,16272,70
70,16264,68
75,16136,74
188,16096,89
74,17103,90
32,16927,16
81,17449,32
74,17248,84
82,17080,89
67,16823,68
188,16832,84
84,16727,72
78,16680,84
66,16673,76
68,17063,32
16,16961,68
32,16952,32
70,16568,70
74,16592,76
89,16633,74
81,16337,85
70,16255,32
72,16834,48
32,17341,49
74,17342,8
85,17872,50
74,18007,57
82,18378,49
67,18793,32
77,18648,90
75,18977,72
84,19049,188
71,19064,90
84,19056,78
75,18946,89
16,19119,84
16,19310,67
16,19444,32
16,19571,16
16,19579,48
16,19987,16
16,20439,49
16,20864,50
16,21624,16
16,21597,57
16,22005,32
16,23133,56
16,27171,32
16,27298,90
16,28273,67
16,28518,75
16,28711,66
16,28895,76
16,29686,74
16,29804,16
16,29786,72
16,30898,13
16,31554,191
16,32680,16
16,32681,48
16,33349,52
16,33478,52
16,34292,57
16,34508,49
16,35872,57
16,35851,16
16,36174,32
16,37198,70
16,37357,80
16,37837,190
16,38244,74
16,38851,8
16,39091,8
16,39665,74
16,39753,68
16,39727,67
16,39702,16
16,39989,32
16,40133,74
16,40279,85
16,40442,74
16,40545,82
16,40800,67
16,41095,78
16,41238,84
16,41421,68
16,41596,74
16,41684,16
16,41659,67
16,41970,32
16,42097,81
16,42665,74
16,42822,72
16,43013,84
16,43158,85
16,43132,16
16,43681,32
16,43737,16
16,43720,191
16,44008,8
16,44887,32
16,45035,70
16,45189,78
16,45498,89
16,45699,74
16,45840,72
16,45992,65
16,47111,32
16,47318,74
16,47462,85
16,47661,74
16,47344,82
32,47042,67
84,47185,89
89,47170,66
83,47520,70
89,47360,72
32,47039,82
70,46848,69
68,46568,16
74,46992,32
89,47057,74
90,45968,85
16,46112,189
32,46014,51
84,46736,32
89,46919,66
68,46983,66
84,46864,86
72,47177,72
84,47162,70
76,48321,32
32,47769,81
68,47897,74
32,47665,82
70,47393,67
76,47144,81
74,47351,84
85,47362,76
32,47215,72
48,46696,70
49,45930,68
8,46273,85
50,46856,32
57,46696,81
49,46608,189
32,46258,56
90,48071,32
72,47815,66
188,47746,66
90,47767,80
78,48034,66
89,48034,68
84,48194,66
67,48128,76
32,48177,32
48,48145,81
16,48250,74
16,48033,68
49,50535,74
50,50241,82
57,49728,75
16,49744,84
32,49702,72
56,48798,78
32,44830,67
90,45969,32
67,45193,81
75,45265,74
66,45321,82
76,45425,67
74,44944,81
72,45272,84
16,45298,76
13,44681,72
191,44184,70
48,43120,68
16,43098,8
52,43313,70
52,43362,85
57,44075,32
49,44018,81
57,43873,189
16,44177,57
32,44352,51
70,44097,32
80,45362,70
190,45081,82
74,44896,75
8,44399,74
8,44224,71
74,45641,32
68,48450,74
67,51264,221
16,54136,76
32,54743,8
74,56281,46
85,58592,221
74,61801,8
82,67103,74
67,66952,85
78,66808,74
84,66784,68
68,67921,74
74,67872,82
67,69137,75
16,69192,84
32,69208,72
81,69264,78
74,68768,67
72,69585,8
84,69560,8
85,69561,8
16,69576,8
32,69232,8
191,69351,8
16,71418,32
8,71655,70
32,70984,82
70,71135,75
78,71176,74
89,70959,71
74,70993,32
72,71080,74
65,71080,85
32,70080,74
74,70064,82
85,70095,67
74,70344,81
82,70568,84
67,70472,76
89,70513,72
66,70536,70
70,70230,68
72,70344,85
82,70903,32
69,71495,85
16,71481,189
32,71408,48
74,71449,50
85,71447,49
189,72265,32
51,72208,70
32,72129,89
66,72105,74
66,72473,77
86,72385,75
72,72192,70
70,72247,78
32,71055,70
81,71112,188
74,71879,32
82,71896,81
67,72087,66
81,71848,73
84,71993,72
76,72015,70
72,71911,78
70,72384,67
68,74410,32
85,74145,78
32,73120,89
81,73126,70
189,72999,78
56,72975,190
32,71240,77
66,71241,76
66,71456,70
80,71959,32
66,71593,16
68,71369,191
66,71448,83
76,72008,89
32,72143,81
81,72609,74
74,72456,68
68,72719,16
74,71103,32
82,71105,81
75,71088,74
84,71047,89
72,70967,89
78,71000,84
67,71087,68
32,69944,78
81,69887,67
74,69855,84
82,69824,88
67,69943,84
81,69904,78
84,69638,74
76,69432,16
72,69943,16
70,70183,32
68,70159,81
8,70183,74
70,69720,82
85,69808,66
32,68432,75
81,68432,84
189,67423,68
57,66936,16
51,67264,32
32,66824,8
70,65680,8
82,66304,32
75,66952,8
74,66935,8
71,66984,8
32,65160,8
74,62399,8
221,59712,8
76,57423,32
8,56927,83
46,55887,89
221,53863,81
8,50768,74
74,45479,68
85,45632,32
74,45640,82
68,45871,66
74,44729,89
82,44767,78
75,43560,67
84,43536,70
72,43568,88
78,43672,69
67,44297,32
8,43584,189
8,44334,32
8,44446,16
8,44303,48
8,44615,70
8,44762,76
32,42735,74
70,42816,85
82,42919,32
75,43248,48
74,43297,57
71,43312,57
32,43474,49
74,44145,32
85,44169,70
74,45329,78
82,45440,72
67,45383,70
81,45113,86
84,44898,32
76,45105,50
72,44936,50
70,45265,32
68,45233,189
85,45423,32
32,45079,70
85,44457,76
189,44314,74
48,44225,85
50,44634,32
49,45041,48
32,43936,49
70,44808,57
89,44497,49
74,44896,32
77,45167,90
75,45736,72
70,45785,188
78,45816,90
70,45832,78
188,46319,89
32,45425,84
81,45480,67
66,45288,32
73,45680,16
72,45104,221
70,45686,49
78,45720,50
67,45664,16
32,43464,219
78,43913,32
89,44745,56
70,45433,16
78,45128,57
190,45432,32
77,46595,89
76,46640,66
70,46458,85
32,45975,69
191,46257,75
16,46385,16
83,46128,90
89,46145,16
81,46114,32
74,45681,88
68,45960,66
16,45531,68
32,44922,74
81,44936,72
74,44906,66
89,44865,86
89,45098,66
84,45217,76
68,45201,70
78,45314,75
67,45297,68
84,45001,16
88,45129,32
84,45033,75
78,44888,84
74,44905,68
16,45063,70
16,44449,16
32,44151,71
81,44361,8
74,44530,16
82,44480,70
