timedelta,key
85,74
94,74
134,74
84,74
82,74
88,74
152,74
100,74
86,74
87,74
101,74
99,74
129,74
98,74
97,74
101,74
100,74
113,74
92,74
116,74
68,74
74,74
80,74
96,74
145,74
89,74
72,74
127,74
107,74
87,74
119,74
98,74
120,74
100,74
83,74
113,74
78,74
123,74
136,74
86,74
117,74
87,74
89,74
100,74
98,74
103,74
82,74
114,74
95,74
101,74
101,74
103,74
75,74
102,74
92,74
106,74
86,74
131,74
67,74
101,74
83,74
89,74
79,74
86,74
102,74
81,74
80,74
106,74
68,74
88,74
84,74
98,74
88,74
107,74
73,74
134,74
121,74
103,74
98,74
114,74
82,74
104,73
86,73
82,73
82,73
101,73
103,73
53,73
165,72
75,72
84,72
79,72
192,72
101,72
87,72
71,72
78,72
101,72
89,72
117,72
84,72
97,72
130,72
219,72
132,72
99,72
104,72
118,72
119,72
82,72
83,72
93,72
98,72
85,72
82,72
59,72
154,72
86,72
86,72
81,72
112,72
166,72
83,72
88,72
91,72
176,72
107,72
96,72
89,72
119,72
204,72
210,72
76,72
134,72
83,72
91,72
94,72
102,72
71,72
113,72
94,72
98,72
99,72
71,72
75,72
69,72
81,72
88,72
84,72
99,72
147,72
88,72
134,72
98,71
74,71
97,71
72,71
81,71
93,71
112,71
88,71
77,71
89,71
86,71
92,71
68,71
128,71
64,71
87,71
88,71
88,71
94,71
82,71
67,71
103,71
69,71
100,71
90,71
97,71
87,71
68,71
133,71
75,71
113,71
87,71
89,71
138,70
91,70
77,70
177,70
165,70
88,70
134,70
85,70
97,70
119,70
86,70
172,70
125,70
115,70
99,70
148,70
117,70
86,70
148,70
123,70
117,70
112,70
115,70
136,70
100,70
116,70
87,70
103,70
96,70
98,70
73,70
82,70
88,70
98,70
75,70
148,70
144,70
137,70
81,70
112,70
120,70
122,70
110,70
86,70
89,70
94,70
112,70
107,70
85,70
123,70
129,70
116,70
114,70
86,70
135,70
81,70
102,70
85,70
137,70
160,70
109,70
117,70
137,70
126,70
164,70
117,70
168,70
89,70
82,70
97,70
103,70
112,70
69,70
117,69
99,69
102,69
103,69
100,69
75,69
119,69
76,69
116,69
133,69
97,69
71,69
104,69
132,69
94,69
80,69
92,69
92,69
101,69
136,69
109,69
102,69
149,69
72,69
88,69
116,68
129,68
187,68
182,68
132,68
101,68
115,68
114,68
118,68
160,68
138,68
146,68
62,68
100,68
111,68
128,68
148,68
117,68
120,68
169,68
95,68
96,68
131,68
181,68
168,68
71,68
120,68
74,68
107,68
127,68
87,68
86,68
140,68
158,68
88,68
78,68
80,68
89,68
148,68
113,68
119,68
82,68
142,68
101,68
131,68
189,68
126,68
92,68
110,68
88,67
129,67
88,67
100,67
103,67
120,67
134,67
107,67
161,67
101,67
96,67
88,67
104,67
119,67
119,67
127,67
75,67
119,67
115,67
131,67
90,67
66,67
103,67
113,67
115,67
114,67
98,67
115,67
129,67
63,67
97,67
157,67
118,67
114,67
136,67
42,67
88,67
149,67
100,67
65,67
103,67
106,67
102,67
98,67
87,67
128,67
97,67
95,67
107,67
103,67
103,67
135,67
117,67
130,67
113,67
116,67
134,67
140,67
84,66
102,66
67,66
86,66
87,66
85,66
70,66
105,66
104,66
86,66
92,66
84,66
84,66
101,66
98,66
98,66
94,66
99,66
76,66
99,66
101,66
102,66
99,66
95,66
106,66
85,66
86,66
132,66
87,66
86,66
74,66
88,66
89,66
150,66
105,66
102,66
88,66
80,66
105,66
88,66
91,66
88,66
84,66
98,66
88,66
82,66
99,66
95,66
89,66
89,66
86,66
70,66
87,66
92,66
82,66
92,66
113,66
93,66
137,66
75,66
121,66
106,66
80,66
146,66
76,66
112,66
85,66
78,66
123,66
83,66
83,66
90,66
80,66
89,66
83,66
94,66
83,66
71,66
145,66
121,66
103,66
84,66
110,66
117,66
94,66
114,66
119,66
76,66
67,66
133,66
91,66
84,66
98,66
76,66
86,66
97,66
91,66
118,66
98,66
102,66
83,66
79,66
98,66
87,66
150,66
73,66
114,65
104,65
70,65
125,65
104,65
73,65
114,65
99,65
136,65
224,65
133,65
115,65
98,57
96,57
104,54
125,54
126,54
135,52
110,52
130,52
139,52
120,52
113,51
109,51
129,50
72,50
143,50
139,50
86,49
113,49
153,49
125,49
107,48
128,32
145,32
141,32
111,32
169,32
100,32
121,32
175,32
133,32
134,32
136,32
132,32
166,32
144,32
99,32
116,32
166,32
136,32
150,32
67,32
180,32
141,32
115,32
131,32
90,32
167,32
151,32
150,32
154,32
86,32
99,32
112,32
98,32
137,32
125,32
134,32
153,32
131,32
183,32
182,32
148,32
164,32
115,32
114,32
105,32
169,32
86,32
119,32
124,32
136,32
152,32
120,32
122,32
93,32
122,32
83,32
138,32
122,32
105,32
114,32
62,32
135,32
72,32
121,32
149,32
151,32
103,32
103,32
83,32
104,32
119,32
130,32
146,32
130,32
129,32
151,32
99,32
121,32
120,32
98,32
99,32
128,32
119,32
90,32
99,32
119,32
114,32
134,32
99,32
107,32
87,32
101,32
103,32
114,32
181,32
147,32
130,32
153,32
137,32
119,32
105,32
147,32
166,32
158,32
101,32
121,32
142,32
130,32
128,32
135,32
114,32
173,32
144,32
129,32
136,32
120,32
150,32
130,32
176,32
154,32
120,32
120,32
167,32
191,32
134,32
122,32
99,32
164,32
137,32
134,32
119,32
119,32
129,32
185,32
145,32
135,32
170,32
171,32
199,32
139,32
126,32
125,32
135,32
147,32
101,32
111,32
147,32
153,32
133,32
119,32
116,32
110,32
98,32
132,32
152,32
157,32
126,32
112,32
114,32
149,32
151,32
148,32
119,32
135,32
145,32
117,32
149,32
93,32
114,32
121,32
124,32
125,32
117,32
132,32
152,32
129,32
102,32
131,32
129,32
139,32
121,32
118,32
169,32
154,32
138,32
84,32
96,32
138,32
159,18
171,18
179,18
638,16
429,16
294,16
421,16
461,16
423,16
353,16
357,16
281,16
509,16
331,16
273,16
258,16
284,16
378,16
235,16
234,16
487,16
277,16
235,16
370,16
585,16
249,16
140,16
1201,16
141,16
856,16
140,16
1595,16
387,16
264,16
453,16
401,16
422,16
252,16
494,16
351,16
182,16
32,16
47,16
6217,16
25345,16
1795,16
6644,16
1875,16
7958,16
2693,16
11652,16
2719,16
4669,16
7513,16
37630,16
12435,16
4102,16
13144,16
2923,16
4290,16
43867,16
-540356,16
366185,13
4531,13
11381,13
11340,13
15438,13
2979,13
8526,13
50348,13
11795,13
-644479,13
14474,8
22216,8
66,8
7433,8
32404,8
2688,8
49247,8
80,8
13919,8
4779,8
13064,8
10451,8
41833,8
6002,8
23076,8
20699,8
33,8
67,8
82,8
104,8
39208,8
65,8
47030,8
11502,8
52,8
18126,8
31196,8
62,8
14937,8
26317,8
117,8
80,8
86,8
268,8
45,8
5920,8
787,8
4181,8
3250,8
112266,8
4212,8
202,8
26,8
83,8
98,8
23426,8
4085,8
16389,8
27954,8
12584,8
1549,8
13892,8
4488,8
