down,timedelta,up
32,-1653,89
189,-1769,70
32,-1809,72
70,-3480,16
89,-3565,65
70,-2993,32
86,-3044,189
77,-3228,32
75,-1384,70
70,-2503,89
82,-2685,70
16,-2531,86
32,-2498,77
191,-2952,75
66,-2074,70
16,-1955,16
32,-2274,82
50,-3387,32
16,-2871,191
70,-3002,16
72,-3143,66
78,-2948,32
72,-2350,16
70,-2633,50
86,-2127,70
89,-3365,72
74,-3516,78
86,-2983,72
16,-2723,70
32,-4051,86
70,-3054,89
82,-2959,74
75,-2843,16
70,-3002,86
66,-1628,32
65,-1761,70
16,-1608,82
50,-1905,75
16,-1810,70
32,-3241,66
52,-3191,16
16,-3219,65
66,-4039,16
219,-4353,50
69,-2983,32
72,-2721,16
70,-2960,52
78,-1844,66
67,-1606,219
32,-1448,69
89,-1545,72
83,-1526,70
67,-1202,78
32,-1633,67
189,-1830,32
32,-1832,89
50,-3856,83
16,-3827,67
70,-3781,32
82,-3719,189
66,-3752,32
79,-1905,16
89,-2684,50
70,-2384,70
188,-2235,82
70,-2231,66
72,-1969,79
70,-1272,89
188,-1201,70
32,-3170,188
70,-3504,70
188,-3447,72
77,-3630,70
76,-3720,188
69,-1989,32
67,-1723,70
16,-1789,188
50,-1902,77
16,-1707,76
32,-2015,69
70,-2366,16
72,-2490,67
70,-1982,16
76,-2170,50
81,-1660,32
70,-1328,70
85,-1491,72
16,-1435,70
32,-1558,76
191,-2652,81
71,-2676,70
16,-2520,16
191,-2669,85
70,-2584,32
16,-1301,191
32,-1415,16
66,-2591,71
78,-2652,191
67,-2518,16
84,-2656,70
68,-2270,32
74,-1281,66
71,-1013,78
32,-2215,67
86,-2628,84
70,-2862,68
68,-2858,74
66,-3336,71
78,-2211,32
74,-1843,86
86,-1862,70
32,-1842,68
74,-1413,66
71,-1330,78
32,-1580,74
70,-3145,86
88,-3190,32
66,-3154,74
68,-3270,71
84,-2954,32
89,-1156,70
70,-1346,88
188,-1470,66
16,-1309,68
32,-7782,84
191,-8130,89
71,-8080,70
16,-7851,188
191,-8101,16
67,-1697,32
16,-1340,191
32,-1733,16
50,-3609,71
16,-3233,191
16,-2904,16
16,-2882,67
16,-2130,32
16,-364,16
16,-278,50
16,1058,78
16,1163,70
16,1272,188
16,1903,72
16,2123,70
16,1610,16
78,1613,32
70,1834,191
188,1711,16
72,1679,81
70,1898,70
16,1959,79
32,2068,74
191,1740,72
16,2022,16
81,1491,71
70,1643,16
79,1454,50
74,2763,32
72,2808,189
71,2600,32
16,2923,54
50,2646,55
16,2804,57
32,1363,49
189,4372,32
32,4618,16
54,4241,48
55,4386,56
57,5473,32
49,8116,16
32,4934,52
48,5373,67
16,5463,74
56,5252,72
32,4336,66
52,1763,16
16,1678,85
67,1621,32
74,1924,189
72,1955,32
66,3967,70
85,3828,89
16,3832,70
32,3573,86
189,3277,67
32,4132,82
70,2261,66
89,2359,68
70,3491,84
86,3583,16
67,3322,85
82,3067,32
66,3266,191
68,3321,16
84,2168,70
85,2168,191
16,2415,16
32,1810,68
191,1559,32
70,1866,8
16,1792,8
191,1759,8
68,2213,32
16,3260,189
32,3127,32
8,3184,16
8,3085,50
8,3844,70
32,3083,68
189,2133,74
32,2081,71
50,1653,66
16,1891,16
70,1060,73
68,1650,32
74,2373,90
71,2788,66
66,2670,89
73,2532,84
16,2659,76
32,2228,186
90,1659,74
66,1559,219
89,2478,74
84,2491,71
76,2566,32
186,2686,66
74,2497,75
219,2192,66
74,1822,32
71,2005,16
32,1602,191
66,3518,66
75,3620,67
66,3617,72
32,3216,84
191,3008,86
16,2912,16
66,1419,16
67,1232,50
72,2608,32
84,3044,189
86,3423,32
16,4019,53
50,4000,55
16,4282,57
32,3574,49
189,6175,32
32,5893,16
53,5268,48
55,5288,55
57,5615,32
49,5807,16
32,2517,52
48,3162,82
16,3308,84
55,3712,188
32,2993,16
52,2992,32
16,3743,82
82,3259,66
84,3441,79
188,2811,68
16,2988,74
32,2509,78
82,1892,67
66,1621,74
79,1281,72
68,1937,32
74,3241,189
78,2973,32
67,3156,70
74,3088,72
72,3359,84
32,2713,82
189,1360,75
32,1473,74
70,1577,16
72,1448,82
84,2150,32
82,2707,191
75,2808,16
74,2629,89
82,2650,191
16,2737,16
32,1911,70
191,1816,16
89,4380,32
16,4604,16
191,4397,50
70,5032,74
16,5195,85
16,4990,74
32,2352,82
50,2241,67
16,2323,89
74,1710,66
85,1638,88
74,1872,84
82,1921,72
67,1922,16
89,1796,82
66,5438,32
88,5625,70
84,5315,188
72,5254,77
82,5179,76
16,5600,70
32,1767,68
70,1741,67
188,1591,16
77,1767,16
76,1527,50
70,9454,32
68,9494,189
67,9345,32
16,9746,51
50,9503,55
16,9635,57
32,1486,49
189,2800,32
32,3168,16
51,2783,48
55,2930,8
57,3571,48
49,3768,54
32,3075,32
48,3369,8
16,6023,13
8,6941,16
48,5997,52
54,6789,82
32,6430,66
8,5816,68
13,3302,84
52,2290,72
16,2641,84
82,1908,88
66,1402,16
68,2270,32
84,2846,189
72,2662,32
84,3297,70
88,3339,68
16,3706,74
32,3098,188
189,2629,90
32,2848,72
70,1897,16
68,2450,32
74,2395,191
188,2300,71
90,2108,16
72,2588,191
16,2950,16
32,2155,70
191,2352,32
71,3112,16
16,2947,50
191,3393,70
70,3241,82
16,3303,72
32,3114,70
50,2111,86
16,2426,72
70,1577,90
82,4678,32
72,4644,90
70,4720,70
86,4758,82
72,4577,67
90,4562,89
32,1494,66
90,1455,88
70,1364,74
82,1230,72
67,1208,74
89,1412,16
66,1019,67
88,1483,8
74,1495,8
72,1510,8
74,1520,8
67,1280,8
16,1303,8
8,894,8
8,901,8
8,1810,67
8,2764,89
8,2977,66
8,2960,88
8,3089,74
8,3158,72
67,2294,74
89,1358,67
66,1712,16
88,1612,50
74,2930,32
72,3183,16
74,2983,52
67,7346,70
50,6725,78
16,6743,78
32,5761,84
52,5637,80
16,5621,16
70,3141,32
78,4901,89
78,5159,74
84,4770,72
80,4621,70
16,4679,188
32,3270,32
89,2247,189
74,1968,32
72,2544,70
70,2488,72
188,2473,70
32,2212,85
189,1530,84
32,1728,75
70,1029,16
72,2502,32
70,2635,191
85,2818,8
84,3215,32
75,3655,16
16,3522,65
32,2907,32
191,4022,16
8,3669,50
32,3511,70
65,2862,68
16,3092,74
32,2544,76
50,1567,68
16,1763,32
70,1481,90
68,1648,70
74,1571,75
76,1759,84
68,1450,67
32,1380,84
90,1571,68
70,1169,16
75,1509,16
84,1082,50
67,2291,32
84,2361,189
68,2085,32
16,2485,50
50,2497,55
16,2606,57
32,1817,49
189,4905,32
32,5335,16
50,4812,48
55,4919,53
57,6216,8
49,5924,8
32,2812,8
48,2381,8
16,2462,8
53,2241,8
8,901,8
8,2303,32
8,2353,189
8,2293,32
8,2792,50
8,3048,55
8,3234,57
32,2145,49
189,3822,32
32,4322,16
50,3701,52
55,4182,89
57,4064,70
49,3762,188
32,2889,66
52,2436,72
16,2880,69
89,2575,16
70,2366,76
188,2725,32
66,2170,74
72,2052,72
69,1929,69
76,2529,16
16,2448,76
32,3060,32
74,3105,189
72,3094,32
69,3682,70
76,2629,67
16,2951,69
32,4613,70
189,4285,72
32,4339,78
70,3906,16
67,3714,73
69,4152,32
70,1910,191
72,2092,66
78,1886,16
73,2435,32
16,4071,16
32,3407,50
191,3685,66
66,3482,88
16,3952,84
32,3211,72
50,1620,78
16,1674,67
66,1485,68
88,1642,32
84,1234,84
72,1249,66
78,1196,82
67,1387,67
68,1313,89
32,1856,84
84,1978,68
66,1830,16
82,2369,16
67,2050,50
89,3488,32
84,2780,189
68,2654,32
16,2747,48
50,2653,8
16,3243,189
32,2122,55
189,2279,57
32,2308,49
48,5577,32
8,5353,16
189,4695,48
55,4922,52
57,6332,32
49,7484,16
32,4026,52
48,4596,81
16,5125,84
52,5480,219
32,4104,67
52,3959,72
16,4381,84
81,3678,75
84,3336,75
219,3110,84
67,3123,16
72,1947,68
84,2119,32
75,2552,77
75,2856,80
84,2299,90
68,2376,89
16,2452,82
32,2525,32
77,2389,189
80,2109,32
90,3166,70
89,2959,89
82,2962,70
32,2525,86
189,2432,77
32,2511,75
70,1578,70
89,1662,16
70,1525,82
86,1748,32
77,1722,191
75,1979,16
70,1603,66
82,1762,32
16,2399,16
32,2173,50
191,2662,70
66,2421,73
16,2465,70
32,2330,76
50,1921,72
16,2187,70
70,1494,88
73,2188,32
70,3023,70
76,2882,68
72,2901,84
70,2710,75
88,2886,74
32,2081,72
70,1300,74
68,1665,82
84,1276,16
75,3029,16
74,2700,50
72,3615,32
74,3600,189
82,3331,32
16,4845,57
50,3500,54
16,3746,57
32,2992,49
189,4784,32
32,4944,16
57,3404,48
54,3430,51
57,3460,32
49,4336,16
32,2444,52
48,3394,73
16,3735,84
51,3552,75
32,3433,16
52,2324,82
16,2959,189
73,3152,89
84,3436,84
75,3564,16
82,3225,67
16,3546,32
189,3568,89
89,2495,74
84,2065,84
67,1753,75
16,1925,74
32,1715,71
89,1603,70
74,1419,16
84,1266,89
75,1438,32
74,1571,189
71,1882,32
70,1992,70
89,1864,89
16,1878,70
32,1970,86
189,2334,77
32,2320,75
70,2054,70
89,3340,16
70,3253,82
86,3883,32
77,3669,191
75,3612,66
70,3362,16
82,2432,32
16,2850,16
32,2179,50
191,2361,70
66,2321,72
16,2430,84
32,2133,76
50,2304,90
16,2833,70
70,2695,188
72,2415,16
84,3409,16
76,3297,50
90,3195,32
70,3175,189
188,2840,32
16,3563,54
50,2550,54
16,2774,57
32,2361,49
189,4212,32
32,4385,16
54,3583,48
54,4063,50
57,4388,32
49,4803,16
32,2379,52
48,3253,89
16,3647,70
50,3276,86
32,2897,72
52,2505,84
16,2660,16
89,1427,85
70,1587,8
86,1598,8
72,2319,84
84,2331,72
85,2087,16
16,2614,32
8,2920,189
8,2928,32
84,5128,70
72,5228,78
16,5478,72
32,5480,70
189,5398,219
32,5739,78
70,3885,74
78,3553,78
72,3747,16
70,3206,67
219,4478,32
78,4268,191
74,3065,16
78,2958,85
67,2994,32
16,3419,66
32,2285,8
191,2180,8
85,2061,8
16,3175,191
32,3009,16
66,2555,85
8,2390,32
8,2847,32
8,3084,90
191,2177,75
85,3167,86
16,3402,66
32,3216,72
32,3268,16
90,2886,65
75,3986,32
86,3016,191
66,3168,16
72,2951,72
65,3170,32
16,4675,16
32,3483,50
191,4830,66
72,4522,72
16,4599,70
32,4197,16
50,2548,86
16,3399,189
66,2455,80
72,2795,74
70,2886,72
86,2449,16
16,2889,16
189,2151,50
80,2365,32
74,3144,189
72,3007,32
16,3407,54
50,3126,53
16,3429,57
32,2689,49
189,4088,32
32,4325,16
54,3889,48
53,4203,49
57,4540,32
49,4973,16
32,2368,54
48,2452,83
16,2718,78
49,2419,74
32,1926,188
54,1864,70
16,1973,72
83,1783,32
78,2000,84
74,1908,83
188,1770,89
70,1655,77
72,1737,75
32,1821,70
84,1455,72
83,1545,78
89,1581,70
77,1534,84
75,1773,78
70,1391,16
72,2465,32
78,2754,191
70,3379,16
84,3018,48
78,3013,55
16,3010,55
32,2292,57
191,1979,49
48,1982,191
16,2267,56
55,2373,191
55,2620,53
57,3641,16
49,3592,57
191,3154,32
56,3096,16
191,2793,72
53,2797,67
57,1694,65
16,1967,67
32,1934,72
72,2090,32
67,2184,78
65,2096,67
67,2177,66
72,1976,78
16,2211,72
32,1936,70
78,1878,32
67,1963,81
66,2030,83
78,2093,89
72,1926,89
70,2042,84
32,1833,186
81,1626,69
83,1376,75
89,1305,67
89,1537,70
84,1333,80
186,1812,32
69,2097,16
75,1980,54
67,2388,83
70,2337,76
80,2610,70
32,2092,72
54,1706,85
16,2970,70
83,2941,89
76,2689,16
70,7047,32
72,7347,191
85,7523,70
70,6553,76
89,6589,74
16,6735,85
32,2513,32
191,3045,57
70,2811,57
76,2582,57
74,2401,49
85,2611,32
32,2487,84
57,1716,75
57,2387,190
57,2615,66
49,2628,32
32,2340,68
84,2415,32
75,2858,66
190,2250,89
66,2288,80
32,2079,66
68,2094,186
32,2581,32
66,2454,80
89,2542,66
80,2331,32
66,2561,75
186,2588,84
32,1871,73
80,1909,16
66,1589,69
32,1911,32
75,2060,191
84,2183,66
73,2239,89
69,2121,80
16,2215,84
32,1965,75
191,1792,74
66,1864,188
89,2592,32
80,2560,81
84,2790,74
75,3008,75
74,2796,84
188,2667,186
32,1827,90
81,1646,78
74,1753,32
75,2249,70
84,2228,80
186,2610,189
90,2920,80
78,2891,66
32,3644,32
70,3488,69
80,3701,89
189,3355,84
80,3986,87
66,4372,67
32,4754,32
69,4485,75
89,4448,69
84,4265,89
87,3404,66
67,3116,82
32,1565,74
75,1402,71
69,1509,32
89,2482,219
66,2638,189
82,2803,48
74,3028,56
71,3176,57
32,2812,49
219,2319,32
189,2302,84
48,2053,75
56,2118,70
57,1967,88
49,2149,70
32,1639,89
84,1679,16
75,1532,68
70,3408,32
88,4501,191
70,4742,16
89,4595,48
68,4651,52
16,4903,55
32,2913,57
191,2119,49
48,2789,16
16,2666,57
52,2779,32
55,3327,16
57,3117,50
49,3323,70
57,2275,78
16,2348,78
32,2217,84
50,1403,72
16,1459,84
70,1011,71
78,2034,74
78,2280,32
84,2366,90
72,2601,70
84,2879,89
71,2818,67
74,1920,70
32,1693,72
90,1544,82
70,1549,84
89,1345,72
67,1255,71
70,1279,32
72,1245,70
82,1880,78
84,2095,222
72,3118,32
71,3589,16
32,3301,191
70,4425,219
78,5130,16
222,4565,70
32,4375,16
191,3865,50
16,5361,32
219,4795,190
70,3843,68
16,4106,84
50,3314,72
16,3809,32
32,2761,75
190,2593,8
68,2849,74
84,2897,66
72,2861,68
32,2778,70
75,2482,78
8,2327,67
74,1836,74
66,1777,16
68,1591,71
70,2933,32
78,3063,191
67,3216,70
74,2957,72
71,2882,78
16,3019,70
32,2168,8
191,1914,8
70,1699,8
72,1691,8
78,1961,191
70,3018,70
8,2388,72
8,2485,78
8,2952,84
8,2919,78
191,2805,32
70,1980,68
72,2019,74
78,1860,72
84,1582,84
78,2008,78
32,1913,82
68,1688,70
74,1754,32
72,2263,219
84,2415,66
78,2142,79
82,2113,69
70,2005,76
32,2164,84
219,1709,68
66,1524,32
79,1478,80
69,1396,66
76,2308,32
84,2399,86
68,2755,66
32,2687,89
80,2754,76
66,3744,74
32,2991,32
86,3311,75
66,3312,70
89,3368,78
76,3167,67
74,2295,32
32,2093,83
75,1445,76
70,1275,74
78,1369,85
67,1621,32
32,1960,84
83,2212,189
76,2316,48
74,2276,55
85,2319,57
32,2235,49
84,2359,32
189,2326,32
48,2157,70
55,1975,32
57,1920,191
49,1671,16
32,2065,70
32,1864,89
70,1876,70
32,1930,75
191,1979,71
16,2365,32
70,1727,74
89,1822,85
70,1959,74
75,2070,72
71,1951,74
32,1539,78
74,1424,68
85,1458,32
74,1383,66
72,1672,8
74,1540,8
78,1572,8
68,1486,8
32,1386,8
66,1373,8
8,897,8
8,1408,72
8,1515,74
8,1643,78
8,1845,68
8,2038,32
8,2459,66
72,2127,75
74,1961,74
78,1807,74
68,1568,72
32,1702,32
66,1284,70
74,1038,89
75,1445,32
74,2582,75
72,2638,84
32,2426,73
70,2649,84
89,2645,72
32,2418,84
75,1190,71
84,1319,32
73,2127,86
84,2068,84
72,2096,78
84,2199,70
71,2213,80
32,2306,32
86,1516,16
84,1278,191
78,1822,84
70,1915,72
80,1953,74
32,1882,219
191,2010,32
16,2015,68
84,1539,32
72,1486,75
74,1529,70
219,1318,89
32,1238,66
68,1241,88
32,1559,70
75,1717,16
70,1482,89
89,1948,32
66,2001,191
88,2489,16
70,2162,48
89,2542,70
16,2379,76
32,2517,74
191,2414,85
48,1969,32
16,2298,56
70,1955,52
76,3131,57
74,3112,49
85,3618,32
32,3541,67
56,3601,16
52,3274,57
57,2345,32
49,2737,16
32,2211,82
67,2417,86
57,2463,78
16,2809,75
32,3033,32
82,2774,72
86,2435,84
78,2035,78
75,1911,82
16,2460,16
32,2084,70
72,3296,32
84,3432,191
78,3538,90
82,3427,66
70,2841,65
16,4471,70
32,2883,72
191,2775,85
90,2630,74
66,3545,66
65,4241,16
70,2542,188
72,3340,8
85,5067,32
74,7820,32
66,7117,191
188,6710,16
16,6487,48
8,6277,55
32,4521,55
32,1874,57
191,1735,49
48,1842,16
16,1809,57
55,1903,32
55,3011,16
57,2799,72
49,3018,67
57,2676,65
16,2932,67
32,2901,72
72,2249,32
67,2167,78
65,1940,67
67,1978,66
72,1732,78
16,1815,72
32,1747,70
78,1899,32
67,2016,81
66,2017,83
78,2086,89
72,1966,89
70,1999,84
32,1718,186
81,1804,69
83,1578,75
89,1501,67
89,1684,70
84,1835,80
186,1665,16
69,1612,32
75,2113,191
67,2496,72
70,2314,84
80,2018,78
16,2235,82
32,2192,70
191,2035,32
72,2419,81
84,2630,66
78,2549,82
82,2998,67
70,2939,78
32,2811,84
81,2070,68
66,1879,74
82,1850,67
67,1348,32
78,1391,189
84,1454,32
68,2906,16
74,2790,48
67,3483,57
32,3339,57
189,3189,57
32,3035,49
48,1850,189
16,3349,50
57,3047,51
57,3211,57
57,3339,49
49,4683,16
189,4277,57
50,3126,32
51,3361,89
57,3557,66
49,3436,82
57,2192,72
16,2367,74
32,2265,16
89,1698,67
66,1431,32
82,1969,88
72,2092,66
74,2073,68
67,1946,74
16,1959,72
32,1941,90
88,1651,75
66,1459,66
68,1571,85
74,1314,16
72,1995,32
90,2511,77
75,2770,72
66,2558,74
85,2497,85
16,2814,66
32,2136,16
