key,timedelta
222,80
222,81
222,72
222,94
222,67
222,95
222,51
222,67
222,86
222,61
222,72
222,83
222,77
222,86
219,91
219,119
219,147
219,100
219,115
219,128
219,99
219,94
219,120
219,72
219,89
219,66
219,147
192,105
192,109
191,116
191,133
191,112
191,158
191,73
191,132
191,79
191,111
191,144
191,129
191,89
191,108
191,98
191,87
191,118
191,92
191,92
191,148
191,91
191,57
191,110
191,143
191,94
191,71
191,150
191,93
191,70
191,94
191,99
190,95
190,99
190,113
190,95
190,115
190,86
190,106
190,109
190,124
190,114
190,160
190,79
190,134
190,95
190,111
190,111
190,105
190,110
190,119
190,98
190,117
190,110
190,33
190,85
190,108
190,100
189,98
189,94
189,81
189,84
189,95
189,119
189,102
189,74
189,72
189,95
189,72
188,119
188,100
188,91
188,96
188,109
188,129
188,100
188,114
188,109
188,127
188,116
188,95
188,109
188,95
188,94
188,83
188,72
188,93
188,102
188,120
188,82
188,81
188,90
188,63
188,99
186,94
186,73
186,102
186,101
186,110
186,97
186,109
186,93
186,114
186,120
186,105
186,93
186,87
90,78
90,110
90,143
90,104
90,94
90,112
90,90
90,118
90,137
90,142
90,132
90,162
90,117
90,114
90,112
90,105
90,103
90,124
90,103
90,93
90,109
90,142
90,104
90,89
90,128
90,112
90,94
90,101
90,143
90,110
90,61
90,151
90,123
90,133
90,162
90,121
90,120
90,93
89,80
89,86
89,90
89,98
89,86
89,100
89,72
89,133
89,91
89,105
89,95
89,117
89,85
89,107
89,160
89,128
89,114
89,86
89,89
89,72
89,133
89,95
89,103
89,102
89,100
89,73
89,105
89,92
89,94
89,97
89,96
89,95
89,86
89,89
89,85
89,99
89,90
89,80
89,80
89,137
89,112
89,117
89,95
89,105
89,157
89,107
89,95
89,109
89,105
89,103
89,124
89,89
89,91
89,103
89,108
89,101
89,95
89,82
89,89
89,100
89,80
89,98
89,95
89,105
89,117
89,95
89,96
89,128
89,107
89,104
89,92
89,81
89,101
89,106
89,97
89,122
89,103
89,104
89,110
89,95
89,80
89,82
89,90
89,99
89,95
89,82
89,90
89,113
89,96
89,81
89,99
89,84
89,87
89,99
89,84
89,94
89,89
89,81
89,92
89,79
89,107
89,84
89,75
89,100
89,90
89,64
89,142
89,83
89,95
89,129
89,123
89,84
89,78
89,89
89,74
89,91
89,97
89,86
89,82
89,106
89,78
88,104
88,124
88,154
88,128
88,100
88,90
88,116
88,123
88,98
88,97
88,104
88,99
88,75
88,115
88,114
88,105
87,108
87,67
87,109
87,89
87,79
87,112
87,107
87,86
87,99
87,95
87,90
87,87
87,98
87,92
87,103
87,94
87,87
87,129
86,75
86,122
86,92
86,103
86,102
86,113
86,111
86,90
86,114
86,71
86,71
86,83
86,81
86,103
86,92
86,89
86,89
86,101
86,104
86,68
86,99
86,105
86,112
86,48
86,90
86,103
86,76
86,44
86,115
86,70
86,67
86,84
86,86
86,85
86,60
86,82
86,95
86,91
86,90
86,85
86,107
86,105
86,106
86,110
86,105
86,75
86,88
86,84
86,100
86,85
86,96
85,81
85,123
85,57
85,96
85,100
85,110
85,83
85,65
85,118
85,91
85,112
85,71
85,77
85,88
85,81
85,96
85,95
85,77
85,85
85,79
85,78
85,88
85,85
85,71
85,110
85,74
85,64
85,104
85,76
85,84
85,84
85,90
85,108
85,102
85,95
85,85
85,83
85,87
85,100
85,97
85,86
85,80
85,80
85,102
85,99
85,87
85,72
85,80
85,76
85,100
85,79
84,120
84,87
84,95
84,104
84,96
84,86
84,85
84,103
84,94
84,104
84,104
84,90
84,91
84,93
84,104
84,93
84,80
84,117
84,94
84,85
84,105
84,127
84,113
84,95
84,89
84,99
84,106
84,98
84,94
84,69
84,93
84,100
84,90
84,81
84,82
84,95
84,93
84,95
84,100
84,55
84,133
84,76
84,120
84,90
84,85
84,90
84,90
84,95
84,95
84,81
84,89
84,104
84,82
84,100
84,76
84,89
84,95
84,84
84,53
84,91
84,81
84,102
84,79
84,93
84,66
84,141
84,74
84,95
84,86
84,89
84,91
84,113
84,101
84,95
84,66
84,67
84,86
84,132
84,85
84,84
84,81
84,105
84,103
84,80
84,114
84,102
84,99
84,145
84,90
84,82
84,84
84,104
84,89
84,89
84,96
84,91
84,84
84,95
84,94
84,95
84,80
84,99
84,78
84,109
84,99
84,90
84,95
84,94
84,94
84,93
84,66
84,67
84,75
84,100
84,86
84,119
84,93
84,89
84,89
84,99
84,84
84,83
84,99
84,87
84,70
84,85
84,85
84,90
84,98
84,97
84,90
84,79
84,68
84,71
84,81
84,66
84,82
84,85
84,74
83,94
83,98
83,112
83,82
83,39
83,105
83,83
83,90
83,82
83,94
83,100
83,99
83,75
83,99
83,94
83,108
83,87
83,90
83,86
83,106
83,95
82,119
82,92
82,123
82,97
82,94
82,96
82,103
82,99
82,94
82,104
82,88
82,98
82,91
82,88
82,89
82,110
82,100
82,81
82,81
82,104
82,101
82,90
82,103
82,53
82,73
82,104
82,68
82,82
82,86
82,89
82,80
82,74
82,73
82,82
82,63
82,85
82,90
82,104
82,85
82,95
82,67
82,99
82,71
82,101
82,104
82,95
82,94
82,121
82,97
82,85
82,80
82,129
82,147
82,100
82,147
82,95
82,66
82,80
82,91
81,124
81,100
81,104
81,109
81,141
81,113
81,119
81,117
81,117
81,87
81,95
81,99
81,122
81,133
81,146
81,113
81,82
81,122
81,123
81,97
81,123
81,118
81,84
81,118
81,146
81,94
81,91
81,109
81,124
81,80
81,147
81,137
81,92
81,91
81,85
81,105
81,81
81,95
81,99
81,54
81,127
81,137
81,100
81,118
81,115
81,94
81,87
81,107
81,104
81,126
81,94
80,113
80,93
80,105
80,77
80,108
80,137
80,127
80,119
80,74
80,98
80,100
80,103
80,74
80,110
80,92
80,90
80,81
80,95
80,85
80,109
80,86
80,90
80,68
79,100
79,118
79,84
79,92
79,91
79,94
