key,timedelta
221,128
221,136
221,87
219,144
219,112
219,103
219,143
219,119
219,144
192,120
191,120
191,120
191,153
191,136
191,119
191,120
191,111
191,104
191,87
191,119
191,87
191,87
191,95
191,136
191,104
190,104
190,72
190,64
190,95
190,87
190,96
190,127
189,88
189,103
189,105
189,33
189,96
189,72
189,120
189,104
189,88
189,96
189,120
189,136
189,88
189,104
189,120
189,128
189,111
189,113
189,111
189,97
189,96
188,104
188,41
188,103
188,104
188,104
188,65
187,88
187,136
186,79
186,136
186,104
93,55
90,144
90,112
90,144
90,119
90,88
90,97
90,80
90,136
90,104
90,121
90,119
90,129
90,96
90,73
89,120
89,88
89,103
89,96
89,72
89,104
89,55
89,72
89,80
89,127
89,79
89,81
89,71
89,65
89,88
89,88
89,89
89,112
89,118
89,120
89,120
89,112
89,96
89,135
89,120
89,128
89,111
89,94
89,73
89,120
89,103
89,96
89,104
89,102
89,95
89,80
89,78
89,72
89,88
89,120
89,112
89,88
89,71
89,72
89,105
89,104
89,96
89,64
89,143
89,89
89,112
89,103
89,96
89,87
89,79
88,113
88,104
88,136
88,113
88,112
88,105
88,80
88,104
88,95
88,80
88,87
88,103
88,112
88,64
88,71
88,88
88,56
88,72
88,40
88,104
88,112
88,121
88,111
88,1
88,56
87,120
87,104
87,103
87,103
87,96
86,96
86,96
86,79
86,113
86,56
86,103
86,96
86,81
86,89
86,112
86,73
86,97
86,81
86,88
86,96
86,120
86,55
86,111
86,103
86,96
86,87
86,96
86,96
86,80
86,89
85,64
85,88
85,64
85,63
85,112
85,64
85,120
85,87
85,88
85,72
85,72
85,88
85,71
85,56
85,72
85,64
85,80
85,73
85,72
85,86
85,96
85,96
84,80
84,120
84,72
84,128
84,104
84,104
84,127
84,120
84,104
84,80
84,72
84,80
84,72
84,72
84,112
84,136
84,104
84,136
84,80
84,95
84,128
84,71
84,96
84,72
84,113
84,72
84,63
84,97
84,95
84,87
84,95
84,127
84,128
84,79
84,120
84,88
84,95
84,121
84,71
84,129
84,88
84,63
84,72
84,87
84,97
84,137
84,63
84,87
84,63
84,112
84,79
84,64
84,96
84,96
84,87
84,97
84,103
84,71
84,80
84,32
84,72
84,95
83,152
83,151
83,103
83,129
83,55
83,121
83,128
83,40
83,112
83,135
83,112
83,97
83,105
83,153
83,111
83,55
83,120
83,96
83,48
82,87
82,88
82,143
82,105
82,144
82,120
82,80
82,152
82,105
82,151
82,87
82,129
82,151
82,128
82,144
82,143
82,105
82,129
82,104
82,128
82,144
82,141
82,104
82,64
82,103
82,87
82,96
81,120
81,96
81,128
81,128
81,104
81,143
81,119
81,95
81,111
81,105
81,119
81,129
81,112
81,96
81,97
81,88
81,73
81,95
81,112
81,105
81,105
81,103
81,105
81,104
81,96
81,56
81,119
