down,timedelta,up
74,-423,74
82,-407,85
87,-1970,74
66,-2104,82
89,-633,87
77,-353,66
75,-337,89
84,-356,77
86,-404,75
219,-566,84
16,-630,86
32,-692,16
69,-4518,219
89,-4083,32
84,-334,69
186,-383,89
32,-493,84
190,-2053,186
69,-2001,32
72,-368,190
74,-386,69
78,-420,72
68,-361,74
32,-493,78
86,-1670,68
84,-1583,32
79,-401,86
69,-332,84
76,-291,79
69,-268,69
188,-310,76
32,-298,69
68,-369,188
32,-533,32
57,-600,68
16,-502,32
69,-2097,16
89,-2271,57
74,-419,69
72,-415,89
78,-429,74
74,-601,72
86,-929,78
16,-1041,74
32,-1101,86
219,-2368,16
66,-1646,32
82,-573,219
87,-544,66
66,-568,82
89,-537,87
77,-1954,66
75,-1991,89
84,-646,77
86,-736,75
219,-661,84
16,-601,86
32,-785,16
84,-982,219
77,-570,32
86,-332,84
84,-499,77
67,-581,86
32,-455,84
68,-465,67
32,-620,32
190,-1303,68
69,-1113,32
79,-366,190
190,-571,69
70,-720,79
68,-558,190
66,-487,70
186,-517,68
69,-405,66
75,-340,186
67,-292,69
66,-440,75
72,-542,67
71,-434,66
32,-492,72
70,-652,71
32,-640,32
191,-3686,70
16,-3565,32
48,-2330,16
16,-2506,191
71,-747,16
70,-945,48
78,-483,71
67,-455,70
74,-1175,78
16,-1323,67
32,-840,16
74,-1268,74
75,-755,32
83,-366,74
188,-317,75
32,-307,83
90,-436,188
86,-566,32
66,-536,90
32,-441,86
74,-326,66
85,-299,32
84,-336,74
32,-1010,85
86,-1342,84
90,-761,32
66,-650,86
89,-546,90
84,-436,66
76,-398,89
84,-295,84
68,-386,76
67,-453,84
32,-431,68
86,-459,67
83,-493,32
89,-402,86
89,-310,83
84,-471,89
76,-516,89
186,-442,84
72,-645,76
84,-770,186
68,-679,72
78,-599,84
76,-1836,68
74,-1803,78
71,-417,76
84,-327,74
89,-294,71
32,-394,84
74,-534,89
71,-316,32
57,-867,74
16,-942,71
32,-775,16
74,-3038,57
85,-2586,32
74,-400,74
82,-336,85
87,-408,74
66,-1169,82
89,-1202,87
77,-419,66
75,-345,89
84,-403,77
86,-455,75
219,-537,84
16,-497,86
32,-497,16
66,-712,219
32,-642,32
83,-686,66
89,-493,32
89,-364,83
70,-448,89
16,-510,89
32,-602,70
70,-785,16
89,-432,32
83,-373,70
67,-420,89
32,-481,83
74,-386,67
85,-360,32
84,-369,74
89,-353,85
78,-450,84
84,-463,89
75,-543,78
74,-586,84
89,-512,75
89,-1854,74
84,-1808,89
73,-307,89
72,-314,84
84,-322,73
68,-334,72
74,-405,84
67,-292,68
84,-399,74
89,-421,67
32,-372,84
66,-419,89
78,-335,32
72,-327,66
84,-319,78
86,-310,72
67,-443,84
69,-484,86
75,-464,67
74,-399,69
71,-377,75
32,-375,74
74,-389,71
76,-354,32
32,-1076,74
66,-1082,76
75,-384,32
66,-268,66
188,-361,75
80,-492,66
66,-525,188
32,-820,80
74,-1047,66
85,-667,32
74,-414,74
82,-311,85
67,-397,74
89,-388,82
66,-399,67
75,-389,89
71,-295,66
70,-443,75
88,-652,71
16,-560,70
32,-640,88
66,-1743,16
85,-1351,32
69,-374,66
75,-430,85
67,-461,69
16,-424,75
32,-612,16
191,-886,67
83,-721,32
67,-628,191
70,-506,83
71,-487,67
70,-470,70
80,-489,71
32,-506,70
84,-485,80
83,-527,32
89,-547,84
188,-462,83
84,-515,89
8,-651,188
188,-914,84
75,-940,8
219,-570,188
32,-1225,75
66,-1278,219
32,-653,32
78,-555,66
74,-434,32
82,-373,78
67,-431,74
32,-869,82
191,-857,67
16,-432,32
74,-1061,191
85,-1218,16
74,-399,74
82,-505,85
87,-1566,74
66,-1673,82
89,-638,87
77,-392,66
75,-383,89
84,-508,77
86,-577,75
219,-514,84
16,-518,86
32,-730,16
74,-1228,219
68,-798,32
78,-313,74
67,-323,68
84,-416,78
79,-434,67
69,-331,84
86,-419,79
66,-586,69
32,-504,86
84,-436,66
67,-436,32
68,-478,84
32,-531,67
75,-3050,68
66,-2883,32
78,-322,75
70,-332,66
68,-351,78
219,-418,70
70,-434,68
80,-435,219
32,-403,70
66,-440,80
32,-469,32
68,-479,66
74,-374,32
78,-307,68
74,-456,74
188,-508,78
69,-454,74
67,-524,188
16,-503,69
32,-479,67
70,-683,16
89,-415,32
32,-935,70
76,-1018,89
80,-445,32
84,-477,76
70,-485,80
89,-392,84
32,-438,70
81,-656,89
66,-600,32
88,-407,81
66,-394,66
89,-537,88
81,-459,66
74,-471,89
188,-556,81
80,-533,74
70,-392,188
72,-317,80
32,-552,70
75,-510,72
66,-326,32
73,-339,75
72,-447,66
84,-403,73
68,-382,72
74,-403,84
67,-309,68
32,-346,74
81,-496,67
66,-515,32
82,-533,81
67,-493,66
89,-383,82
66,-349,67
75,-369,89
71,-273,66
70,-398,75
88,-533,71
16,-530,70
32,-691,88
70,-1070,16
76,-1167,32
74,-1014,70
85,-544,76
32,-495,74
55,-549,85
52,-666,32
54,-1607,55
49,-2065,52
32,-1550,54
81,-2702,49
74,-2051,32
89,-362,81
67,-361,74
84,-458,89
68,-671,67
16,-678,84
32,-755,68
191,-2825,16
70,-3036,32
76,-1086,191
74,-499,70
85,-507,76
32,-710,74
51,-788,85
50,-579,32
54,-435,51
49,-430,50
32,-1644,54
74,-3085,49
75,-1836,32
74,-489,74
82,-384,75
74,-273,74
32,-401,82
74,-419,74
85,-386,32
74,-459,74
82,-422,85
87,-478,74
66,-823,82
89,-842,87
77,-467,66
75,-420,89
84,-472,77
86,-588,75
219,-673,84
16,-678,86
32,-992,16
70,-1804,219
89,-1066,32
70,-301,70
76,-341,89
85,-404,70
74,-451,76
188,-604,85
16,-706,74
8,-714,188
8,-874,16
8,-392,8
8,-384,8
76,-1118,8
85,-1206,8
74,-505,76
188,-487,85
32,-454,74
70,-448,188
80,-362,32
32,-302,70
186,-349,80
69,-793,32
86,-927,186
70,-1314,69
80,-1324,86
32,-410,70
70,-376,80
75,-340,32
73,-324,70
83,-506,75
68,-457,73
32,-508,83
74,-1013,68
82,-893,32
86,-423,74
74,-553,82
67,-667,86
16,-755,74
32,-739,16
90,-994,67
66,-514,32
65,-374,90
70,-408,66
85,-586,65
16,-498,70
32,-672,16
191,-2357,85
89,-3052,32
84,-1498,191
75,-317,89
71,-255,84
32,-352,75
81,-539,71
66,-551,32
82,-531,81
67,-472,66
67,-457,82
69,-421,67
72,-326,67
32,-373,69
68,-529,72
32,-557,32
70,-565,68
76,-381,32
74,-355,70
85,-475,76
32,-526,74
57,-1132,85
49,-981,32
54,-509,57
49,-841,49
32,-1327,54
84,-2473,49
72,-1851,32
188,-437,84
90,-403,72
78,-503,188
89,-716,90
84,-640,78
67,-448,89
32,-485,84
68,-469,67
32,-524,32
75,-502,68
70,-321,32
71,-335,75
74,-389,70
71,-273,71
32,-365,74
191,-458,71
16,-304,32
86,-839,191
70,-1023,16
82,-452,86
66,-432,70
89,-383,82
88,-326,66
74,-305,89
78,-311,88
67,-342,74
66,-577,78
32,-986,67
74,-673,66
89,-346,32
67,-348,74
70,-351,89
75,-357,67
85,-328,70
74,-453,75
67,-309,85
32,-408,74
191,-511,67
16,-289,32
86,-2156,191
74,-2302,16
67,-733,86
16,-754,74
32,-746,67
74,-6302,16
82,-5755,32
77,-356,74
76,-475,82
84,-681,77
65,-731,76
32,-640,84
82,-1592,65
66,-1484,32
89,-470,82
78,-355,66
74,-307,89
67,-342,78
32,-439,74
81,-1240,67
66,-1184,32
88,-590,81
70,-533,66
80,-414,88
70,-253,70
82,-371,80
32,-535,70
84,-586,82
73,-480,32
77,-418,84
89,-509,73
70,-382,77
72,-285,89
32,-4552,70
192,-5549,72
79,-1420,32
84,-587,192
16,-753,79
32,-742,84
191,-927,16
70,-1852,32
82,-1793,191
84,-482,70
68,-550,82
32,-523,84
54,-654,68
8,-576,32
53,-2578,54
49,-2679,8
32,-598,53
83,-628,49
76,-514,32
74,-503,83
85,-559,76
32,-506,74
84,-843,85
189,-2242,32
48,-1919,84
50,-477,189
32,-570,48
68,-649,50
32,-844,32
69,-2251,68
68,-1902,32
82,-492,69
67,-549,68
74,-458,82
86,-439,67
16,-655,74
32,-639,86
68,-1176,16
32,-972,32
81,-665,68
74,-487,32
78,-367,81
66,-376,74
75,-390,78
74,-711,66
71,-811,75
67,-608,74
74,-682,71
71,-695,67
16,-613,74
32,-761,71
66,-1081,16
88,-512,32
84,-424,66
72,-584,88
16,-483,84
32,-1277,16
86,-1486,72
74,-443,32
75,-414,86
67,-385,74
74,-645,75
71,-619,67
32,-417,74
75,-389,71
83,-275,32
188,-302,75
32,-804,83
189,-966,188
32,-538,32
8,-526,189
189,-1113,32
86,-1156,8
74,-554,189
67,-527,86
16,-579,74
32,-587,67
89,-3606,16
192,-3187,32
86,-458,89
84,-679,192
67,-746,86
16,-753,84
32,-968,67
189,-1093,16
32,-686,32
74,-1668,189
82,-1364,32
86,-430,74
74,-533,82
67,-450,86
16,-439,74
32,-640,16
66,-872,67
66,-502,32
65,-527,66
70,-636,66
85,-644,65
16,-470,70
32,-527,85
87,-745,16
84,-567,32
78,-730,87
74,-1026,84
32,-923,78
74,-436,74
78,-316,32
88,-323,74
32,-368,78
8,-1022,88
190,-1562,32
191,-888,8
16,-222,16
74,-781,191
89,-971,190
78,-480,74
67,-347,89
84,-485,78
8,-594,67
68,-1192,84
68,-1870,8
80,-1130,68
66,-539,68
16,-401,80
16,-182,66
16,-147,16
16,904,8
16,1041,8
16,1159,8
16,1280,8
16,2173,84
16,2334,68
16,2518,80
16,2650,66
16,2265,16
8,2564,32
8,6662,191
8,6913,219
8,6916,83
84,6178,68
68,6352,74
80,6271,86
66,6395,74
16,6110,67
32,5941,16
191,2268,32
219,2046,70
83,1983,76
68,2033,74
74,1836,72
86,1789,32
74,1597,74
67,1564,85
16,1506,74
32,1277,82
70,1271,67
76,1311,89
74,1224,90
72,1201,72
32,1299,74
74,1265,68
85,1265,76
74,1527,32
82,2046,70
67,2037,82
89,2099,66
90,2144,89
72,2147,186
74,2417,8
68,2924,89
76,3111,74
32,2884,75
70,2540,74
82,2446,71
66,2380,74
89,2316,68
186,2257,74
8,1998,89
89,1527,67
74,1348,74
75,2114,32
74,2244,16
71,2164,191
74,3036,86
68,3047,74
74,3146,67
89,2968,16
67,3513,32
74,3600,84
32,2738,79
191,3652,66
16,3669,68
86,3067,80
74,3439,74
67,3379,72
16,3210,71
32,3284,32
84,6887,16
79,6793,72
66,5939,8
68,6591,37
80,6544,37
74,6225,37
72,6228,37
71,6307,37
32,5999,37
72,2222,37
16,2187,37
8,2063,37
37,1399,37
37,2979,32
37,2999,74
37,2917,71
37,3670,32
37,4380,70
37,4399,68
37,4481,84
37,4448,79
37,4405,66
32,2848,78
74,2887,72
71,2844,16
32,2491,32
70,1945,70
68,1946,88
84,2017,66
79,2116,68
66,2964,74
78,2895,68
72,2866,77
16,2715,75
32,2447,16
70,2879,32
88,2962,90
66,2993,84
68,2977,72
74,2103,76
68,2279,89
77,2280,70
75,2142,16
16,3035,32
32,3191,66
90,3115,86
84,3029,70
72,3000,82
76,3091,86
89,4796,74
70,4729,78
16,4794,74
32,3708,71
66,3373,32
86,3294,67
70,3311,32
82,4100,84
86,4103,68
74,2241,78
78,2175,67
74,2244,76
71,2390,74
32,2397,72
67,2472,32
32,2447,68
84,1661,32
68,1530,77
78,1618,78
67,1593,90
76,1540,74
74,1498,78
72,1397,67
32,1385,74
68,1303,67
32,1399,32
77,1389,85
78,1410,74
90,1448,86
74,1467,32
78,2641,74
67,2627,82
74,2662,86
67,2697,74
32,2573,67
85,2503,16
74,3015,32
86,3348,76
32,3355,74
74,2127,72
82,2277,32
86,4329,191
74,4117,16
67,4979,74
16,4743,89
32,4577,77
76,4294,75
74,4743,84
72,4791,78
32,4649,66
191,2567,186
16,2821,74
74,2101,75
89,2244,74
77,2237,71
75,2253,8
84,1751,8
78,2080,71
66,2099,74
186,2123,76
74,2060,84
75,1960,72
74,1815,71
71,1712,16
8,2016,32
8,7799,191
71,7698,83
74,7634,89
76,7564,72
84,7474,70
72,7434,78
71,7485,89
16,7364,84
32,7411,86
191,1814,85
83,1749,70
89,1816,72
72,1776,65
70,1943,32
78,2040,84
89,1979,89
84,1878,81
86,1883,70
85,1547,72
70,1468,82
72,1600,32
65,4170,16
32,3908,67
84,4832,16
89,5206,8
81,6120,37
70,6105,37
72,6284,37
82,6386,37
32,6264,37
67,5850,32
16,6895,74
16,6191,82
16,6209,86
8,6103,74
37,5164,67
37,5161,32
37,5125,83
37,5012,89
37,4971,89
32,3077,70
74,1922,16
82,2811,32
86,2765,66
74,2800,66
67,2800,89
32,2711,84
83,2639,76
89,2692,186
89,2938,74
70,2782,219
16,2914,67
16,3117,66
16,3170,74
16,2871,72
32,2310,71
66,2881,32
66,3449,74
89,3487,32
84,4466,90
76,4599,66
186,4807,89
74,4736,84
219,4620,76
67,5043,84
66,5138,68
74,5225,67
72,5069,16
71,6143,32
32,5514,191
74,6116,89
32,6181,70
90,5217,79
66,5009,84
89,4837,86
84,4716,32
76,5495,219
84,5324,66
68,5175,82
67,5166,67
16,5313,68
16,5029,70
32,4584,75
191,4481,67
89,3690,90
70,3885,8
79,4902,67
84,5287,84
86,5144,72
32,5015,84
219,4230,71
66,4244,32
82,5830,219
67,5846,83
68,5835,89
70,5735,88
75,5774,74
67,5816,78
90,5698,66
8,5378,186
67,4470,70
84,4227,80
72,4285,32
84,4403,80
71,4283,66
32,4204,32
219,2618,70
83,2579,75
89,2534,83
88,2537,188
74,2530,32
78,2577,90
66,2712,66
186,2813,65
70,2927,70
80,3028,16
32,2896,85
80,3147,32
66,3209,66
32,3009,75
70,2991,66
75,3232,32
83,4117,70
188,4098,89
32,4109,89
90,4078,70
66,3677,16
65,3948,32
70,3922,190
85,3722,66
16,3783,89
32,3695,84
66,3644,76
75,3791,186
66,3902,74
32,3928,219
70,3285,67
89,3430,66
89,3410,74
70,3311,72
16,3165,71
32,3072,32
190,3169,74
66,3309,71
89,3134,16
84,3550,32
76,3663,8
186,3651,8
74,3804,74
219,3585,71
67,3264,16
66,5550,191
74,6167,90
72,6302,66
71,6595,65
32,6765,70
74,6511,72
71,6386,85
16,6418,74
32,6276,66
8,6728,16
8,6593,188
