down,timedelta,up
8,-881,74
89,-1595,85
84,-1355,8
73,-413,89
68,-631,84
66,-900,73
76,-656,68
74,-532,66
219,-712,76
67,-834,74
74,-651,219
8,-830,67
8,-1049,74
8,-651,8
8,-399,8
8,-490,8
8,-367,8
8,-149,8
8,1651,74
8,1894,85
8,1654,84
74,648,73
85,536,68
84,661,66
73,625,76
68,763,74
66,731,219
76,1125,67
74,1170,68
219,1023,32
67,663,16
68,396,191
32,1524,219
191,1730,83
16,1790,89
219,893,66
83,527,82
89,531,73
66,717,69
82,845,71
73,677,16
69,785,32
71,626,70
16,702,76
32,603,74
70,675,72
76,883,32
74,901,74
72,997,85
32,790,74
74,557,82
85,664,67
74,702,89
82,796,90
67,604,72
89,631,74
90,857,68
72,847,76
74,1054,32
68,1913,74
76,2025,85
32,1743,74
74,634,89
85,543,89
74,599,70
89,550,68
89,589,74
70,485,75
68,592,69
74,729,78
75,743,66
69,1306,78
78,1230,84
66,1158,89
78,2150,32
84,2223,74
89,2292,85
32,585,74
74,509,89
85,478,89
74,461,84
89,460,75
89,645,68
84,611,78
75,884,84
68,679,68
78,657,80
84,379,70
68,398,72
80,1365,32
70,1447,78
72,1455,74
32,708,32
78,675,78
74,673,84
32,440,76
78,605,66
84,738,32
76,1223,70
66,1010,89
32,998,66
70,545,82
89,576,73
66,719,69
82,829,71
73,621,16
69,2029,32
71,2144,70
16,2331,88
32,1079,8
70,1519,90
88,1449,66
8,1159,68
90,683,84
66,592,84
68,634,85
84,468,72
84,631,84
85,726,67
72,476,16
84,553,32
67,460,70
16,489,72
32,723,8
70,733,8
72,1632,72
8,1292,70
8,1422,76
72,747,89
70,815,70
76,652,67
89,652,82
70,639,84
67,635,75
82,764,70
84,537,16
75,796,32
70,829,84
16,1373,66
32,1280,89
84,969,84
66,378,76
89,510,186
84,763,74
76,1003,219
186,937,67
74,835,66
219,696,74
67,600,72
66,602,71
74,340,16
72,6994,32
71,7360,191
16,7697,70
32,1286,82
191,994,83
70,795,80
82,716,90
83,787,32
80,959,74
90,1016,85
32,740,74
74,564,89
85,624,72
74,860,69
89,782,78
72,758,70
69,523,72
78,488,84
70,430,78
72,445,66
84,408,75
78,764,32
66,975,74
75,1104,85
32,759,74
74,592,82
85,658,67
74,635,67
82,751,69
67,536,72
67,721,32
69,1485,74
72,1558,85
32,1455,74
74,633,89
85,584,89
74,494,84
89,388,86
89,384,84
84,418,72
86,391,68
84,421,74
72,370,67
68,540,32
74,1448,82
67,1449,66
32,1245,89
82,525,186
66,758,74
89,858,75
186,765,74
74,523,71
75,865,74
74,787,68
71,761,74
74,498,89
68,632,67
74,587,74
89,696,32
67,499,82
74,569,70
32,298,82
82,699,32
70,1326,90
82,1404,67
32,1183,78
90,702,84
67,777,70
78,609,68
84,643,66
70,632,72
68,976,78
66,877,70
72,812,86
78,472,67
70,402,67
86,617,70
67,554,72
67,999,32
70,1060,89
72,1233,66
32,815,82
89,658,73
66,1174,69
82,1522,16
73,1279,71
69,783,32
71,515,191
16,982,70
32,1367,78
191,1589,222
70,1319,74
78,950,71
222,641,32
74,448,74
71,562,85
32,586,74
74,529,82
85,609,67
74,568,67
82,729,69
67,617,72
67,797,32
69,1032,74
72,1068,85
32,917,74
74,559,89
85,665,77
74,647,75
89,719,70
77,497,89
75,526,74
70,481,66
89,585,87
74,980,70
66,933,89
87,1037,32
70,1544,74
89,1711,85
32,1531,84
74,655,73
85,650,81
84,791,70
73,788,88
81,913,66
70,1052,75
88,1184,84
66,935,68
75,728,32
84,1315,90
68,1572,66
32,1489,87
90,936,70
66,584,78
87,813,69
70,714,71
78,771,84
69,630,72
71,622,32
84,712,74
72,729,85
32,585,84
74,582,32
85,1258,77
84,1239,67
32,1274,70
77,570,75
67,631,66
70,480,186
75,696,74
66,688,75
186,601,67
74,445,32
75,438,70
67,474,89
32,505,66
70,521,82
89,777,73
66,863,69
82,1343,16
73,920,71
69,3164,32
71,2863,66
16,2829,89
32,1223,8
66,1012,8
89,2234,32
8,1817,66
8,2176,80
32,898,66
66,735,186
80,615,32
66,610,66
186,609,72
32,336,71
66,342,32
72,431,84
71,462,79
32,805,84
84,613,16
79,1090,8
84,712,8
16,635,8
8,886,84
8,876,79
8,832,84
84,4744,70
79,6737,84
84,8319,84
70,6122,32
84,4834,191
84,3614,70
32,1648,82
191,1019,84
70,671,68
82,433,32
84,543,57
68,512,49
32,749,32
57,1642,66
49,1684,78
32,1574,84
66,546,72
78,622,78
84,576,32
72,578,81
78,532,74
32,386,68
81,449,72
74,533,71
68,715,32
72,1532,81
71,1837,84
32,1678,75
81,772,84
84,373,78
75,500,90
84,938,84
78,903,76
90,1015,32
84,922,219
76,1088,83
32,724,89
219,652,72
83,621,69
89,698,78
72,842,72
69,841,78
78,810,66
72,560,75
78,1082,32
66,1534,219
75,1828,83
32,1142,89
219,991,78
83,695,84
89,679,78
78,897,66
84,908,72
78,954,74
66,469,78
72,473,68
74,553,70
78,1415,32
68,1817,219
70,1817,83
32,1129,86
219,773,70
83,611,67
86,406,32
70,572,80
67,681,66
32,669,32
80,663,89
66,554,66
32,537,76
89,531,74
66,672,32
76,796,16
74,515,191
32,1628,78
191,1679,67
16,1810,66
78,612,87
67,675,66
66,641,75
87,791,188
66,654,69
75,672,71
188,970,32
69,1103,16
71,936,191
32,930,82
191,711,66
16,754,72
82,572,74
66,430,78
72,676,67
74,478,66
78,996,32
67,2358,16
66,2259,191
32,2517,83
191,984,72
16,1542,8
83,890,8
72,1492,72
8,1262,78
8,1269,69
72,682,78
78,437,70
69,489,72
78,444,84
70,394,78
72,340,66
84,348,75
78,633,32
66,846,82
75,951,66
32,674,78
82,508,84
66,411,72
78,469,74
84,499,84
72,519,78
74,516,32
84,487,66
78,446,32
32,1783,82
66,2076,66
32,2061,78
82,646,66
66,432,72
78,539,82
66,652,32
72,1875,16
82,1685,191
32,2004,90
191,1106,66
16,1186,89
90,826,84
66,420,75
89,405,68
84,536,70
75,514,72
68,498,71
70,485,70
72,493,89
71,783,32
70,1723,74
89,1817,85
32,1593,74
74,711,82
85,597,67
74,522,84
82,310,88
67,2242,66
84,2219,78
88,2275,67
66,657,66
78,884,75
67,852,70
66,794,84
75,549,72
70,722,32
84,1998,74
72,2107,85
32,1958,74
74,503,82
85,572,67
74,518,67
82,717,69
67,603,72
67,929,32
69,790,83
72,903,68
32,578,74
83,608,89
68,416,67
74,416,74
89,1255,32
67,1468,81
74,1840,66
32,991,73
81,800,68
66,759,66
73,696,186
68,1002,74
66,629,75
186,677,70
74,347,80
75,619,32
70,682,191
80,526,16
32,1455,82
191,1644,66
16,1751,70
82,714,80
66,594,74
70,479,72
80,531,71
74,331,32
72,392,66
71,478,32
32,970,8
66,1832,16
32,1665,191
8,2372,85
191,1691,72
16,1749,69
85,708,78
72,1035,70
69,1015,86
78,923,70
70,425,72
86,564,76
70,757,32
72,829,16
76,564,191
32,630,78
191,642,222
16,964,74
78,857,71
222,1869,32
74,1769,81
71,2726,66
32,1572,82
81,1492,67
66,524,67
82,541,69
67,419,72
67,1435,32
69,1611,189
72,2296,32
32,2872,16
189,2514,48
32,2654,85
48,1231,72
16,1322,69
85,1049,188
72,1255,72
69,1252,84
188,727,78
72,493,84
84,869,71
78,760,16
84,1112,32
71,598,189
16,1762,78
189,1404,82
32,1747,89
78,1067,70
82,1093,67
89,501,16
70,527,32
67,498,16
16,379,191
32,2327,55
191,2244,51
16,2864,56
55,1222,49
51,1533,32
56,1601,16
49,1166,48
32,1195,90
48,719,75
16,978,70
90,741,72
75,638,68
70,661,84
72,723,65
68,663,32
84,677,48
65,610,49
32,1533,16
48,1253,57
49,1528,32
57,1518,90
16,1593,72
32,1548,70
90,548,68
72,624,89
70,3417,90
68,3826,32
89,4157,57
90,1335,50
32,1658,32
57,1840,189
50,2090,32
32,1872,70
189,1239,68
32,929,82
70,364,67
68,482,74
82,533,86
67,418,16
74,432,32
86,459,16
16,356,191
32,1265,57
191,1187,57
16,1453,55
57,679,49
57,894,32
55,1388,16
49,1492,48
32,2391,90
48,1481,89
16,1842,190
16,1749,66
90,1308,32
89,2115,54
190,2417,16
66,2022,57
32,2176,32
54,3387,90
57,3178,70
16,3092,86
32,3108,32
90,1117,54
70,834,50
86,2799,16
32,2611,57
54,2726,32
50,3277,89
57,1454,66
16,1489,82
32,1463,73
89,933,69
66,1034,71
82,870,16
73,1048,32
69,994,88
71,772,66
16,838,68
32,996,84
88,952,84
66,1187,85
68,1357,72
84,1144,84
84,1118,67
85,737,16
72,738,32
84,1516,72
67,1765,76
16,2106,89
32,1949,70
72,990,67
76,928,82
89,962,84
70,932,75
67,1234,16
82,921,70
